 v-sweep         id_hv           id_lv          
-3.00000000e-01  9.42845704e-14  7.39849798e-12 
-2.90000000e-01  1.18532294e-13  8.76328927e-12 
-2.80000000e-01  1.55973078e-13  1.04203086e-11 
-2.70000000e-01  2.09068510e-13  1.24328598e-11 
-2.60000000e-01  2.80047768e-13  1.48783076e-11 
-2.50000000e-01  3.70996728e-13  1.78512525e-11 
-2.40000000e-01  4.84013049e-13  2.14674308e-11 
-2.30000000e-01  6.21390136e-13  2.58685104e-11 
-2.20000000e-01  7.85802977e-13  3.12279884e-11 
-2.10000000e-01  9.80483555e-13  3.77584465e-11 
-2.00000000e-01  1.20938587e-12  4.57204819e-11 
-1.90000000e-01  1.47734816e-12  5.54337020e-11 
-1.80000000e-01  1.79026324e-12  6.72902670e-11 
-1.70000000e-01  2.15526870e-12  8.17715756e-11 
-1.60000000e-01  2.58096862e-12  9.94688297e-11 
-1.50000000e-01  3.07769819e-12  1.21108390e-10 
-1.40000000e-01  3.65784322e-12  1.47583045e-10 
-1.30000000e-01  4.33622741e-12  1.79990594e-10 
-1.20000000e-01  5.13058227e-12  2.19681451e-10 
-1.10000000e-01  6.06211734e-12  2.68317421e-10 
-1.00000000e-01  7.15621161e-12  3.27944267e-10 
-9.00000000e-02  8.44325192e-12  4.01081348e-10 
-8.00000000e-02  9.95964932e-12  4.90832366e-10 
-7.00000000e-02  1.17490715e-11  6.01022220e-10 
-6.00000000e-02  1.38639379e-11  7.36366186e-10 
-5.00000000e-02  1.63672333e-11  9.02679087e-10 
-4.00000000e-02  1.93347113e-11  1.10713398e-09 
-3.00000000e-02  2.28575695e-11  1.35858215e-09 
-2.00000000e-02  2.70457036e-11  1.66794898e-09 
-1.00000000e-02  3.20316643e-11  2.04872391e-09 
 8.67361738e-17  3.79754749e-11  2.51756671e-09 
 1.00000000e-02  4.50704989e-11  3.09505802e-09 
 2.00000000e-02  5.35505920e-11  3.80662848e-09 
 3.00000000e-02  6.36988239e-11  4.68370901e-09 
 4.00000000e-02  7.58581234e-11  5.76515492e-09 
 5.00000000e-02  9.04442758e-11  7.09900911e-09 
 6.00000000e-02  1.07961805e-10  8.74468469e-09 
 7.00000000e-02  1.29023387e-10  1.07756667e-08 
 8.00000000e-02  1.54373604e-10  1.32828550e-08 
 9.00000000e-02  1.84918008e-10  1.63786997e-08 
 1.00000000e-01  2.21758715e-10  2.02023136e-08 
 1.10000000e-01  2.66238020e-10  2.49257885e-08 
 1.20000000e-01  3.19991851e-10  3.07619920e-08 
 1.30000000e-01  3.85015327e-10  3.79741805e-08 
 1.40000000e-01  4.63743197e-10  4.68878321e-08 
 1.50000000e-01  5.59148571e-10  5.79051861e-08 
 1.60000000e-01  6.74864153e-10  7.15230636e-08 
 1.70000000e-01  8.15331172e-10  8.83546421e-08 
 1.80000000e-01  9.85982378e-10  1.09155958e-07 
 1.90000000e-01  1.19346698e-09  1.34858006e-07 
 2.00000000e-01  1.44592715e-09  1.66605384e-07 
 2.10000000e-01  1.75333812e-09  2.05802451e-07 
 2.20000000e-01  2.12792628e-09  2.54167933e-07 
 2.30000000e-01  2.58468341e-09  3.13798740e-07 
 2.40000000e-01  3.14199903e-09  3.87243388e-07 
 2.50000000e-01  3.82243768e-09  4.77584835e-07 
 2.60000000e-01  4.65369415e-09  5.88531572e-07 
 2.70000000e-01  5.66976665e-09  7.24514517e-07 
 2.80000000e-01  6.91239640e-09  8.90785522e-07 
 2.90000000e-01  8.43283233e-09  1.09351134e-06 
 3.00000000e-01  1.02939910e-08  1.33985481e-06 
 3.10000000e-01  1.25730952e-08  1.63803344e-06 
 3.20000000e-01  1.53648897e-08  1.99734451e-06 
 3.30000000e-01  1.87855482e-08  2.42814688e-06 
 3.40000000e-01  2.29774001e-08  2.94179175e-06 
 3.50000000e-01  2.81146228e-08  3.55049896e-06 
 3.60000000e-01  3.44100525e-08  4.26718087e-06 
 3.70000000e-01  4.21232680e-08  5.10522092e-06 
 3.80000000e-01  5.15700921e-08  6.07821872e-06 
 3.90000000e-01  6.31336173e-08  7.19971577e-06 
 4.00000000e-01  7.72767980e-08  8.48291694e-06 
 4.10000000e-01  9.45565358e-08  9.94042151e-06 
 4.20000000e-01  1.15639022e-07  1.15839760e-05 
 4.30000000e-01  1.41315863e-07  1.34242576e-05 
 4.40000000e-01  1.72520208e-07  1.54706953e-05 
 4.50000000e-01  2.10341768e-07  1.77313316e-05 
 4.60000000e-01  2.56039217e-07  2.02127254e-05 
 4.70000000e-01  3.11048166e-07  2.29198954e-05 
 4.80000000e-01  3.76982747e-07  2.58563005e-05 
 4.90000000e-01  4.55628860e-07  2.90238539e-05 
 5.00000000e-01  5.48927591e-07  3.24229663e-05 
 5.10000000e-01  6.58947983e-07  3.60526152e-05 
 5.20000000e-01  7.87849395e-07  3.99104343e-05 
