 v-sweep         id_std          id_elt         
-3.00000000e-01  1.90706132e-09  1.89158185e-09 
-2.90000000e-01  2.28919616e-09  2.27415503e-09 
-2.80000000e-01  2.75811752e-09  2.74359129e-09 
-2.70000000e-01  3.33355365e-09  3.31963163e-09 
-2.60000000e-01  4.03976566e-09  4.02655191e-09 
-2.50000000e-01  4.90659491e-09  4.89421044e-09 
-2.40000000e-01  5.97075245e-09  5.95933773e-09 
-2.30000000e-01  7.27740618e-09  7.26712396e-09 
-2.20000000e-01  8.88213331e-09  8.87317185e-09 
-2.10000000e-01  1.08533210e-08  1.08458977e-08 
-2.00000000e-01  1.32751155e-08  1.32694811e-08 
-1.90000000e-01  1.62510407e-08  1.62474843e-08 
-1.80000000e-01  1.99084337e-08  1.99072886e-08 
-1.70000000e-01  2.44038692e-08  2.44055205e-08 
-1.60000000e-01  2.99297822e-08  2.99346764e-08 
-1.50000000e-01  3.67225273e-08  3.67311854e-08 
-1.40000000e-01  4.50721540e-08  4.50851904e-08 
-1.30000000e-01  5.53342096e-08  5.53523591e-08 
-1.20000000e-01  6.79439104e-08  6.79680690e-08 
-1.10000000e-01  8.34330357e-08  8.34643217e-08 
-1.00000000e-01  1.02449888e-07  1.02489736e-07 
-9.00000000e-02  1.25782608e-07  1.25832913e-07 
-8.00000000e-02  1.54386014e-07  1.54449344e-07 
-7.00000000e-02  1.89411908e-07  1.89491837e-07 
-6.00000000e-02  2.32242469e-07  2.32344054e-07 
-5.00000000e-02  2.84525787e-07  2.84656288e-07 
-4.00000000e-02  3.48211946e-07  3.48381844e-07 
-3.00000000e-02  4.25587086e-07  4.25811532e-07 
-2.00000000e-02  5.19301880e-07  5.19602682e-07 
-1.00000000e-02  6.32389785e-07  6.32798058e-07 
 8.67361738e-17  7.68269656e-07  7.68829236e-07 
 1.00000000e-02  9.30727200e-07  9.31498850e-07 
 2.00000000e-02  1.12387073e-06  1.12493705e-06 
 3.00000000e-02  1.35205917e-06  1.35352998e-06 
 4.00000000e-02  1.61980451e-06  1.62182223e-06 
 5.00000000e-02  1.93165581e-06  1.93440029e-06 
 6.00000000e-02  2.29207743e-06  2.29576950e-06 
 7.00000000e-02  2.70533726e-06  2.71024037e-06 
 8.00000000e-02  3.17542083e-06  3.18184048e-06 
 9.00000000e-02  3.70598329e-06  3.71426423e-06 
 1.00000000e-01  4.30034389e-06  4.31086559e-06 
 1.10000000e-01  4.96151902e-06  4.97469013e-06 
 1.20000000e-01  5.69228292e-06  5.70853571e-06 
 1.30000000e-01  6.49524149e-06  6.51502708e-06 
 1.40000000e-01  7.37290482e-06  7.39668975e-06 
 1.50000000e-01  8.32774768e-06  8.35601198e-06 
 1.60000000e-01  9.36225170e-06  9.39548848e-06 
 1.70000000e-01  1.04789280e-05  1.05176443e-05 
 1.80000000e-01  1.16803227e-05  1.17250407e-05 
 1.90000000e-01  1.29690085e-05  1.30202679e-05 
 2.00000000e-01  1.43475681e-05  1.44059276e-05 
 2.10000000e-01  1.58185727e-05  1.58846120e-05 
 2.20000000e-01  1.73845597e-05  1.74588810e-05 
 2.30000000e-01  1.90480115e-05  1.91312401e-05 
 2.40000000e-01  2.08113365e-05  2.09041215e-05 
 2.50000000e-01  2.26768539e-05  2.27798685e-05 
 2.60000000e-01  2.46467815e-05  2.47607226e-05 
 2.70000000e-01  2.67232270e-05  2.68488147e-05 
 2.80000000e-01  2.89081822e-05  2.90461589e-05 
 2.90000000e-01  3.12035193e-05  3.13546490e-05 
 3.00000000e-01  3.36109898e-05  3.37760568e-05 
 3.10000000e-01  3.61322245e-05  3.63120323e-05 
 3.20000000e-01  3.87687347e-05  3.89641047e-05 
 3.30000000e-01  4.15219149e-05  4.17336854e-05 
 3.40000000e-01  4.43930455e-05  4.46220701e-05 
 3.50000000e-01  4.73832966e-05  4.76304430e-05 
 3.60000000e-01  5.04937311e-05  5.07598802e-05 
 3.70000000e-01  5.37253094e-05  5.40113535e-05 
 3.80000000e-01  5.70788928e-05  5.73857349e-05 
 3.90000000e-01  6.05552478e-05  6.08838002e-05 
 4.00000000e-01  6.41550499e-05  6.45062332e-05 
 4.10000000e-01  6.78788875e-05  6.82536297e-05 
 4.20000000e-01  7.17272658e-05  7.21265008e-05 
 4.30000000e-01  7.57006101e-05  7.61252773e-05 
 4.40000000e-01  7.97992696e-05  8.02503127e-05 
 4.50000000e-01  8.40235205e-05  8.45018865e-05 
 4.60000000e-01  8.83735695e-05  8.88802080e-05 
 4.70000000e-01  9.28495563e-05  9.33854187e-05 
 4.80000000e-01  9.74515570e-05  9.80175955e-05 
 4.90000000e-01  1.02179587e-04  1.02776754e-04 
 5.00000000e-01  1.07033602e-04  1.07662849e-04 
 5.10000000e-01  1.12013502e-04  1.12675782e-04 
 5.20000000e-01  1.17119136e-04  1.17815396e-04 
 5.30000000e-01  1.22350298e-04  1.23081485e-04 
 5.40000000e-01  1.27706734e-04  1.28473791e-04 
 5.50000000e-01  1.33188143e-04  1.33992010e-04 
 5.60000000e-01  1.38794178e-04  1.39635791e-04 
 5.70000000e-01  1.44524449e-04  1.45404738e-04 
 5.80000000e-01  1.50378523e-04  1.51298414e-04 
 5.90000000e-01  1.56355927e-04  1.57316340e-04 
 6.00000000e-01  1.62456149e-04  1.63457998e-04 
 6.10000000e-01  1.68678640e-04  1.69722832e-04 
 6.20000000e-01  1.75022814e-04  1.76110248e-04 
 6.30000000e-01  1.81488050e-04  1.82619620e-04 
 6.40000000e-01  1.88073695e-04  1.89250284e-04 
 6.50000000e-01  1.94779061e-04  1.96001546e-04 
 6.60000000e-01  2.01603429e-04  2.02872679e-04 
 6.70000000e-01  2.08546052e-04  2.09862925e-04 
 6.80000000e-01  2.15606150e-04  2.16971495e-04 
 6.90000000e-01  2.22782917e-04  2.24197574e-04 
 7.00000000e-01  2.30075516e-04  2.31540315e-04 
 7.10000000e-01  2.37483086e-04  2.38998847e-04 
 7.20000000e-01  2.45004739e-04  2.46572270e-04 
 7.30000000e-01  2.52639560e-04  2.54259660e-04 
 7.40000000e-01  2.60386611e-04  2.62060067e-04 
 7.50000000e-01  2.68244928e-04  2.69972516e-04 
 7.60000000e-01  2.76213524e-04  2.77996008e-04 
 7.70000000e-01  2.84291388e-04  2.86129521e-04 
 7.80000000e-01  2.92477488e-04  2.94372010e-04 
 7.90000000e-01  3.00770769e-04  3.02722407e-04 
 8.00000000e-01  3.09170153e-04  3.11179624e-04 
 8.10000000e-01  3.17674541e-04  3.19742548e-04 
 8.20000000e-01  3.26282816e-04  3.28410048e-04 
 8.30000000e-01  3.34993835e-04  3.37180970e-04 
 8.40000000e-01  3.43806440e-04  3.46054142e-04 
 8.50000000e-01  3.52719451e-04  3.55028368e-04 
 8.60000000e-01  3.61731666e-04  3.64102438e-04 
 8.70000000e-01  3.70841868e-04  3.73275116e-04 
 8.80000000e-01  3.80048817e-04  3.82545151e-04 
 8.90000000e-01  3.89351257e-04  3.91911273e-04 
 9.00000000e-01  3.98747911e-04  4.01372190e-04 
 9.10000000e-01  4.08237486e-04  4.10926596e-04 
 9.20000000e-01  4.17818669e-04  4.20573163e-04 
 9.30000000e-01  4.27490130e-04  4.30310546e-04 
 9.40000000e-01  4.37250521e-04  4.40137382e-04 
 9.50000000e-01  4.47098475e-04  4.50052293e-04 
 9.60000000e-01  4.57032610e-04  4.60053879e-04 
 9.70000000e-01  4.67051525e-04  4.70140726e-04 
 9.80000000e-01  4.77153802e-04  4.80311401e-04 
 9.90000000e-01  4.87338007e-04  4.90564455e-04 
 1.00000000e+00  4.97602689e-04  5.00898423e-04 
 1.01000000e+00  5.07946379e-04  5.11311821e-04 
 1.02000000e+00  5.18367594e-04  5.21803151e-04 
 1.03000000e+00  5.28864833e-04  5.32370898e-04 
 1.04000000e+00  5.39436579e-04  5.43013531e-04 
 1.05000000e+00  5.50081302e-04  5.53729503e-04 
 1.06000000e+00  5.60797452e-04  5.64517252e-04 
 1.07000000e+00  5.71583467e-04  5.75375200e-04 
