 v-sweep         id_std          id_elt         
-3.00000000e-01  8.68638269e-13  8.56008333e-13 
-2.90000000e-01  1.08891797e-12  1.07501405e-12 
-2.80000000e-01  1.37282193e-12  1.35726978e-12 
-2.70000000e-01  1.73861935e-12  1.72093397e-12 
-2.60000000e-01  2.20988898e-12  2.18944151e-12 
-2.50000000e-01  2.81707425e-12  2.79304904e-12 
-2.40000000e-01  3.59949711e-12  3.57083587e-12 
-2.30000000e-01  4.60796704e-12  4.57329617e-12 
-2.20000000e-01  5.90816193e-12  5.86569794e-12 
-2.10000000e-01  7.58501083e-12  7.53243728e-12 
-2.00000000e-01  9.74837728e-12  9.68268450e-12 
-1.90000000e-01  1.25404312e-11  1.24577076e-11 
-1.80000000e-01  1.61452143e-11  1.60403744e-11 
-1.70000000e-01  2.08010555e-11  2.06674857e-11 
-1.60000000e-01  2.68166888e-11  2.66457855e-11 
-1.50000000e-01  3.45921872e-11  3.43727546e-11 
-1.40000000e-01  4.46461541e-11  4.43636194e-11 
-1.30000000e-01  5.76510579e-11  5.72864464e-11 
-1.20000000e-01  7.44791553e-11  7.40077548e-11 
-1.10000000e-01  9.62621967e-11  9.56518133e-11 
-1.00000000e-01  1.24469065e-10  1.23677747e-10 
-9.00000000e-02  1.61006757e-10  1.59979825e-10 
-8.00000000e-02  2.08351768e-10  2.07017931e-10 
-7.00000000e-02  2.69721039e-10  2.67987333e-10 
-6.00000000e-02  3.49294464e-10  3.47039631e-10 
-5.00000000e-02  4.52504514e-10  4.49570357e-10 
-4.00000000e-02  5.86413304e-10  5.82593400e-10 
-3.00000000e-02  7.60203554e-10  7.55228500e-10 
-2.00000000e-02  9.85817859e-10  9.79336007e-10 
-1.00000000e-02  1.27879110e-09  1.27034340e-09 
 8.67361738e-17  1.65933429e-09  1.64832143e-09 
 1.00000000e-02  2.15374548e-09  2.13938504e-09 
 2.00000000e-02  2.79624607e-09  2.77751658e-09 
 3.00000000e-02  3.63136960e-09  3.60693771e-09 
 4.00000000e-02  4.71706732e-09  4.68519295e-09 
 5.00000000e-02  6.12874199e-09  6.08715513e-09 
 6.00000000e-02  7.96448090e-09  7.91022185e-09 
 7.00000000e-02  1.03518331e-08  1.02810460e-08 
 8.00000000e-02  1.34565670e-08  1.33642338e-08 
 9.00000000e-02  1.74939522e-08  1.73735522e-08 
 1.00000000e-01  2.27432363e-08  2.25863127e-08 
 1.10000000e-01  2.95661213e-08  2.93617355e-08 
 1.20000000e-01  3.84301827e-08  3.81642345e-08 
 1.30000000e-01  4.99382764e-08  4.95926732e-08 
 1.40000000e-01  6.48650203e-08  6.44166833e-08 
 1.50000000e-01  8.42013222e-08  8.36210383e-08 
 1.60000000e-01  1.09207572e-07  1.08458729e-07 
 1.70000000e-01  1.41475375e-07  1.40512669e-07 
 1.80000000e-01  1.82996425e-07  1.81764706e-07 
 1.90000000e-01  2.36235213e-07  2.34668730e-07 
 2.00000000e-01  3.04199763e-07  3.02222177e-07 
 2.10000000e-01  3.90501814e-07  3.88027441e-07 
 2.20000000e-01  4.99395508e-07  4.96332275e-07 
 2.30000000e-01  6.35782777e-07  6.32037309e-07 
