 v-sweep         id_std          id_elt         
-3.00000000e-01  5.14774084e-16  5.14774084e-16 
-2.90000000e-01  4.81225685e-16  4.81225685e-16 
-2.80000000e-01  4.50115680e-16  4.50115680e-16 
-2.70000000e-01  4.20517728e-16  4.20517728e-16 
-2.60000000e-01  3.92365621e-16  3.92365621e-16 
-2.50000000e-01  3.65597826e-16  3.65597826e-16 
-2.40000000e-01  3.40157682e-16  3.40157682e-16 
-2.30000000e-01  3.15993528e-16  3.15993528e-16 
-2.20000000e-01  2.93058715e-16  2.93058715e-16 
-2.10000000e-01  2.71311439e-16  2.71311439e-16 
-2.00000000e-01  2.50714391e-16  2.50714391e-16 
-1.90000000e-01  2.31234171e-16  2.31234171e-16 
-1.80000000e-01  2.12840518e-16  2.12840518e-16 
-1.70000000e-01  1.95505379e-16  1.95505379e-16 
-1.60000000e-01  1.79201915e-16  1.79201915e-16 
-1.50000000e-01  1.63903525e-16  1.63903525e-16 
-1.40000000e-01  1.49582993e-16  1.49582993e-16 
-1.30000000e-01  1.36211813e-16  1.36211813e-16 
-1.20000000e-01  1.23759755e-16  1.23759755e-16 
-1.10000000e-01  1.12194657e-16  1.12194657e-16 
-1.00000000e-01  1.01482435e-16  1.01482435e-16 
-9.00000000e-02  9.15872666e-17  9.15872666e-17 
-8.00000000e-02  8.24718963e-17  8.24718963e-17 
-7.00000000e-02  7.40980199e-17  7.40980199e-17 
-6.00000000e-02  6.64266970e-17  6.64266970e-17 
-5.00000000e-02  5.94187648e-17  5.94187648e-17 
-4.00000000e-02  5.30352272e-17  5.30352272e-17 
-3.00000000e-02  4.72376037e-17  4.72376037e-17 
-2.00000000e-02  4.19882313e-17  4.19882313e-17 
-1.00000000e-02  3.72505159e-17  3.72505159e-17 
 8.67361738e-17  3.29891336e-17  3.29891336e-17 
 1.00000000e-02  2.91701858e-17  2.91701858e-17 
 2.00000000e-02  2.57613104e-17  2.57613103e-17 
 3.00000000e-02  2.27317524e-17  2.27317524e-17 
 4.00000000e-02  2.00523993e-17  2.00523992e-17 
 5.00000000e-02  1.76957796e-17  1.76957796e-17 
 6.00000000e-02  1.56360291e-17  1.56360290e-17 
 7.00000000e-02  1.38488222e-17  1.38488218e-17 
 8.00000000e-02  1.23112712e-17  1.23112702e-17 
 9.00000000e-02  1.10017984e-17  1.10017956e-17 
 1.00000000e-01  9.89999731e-18  9.89998912e-18 
 1.10000000e-01  8.97843717e-18  8.97841356e-18 
 1.20000000e-01  7.81554219e-18  7.81547414e-18 
 1.30000000e-01  6.54189556e-18  6.54169932e-18 
 1.40000000e-01  5.16973549e-18  5.16916933e-18 
 1.50000000e-01  3.71331038e-18  3.71167625e-18 
 1.60000000e-01  2.21339177e-18  2.20867309e-18 
 1.70000000e-01  7.87593173e-19  7.73961826e-19 
 1.80000000e-01 -2.24620458e-19 -2.64015438e-19 
 1.90000000e-01  1.53820939e-19  3.99205211e-20 
 2.00000000e-01  4.72825698e-18  4.39880612e-18 
 2.10000000e-01  2.15428048e-17  2.05894919e-17 
 2.20000000e-01  7.36566167e-17  7.08922936e-17 
 2.30000000e-01  3.21965624e-16  3.10743610e-16 
 2.40000000e-01  9.43584875e-16  9.11076933e-16 
 2.50000000e-01  2.73120871e-15  2.63696138e-15 
 2.60000000e-01  7.86575518e-15  7.59243311e-15 
 2.70000000e-01  2.26117752e-14  2.18187715e-14 
 2.80000000e-01  6.49724362e-14  6.26708903e-14 
 2.90000000e-01  1.86711370e-13  1.80028904e-13 
 3.00000000e-01  5.36734479e-13  5.17324712e-13 
