 v-sweep         id_std          id_elt         
-3.00000000e-01  3.70627891e-14  3.69248723e-14 
-2.90000000e-01  3.91327463e-14  3.89672859e-14 
-2.80000000e-01  4.25831821e-14  4.23803002e-14 
-2.70000000e-01  4.78693794e-14  4.76156167e-14 
-2.60000000e-01  5.56096604e-14  5.52867353e-14 
-2.50000000e-01  6.66436295e-14  6.62266129e-14 
-2.40000000e-01  8.21111122e-14  8.15660707e-14 
-2.30000000e-01  1.03559909e-13  1.02840572e-13 
-2.20000000e-01  1.33091904e-13  1.32135211e-13 
-2.10000000e-01  1.73562321e-13  1.72282213e-13 
-2.00000000e-01  2.28850673e-13  2.27129779e-13 
-1.90000000e-01  3.04230016e-13  3.01908090e-13 
-1.80000000e-01  4.06869790e-13  4.03728072e-13 
-1.70000000e-01  5.46521271e-13  5.42260917e-13 
-1.60000000e-01  7.36451890e-13  7.30664568e-13 
-1.50000000e-01  9.94719458e-13  9.86847065e-13 
-1.40000000e-01  1.34591034e-12  1.33518982e-12 
-1.30000000e-01  1.82351133e-12  1.80889896e-12 
-1.20000000e-01  2.47314713e-12  2.45321504e-12 
-1.10000000e-01  3.35700088e-12  3.32979486e-12 
-1.00000000e-01  4.55985157e-12  4.52269632e-12 
-9.00000000e-02  6.19732234e-12  6.14655427e-12 
-8.00000000e-02  8.42715237e-12  8.35775311e-12 
-7.00000000e-02  1.14646053e-11  1.13696986e-11 
-6.00000000e-02  1.56035374e-11  1.54736988e-11 
-5.00000000e-02  2.12452134e-11  2.10675222e-11 
-4.00000000e-02  2.89377279e-11  2.86944653e-11 
-3.00000000e-02  3.94299507e-11  3.90968115e-11 
-2.00000000e-02  5.37453657e-11  5.32890016e-11 
-1.00000000e-02  7.32831631e-11  7.26578061e-11 
 8.67361738e-17  9.99566768e-11  9.90994985e-11 
 1.00000000e-02  1.36383004e-10  1.35207736e-10 
 2.00000000e-02  1.86142783e-10  1.84530943e-10 
 3.00000000e-02  2.54136156e-10  2.51924987e-10 
 4.00000000e-02  3.47070601e-10  3.44036478e-10 
 5.00000000e-02  4.74129584e-10  4.69965195e-10 
 6.00000000e-02  6.47889114e-10  6.42172078e-10 
 7.00000000e-02  8.85574170e-10  8.77723869e-10 
 8.00000000e-02  1.21078091e-09  1.19999914e-09 
 9.00000000e-02  1.65583697e-09  1.64102641e-09 
 1.00000000e-01  2.26503540e-09  2.24468748e-09 
 1.10000000e-01  3.09906308e-09  3.07110431e-09 
 1.20000000e-01  4.24106069e-09  4.20264178e-09 
 1.30000000e-01  5.80490529e-09  5.75211284e-09 
 1.40000000e-01  7.94651265e-09  7.87397557e-09 
 1.50000000e-01  1.08792240e-08  1.07795785e-08 
 1.60000000e-01  1.48946846e-08  1.47578506e-08 
 1.70000000e-01  2.03910442e-08  2.02032533e-08 
 1.80000000e-01  2.79108045e-08  2.76533081e-08 
 1.90000000e-01  3.81911633e-08  3.78385388e-08 
 2.00000000e-01  5.22301625e-08  5.17481378e-08 
 2.10000000e-01  7.13721261e-08  7.07148628e-08 
 2.20000000e-01  9.74154209e-08  9.65222619e-08 
 2.30000000e-01  1.32743916e-07  1.31535734e-07 
 2.40000000e-01  1.80479951e-07  1.78855456e-07 
 2.50000000e-01  2.44650490e-07  2.42483188e-07 
 2.60000000e-01  3.30349391e-07  3.27486267e-07 
 2.70000000e-01  4.43868897e-07  4.40132228e-07 
 2.80000000e-01  5.92766152e-07  5.87959877e-07 
 2.90000000e-01  7.85831044e-07  7.79752629e-07 
 3.00000000e-01  1.03293391e-06  1.02539163e-06 
 3.10000000e-01  1.34475412e-06  1.33558834e-06 
 3.20000000e-01  1.73241485e-06  1.72152107e-06 
 3.30000000e-01  2.20706553e-06  2.19441651e-06 
 3.40000000e-01  2.77945507e-06  2.76512001e-06 
 3.50000000e-01  3.45953002e-06  3.44368961e-06 
 3.60000000e-01  4.25607919e-06  4.23903605e-06 
 3.70000000e-01  5.17643667e-06  5.15862123e-06 
 3.80000000e-01  6.22625132e-06  6.20822324e-06 
