 v-sweep         id_hv           id_lv          
 7.00000000e-02  1.57365827e-14  6.48986620e-11 
 8.00000000e-02  2.20869164e-14  8.96923057e-11 
 9.00000000e-02  3.10379688e-14  1.23998194e-10 
 1.00000000e-01  4.36660353e-14  1.71479262e-10 
 1.10000000e-01  6.14969795e-14  2.37213773e-10 
 1.20000000e-01  8.66956815e-14  3.28244059e-10 
 1.30000000e-01  1.22335865e-13  4.54338475e-10 
 1.40000000e-01  1.72784728e-13  6.29049457e-10 
 1.50000000e-01  2.44251613e-13  8.71183305e-10 
 1.60000000e-01  3.45571058e-13  1.20684190e-09 
 1.70000000e-01  4.89321087e-13  1.67225893e-09 
 1.80000000e-01  6.93421254e-13  2.31773955e-09 
 1.90000000e-01  9.83417404e-13  3.21313162e-09 
 2.00000000e-01  1.39575034e-12  4.45542155e-09 
 2.10000000e-01  1.98243466e-12  6.17927355e-09 
 2.20000000e-01  2.81775955e-12  8.57164039e-09 
 2.30000000e-01  4.00789109e-12  1.18919924e-08 
 2.40000000e-01  5.70463907e-12  1.65002726e-08 
 2.50000000e-01  8.12520526e-12  2.28954257e-08 
 2.60000000e-01  1.15805263e-11  3.17682967e-08 
 2.70000000e-01  1.65159717e-11  4.40738704e-08 
 2.80000000e-01  2.35698116e-11  6.11291757e-08 
 2.90000000e-01  3.36572531e-11  8.47445703e-08 
 3.00000000e-01  4.80912818e-11  1.17397180e-07 
 3.10000000e-01  6.87565057e-11  1.62455295e-07 
 3.20000000e-01  9.83593544e-11  2.24460275e-07 
 3.30000000e-01  1.40788315e-10  3.09466304e-07 
 3.40000000e-01  2.01632782e-10  4.25426083e-07 
 3.50000000e-01  2.88930608e-10  5.82591428e-07 
 3.60000000e-01  4.14245415e-10  7.93873845e-07 
 3.70000000e-01  5.94219416e-10  1.07508929e-06 
 3.80000000e-01  8.52811684e-10  1.44500651e-06 
 3.90000000e-01  1.22452405e-09  1.92514147e-06 
 4.00000000e-01  1.75904855e-09  2.53929014e-06 
 4.10000000e-01  2.52795800e-09  3.31284979e-06 
 4.20000000e-01  3.63432552e-09  4.27201895e-06 
 4.30000000e-01  5.22652776e-09  5.44297392e-06 
 4.40000000e-01  7.51799050e-09  6.85110317e-06 
 4.50000000e-01  1.08153045e-08  8.52035390e-06 
 4.60000000e-01  1.55579860e-08  1.04727179e-05 
 4.70000000e-01  2.23741403e-08  1.27278610e-05 
 4.80000000e-01  3.21572416e-08  1.53028808e-05 
 4.90000000e-01  4.61697670e-08  1.82121695e-05 
 5.00000000e-01  6.61786842e-08  2.14673542e-05 
 5.10000000e-01  9.46244045e-08  2.50772965e-05 
 5.20000000e-01  1.34816906e-07  2.90481412e-05 
 5.30000000e-01  1.91138864e-07  3.33834096e-05 
 5.40000000e-01  2.69216907e-07  3.80841345e-05 
 5.50000000e-01  3.76005287e-07  4.31490289e-05 
 5.60000000e-01  5.19723984e-07  4.85746794e-05 
 5.70000000e-01  7.09617594e-07  5.43557544e-05 
 5.80000000e-01  9.55549847e-07  6.04852147e-05 
 5.90000000e-01  1.26749863e-06  6.69545223e-05 
 6.00000000e-01  1.65503956e-06  7.37538393e-05 
 6.10000000e-01  2.12689333e-06  8.08722155e-05 
 6.20000000e-01  2.69057799e-06  8.82977624e-05 
 6.30000000e-01  3.35217605e-06  9.60178144e-05 
 6.40000000e-01  4.11620823e-06  1.04019075e-04 
 6.50000000e-01  4.98560046e-06  1.12287753e-04 
 6.60000000e-01  5.96173042e-06  1.20809680e-04 
 6.70000000e-01  7.04453892e-06  1.29570426e-04 
 6.80000000e-01  8.23268959e-06  1.38555396e-04 
 6.90000000e-01  9.52375785e-06  1.47749919e-04 
 7.00000000e-01  1.09144308e-05  1.57139331e-04 
 7.10000000e-01  1.24007021e-05  1.66709043e-04 
 7.20000000e-01  1.39780518e-05  1.76444607e-04 
 7.30000000e-01  1.56416033e-05  1.86331772e-04 
 7.40000000e-01  1.73862577e-05  1.96356532e-04 
 7.50000000e-01  1.92068043e-05  2.06505169e-04 
 7.60000000e-01  2.10980099e-05  2.16764290e-04 
 7.70000000e-01  2.30546899e-05  2.27120860e-04 
 7.80000000e-01  2.50717636e-05  2.37562224e-04 
 7.90000000e-01  2.71442960e-05  2.48076135e-04 
 8.00000000e-01  2.92675289e-05  2.58650764e-04 
 8.10000000e-01  3.14369026e-05  2.69274719e-04 
 8.20000000e-01  3.36480705e-05  2.79937056e-04 
 8.30000000e-01  3.58969077e-05  2.90627280e-04 
 8.40000000e-01  3.81795147e-05  3.01335354e-04 
 8.50000000e-01  4.04922175e-05  3.12051698e-04 
 8.60000000e-01  4.28315645e-05  3.22767189e-04 
 8.70000000e-01  4.51943216e-05  3.33473159e-04 
 8.80000000e-01  4.75774652e-05  3.44161386e-04 
 8.90000000e-01  4.99781743e-05  3.54824094e-04 
 9.00000000e-01  5.23938216e-05  3.65453939e-04 
 9.10000000e-01  5.48219643e-05  3.76044003e-04 
 9.20000000e-01  5.72603344e-05  3.86587784e-04 
 9.30000000e-01  5.97068291e-05  3.97079185e-04 
 9.40000000e-01  6.21595010e-05  4.07512501e-04 
 9.50000000e-01  6.46165491e-05  4.17882408e-04 
 9.60000000e-01  6.70763093e-05  4.28183952e-04 
 9.70000000e-01  6.95372455e-05  4.38412532e-04 
 9.80000000e-01  7.19979418e-05  4.48563890e-04 
 9.90000000e-01  7.44570936e-05  4.58634097e-04 
 1.00000000e+00  7.69135006e-05  4.68619540e-04 
 1.01000000e+00  7.93660592e-05  4.78516907e-04 
 1.02000000e+00  8.18137562e-05  4.88323176e-04 
 1.03000000e+00  8.42556618e-05  4.98035601e-04 
 1.04000000e+00  8.66909240e-05  5.07651698e-04 
 1.05000000e+00  8.91187630e-05  5.17169235e-04 
 1.06000000e+00  9.15384661e-05  5.26586215e-04 
 1.07000000e+00  9.39493822e-05  5.35900870e-04 
 1.08000000e+00  9.63509181e-05  5.45111644e-04 
 1.09000000e+00  9.87425337e-05  5.54217184e-04 
 1.10000000e+00  1.01123738e-04  5.63216328e-04 
 1.11000000e+00  1.03494087e-04  5.72108095e-04 
 1.12000000e+00  1.05853177e-04  5.80891675e-04 
 1.13000000e+00  1.08200645e-04  5.89566417e-04 
 1.14000000e+00  1.10536164e-04  5.98131820e-04 
 1.15000000e+00  1.12859440e-04  6.06587525e-04 
 1.16000000e+00  1.15170210e-04  6.14933306e-04 
 1.17000000e+00  1.17468241e-04  6.23169060e-04 
 1.18000000e+00  1.19753325e-04  6.31294801e-04 
 1.19000000e+00  1.22025279e-04  6.39310649e-04 
 1.20000000e+00  1.24283943e-04  6.47216825e-04 
 1.21000000e+00  1.26529179e-04  6.55013645e-04 
 1.22000000e+00  1.28760866e-04  6.62701511e-04 
 1.23000000e+00  1.30978903e-04  6.70280904e-04 
 1.24000000e+00  1.33183204e-04  6.77752382e-04 
 1.25000000e+00  1.35373699e-04  6.85116568e-04 
 1.26000000e+00  1.37550333e-04  6.92374152e-04 
 1.27000000e+00  1.39713061e-04  6.99525878e-04 
 1.28000000e+00  1.41861855e-04  7.06572547e-04 
 1.29000000e+00  1.43996692e-04  7.13515005e-04 
 1.30000000e+00  1.46117564e-04  7.20354143e-04 
 1.31000000e+00  1.48224470e-04  7.27090894e-04 
 1.32000000e+00  1.50317418e-04  7.33726223e-04 
 1.33000000e+00  1.52396425e-04  7.40261132e-04 
 1.34000000e+00  1.54461513e-04  7.46696648e-04 
 1.35000000e+00  1.56512712e-04  7.53033827e-04 
 1.36000000e+00  1.58550059e-04  7.59273744e-04 
 1.37000000e+00  1.60573596e-04  7.65417497e-04 
 1.38000000e+00  1.62583368e-04  7.71466201e-04 
 1.39000000e+00  1.64579427e-04  7.77420984e-04 
 1.40000000e+00  1.66561829e-04  7.83282987e-04 
 1.41000000e+00  1.68530634e-04  7.89053362e-04 
 1.42000000e+00  1.70485904e-04  7.94733269e-04 
 1.43000000e+00  1.72427705e-04  8.00323873e-04 
 1.44000000e+00  1.74356107e-04  8.05826346e-04 
 1.45000000e+00  1.76271181e-04  8.11241860e-04 
 1.46000000e+00  1.78173000e-04  8.16571590e-04 
 1.47000000e+00  1.80061642e-04  8.21816711e-04 
 1.48000000e+00  1.81937183e-04  8.26978396e-04 
 1.49000000e+00  1.83799703e-04  8.32057817e-04 
 1.50000000e+00  1.85649283e-04  8.37056140e-04 
 1.51000000e+00  1.87486005e-04  8.41974528e-04 
 1.52000000e+00  1.89309952e-04  8.46814138e-04 
 1.53000000e+00  1.91121209e-04  8.51576120e-04 
 1.54000000e+00  1.92919859e-04  8.56261617e-04 
 1.55000000e+00  1.94705989e-04  8.60871764e-04 
 1.56000000e+00  1.96479686e-04  8.65407687e-04 
 1.57000000e+00  1.98241034e-04  8.69870504e-04 
 1.58000000e+00  1.99990121e-04  8.74261322e-04 
 1.59000000e+00  2.01727035e-04  8.78581238e-04 
 1.60000000e+00  2.03451861e-04  8.82831337e-04 
 1.61000000e+00  2.05164688e-04  8.87012695e-04 
 1.62000000e+00  2.06865602e-04  8.91126375e-04 
 1.63000000e+00  2.08554690e-04  8.95173429e-04 
 1.64000000e+00  2.10232040e-04  8.99154896e-04 
 1.65000000e+00  2.11897737e-04  9.03071802e-04 
 1.66000000e+00  2.13551869e-04  9.06925164e-04 
 1.67000000e+00  2.15194520e-04  9.10715982e-04 
 1.68000000e+00  2.16825776e-04  9.14445246e-04 
 1.69000000e+00  2.18445724e-04  9.18113932e-04 
 1.70000000e+00  2.20054446e-04  9.21723001e-04 
 1.71000000e+00  2.21652028e-04  9.25273405e-04 
 1.72000000e+00  2.23238552e-04  9.28766079e-04 
 1.73000000e+00  2.24814102e-04  9.32201947e-04 
 1.74000000e+00  2.26378761e-04  9.35581919e-04 
 1.75000000e+00  2.27932610e-04  9.38906892e-04 
 1.76000000e+00  2.29475730e-04  9.42177748e-04 
 1.77000000e+00  2.31008202e-04  9.45395359e-04 
 1.78000000e+00  2.32530106e-04  9.48560581e-04 
 1.79000000e+00  2.34041521e-04  9.51674258e-04 
 1.80000000e+00  2.35542525e-04  9.54737223e-04 
 1.81000000e+00  2.37033196e-04  9.57750291e-04 
 1.82000000e+00  2.38513611e-04  9.60714270e-04 
 1.83000000e+00  2.39983846e-04  9.63629951e-04 
 1.84000000e+00  2.41443977e-04  9.66498114e-04 
 1.85000000e+00  2.42894079e-04  9.69319526e-04 
 1.86000000e+00  2.44334225e-04  9.72094943e-04 
 1.87000000e+00  2.45764490e-04  9.74825107e-04 
 1.88000000e+00  2.47184945e-04  9.77510748e-04 
 1.89000000e+00  2.48595662e-04  9.80152584e-04 
 1.90000000e+00  2.49996712e-04  9.82751323e-04 
 1.91000000e+00  2.51388167e-04  9.85307659e-04 
 1.92000000e+00  2.52770094e-04  9.87822275e-04 
 1.93000000e+00  2.54142563e-04  9.90295842e-04 
 1.94000000e+00  2.55505642e-04  9.92729022e-04 
 1.95000000e+00  2.56859398e-04  9.95122463e-04 
 1.96000000e+00  2.58203897e-04  9.97476803e-04 
 1.97000000e+00  2.59539206e-04  9.99792671e-04 
 1.98000000e+00  2.60865389e-04  1.00207068e-03 
 1.99000000e+00  2.62182510e-04  1.00431144e-03 
 2.00000000e+00  2.63490633e-04  1.00651555e-03 
 2.01000000e+00  2.64789822e-04  1.00868359e-03 
 2.02000000e+00  2.66080137e-04  1.01081613e-03 
 2.03000000e+00  2.67361640e-04  1.01291375e-03 
 2.04000000e+00  2.68634392e-04  1.01497699e-03 
 2.05000000e+00  2.69898453e-04  1.01700641e-03 
 2.06000000e+00  2.71153882e-04  1.01900253e-03 
 2.07000000e+00  2.72400738e-04  1.02096590e-03 
 2.08000000e+00  2.73639078e-04  1.02289702e-03 
 2.09000000e+00  2.74868960e-04  1.02479641e-03 
 2.10000000e+00  2.76090439e-04  1.02666456e-03 
 2.11000000e+00  2.77303573e-04  1.02850197e-03 
 2.12000000e+00  2.78508416e-04  1.03030913e-03 
 2.13000000e+00  2.79705023e-04  1.03208649e-03 
 2.14000000e+00  2.80893447e-04  1.03383454e-03 
 2.15000000e+00  2.82073742e-04  1.03555373e-03 
 2.16000000e+00  2.83245960e-04  1.03724451e-03 
 2.17000000e+00  2.84410154e-04  1.03890733e-03 
 2.18000000e+00  2.85566375e-04  1.04054261e-03 
 2.19000000e+00  2.86714673e-04  1.04215079e-03 
 2.20000000e+00  2.87855099e-04  1.04373228e-03 
 2.21000000e+00  2.88987703e-04  1.04528750e-03 
 2.22000000e+00  2.90112532e-04  1.04681686e-03 
 2.23000000e+00  2.91229637e-04  1.04832074e-03 
 2.24000000e+00  2.92339065e-04  1.04979955e-03 
 2.25000000e+00  2.93440863e-04  1.05125367e-03 
 2.26000000e+00  2.94535077e-04  1.05268347e-03 
 2.27000000e+00  2.95621754e-04  1.05408933e-03 
 2.28000000e+00  2.96700941e-04  1.05547162e-03 
 2.29000000e+00  2.97772681e-04  1.05683068e-03 
 2.30000000e+00  2.98837019e-04  1.05816688e-03 
 2.31000000e+00  2.99894001e-04  1.05948056e-03 
 2.32000000e+00  3.00943668e-04  1.06077205e-03 
 2.33000000e+00  3.01986065e-04  1.06204171e-03 
 2.34000000e+00  3.03021233e-04  1.06328984e-03 
 2.35000000e+00  3.04049216e-04  1.06451679e-03 
 2.36000000e+00  3.05070055e-04  1.06572286e-03 
 2.37000000e+00  3.06083790e-04  1.06690836e-03 
 2.38000000e+00  3.07090463e-04  1.06807361e-03 
 2.39000000e+00  3.08090114e-04  1.06921891e-03 
 2.40000000e+00  3.09082782e-04  1.07034455e-03 
 2.41000000e+00  3.10068507e-04  1.07145082e-03 
 2.42000000e+00  3.11047329e-04  1.07253801e-03 
 2.43000000e+00  3.12019284e-04  1.07360641e-03 
 2.44000000e+00  3.12987820e-04  1.07466550e-03 
 2.45000000e+00  3.13946139e-04  1.07569699e-03 
 2.46000000e+00  3.14897706e-04  1.07671050e-03 
 2.47000000e+00  3.15842557e-04  1.07770629e-03 
 2.48000000e+00  3.16780729e-04  1.07868463e-03 
 2.49000000e+00  3.17712258e-04  1.07964577e-03 
 2.50000000e+00  3.18637180e-04  1.08058995e-03 
 2.51000000e+00  3.19555529e-04  1.08151742e-03 
 2.52000000e+00  3.20467340e-04  1.08242843e-03 
 2.53000000e+00  3.21372649e-04  1.08332322e-03 
 2.54000000e+00  3.22271489e-04  1.08420201e-03 
 2.55000000e+00  3.23163893e-04  1.08506503e-03 
 2.56000000e+00  3.24049897e-04  1.08591252e-03 
 2.57000000e+00  3.24929532e-04  1.08674469e-03 
 2.58000000e+00  3.25802831e-04  1.08756177e-03 
 2.59000000e+00  3.26669827e-04  1.08836397e-03 
 2.60000000e+00  3.27530551e-04  1.08915149e-03 
 2.61000000e+00  3.28385037e-04  1.08992456e-03 
 2.62000000e+00  3.29233314e-04  1.09068336e-03 
 2.63000000e+00  3.30075414e-04  1.09142811e-03 
 2.64000000e+00  3.30911369e-04  1.09215901e-03 
 2.65000000e+00  3.31741207e-04  1.09287624e-03 
 2.66000000e+00  3.32564961e-04  1.09358000e-03 
 2.67000000e+00  3.33382659e-04  1.09427048e-03 
 2.68000000e+00  3.34194331e-04  1.09494786e-03 
 2.69000000e+00  3.35000007e-04  1.09561232e-03 
 2.70000000e+00  3.35799715e-04  1.09626406e-03 
 2.71000000e+00  3.36593484e-04  1.09690323e-03 
 2.72000000e+00  3.37381344e-04  1.09753002e-03 
 2.73000000e+00  3.38163321e-04  1.09814459e-03 
 2.74000000e+00  3.38939445e-04  1.09874712e-03 
 2.75000000e+00  3.39709742e-04  1.09933778e-03 
 2.76000000e+00  3.40474241e-04  1.09991671e-03 
 2.77000000e+00  3.41232968e-04  1.10048409e-03 
 2.78000000e+00  3.41985951e-04  1.10104007e-03 
 2.79000000e+00  3.42733215e-04  1.10158482e-03 
 2.80000000e+00  3.43474789e-04  1.10211847e-03 
 2.81000000e+00  3.44210697e-04  1.10264118e-03 
 2.82000000e+00  3.44940966e-04  1.10315310e-03 
 2.83000000e+00  3.45665622e-04  1.10365438e-03 
 2.84000000e+00  3.46384690e-04  1.10414516e-03 
 2.85000000e+00  3.47098195e-04  1.10462558e-03 
 2.86000000e+00  3.47806164e-04  1.10509578e-03 
 2.87000000e+00  3.48508620e-04  1.10555589e-03 
 2.88000000e+00  3.49205588e-04  1.10600606e-03 
 2.89000000e+00  3.49897093e-04  1.10644641e-03 
 2.90000000e+00  3.50583159e-04  1.10687708e-03 
 2.91000000e+00  3.51263811e-04  1.10729819e-03 
 2.92000000e+00  3.51939072e-04  1.10770987e-03 
 2.93000000e+00  3.52608966e-04  1.10811225e-03 
 2.94000000e+00  3.53273516e-04  1.10850545e-03 
 2.95000000e+00  3.53932746e-04  1.10888959e-03 
 2.96000000e+00  3.54586679e-04  1.10926478e-03 
 2.97000000e+00  3.55235338e-04  1.10963116e-03 
 2.98000000e+00  3.55878746e-04  1.10998882e-03 
 2.99000000e+00  3.56516925e-04  1.11033790e-03 
 3.00000000e+00  3.57149897e-04  1.11067849e-03 
 3.01000000e+00  3.57777686e-04  1.11101071e-03 
 3.02000000e+00  3.58400314e-04  1.11133467e-03 
 3.03000000e+00  3.59017801e-04  1.11165048e-03 
 3.04000000e+00  3.59630171e-04  1.11195823e-03 
 3.05000000e+00  3.60237444e-04  1.11225804e-03 
 3.06000000e+00  3.60839642e-04  1.11255001e-03 
 3.07000000e+00  3.61436787e-04  1.11283424e-03 
 3.08000000e+00  3.62028900e-04  1.11311083e-03 
 3.09000000e+00  3.62616001e-04  1.11337987e-03 
 3.10000000e+00  3.63198112e-04  1.11364147e-03 
 3.11000000e+00  3.63775254e-04  1.11389571e-03 
 3.12000000e+00  3.64347446e-04  1.11414269e-03 
 3.13000000e+00  3.64914711e-04  1.11438252e-03 
 3.14000000e+00  3.65477067e-04  1.11461526e-03 
 3.15000000e+00  3.66034535e-04  1.11484102e-03 
 3.16000000e+00  3.66587136e-04  1.11505989e-03 
 3.17000000e+00  3.67132468e-04  1.11526855e-03 
 3.18000000e+00  3.67675403e-04  1.11547393e-03 
 3.19000000e+00  3.68213529e-04  1.11567266e-03 
 3.20000000e+00  3.68746867e-04  1.11586485e-03 
 3.21000000e+00  3.69275435e-04  1.11605055e-03 
 3.22000000e+00  3.69799254e-04  1.11622987e-03 
 3.23000000e+00  3.70318342e-04  1.11640287e-03 
 3.24000000e+00  3.70832719e-04  1.11656964e-03 
 3.25000000e+00  3.71342403e-04  1.11673026e-03 
 3.26000000e+00  3.71847413e-04  1.11688479e-03 
 3.27000000e+00  3.72347769e-04  1.11703333e-03 
 3.28000000e+00  3.72843489e-04  1.11717595e-03 
 3.29000000e+00  3.73336897e-04  1.11731564e-03 
 3.30000000e+00  3.73823391e-04  1.11744658e-03 
