 v-sweep         id_narrow       id_wide        
-3.00000000e-01  4.22909224e-13  4.93585778e-12 
-2.90000000e-01  4.93031009e-13  5.79909091e-12 
-2.80000000e-01  5.79559029e-13  6.87806882e-12 
-2.70000000e-01  6.86169486e-13  8.22371508e-12 
-2.60000000e-01  8.17397362e-13  9.89934923e-12 
-2.50000000e-01  9.78840707e-13  1.19837391e-11 
-2.40000000e-01  1.17741433e-12  1.45749134e-11 
-2.30000000e-01  1.42166504e-12  1.77949262e-11 
-2.20000000e-01  1.72216355e-12  2.17958127e-11 
-2.10000000e-01  2.09199192e-12  2.67670381e-11 
-2.00000000e-01  2.54735022e-12  3.29448157e-11 
-1.90000000e-01  3.10831179e-12  4.06237694e-11 
-1.80000000e-01  3.79976411e-12  5.01715348e-11 
-1.70000000e-01  4.65258126e-12  6.20470447e-11 
-1.60000000e-01  5.70508578e-12  7.68234388e-11 
-1.50000000e-01  7.00487209e-12  9.52167744e-11 
-1.40000000e-01  8.61108171e-12  1.18122019e-10 
-1.30000000e-01  1.05972437e-11  1.46658184e-10 
-1.20000000e-01  1.30548217e-11  1.82224947e-10 
-1.10000000e-01  1.60976454e-11  2.26573686e-10 
-1.00000000e-01  1.98674493e-11  2.81896649e-10 
-9.00000000e-02  2.45407962e-11  3.50938896e-10 
-8.00000000e-02  3.03377379e-11  4.37138877e-10 
-7.00000000e-02  3.75326494e-11  5.44805012e-10 
-6.00000000e-02  4.64677878e-11  6.79337559e-10 
-5.00000000e-02  5.75702676e-11  8.47507434e-10 
-4.00000000e-02  7.13733166e-11  1.05780669e-09 
-3.00000000e-02  8.85429029e-11  1.32088918e-09 
-2.00000000e-02  1.09911095e-10  1.65012466e-09 
-1.00000000e-02  1.36517869e-10  2.06229572e-09 
 8.67361738e-17  1.69663516e-10  2.57847447e-09 
 1.00000000e-02  2.10974336e-10  3.22512537e-09 
 2.00000000e-02  2.62485019e-10  4.03549284e-09 
 3.00000000e-02  3.26741934e-10  5.05134702e-09 
 4.00000000e-02  4.06932655e-10  6.32518022e-09 
 5.00000000e-02  5.07048373e-10  7.92297006e-09 
 6.00000000e-02  6.32087504e-10  9.92765492e-09 
 7.00000000e-02  7.88310890e-10  1.24435040e-08 
 8.00000000e-02  9.83561523e-10  1.56016102e-08 
 9.00000000e-02  1.22766488e-09  1.95667892e-08 
 1.00000000e-01  1.53292979e-09  2.45462396e-08 
 1.10000000e-01  1.91477438e-09  3.08003998e-08 
 1.20000000e-01  2.39250723e-09  3.86565417e-08 
 1.30000000e-01  2.99030056e-09  4.85257585e-08 
 1.40000000e-01  3.73839930e-09  6.09241438e-08 
 1.50000000e-01  4.67461912e-09  7.64991168e-08 
 1.60000000e-01  5.84619467e-09  9.60620153e-08 
 1.70000000e-01  7.31204872e-09  1.20628250e-07 
 1.80000000e-01  9.14556003e-09  1.51466459e-07 
 1.90000000e-01  1.14379119e-08  1.90158196e-07 
 2.00000000e-01  1.43021017e-08  2.38669658e-07 
 2.10000000e-01  1.78776777e-08  2.99436760e-07 
 2.20000000e-01  2.23362421e-08  3.75464318e-07 
 2.30000000e-01  2.78877063e-08  4.70439196e-07 
 2.40000000e-01  3.47872017e-08  5.88855707e-07 
 2.50000000e-01  4.33424372e-08  7.36149406e-07 
 2.60000000e-01  5.39211433e-08  9.18832528e-07 
 2.70000000e-01  6.69580759e-08  1.14462106e-06 
 2.80000000e-01  8.29608899e-08  1.42254016e-06 
 2.90000000e-01  1.02514075e-07  1.76299225e-06 
 3.00000000e-01  1.26280126e-07  2.17777182e-06 
 3.10000000e-01  1.54997244e-07  2.68001314e-06 
 3.20000000e-01  1.89473119e-07  3.28406279e-06 
 3.30000000e-01  2.30574753e-07  4.00527656e-06 
 3.40000000e-01  2.79214711e-07  4.85974914e-06 
 3.50000000e-01  3.36334573e-07  5.86399204e-06 
 3.60000000e-01  4.02886633e-07  7.03457998e-06 
 3.70000000e-01  4.79814979e-07  8.38778701e-06 
 3.80000000e-01  5.68037036e-07  9.93923233e-06 
 3.90000000e-01  6.68426464e-07  1.17035526e-05 
 4.00000000e-01  7.81798074e-07  1.36941134e-05 
 4.10000000e-01  9.08895131e-07  1.59227684e-05 
 4.20000000e-01  1.05037920e-06  1.83996707e-05 
 4.30000000e-01  1.20682252e-06  2.11331368e-05 
 4.40000000e-01  1.37870266e-06  2.41295616e-05 
 4.50000000e-01  1.56639948e-06  2.73933803e-05 
 4.60000000e-01  1.77019389e-06  3.09270741e-05 
 4.70000000e-01  1.99026859e-06  3.47312142e-05 
 4.80000000e-01  2.22671031e-06  3.88045407e-05 
 4.90000000e-01  2.47951357e-06  4.31440700e-05 
 5.00000000e-01  2.74858561e-06  4.77452272e-05 
 5.10000000e-01  3.03375228e-06  5.26019953e-05 
 5.20000000e-01  3.33476470e-06  5.77070760e-05 
 5.30000000e-01  3.65130627e-06  6.30520567e-05 
 5.40000000e-01  3.98299999e-06  6.86275775e-05 
 5.50000000e-01  4.32941572e-06  7.44234937e-05 
 5.60000000e-01  4.69007734e-06  8.04290319e-05 
 5.70000000e-01  5.06446963e-06  8.66329351e-05 
 5.80000000e-01  5.45204484e-06  9.30235972e-05 
 5.90000000e-01  5.85222879e-06  9.95891855e-05 
 6.00000000e-01  6.26442662e-06  1.06317750e-04 
 6.10000000e-01  6.68802800e-06  1.13197319e-04 
 6.20000000e-01  7.12241192e-06  1.20215987e-04 
 6.30000000e-01  7.56695108e-06  1.27361989e-04 
 6.40000000e-01  8.02101575e-06  1.34623757e-04 
 6.50000000e-01  8.48397729e-06  1.41989982e-04 
 6.60000000e-01  8.95521124e-06  1.49449652e-04 
 6.70000000e-01  9.43409999e-06  1.56992091e-04 
 6.80000000e-01  9.92003525e-06  1.64606988e-04 
 6.90000000e-01  1.04124200e-05  1.72284414e-04 
 7.00000000e-01  1.09106703e-05  1.80014845e-04 
 7.10000000e-01  1.14142167e-05  1.87789169e-04 
 7.20000000e-01  1.19225056e-05  1.95598695e-04 
 7.30000000e-01  1.24350001e-05  2.03435152e-04 
 7.40000000e-01  1.29511809e-05  2.11290692e-04 
 7.50000000e-01  1.34705466e-05  2.19157885e-04 
 7.60000000e-01  1.39926147e-05  2.27029714e-04 
 7.70000000e-01  1.45169214e-05  2.34899567e-04 
 7.80000000e-01  1.50430219e-05  2.42761224e-04 
 7.90000000e-01  1.55704906e-05  2.50608854e-04 
 8.00000000e-01  1.60989208e-05  2.58436995e-04 
 8.10000000e-01  1.66279245e-05  2.66240546e-04 
 8.20000000e-01  1.71571326e-05  2.74014752e-04 
 8.30000000e-01  1.76861942e-05  2.81755194e-04 
 8.40000000e-01  1.82147761e-05  2.89457767e-04 
 8.50000000e-01  1.87425631e-05  2.97118677e-04 
 8.60000000e-01  1.92692569e-05  3.04734416e-04 
 8.70000000e-01  1.97945757e-05  3.12301758e-04 
 8.80000000e-01  2.03182543e-05  3.19817737e-04 
 8.90000000e-01  2.08400428e-05  3.27279639e-04 
 9.00000000e-01  2.13597065e-05  3.34684989e-04 
 9.10000000e-01  2.18770254e-05  3.42031533e-04 
 9.20000000e-01  2.23917935e-05  3.49317233e-04 
 9.30000000e-01  2.29038185e-05  3.56540248e-04 
 9.40000000e-01  2.34129207e-05  3.63698927e-04 
 9.50000000e-01  2.39189333e-05  3.70791798e-04 
 9.60000000e-01  2.44217012e-05  3.77817554e-04 
 9.70000000e-01  2.49210807e-05  3.84775046e-04 
 9.80000000e-01  2.54169392e-05  3.91663272e-04 
 9.90000000e-01  2.59091544e-05  3.98481367e-04 
 1.00000000e+00  2.63976139e-05  4.05228597e-04 
 1.01000000e+00  2.68822149e-05  4.11904347e-04 
 1.02000000e+00  2.73628634e-05  4.18508115e-04 
 1.03000000e+00  2.78394742e-05  4.25039506e-04 
 1.04000000e+00  2.83119700e-05  4.31498219e-04 
 1.05000000e+00  2.87802815e-05  4.37884048e-04 
 1.06000000e+00  2.92443466e-05  4.44196870e-04 
 1.07000000e+00  2.97041099e-05  4.50436640e-04 
 1.08000000e+00  3.01595230e-05  4.56603388e-04 
 1.09000000e+00  3.06105433e-05  4.62697209e-04 
 1.10000000e+00  3.10571345e-05  4.68718262e-04 
 1.11000000e+00  3.14992654e-05  4.74666765e-04 
 1.12000000e+00  3.19369103e-05  4.80542985e-04 
 1.13000000e+00  3.23700484e-05  4.86347242e-04 
 1.14000000e+00  3.27986635e-05  4.92079899e-04 
 1.15000000e+00  3.32227438e-05  4.97741360e-04 
 1.16000000e+00  3.36422815e-05  5.03332067e-04 
 1.17000000e+00  3.40572727e-05  5.08852496e-04 
 1.18000000e+00  3.44677173e-05  5.14303156e-04 
 1.19000000e+00  3.48736183e-05  5.19684581e-04 
 1.20000000e+00  3.52749821e-05  5.24997335e-04 
