 v-sweep         id_std          id_elt         
-3.00000000e-01  6.71338970e-12  6.71338916e-12 
-2.90000000e-01  6.41046783e-12  6.41046709e-12 
-2.80000000e-01  6.12642101e-12  6.12641994e-12 
-2.70000000e-01  5.85982435e-12  5.85982277e-12 
-2.60000000e-01  5.60937397e-12  5.60937158e-12 
-2.50000000e-01  5.37388546e-12  5.37388181e-12 
-2.40000000e-01  5.15229501e-12  5.15228945e-12 
-2.30000000e-01  4.94366491e-12  4.94365641e-12 
-2.20000000e-01  4.74719479e-12  4.74718171e-12 
-2.10000000e-01  4.56224120e-12  4.56222111e-12 
-2.00000000e-01  4.38834999e-12  4.38831910e-12 
-1.90000000e-01  4.22530653e-12  4.22525912e-12 
-1.80000000e-01  4.07321284e-12  4.07314012e-12 
-1.70000000e-01  3.93260405e-12  3.93249267e-12 
-1.60000000e-01  3.80462285e-12  3.80445237e-12 
-1.50000000e-01  3.69127975e-12  3.69101910e-12 
-1.40000000e-01  3.59584015e-12  3.59544189e-12 
-1.30000000e-01  3.52339851e-12  3.52279063e-12 
-1.20000000e-01  3.48173026e-12  3.48080307e-12 
-1.10000000e-01  3.48255396e-12  3.48114083e-12 
-1.00000000e-01  3.54340166e-12  3.54124940e-12 
-9.00000000e-02  3.69039007e-12  3.68711410e-12 
-8.00000000e-02  3.96232679e-12  3.95734327e-12 
-7.00000000e-02  4.41679548e-12  4.40921838e-12 
-6.00000000e-02  5.13917617e-12  5.12766133e-12 
-5.00000000e-02  6.25601847e-12  6.23852733e-12 
-4.00000000e-02  7.95487374e-12  7.92831551e-12 
-3.00000000e-02  1.05137129e-11  1.04734026e-11 
-2.00000000e-02  1.43445733e-11  1.42834114e-11 
-1.00000000e-02  2.00583346e-11  1.99655645e-11 
 8.67361738e-17  2.85608737e-11  2.84202024e-11 
 1.00000000e-02  4.11958381e-11  4.09825899e-11 
 2.00000000e-02  5.99566853e-11  5.96334970e-11 
 3.00000000e-02  8.78016693e-11  8.73119751e-11 
 4.00000000e-02  1.29121858e-10  1.28380034e-10 
 5.00000000e-02  1.90436668e-10  1.89313127e-10 
 6.00000000e-02  2.81427733e-10  2.79726375e-10 
 7.00000000e-02  4.16475895e-10  4.13900021e-10 
 8.00000000e-02  6.16946485e-10  6.13047261e-10 
 9.00000000e-02  9.14587407e-10  9.08685981e-10 
 1.00000000e-01  1.35658185e-09  1.34765170e-09 
 1.10000000e-01  2.01306036e-09  1.99954968e-09 
 1.20000000e-01  2.98826601e-09  2.96782977e-09 
 1.30000000e-01  4.43713988e-09  4.40623623e-09 
 1.40000000e-01  6.58993536e-09  6.54321863e-09 
 1.50000000e-01  9.78869317e-09  9.71810368e-09 
 1.60000000e-01  1.45411663e-08  1.44345708e-08 
 1.70000000e-01  2.16002572e-08  2.14394306e-08 
 1.80000000e-01  3.20803995e-08  3.18380552e-08 
 1.90000000e-01  4.76266551e-08  4.72621363e-08 
 2.00000000e-01  7.06573306e-08  7.01104869e-08 
 2.10000000e-01  1.04705457e-07  1.03888225e-07 
 2.20000000e-01  1.54885445e-07  1.53670866e-07 
 2.30000000e-01  2.28502003e-07  2.26711143e-07 
 2.40000000e-01  3.35787269e-07  3.33176178e-07 
 2.50000000e-01  4.90683311e-07  4.86935180e-07 
 2.60000000e-01  7.11471164e-07  7.06202945e-07 
 2.70000000e-01  1.02090975e-06  1.01370540e-06 
