 v-sweep         id_std          id_elt         
-3.00000000e-01  3.28261475e-11  3.25834457e-11 
-2.90000000e-01  4.06587181e-11  4.03992479e-11 
-2.80000000e-01  5.04391234e-11  5.01580973e-11 
-2.70000000e-01  6.26567902e-11  6.23480683e-11 
-2.60000000e-01  7.79255454e-11  7.75812557e-11 
-2.50000000e-01  9.70155304e-11  9.66255832e-11 
-2.40000000e-01  1.20893369e-10  1.20444835e-10 
-2.30000000e-01  1.50772738e-10  1.50249050e-10 
-2.20000000e-01  1.88178052e-10  1.87557989e-10 
-2.10000000e-01  2.35024683e-10  2.34281065e-10 
-2.00000000e-01  2.93720040e-10  2.92818062e-10 
-1.90000000e-01  3.67290955e-10  3.66186050e-10 
-1.80000000e-01  4.59544255e-10  4.58179369e-10 
-1.70000000e-01  5.75269223e-10  5.73571322e-10 
-1.60000000e-01  7.20492893e-10  7.18368502e-10 
-1.50000000e-01  9.02802033e-10  9.00131531e-10 
-1.40000000e-01  1.13174927e-09  1.12837960e-09 
-1.30000000e-01  1.41936537e-09  1.41510073e-09 
-1.20000000e-01  1.78080545e-09  1.77539540e-09 
-1.10000000e-01  2.23516401e-09  2.22828828e-09 
-1.00000000e-01  2.80650283e-09  2.79775201e-09 
-9.00000000e-02  3.52514691e-09  3.51399777e-09 
-8.00000000e-02  4.42931771e-09  4.41510187e-09 
-7.00000000e-02  5.56719039e-09  5.54905441e-09 
-6.00000000e-02  6.99948286e-09  6.97633782e-09 
-5.00000000e-02  8.80271110e-09  8.77316864e-09 
-4.00000000e-02  1.10732760e-08  1.10355678e-08 
-3.00000000e-02  1.39325852e-08  1.38844618e-08 
-2.00000000e-02  1.75334567e-08  1.74720610e-08 
-1.00000000e-02  2.20681001e-08  2.19898110e-08 
 8.67361738e-17  2.77780262e-08  2.76782650e-08 
 1.00000000e-02  3.49662875e-08  3.48392837e-08 
 2.00000000e-02  4.40125009e-08  4.38510107e-08 
 3.00000000e-02  5.53911330e-08  5.51861084e-08 
 4.00000000e-02  6.96935192e-08  6.94337305e-08 
 5.00000000e-02  8.76540193e-08  8.73256395e-08 
 6.00000000e-02  1.10180541e-07  1.09766715e-07 
 7.00000000e-02  1.38389344e-07  1.37869787e-07 
 8.00000000e-02  1.73643537e-07  1.72994223e-07 
 9.00000000e-02  2.17593927e-07  2.16786978e-07 
 1.00000000e-01  2.72219929e-07  2.71223844e-07 
 1.10000000e-01  3.39867104e-07  3.38647494e-07 
 1.20000000e-01  4.23276751e-07  4.21797804e-07 
 1.30000000e-01  5.25602192e-07  5.23829034e-07 
 1.40000000e-01  6.50406161e-07  6.48308295e-07 
 1.50000000e-01  8.01634569e-07  7.99190421e-07 
 1.60000000e-01  9.83563781e-07  9.80766282e-07 
 1.70000000e-01  1.20072135e-06  1.19758431e-06 
 1.80000000e-01  1.45778321e-06  1.45434813e-06 
 1.90000000e-01  1.75945297e-06  1.75579583e-06 
 2.00000000e-01  2.11033070e-06  2.10656826e-06 
 2.10000000e-01  2.51477909e-06  2.51107433e-06 
 2.20000000e-01  2.97679464e-06  2.97336098e-06 
 2.30000000e-01  3.49989078e-06  3.49699480e-06 
 2.40000000e-01  4.08699873e-06  4.08496131e-06 
 2.50000000e-01  4.74039131e-06  4.73958699e-06 
 2.60000000e-01  5.46163335e-06  5.46248800e-06 
 2.70000000e-01  6.25156113e-06  6.25454789e-06 
 2.80000000e-01  7.11029116e-06  7.11592495e-06 
 2.90000000e-01  8.03725660e-06  8.04608730e-06 
 3.00000000e-01  9.03126710e-06  9.04387194e-06 
 3.10000000e-01  1.00905865e-05  1.01075620e-05 
 3.20000000e-01  1.12130219e-05  1.12349754e-05 
 3.30000000e-01  1.23960163e-05  1.24235586e-05 
 3.40000000e-01  1.36367410e-05  1.36704788e-05 
 3.50000000e-01  1.49321806e-05  1.49727103e-05 
 3.60000000e-01  1.62792092e-05  1.63271114e-05 
 3.70000000e-01  1.76746551e-05  1.77304904e-05 
 3.80000000e-01  1.91153540e-05  1.91796597e-05 
 3.90000000e-01  2.05981912e-05  2.06714786e-05 
 4.00000000e-01  2.21201331e-05  2.22028863e-05 
 4.10000000e-01  2.36782504e-05  2.37709250e-05 
 4.20000000e-01  2.52697330e-05  2.53727562e-05 
 4.30000000e-01  2.68919005e-05  2.70056707e-05 
 4.40000000e-01  2.85422058e-05  2.86670936e-05 
 4.50000000e-01  3.02182375e-05  3.03545860e-05 
 4.60000000e-01  3.19177177e-05  3.20658438e-05 
 4.70000000e-01  3.36384988e-05  3.37986941e-05 
 4.80000000e-01  3.53785593e-05  3.55510912e-05 
 4.90000000e-01  3.71359978e-05  3.73211108e-05 
 5.00000000e-01  3.89090272e-05  3.91069441e-05 
 5.10000000e-01  4.06959690e-05  4.09068919e-05 
 5.20000000e-01  4.24952462e-05  4.27193579e-05 
 5.30000000e-01  4.43053780e-05  4.45428431e-05 
 5.40000000e-01  4.61249735e-05  4.63759393e-05 
 5.50000000e-01  4.79527259e-05  4.82173237e-05 
 5.60000000e-01  4.97874075e-05  5.00657533e-05 
 5.70000000e-01  5.16278643e-05  5.19200601e-05 
 5.80000000e-01  5.34730113e-05  5.37791456e-05 
 5.90000000e-01  5.53218281e-05  5.56419771e-05 
 6.00000000e-01  5.71733548e-05  5.75075828e-05 
 6.10000000e-01  5.90266879e-05  5.93750483e-05 
 6.20000000e-01  6.08809768e-05  6.12435127e-05 
 6.30000000e-01  6.27354206e-05  6.31121655e-05 
 6.40000000e-01  6.45892648e-05  6.49802430e-05 
 6.50000000e-01  6.64417984e-05  6.68470260e-05 
 6.60000000e-01  6.82923515e-05  6.87118364e-05 
 6.70000000e-01  7.01402923e-05  7.05740352e-05 
 6.80000000e-01  7.19850256e-05  7.24330201e-05 
 6.90000000e-01  7.38259897e-05  7.42882229e-05 
 7.00000000e-01  7.56626553e-05  7.61391081e-05 
 7.10000000e-01  7.74945229e-05  7.79851705e-05 
 7.20000000e-01  7.93211216e-05  7.98259340e-05 
 7.30000000e-01  8.11420074e-05  8.16609493e-05 
 7.40000000e-01  8.29567613e-05  8.34897930e-05 
 7.50000000e-01  8.47649886e-05  8.53120657e-05 
 7.60000000e-01  8.65663170e-05  8.71273911e-05 
 7.70000000e-01  8.83603958e-05  8.89354146e-05 
 7.80000000e-01  9.01468942e-05  9.07358018e-05 
 7.90000000e-01  9.19255010e-05  9.25282382e-05 
 8.00000000e-01  9.36959230e-05  9.43124274e-05 
 8.10000000e-01  9.54578844e-05  9.60880905e-05 
 8.20000000e-01  9.72111256e-05  9.78549654e-05 
 8.30000000e-01  9.89554027e-05  9.96128055e-05 
 8.40000000e-01  1.00690487e-04  1.01361379e-04 
 8.50000000e-01  1.02416162e-04  1.03100470e-04 
 8.60000000e-01  1.04132228e-04  1.04829873e-04 
 8.70000000e-01  1.05838494e-04  1.06549398e-04 
 8.80000000e-01  1.07534785e-04  1.08258865e-04 
 8.90000000e-01  1.09220935e-04  1.09958109e-04 
 9.00000000e-01  1.10896789e-04  1.11646974e-04 
 9.10000000e-01  1.12562203e-04  1.13325313e-04 
 9.20000000e-01  1.14217044e-04  1.14992992e-04 
 9.30000000e-01  1.15861187e-04  1.16649885e-04 
 9.40000000e-01  1.17494517e-04  1.18295876e-04 
 9.50000000e-01  1.19116928e-04  1.19930857e-04 
 9.60000000e-01  1.20728320e-04  1.21554729e-04 
 9.70000000e-01  1.22328603e-04  1.23167401e-04 
 9.80000000e-01  1.23917695e-04  1.24768789e-04 
 9.90000000e-01  1.25495520e-04  1.26358816e-04 
 1.00000000e+00  1.27062008e-04  1.27937413e-04 
 1.01000000e+00  1.28617097e-04  1.29504518e-04 
 1.02000000e+00  1.30160733e-04  1.31060073e-04 
 1.03000000e+00  1.31692863e-04  1.32604029e-04 
 1.04000000e+00  1.33213445e-04  1.34136341e-04 
 1.05000000e+00  1.34722439e-04  1.35656969e-04 
 1.06000000e+00  1.36219812e-04  1.37165881e-04 
 1.07000000e+00  1.37705536e-04  1.38663047e-04 
 1.08000000e+00  1.39179586e-04  1.40148444e-04 
 1.09000000e+00  1.40641943e-04  1.41622053e-04 
 1.10000000e+00  1.42092593e-04  1.43083857e-04 
 1.11000000e+00  1.43531526e-04  1.44533849e-04 
 1.12000000e+00  1.44958734e-04  1.45972019e-04 
 1.13000000e+00  1.46374215e-04  1.47398367e-04 
 1.14000000e+00  1.47777970e-04  1.48812893e-04 
 1.15000000e+00  1.49170003e-04  1.50215602e-04 
 1.16000000e+00  1.50550323e-04  1.51606501e-04 
 1.17000000e+00  1.51918940e-04  1.52985603e-04 
 1.18000000e+00  1.53275868e-04  1.54352921e-04 
 1.19000000e+00  1.54621124e-04  1.55708472e-04 
 1.20000000e+00  1.55954729e-04  1.57052278e-04 
