 v-sweep         id_narrow       id_wide        
 8.30000000e-01  1.66440051e-05  2.61926473e-04 
 8.40000000e-01  1.70717115e-05  2.68170488e-04 
 8.50000000e-01  1.74981006e-05  2.74377680e-04 
 8.60000000e-01  1.79230003e-05  2.80546088e-04 
 8.70000000e-01  1.83462491e-05  2.86673916e-04 
 8.80000000e-01  1.87676955e-05  2.92759519e-04 
 8.90000000e-01  1.91871981e-05  2.98801402e-04 
 9.00000000e-01  1.96046245e-05  3.04798203e-04 
 9.10000000e-01  2.00198513e-05  3.10748692e-04 
 9.20000000e-01  2.04327637e-05  3.16651761e-04 
 9.30000000e-01  2.08432550e-05  3.22506415e-04 
 9.40000000e-01  2.12512264e-05  3.28311769e-04 
 9.50000000e-01  2.16565862e-05  3.34067038e-04 
 9.60000000e-01  2.20592500e-05  3.39771534e-04 
 9.70000000e-01  2.24591401e-05  3.45424655e-04 
 9.80000000e-01  2.28561852e-05  3.51025886e-04 
 9.90000000e-01  2.32503198e-05  3.56574787e-04 
 1.00000000e+00  2.36414844e-05  3.62070995e-04 
 1.01000000e+00  2.40296250e-05  3.67514213e-04 
 1.02000000e+00  2.44146927e-05  3.72904206e-04 
 1.03000000e+00  2.47966433e-05  3.78240804e-04 
 1.04000000e+00  2.51754377e-05  3.83523887e-04 
 1.05000000e+00  2.55510406e-05  3.88753389e-04 
 1.06000000e+00  2.59234215e-05  3.93929293e-04 
 1.07000000e+00  2.62925533e-05  3.99051626e-04 
 1.08000000e+00  2.66584129e-05  4.04120456e-04 
 1.09000000e+00  2.70209806e-05  4.09135888e-04 
 1.10000000e+00  2.73802400e-05  4.14098067e-04 
 1.11000000e+00  2.77361778e-05  4.19007166e-04 
 1.12000000e+00  2.80887838e-05  4.23863392e-04 
 1.13000000e+00  2.84380503e-05  4.28666979e-04 
 1.14000000e+00  2.87839723e-05  4.33418186e-04 
 1.15000000e+00  2.91265474e-05  4.38117296e-04 
 1.16000000e+00  2.94657752e-05  4.42764614e-04 
 1.17000000e+00  2.98016577e-05  4.47360466e-04 
 1.18000000e+00  3.01341987e-05  4.51905195e-04 
 1.19000000e+00  3.04634041e-05  4.56399160e-04 
 1.20000000e+00  3.07892814e-05  4.60842737e-04 
