 v-sweep         id_std          id_elt         
-3.00000000e-01  4.29145715e-11  4.29147176e-11 
-2.90000000e-01  4.18464136e-11  4.18466660e-11 
-2.80000000e-01  4.09114400e-11  4.09118039e-11 
-2.70000000e-01  4.01380598e-11  4.01385311e-11 
-2.60000000e-01  3.95657702e-11  3.95663283e-11 
-2.50000000e-01  3.92490556e-11  3.92496523e-11 
-2.40000000e-01  3.92626889e-11  3.92632314e-11 
-2.30000000e-01  3.97089445e-11  3.97092700e-11 
-2.20000000e-01  4.07274101e-11  4.07272470e-11 
-2.10000000e-01  4.25083377e-11  4.25072494e-11 
-2.00000000e-01  4.53108155e-11  4.53081165e-11 
-1.90000000e-01  4.94875043e-11  4.94821383e-11 
-1.80000000e-01  5.55183220e-11  5.55086837e-11 
-1.70000000e-01  6.40563205e-11  6.40399968e-11 
-1.60000000e-01  7.59901858e-11  7.59635829e-11 
-1.50000000e-01  9.25294063e-11  9.24872104e-11 
-1.40000000e-01  1.15320357e-10  1.15254761e-10 
-1.30000000e-01  1.46604560e-10  1.46504154e-10 
-1.20000000e-01  1.89434500e-10  1.89282686e-10 
-1.10000000e-01  2.47967979e-10  2.47740703e-10 
-1.00000000e-01  3.27869686e-10  3.27532214e-10 
-9.00000000e-02  4.36859136e-10  4.36361466e-10 
-8.00000000e-02  5.85458443e-10  5.84728787e-10 
-7.00000000e-02  7.88012966e-10  7.86948517e-10 
-6.00000000e-02  1.06408454e-09  1.06253839e-09 
-5.00000000e-02  1.44035336e-09  1.43811606e-09 
-4.00000000e-02  1.95321434e-09  1.94998776e-09 
-3.00000000e-02  2.65232084e-09  2.64768152e-09 
-2.00000000e-02  3.60542084e-09  3.59876831e-09 
-1.00000000e-02  4.90495384e-09  4.89543819e-09 
 8.67361738e-17  6.67704453e-09  6.66346505e-09 
 1.00000000e-02  9.09375239e-09  9.07441616e-09 
 2.00000000e-02  1.23897342e-08  1.23622597e-08 
 3.00000000e-02  1.68848662e-08  1.68459118e-08 
 4.00000000e-02  2.30148755e-08  2.29597671e-08 
 5.00000000e-02  3.13726619e-08  3.12948864e-08 
 6.00000000e-02  4.27637514e-08  4.26542779e-08 
 7.00000000e-02  5.82801760e-08  5.81265603e-08 
 8.00000000e-02  7.93979103e-08  7.91831476e-08 
 9.00000000e-02  1.08103569e-07  1.07804678e-07 
 1.00000000e-01  1.47055892e-07  1.46642278e-07 
 1.10000000e-01  1.99785770e-07  1.99217532e-07 
 1.20000000e-01  2.70933896e-07  2.70160466e-07 
 1.30000000e-01  3.66515788e-07  3.65475653e-07 
 1.40000000e-01  4.94188341e-07  4.92811083e-07 
 1.50000000e-01  6.63469980e-07  6.61682433e-07 
 1.60000000e-01  8.85842088e-07  8.83580710e-07 
 1.70000000e-01  1.17464405e-06  1.17187519e-06 
 1.80000000e-01  1.54468730e-06  1.54143525e-06 
 1.90000000e-01  2.01157376e-06  2.00795325e-06 
 2.00000000e-01  2.59080948e-06  2.58705564e-06 
 2.10000000e-01  3.29691324e-06  3.29340030e-06 
 2.20000000e-01  4.14276159e-06  4.14000424e-06 
 2.30000000e-01  5.13933860e-06  5.13797602e-06 
 2.40000000e-01  6.29589968e-06  6.29666906e-06 
 2.50000000e-01  7.62040917e-06  7.62411811e-06 
 2.60000000e-01  9.12005232e-06  9.12755788e-06 
 2.70000000e-01  1.08016620e-05  1.08138597e-05 
 2.80000000e-01  1.26719866e-05  1.26898080e-05 
 2.90000000e-01  1.47378012e-05  1.47622181e-05 
 3.00000000e-01  1.70059052e-05  1.70379356e-05 
 3.10000000e-01  1.94830547e-05  1.95237695e-05 
 3.20000000e-01  2.21758715e-05  2.22263996e-05 
 3.30000000e-01  2.50907529e-05  2.51522842e-05 
 3.40000000e-01  2.82337946e-05  2.83075818e-05 
 3.50000000e-01  3.16107329e-05  3.16980908e-05 
 3.60000000e-01  3.52269039e-05  3.53292078e-05 
 3.70000000e-01  3.90872180e-05  3.92059010e-05 
 3.80000000e-01  4.31961477e-05  4.33326973e-05 
 3.90000000e-01  4.75577234e-05  4.77136778e-05 
 4.00000000e-01  5.21755371e-05  5.23524809e-05 
 4.10000000e-01  5.70527506e-05  5.72523108e-05 
 4.20000000e-01  6.21921071e-05  6.24159485e-05 
 4.30000000e-01  6.75959448e-05  6.78457660e-05 
 4.40000000e-01  7.32662126e-05  7.35437418e-05 
 4.50000000e-01  7.92044856e-05  7.95114763e-05 
 4.60000000e-01  8.54119817e-05  8.57502092e-05 
 4.70000000e-01  9.18895782e-05  9.22608353e-05 
 4.80000000e-01  9.86378282e-05  9.90439218e-05 
 4.90000000e-01  1.05656976e-04  1.06099724e-04 
 5.00000000e-01  1.12946975e-04  1.13428201e-04 
 5.10000000e-01  1.20507499e-04  1.21029032e-04 
 5.20000000e-01  1.28337960e-04  1.28901630e-04 
 5.30000000e-01  1.36437524e-04  1.37045158e-04 
 5.40000000e-01  1.44805120e-04  1.45458542e-04 
 5.50000000e-01  1.53439457e-04  1.54140483e-04 
 5.60000000e-01  1.62339038e-04  1.63089473e-04 
 5.70000000e-01  1.71502166e-04  1.72303805e-04 
 5.80000000e-01  1.80926963e-04  1.81781586e-04 
 5.90000000e-01  1.90611379e-04  1.91520750e-04 
 6.00000000e-01  2.00553200e-04  2.01519065e-04 
 6.10000000e-01  2.10750063e-04  2.11774148e-04 
 6.20000000e-01  2.21199464e-04  2.22283472e-04 
 6.30000000e-01  2.31898765e-04  2.33044380e-04 
 6.40000000e-01  2.42845210e-04  2.44054087e-04 
 6.50000000e-01  2.54035926e-04  2.55309698e-04 
 6.60000000e-01  2.65467937e-04  2.66808208e-04 
 6.70000000e-01  2.77138170e-04  2.78546517e-04 
 6.80000000e-01  2.89043463e-04  2.90521434e-04 
 6.90000000e-01  3.01180573e-04  3.02729685e-04 
 7.00000000e-01  3.13546182e-04  3.15167921e-04 
 7.10000000e-01  3.26136902e-04  3.27832725e-04 
 7.20000000e-01  3.38949288e-04  3.40720617e-04 
 7.30000000e-01  3.51979835e-04  3.53828062e-04 
 7.40000000e-01  3.65224992e-04  3.67151473e-04 
 7.50000000e-01  3.78681160e-04  3.80687221e-04 
 7.60000000e-01  3.92344705e-04  3.94431635e-04 
 7.70000000e-01  4.06211957e-04  4.08381011e-04 
 7.80000000e-01  4.20279216e-04  4.22531616e-04 
 7.90000000e-01  4.34542757e-04  4.36879690e-04 
 8.00000000e-01  4.48998835e-04  4.51421453e-04 
 8.10000000e-01  4.63643687e-04  4.66153108e-04 
 8.20000000e-01  4.78473538e-04  4.81070843e-04 
 8.30000000e-01  4.93484601e-04  4.96170838e-04 
 8.40000000e-01  5.08673083e-04  5.11449266e-04 
 8.50000000e-01  5.24035187e-04  5.26902295e-04 
 8.60000000e-01  5.39567117e-04  5.42526093e-04 
 8.70000000e-01  5.55265075e-04  5.58316829e-04 
 8.80000000e-01  5.71125270e-04  5.74270677e-04 
 8.90000000e-01  5.87143915e-04  5.90383817e-04 
 9.00000000e-01  6.03317232e-04  6.06652438e-04 
 9.10000000e-01  6.19641453e-04  6.23072738e-04 
 9.20000000e-01  6.36112823e-04  6.39640930e-04 
 9.30000000e-01  6.52727599e-04  6.56353237e-04 
 9.40000000e-01  6.69482054e-04  6.73205900e-04 
 9.50000000e-01  6.86372475e-04  6.90195176e-04 
 9.60000000e-01  7.03395169e-04  7.07317339e-04 
 9.70000000e-01  7.20546460e-04  7.24568682e-04 
 9.80000000e-01  7.37822691e-04  7.41945518e-04 
 9.90000000e-01  7.55220227e-04  7.59444181e-04 
 1.00000000e+00  7.72735450e-04  7.77061025e-04 
 1.01000000e+00  7.90364768e-04  7.94792427e-04 
 1.02000000e+00  8.08104608e-04  8.12634786e-04 
 1.03000000e+00  8.25951421e-04  8.30584524e-04 
 1.04000000e+00  8.43901680e-04  8.48638087e-04 
 1.05000000e+00  8.61951880e-04  8.66791943e-04 
 1.06000000e+00  8.80098542e-04  8.85042586e-04 
 1.07000000e+00  8.98338210e-04  9.03386531e-04 
 1.08000000e+00  9.16667448e-04  9.21820321e-04 
 1.09000000e+00  9.35082848e-04  9.40340519e-04 
 1.10000000e+00  9.53581024e-04  9.58943715e-04 
 1.11000000e+00  9.72158614e-04  9.77626523e-04 
 1.12000000e+00  9.90812278e-04  9.96385580e-04 
 1.13000000e+00  1.00953870e-03  1.01521755e-03 
 1.14000000e+00  1.02833459e-03  1.03411911e-03 
 1.15000000e+00  1.04719668e-03  1.05308698e-03 
 1.16000000e+00  1.06612172e-03  1.07211788e-03 
 1.17000000e+00  1.08510649e-03  1.09120857e-03 
 1.18000000e+00  1.10414779e-03  1.11035584e-03 
 1.19000000e+00  1.12324243e-03  1.12955648e-03 
 1.20000000e+00  1.14238728e-03  1.14880731e-03 
