 v-sweep         id_narrow       id_wide        
-3.00000000e-01  9.03920186e-15  1.18101119e-13 
-2.90000000e-01  9.30669785e-15  1.26359985e-13 
-2.80000000e-01  9.70307548e-15  1.37623850e-13 
-2.70000000e-01  1.02577865e-14  1.52654827e-13 
-2.60000000e-01  1.10080535e-14  1.72423486e-13 
-2.50000000e-01  1.20009118e-14  1.98166287e-13 
-2.40000000e-01  1.32958014e-14  2.31458625e-13 
-2.30000000e-01  1.49678588e-14  2.74308341e-13 
-2.20000000e-01  1.71120924e-14  3.29275309e-13 
-2.10000000e-01  1.98486887e-14  3.99624363e-13 
-2.00000000e-01  2.33297625e-14  4.89521239e-13 
-1.90000000e-01  2.77479353e-14  6.04283297e-13 
-1.80000000e-01  3.33472609e-14  7.50700801e-13 
-1.70000000e-01  4.04371330e-14  9.37448897e-13 
-1.60000000e-01  4.94100130e-14  1.17561550e-12 
-1.50000000e-01  6.07640164e-14  1.47937858e-12 
-1.40000000e-01  7.51317303e-14  1.86687534e-12 
-1.30000000e-01  9.33169781e-14  2.36131732e-12 
-1.20000000e-01  1.16341744e-13  2.99242300e-12 
-1.10000000e-01  1.45506101e-13  3.79825709e-12 
-1.00000000e-01  1.82464791e-13  4.82759429e-12 
-9.00000000e-02  2.29325070e-13  6.14295705e-12 
-8.00000000e-02  2.88771857e-13  7.82452139e-12 
-7.00000000e-02  3.64227796e-13  9.97513994e-12 
-6.00000000e-02  4.60058106e-13  1.27268042e-11 
-5.00000000e-02  5.81832817e-13  1.62489604e-11 
-4.00000000e-02  7.36662625e-13  2.07592143e-11 
-3.00000000e-02  9.33629175e-13  2.65371146e-11 
-2.00000000e-02  1.18433653e-12  3.39419067e-11 
-1.00000000e-02  1.50361824e-12  4.34354043e-11 
 8.67361738e-17  1.91044412e-12  5.56114653e-11 
 1.00000000e-02  2.42908378e-12  7.12339865e-11 
 2.00000000e-02  3.09059978e-12  9.12858935e-11 
 3.00000000e-02  3.93476476e-12  1.17032323e-10 
 4.00000000e-02  5.01252343e-12  1.50102128e-10 
 5.00000000e-02  6.38915548e-12  1.92593049e-10 
 6.00000000e-02  8.14834007e-12  2.47207447e-10 
 7.00000000e-02  1.03973805e-11  3.17427526e-10 
 8.00000000e-02  1.32739221e-11  4.07741580e-10 
 9.00000000e-02  1.69545928e-11  5.23936176e-10 
 1.00000000e-01  2.16661190e-11  6.73473571e-10 
 1.10000000e-01  2.76996291e-11  8.65979293e-10 
 1.20000000e-01  3.54290672e-11  1.11387219e-09 
 1.30000000e-01  4.53348993e-11  1.43317863e-09 
 1.40000000e-01  5.80346379e-11  1.84458478e-09 
 1.50000000e-01  7.43221583e-11  2.37479673e-09 
 1.60000000e-01  9.52183463e-11  3.05829852e-09 
 1.70000000e-01  1.22036349e-10  3.93962440e-09 
 1.80000000e-01  1.56465649e-10  5.07629555e-09 
 1.90000000e-01  2.00680399e-10  6.54261454e-09 
 2.00000000e-01  2.57479007e-10  8.43456691e-09 
 2.10000000e-01  3.30463976e-10  1.08761495e-08 
 2.20000000e-01  4.24273557e-10  1.40275358e-08 
 2.30000000e-01  5.44880043e-10  1.80956013e-08 
 2.40000000e-01  6.99973680e-10  2.33474749e-08 
 2.50000000e-01  8.99456418e-10  3.01279562e-08 
 2.60000000e-01  1.15607630e-09  3.88818527e-08 
 2.70000000e-01  1.48624143e-09  5.01825408e-08 
 2.80000000e-01  1.91106248e-09  6.47683470e-08 
 2.90000000e-01  2.45768475e-09  8.35886516e-08 
 3.00000000e-01  3.16098463e-09  1.07861931e-07 
 3.10000000e-01  4.06572148e-09  1.39148194e-07 
 3.20000000e-01  5.22925210e-09  1.79438363e-07 
 3.30000000e-01  6.72493079e-09  2.31262926e-07 
 3.40000000e-01  8.64632886e-09  2.97821457e-07 
 3.50000000e-01  1.11124081e-08  3.83133039e-07 
 3.60000000e-01  1.42737644e-08  4.92204983e-07 
 3.70000000e-01  1.83200091e-08  6.31213230e-07 
 3.80000000e-01  2.34882587e-08  8.07682556e-07 
 3.90000000e-01  3.00725493e-08  1.03064866e-06 
 4.00000000e-01  3.84337662e-08  1.31077884e-06 
 4.10000000e-01  4.90093928e-08  1.66042526e-06 
 4.20000000e-01  6.23220732e-08  2.09358681e-06 
 4.30000000e-01  7.89857271e-08  2.62576398e-06 
 4.40000000e-01  9.97078537e-08  3.27370434e-06 
 4.50000000e-01  1.25286826e-07  4.05505161e-06 
 4.60000000e-01  1.56603447e-07  4.98792392e-06 
 4.70000000e-01  1.94606743e-07  6.09045394e-06 
 4.80000000e-01  2.40294788e-07  7.38032444e-06 
 4.90000000e-01  2.94691981e-07  8.87432913e-06 
 5.00000000e-01  3.58824592e-07  1.05879828e-05 
 5.10000000e-01  4.33696435e-07  1.25351973e-05 
 5.20000000e-01  5.20266269e-07  1.47280337e-05 
 5.30000000e-01  6.19428150e-07  1.71765310e-05 
 5.40000000e-01  7.31995460e-07  1.98886095e-05 
 5.50000000e-01  8.58688893e-07  2.28700388e-05 
 5.60000000e-01  1.00012827e-06  2.61244614e-05 
 5.70000000e-01  1.15682784e-06  2.96534634e-05 
 5.80000000e-01  1.32919450e-06  3.34566809e-05 
 5.90000000e-01  1.51752857e-06  3.75319379e-05 
 6.00000000e-01  1.72202649e-06  4.18754058e-05 
 6.10000000e-01  1.94278534e-06  4.64817779e-05 
 6.20000000e-01  2.17980851e-06  5.13444527e-05 
 6.30000000e-01  2.43301259e-06  5.64557174e-05 
 6.40000000e-01  2.70223477e-06  6.18069280e-05 
 6.50000000e-01  2.98724084e-06  6.73886807e-05 
 6.60000000e-01  3.28773313e-06  7.31909710e-05 
 6.70000000e-01  3.60335850e-06  7.92033410e-05 
 6.80000000e-01  3.93371592e-06  8.54150102e-05 
 6.90000000e-01  4.27836379e-06  9.18149941e-05 
 7.00000000e-01  4.63682663e-06  9.83922074e-05 
 7.10000000e-01  5.00860135e-06  1.05135554e-04 
 7.20000000e-01  5.39316300e-06  1.12034006e-04 
 7.30000000e-01  5.78996990e-06  1.19076669e-04 
 7.40000000e-01  6.19846838e-06  1.26252838e-04 
 7.50000000e-01  6.61809691e-06  1.33552045e-04 
 7.60000000e-01  7.04828993e-06  1.40964095e-04 
 7.70000000e-01  7.48848110e-06  1.48479099e-04 
 7.80000000e-01  7.93810626e-06  1.56087494e-04 
 7.90000000e-01  8.39660601e-06  1.63780061e-04 
 8.00000000e-01  8.86342788e-06  1.71547937e-04 
 8.10000000e-01  9.33802828e-06  1.79382620e-04 
 8.20000000e-01  9.81987409e-06  1.87275976e-04 
 8.30000000e-01  1.03084440e-05  1.95220233e-04 
 8.40000000e-01  1.08032295e-05  2.03207978e-04 
 8.50000000e-01  1.13037359e-05  2.11232154e-04 
 8.60000000e-01  1.18094829e-05  2.19286051e-04 
 8.70000000e-01  1.23200050e-05  2.27363297e-04 
 8.80000000e-01  1.28348518e-05  2.35457845e-04 
 8.90000000e-01  1.33535882e-05  2.43563967e-04 
 9.00000000e-01  1.38757947e-05  2.51676242e-04 
 9.10000000e-01  1.44010668e-05  2.59789542e-04 
 9.20000000e-01  1.49290152e-05  2.67899024e-04 
 9.30000000e-01  1.54592658e-05  2.76000118e-04 
 9.40000000e-01  1.59914592e-05  2.84088515e-04 
 9.50000000e-01  1.65252504e-05  2.92160159e-04 
 9.60000000e-01  1.70603087e-05  3.00211234e-04 
 9.70000000e-01  1.75963174e-05  3.08238155e-04 
 9.80000000e-01  1.81329733e-05  3.16237557e-04 
 9.90000000e-01  1.86699866e-05  3.24206289e-04 
 1.00000000e+00  1.92070803e-05  3.32141400e-04 
 1.01000000e+00  1.97439902e-05  3.40040131e-04 
 1.02000000e+00  2.02804643e-05  3.47899909e-04 
 1.03000000e+00  2.08162624e-05  3.55718337e-04 
 1.04000000e+00  2.13511560e-05  3.63493185e-04 
 1.05000000e+00  2.18849280e-05  3.71222382e-04 
 1.06000000e+00  2.24173718e-05  3.78904008e-04 
 1.07000000e+00  2.29482917e-05  3.86536291e-04 
 1.08000000e+00  2.34775021e-05  3.94117593e-04 
 1.09000000e+00  2.40048273e-05  4.01646408e-04 
 1.10000000e+00  2.45301010e-05  4.09121354e-04 
 1.11000000e+00  2.50531663e-05  4.16541166e-04 
 1.12000000e+00  2.55738749e-05  4.23904691e-04 
 1.13000000e+00  2.60920875e-05  4.31210882e-04 
