 v-sweep         id_std          id_elt         
-3.00000000e-01  1.24850162e-14  1.24849152e-14 
-2.90000000e-01  1.16660437e-14  1.16659119e-14 
-2.80000000e-01  1.09086147e-14  1.09084302e-14 
-2.70000000e-01  1.01905856e-14  1.01903231e-14 
-2.60000000e-01  9.51157701e-15  9.51119910e-15 
-2.50000000e-01  8.87187752e-15  8.87132867e-15 
-2.40000000e-01  8.27270877e-15  8.27190672e-15 
-2.30000000e-01  7.71661589e-15  7.71543865e-15 
-2.20000000e-01  7.20804218e-15  7.20630878e-15 
-2.10000000e-01  6.75417813e-15  6.75161998e-15 
-2.00000000e-01  6.36622662e-15  6.36243917e-15 
-1.90000000e-01  6.06122655e-15  6.05562942e-15 
-1.80000000e-01  5.86488357e-15  5.85659570e-15 
-1.70000000e-01  5.90122583e-15  5.88813365e-15 
-1.60000000e-01  6.09077309e-15  6.07135204e-15 
-1.50000000e-01  6.58652881e-15  6.55768486e-15 
-1.40000000e-01  7.52298811e-15  7.48013555e-15 
-1.30000000e-01  9.09981050e-15  9.03610577e-15 
-1.20000000e-01  1.16133077e-14  1.15185631e-14 
-1.10000000e-01  1.55032984e-14  1.53623597e-14 
-1.00000000e-01  2.14226841e-14  2.12129099e-14 
-9.00000000e-02  3.03408230e-14  3.00284980e-14 
-8.00000000e-02  4.36973929e-14  4.32321841e-14 
-7.00000000e-02  6.36310239e-14  6.29378432e-14 
-6.00000000e-02  9.33196993e-14  9.22864592e-14 
-5.00000000e-02  1.37487262e-13  1.35946579e-13 
-4.00000000e-02  2.03157514e-13  2.00859437e-13 
-3.00000000e-02  3.00777551e-13  2.97348573e-13 
-2.00000000e-02  4.45890877e-13  4.40772731e-13 
-1.00000000e-02  6.61631131e-13  6.53989261e-13 
 8.67361738e-17  9.82439351e-13  9.71025634e-13 
 1.00000000e-02  1.45960683e-12  1.44255422e-12 
 2.00000000e-02  2.16954279e-12  2.14405744e-12 
 3.00000000e-02  3.22610962e-12  3.18800990e-12 
 4.00000000e-02  4.79903250e-12  4.74205764e-12 
 5.00000000e-02  7.14138164e-12  7.05615549e-12 
 6.00000000e-02  1.06306101e-11  1.05030871e-11 
 7.00000000e-02  1.58298494e-11  1.56389835e-11 
 8.00000000e-02  2.35794873e-11  2.32937348e-11 
 9.00000000e-02  3.51340216e-11  3.47060930e-11 
 1.00000000e-01  5.23666263e-11  5.17256087e-11 
 1.10000000e-01  7.80749970e-11  7.71145275e-11 
 1.20000000e-01  1.16438734e-10  1.14999241e-10 
 1.30000000e-01  1.73703456e-10  1.71545493e-10 
 1.40000000e-01  2.59204201e-10  2.55968388e-10 
 1.50000000e-01  3.86896564e-10  3.82043428e-10 
 1.60000000e-01  5.77647571e-10  5.70367186e-10 
 1.70000000e-01  8.62663033e-10  8.51739344e-10 
 1.80000000e-01  1.28861413e-09  1.27222129e-09 
 1.90000000e-01  1.92530226e-09  1.90069919e-09 
 2.00000000e-01  2.87711006e-09  2.84018284e-09 
 2.10000000e-01  4.30008701e-09  4.24466468e-09 
 2.20000000e-01  6.42739043e-09  6.34422499e-09 
 2.30000000e-01  9.60704872e-09  9.48230148e-09 
 2.40000000e-01  1.43577442e-08  1.41707551e-08 
 2.50000000e-01  2.14506092e-08  2.11706446e-08 
 2.60000000e-01  3.20278358e-08  3.16094217e-08 
 2.70000000e-01  4.77717931e-08  4.71481833e-08 
 2.80000000e-01  7.11401055e-08  7.02144794e-08 
 2.90000000e-01  1.05680085e-07  1.04314375e-07 
 3.00000000e-01  1.56425316e-07  1.54427356e-07 
 3.10000000e-01  2.30351998e-07  2.27463161e-07 
 3.20000000e-01  3.36829664e-07  3.32717216e-07 
 3.30000000e-01  4.87949422e-07  4.82209541e-07 
 3.40000000e-01  6.98583554e-07  6.90760493e-07 
 3.50000000e-01  9.86065093e-07  9.75687937e-07 
 3.60000000e-01  1.36948660e-06  1.35611862e-06 
 3.70000000e-01  1.86874931e-06  1.85204010e-06 
 3.80000000e-01  2.50356026e-06  2.48329084e-06 
 3.90000000e-01  3.29254040e-06  3.26865600e-06 
 4.00000000e-01  4.25251524e-06  4.22514535e-06 
 4.10000000e-01  5.39797921e-06  5.36744779e-06 
 4.20000000e-01  6.74069113e-06  6.70752032e-06 
 4.30000000e-01  8.28936722e-06  8.25427688e-06 
 4.40000000e-01  1.00494675e-05  1.00133709e-05 
 4.50000000e-01  1.20230987e-05  1.19870939e-05 
 4.60000000e-01  1.42090681e-05  1.41744227e-05 
 4.70000000e-01  1.66031097e-05  1.65712387e-05 
 4.80000000e-01  1.91982778e-05  1.91707145e-05 
 4.90000000e-01  2.19854676e-05  2.19638294e-05 
 5.00000000e-01  2.49540000e-05  2.49399516e-05 
 5.10000000e-01  2.80921966e-05  2.80874149e-05 
 5.20000000e-01  3.13878907e-05  3.13940337e-05 
 5.30000000e-01  3.48288377e-05  3.48475195e-05 
 5.40000000e-01  3.84030174e-05  3.84357889e-05 
 5.50000000e-01  4.20988370e-05  4.21471732e-05 
 5.60000000e-01  4.59052528e-05  4.59705450e-05 
 5.70000000e-01  4.98118319e-05  4.98953832e-05 
 5.80000000e-01  5.38087707e-05  5.39117954e-05 
 5.90000000e-01  5.78868867e-05  5.80105113e-05 
 6.00000000e-01  6.20375939e-05  6.21828594e-05 
 6.10000000e-01  6.62528692e-05  6.64207349e-05 
 6.20000000e-01  7.05252161e-05  7.07165628e-05 
 6.30000000e-01  7.48476268e-05  7.50632610e-05 
 6.40000000e-01  7.92135464e-05  7.94542046e-05 
 6.50000000e-01  8.36168394e-05  8.38831917e-05 
 6.60000000e-01  8.80517589e-05  8.83444132e-05 
 6.70000000e-01  9.25129185e-05  9.28324237e-05 
 6.80000000e-01  9.69952670e-05  9.73421168e-05 
 6.90000000e-01  1.01494066e-04  1.01868702e-04 
 7.00000000e-01  1.06004868e-04  1.06407683e-04 
 7.10000000e-01  1.10523499e-04  1.10954840e-04 
 7.20000000e-01  1.15046043e-04  1.15506212e-04 
 7.30000000e-01  1.19568824e-04  1.20058083e-04 
 7.40000000e-01  1.24088392e-04  1.24606965e-04 
 7.50000000e-01  1.28601512e-04  1.29149587e-04 
 7.60000000e-01  1.33105152e-04  1.33682883e-04 
 7.70000000e-01  1.37596471e-04  1.38203977e-04 
 7.80000000e-01  1.42072808e-04  1.42710181e-04 
 7.90000000e-01  1.46531674e-04  1.47198976e-04 
 8.00000000e-01  1.50970742e-04  1.51668009e-04 
 8.10000000e-01  1.55387841e-04  1.56115083e-04 
 8.20000000e-01  1.59780943e-04  1.60538147e-04 
 8.30000000e-01  1.64148162e-04  1.64935292e-04 
 8.40000000e-01  1.68487740e-04  1.69304740e-04 
 8.50000000e-01  1.72798046e-04  1.73644841e-04 
 8.60000000e-01  1.77077567e-04  1.77954063e-04 
 8.70000000e-01  1.81324903e-04  1.82230989e-04 
 8.80000000e-01  1.85538758e-04  1.86474307e-04 
 8.90000000e-01  1.89717942e-04  1.90682812e-04 
 9.00000000e-01  1.93861355e-04  1.94855391e-04 
 9.10000000e-01  1.97967993e-04  1.98991025e-04 
 9.20000000e-01  2.02036935e-04  2.03088784e-04 
 9.30000000e-01  2.06067344e-04  2.07147818e-04 
 9.40000000e-01  2.10058459e-04  2.11167356e-04 
 9.50000000e-01  2.14009592e-04  2.15146702e-04 
 9.60000000e-01  2.17920127e-04  2.19085228e-04 
 9.70000000e-01  2.21789512e-04  2.22982376e-04 
 9.80000000e-01  2.25617256e-04  2.26837649e-04 
 9.90000000e-01  2.29402929e-04  2.30650609e-04 
 1.00000000e+00  2.33146157e-04  2.34420874e-04 
 1.01000000e+00  2.36846616e-04  2.38148117e-04 
 1.02000000e+00  2.40504033e-04  2.41832060e-04 
 1.03000000e+00  2.44118184e-04  2.45472473e-04 
 1.04000000e+00  2.47688885e-04  2.49069169e-04 
 1.05000000e+00  2.51215998e-04  2.52622005e-04 
 1.06000000e+00  2.54699421e-04  2.56130878e-04 
 1.07000000e+00  2.58139090e-04  2.59595720e-04 
 1.08000000e+00  2.61534978e-04  2.63016501e-04 
 1.09000000e+00  2.64887086e-04  2.66393223e-04 
 1.10000000e+00  2.68195451e-04  2.69725919e-04 
 1.11000000e+00  2.71460136e-04  2.73014650e-04 
 1.12000000e+00  2.74681232e-04  2.76259507e-04 
 1.13000000e+00  2.77858854e-04  2.79460604e-04 
 1.14000000e+00  2.80993142e-04  2.82618082e-04 
 1.15000000e+00  2.84084260e-04  2.85732102e-04 
 1.16000000e+00  2.87132388e-04  2.88802848e-04 
 1.17000000e+00  2.90137731e-04  2.91830521e-04 
 1.18000000e+00  2.93100508e-04  2.94815343e-04 
 1.19000000e+00  2.96020957e-04  2.97757551e-04 
 1.20000000e+00  2.98899330e-04  3.00657400e-04 
