 v-sweep         id_narrow       id_wide        
-3.00000000e-01  5.34236647e-13  7.39849798e-12 
-2.90000000e-01  6.23384550e-13  8.76328927e-12 
-2.80000000e-01  7.30263281e-13  1.04203086e-11 
-2.70000000e-01  8.58486060e-13  1.24328598e-11 
-2.60000000e-01  1.01243166e-12  1.48783076e-11 
-2.50000000e-01  1.19741052e-12  1.78512525e-11 
-2.40000000e-01  1.41986763e-12  2.14674308e-11 
-2.30000000e-01  1.68763053e-12  2.58685104e-11 
-2.20000000e-01  2.01021249e-12  3.12279884e-11 
-2.10000000e-01  2.39918344e-12  3.77584465e-11 
-2.00000000e-01  2.86862394e-12  4.57204819e-11 
-1.90000000e-01  3.43568110e-12  5.54337020e-11 
-1.80000000e-01  4.12124959e-12  6.72902670e-11 
-1.70000000e-01  4.95080632e-12  8.17715756e-11 
-1.60000000e-01  5.95543400e-12  9.94688297e-11 
-1.50000000e-01  7.17307662e-12  1.21108390e-10 
-1.40000000e-01  8.65008038e-12  1.47583045e-10 
-1.30000000e-01  1.04430855e-11  1.79990594e-10 
-1.20000000e-01  1.26213497e-11  2.19681451e-10 
-1.10000000e-01  1.52696034e-11  2.68317421e-10 
-1.00000000e-01  1.84915590e-11  3.27944267e-10 
-9.00000000e-02  2.24142262e-11  4.01081348e-10 
-8.00000000e-02  2.71932200e-11  4.90832366e-10 
-7.00000000e-02  3.30192929e-11  6.01022220e-10 
-6.00000000e-02  4.01263743e-11  7.36366186e-10 
-5.00000000e-02  4.88014710e-11  9.02679087e-10 
-4.00000000e-02  5.93968609e-11  1.10713398e-09 
-3.00000000e-02  7.23451165e-11  1.35858215e-09 
-2.00000000e-02  8.81776210e-11  1.66794898e-09 
-1.00000000e-02  1.07547392e-10  2.04872391e-09 
 8.67361738e-17  1.31257228e-10  2.51756671e-09 
 1.00000000e-02  1.60294415e-10  3.09505802e-09 
 2.00000000e-02  1.95873549e-10  3.80662848e-09 
 3.00000000e-02  2.39489356e-10  4.68370901e-09 
 4.00000000e-02  2.92981880e-10  5.76515492e-09 
 5.00000000e-02  3.58616914e-10  7.09900911e-09 
 6.00000000e-02  4.39185262e-10  8.74468469e-09 
 7.00000000e-02  5.38125228e-10  1.07756667e-08 
 8.00000000e-02  6.59673741e-10  1.32828550e-08 
 9.00000000e-02  8.09052790e-10  1.63786997e-08 
 1.00000000e-01  9.92699328e-10  2.02023136e-08 
 1.10000000e-01  1.21854865e-09  2.49257885e-08 
 1.20000000e-01  1.49638348e-09  3.07619920e-08 
 1.30000000e-01  1.83826356e-09  3.79741805e-08 
 1.40000000e-01  2.25905389e-09  4.68878321e-08 
 1.50000000e-01  2.77707296e-09  5.79051861e-08 
 1.60000000e-01  3.41488730e-09  7.15230636e-08 
 1.70000000e-01  4.20028248e-09  8.83546421e-08 
 1.80000000e-01  5.16744673e-09  1.09155958e-07 
 1.90000000e-01  6.35840789e-09  1.34858006e-07 
 2.00000000e-01  7.82477012e-09  1.66605384e-07 
 2.10000000e-01  9.62980013e-09  2.05802451e-07 
 2.20000000e-01  1.18509151e-08  2.54167933e-07 
 2.30000000e-01  1.45826221e-08  3.13798740e-07 
 2.40000000e-01  1.79399510e-08  3.87243388e-07 
 2.50000000e-01  2.20624044e-08  4.77584835e-07 
 2.60000000e-01  2.71184212e-08  5.88531572e-07 
 2.70000000e-01  3.33102998e-08  7.24514517e-07 
 2.80000000e-01  4.08794663e-08  8.90785522e-07 
 2.90000000e-01  5.01118864e-08  1.09351134e-06 
 3.00000000e-01  6.13433203e-08  1.33985481e-06 
 3.10000000e-01  7.49640176e-08  1.63803344e-06 
 3.20000000e-01  9.14223585e-08  1.99734451e-06 
 3.30000000e-01  1.11226896e-07  2.42814688e-06 
 3.40000000e-01  1.34946268e-07  2.94179175e-06 
 3.50000000e-01  1.63206552e-07  3.55049896e-06 
 3.60000000e-01  1.96685810e-07  4.26718087e-06 
 3.70000000e-01  2.36105843e-07  5.10522092e-06 
 3.80000000e-01  2.82221415e-07  6.07821872e-06 
 3.90000000e-01  3.35807503e-07  7.19971577e-06 
 4.00000000e-01  3.97645244e-07  8.48291694e-06 
 4.10000000e-01  4.68507389e-07  9.94042151e-06 
 4.20000000e-01  5.49144000e-07  1.15839760e-05 
 4.30000000e-01  6.40269083e-07  1.34242576e-05 
 4.40000000e-01  7.42548661e-07  1.54706953e-05 
 4.50000000e-01  8.56590640e-07  1.77313316e-05 
 4.60000000e-01  9.82936655e-07  2.02127254e-05 
 4.70000000e-01  1.12205593e-06  2.29198954e-05 
 4.80000000e-01  1.27434105e-06  2.58563005e-05 
 4.90000000e-01  1.44010560e-06  2.90238539e-05 
 5.00000000e-01  1.61958336e-06  3.24229663e-05 
 5.10000000e-01  1.81292905e-06  3.60526152e-05 
 5.20000000e-01  2.02022030e-06  3.99104343e-05 
 5.30000000e-01  2.24146081e-06  4.39928206e-05 
 5.40000000e-01  2.47658441e-06  4.82950529e-05 
 5.50000000e-01  2.72545982e-06  5.28114178e-05 
 5.60000000e-01  2.98789603e-06  5.75353395e-05 
 5.70000000e-01  3.26364797e-06  6.24595090e-05 
 5.80000000e-01  3.55242229e-06  6.75760093e-05 
 5.90000000e-01  3.85388331e-06  7.28764347e-05 
 6.00000000e-01  4.16765864e-06  7.83520027e-05 
 6.10000000e-01  4.49334475e-06  8.39936557e-05 
 6.20000000e-01  4.83051217e-06  8.97921545e-05 
 6.30000000e-01  5.17871036e-06  9.57381610e-05 
 6.40000000e-01  5.53747224e-06  1.01822311e-04 
 6.50000000e-01  5.90631832e-06  1.08035281e-04 
 6.60000000e-01  6.28476045e-06  1.14367837e-04 
 6.70000000e-01  6.67230523e-06  1.20810891e-04 
