 v-sweep         id_narrow       id_wide        
-3.00000000e-01  4.35590543e-13  4.43586329e-12 
-2.90000000e-01  4.60321325e-13  4.91330776e-12 
-2.80000000e-01  4.89937293e-13  5.49295996e-12 
-2.70000000e-01  5.25430730e-13  6.19709653e-12 
-2.60000000e-01  5.68004524e-13  7.05298013e-12 
-2.50000000e-01  6.19117978e-13  8.09399512e-12 
-2.40000000e-01  6.80542828e-13  9.36104612e-12 
-2.30000000e-01  7.54431779e-13  1.09042804e-11 
-2.20000000e-01  8.43402401e-13  1.27852106e-11 
-2.10000000e-01  9.50639875e-13  1.50793310e-11 
-2.00000000e-01  1.08002288e-12  1.78793446e-11 
-1.90000000e-01  1.23627793e-12  2.12991443e-11 
-1.80000000e-01  1.42516867e-12  2.54787264e-11 
-1.70000000e-01  1.65372818e-12  3.05902578e-11 
-1.60000000e-01  1.93054416e-12  3.68455687e-11 
-1.50000000e-01  2.26610922e-12  4.45054119e-11 
-1.40000000e-01  2.67325139e-12  5.38909061e-11 
-1.30000000e-01  3.16766332e-12  6.53976859e-11 
-1.20000000e-01  3.76855324e-12  7.95134020e-11 
-1.10000000e-01  4.49944588e-12  9.68393745e-11 
-1.00000000e-01  5.38916843e-12  1.18117391e-10 
-9.00000000e-02  6.47306476e-12  1.44262885e-10 
-8.00000000e-02  7.79449122e-12  1.76406021e-10 
-7.00000000e-02  9.40666021e-12  2.15942591e-10 
-6.00000000e-02  1.13749131e-11  2.64597086e-10 
-5.00000000e-02  1.37795235e-11  3.24500862e-10 
-4.00000000e-02  1.67191562e-11  3.98289055e-10 
-3.00000000e-02  2.03151359e-11  4.89220775e-10 
-2.00000000e-02  2.47167180e-11  6.01328184e-10 
-1.00000000e-02  3.01075977e-11  7.39601479e-10 
 8.67361738e-17  3.67139528e-11  9.10218444e-10 
 1.00000000e-02  4.48143812e-11  1.12082941e-09 
 2.00000000e-02  5.47521876e-11  1.38091103e-09 
 3.00000000e-02  6.69505739e-11  1.70220557e-09 
 4.00000000e-02  8.19314293e-11  2.09926656e-09 
 5.00000000e-02  1.00338574e-10  2.59013650e-09 
 6.00000000e-02  1.22966525e-10  3.19718878e-09 
 7.00000000e-02  1.50796090e-10  3.94817371e-09 
 8.00000000e-02  1.85038439e-10  4.87751812e-09 
 9.00000000e-02  2.27189656e-10  6.02793996e-09 
 1.00000000e-01  2.79098288e-10  7.45245418e-09 
 1.10000000e-01  3.43048981e-10  9.21686434e-09 
 1.20000000e-01  4.21866040e-10  1.14028568e-08 
 1.30000000e-01  5.19041648e-10  1.41118416e-08 
 1.40000000e-01  6.38894585e-10  1.74697190e-08 
 1.50000000e-01  7.86766646e-10  2.16327882e-08 
 1.60000000e-01  9.69265634e-10  2.67950696e-08 
 1.70000000e-01  1.19456578e-09  3.31973634e-08 
 1.80000000e-01  1.47277889e-09  4.11384445e-08 
 1.90000000e-01  1.81641244e-09  5.09888672e-08 
 2.00000000e-01  2.24093420e-09  6.32079504e-08 
 2.10000000e-01  2.76546704e-09  7.83646088e-08 
 2.20000000e-01  3.41364213e-09  9.71628062e-08 
 2.30000000e-01  4.21464373e-09  1.20472501e-07 
 2.40000000e-01  5.20448435e-09  1.49367043e-07 
 2.50000000e-01  6.42755426e-09  1.85168009e-07 
 2.60000000e-01  7.93849433e-09  2.29498444e-07 
 2.70000000e-01  9.80444411e-09  2.84345294e-07 
 2.80000000e-01  1.21077176e-08  3.52131483e-07 
 2.90000000e-01  1.49489539e-08  4.35797447e-07 
 3.00000000e-01  1.84507765e-08  5.38891004e-07 
