 time            v(isense)      
 2.00560000e-07  1.00117352e+00 
 2.02560000e-07  1.00117352e+00 
 2.04560000e-07  1.00117352e+00 
 2.06560000e-07  1.00117352e+00 
 2.08560000e-07  1.00117352e+00 
 2.10560000e-07  1.00117352e+00 
 2.12560000e-07  1.00117352e+00 
 2.14560000e-07  1.00117352e+00 
 2.16560000e-07  1.00117352e+00 
 2.18560000e-07  1.00117352e+00 
 2.20560000e-07  1.00117352e+00 
 2.22560000e-07  1.00117352e+00 
 2.24560000e-07  1.00117352e+00 
 2.26560000e-07  1.00117352e+00 
 2.28560000e-07  1.00117352e+00 
 2.30560000e-07  1.00117352e+00 
 2.32560000e-07  1.00117352e+00 
 2.34560000e-07  1.00117352e+00 
 2.36560000e-07  1.00117352e+00 
 2.38560000e-07  1.00117352e+00 
 2.40560000e-07  1.00117352e+00 
 2.42560000e-07  1.00117352e+00 
 2.44560000e-07  1.00117352e+00 
 2.46560000e-07  1.00117352e+00 
 2.48560000e-07  1.00117352e+00 
 2.50560000e-07  1.00117352e+00 
 2.52560000e-07  1.00117352e+00 
 2.54560000e-07  1.00117352e+00 
 2.56560000e-07  1.00117352e+00 
 2.58560000e-07  1.00117352e+00 
 2.60560000e-07  1.00117352e+00 
 2.62560000e-07  1.00117352e+00 
 2.64560000e-07  1.00117352e+00 
 2.66560000e-07  1.00117352e+00 
 2.68560000e-07  1.00117352e+00 
 2.70560000e-07  1.00117352e+00 
 2.72560000e-07  1.00117352e+00 
 2.74560000e-07  1.00117352e+00 
 2.76560000e-07  1.00117352e+00 
 2.78560000e-07  1.00117352e+00 
 2.80560000e-07  1.00117352e+00 
 2.82560000e-07  1.00117352e+00 
 2.84560000e-07  1.00117352e+00 
 2.86560000e-07  1.00117352e+00 
 2.88560000e-07  1.00117352e+00 
 2.90560000e-07  1.00117352e+00 
 2.92560000e-07  1.00117352e+00 
 2.94560000e-07  1.00117352e+00 
 2.96560000e-07  1.00117352e+00 
 2.98560000e-07  1.00117352e+00 
 3.00560000e-07  1.00117352e+00 
 3.02560000e-07  1.00117352e+00 
 3.04560000e-07  1.00117352e+00 
 3.06560000e-07  1.00117352e+00 
 3.08560000e-07  1.00117352e+00 
 3.10560000e-07  1.00117352e+00 
 3.12560000e-07  1.00117352e+00 
 3.14560000e-07  1.00117352e+00 
 3.16560000e-07  1.00117352e+00 
 3.18560000e-07  1.00117352e+00 
 3.20560000e-07  1.00117352e+00 
 3.22560000e-07  1.00117352e+00 
 3.24560000e-07  1.00117352e+00 
 3.26560000e-07  1.00117352e+00 
 3.28560000e-07  1.00117352e+00 
 3.30560000e-07  1.00117352e+00 
 3.32560000e-07  1.00117352e+00 
 3.34560000e-07  1.00117352e+00 
 3.36560000e-07  1.00117352e+00 
 3.38560000e-07  1.00117352e+00 
 3.40560000e-07  1.00117352e+00 
 3.42560000e-07  1.00117352e+00 
 3.44560000e-07  1.00117352e+00 
 3.46560000e-07  1.00117352e+00 
 3.48560000e-07  1.00117352e+00 
 3.50560000e-07  1.00117352e+00 
 3.52560000e-07  1.00117352e+00 
 3.54560000e-07  1.00117352e+00 
 3.56560000e-07  1.00117352e+00 
 3.58560000e-07  1.00117352e+00 
 3.60560000e-07  1.00117352e+00 
 3.62560000e-07  1.00117352e+00 
 3.64560000e-07  1.00117352e+00 
 3.66560000e-07  1.00117352e+00 
 3.68560000e-07  1.00117352e+00 
 3.70560000e-07  1.00117352e+00 
 3.72560000e-07  1.00117352e+00 
 3.74560000e-07  1.00117352e+00 
 3.76560000e-07  1.00117352e+00 
 3.78560000e-07  1.00117352e+00 
 3.80560000e-07  1.00117352e+00 
 3.82560000e-07  1.00117352e+00 
 3.84560000e-07  1.00117352e+00 
 3.86560000e-07  1.00117352e+00 
 3.88560000e-07  1.00117352e+00 
 3.90560000e-07  1.00117352e+00 
 3.92560000e-07  1.00117352e+00 
 3.94560000e-07  1.00117352e+00 
 3.96560000e-07  1.00117352e+00 
 3.98560000e-07  1.00117352e+00 
 4.00560000e-07  1.00117352e+00 
 4.02560000e-07  1.00117352e+00 
 4.04560000e-07  1.00117352e+00 
 4.06560000e-07  1.00117352e+00 
 4.08560000e-07  1.00117352e+00 
 4.10560000e-07  1.00117352e+00 
 4.12560000e-07  1.00117352e+00 
 4.14560000e-07  1.00117352e+00 
 4.16560000e-07  1.00117352e+00 
 4.18560000e-07  1.00117352e+00 
 4.20560000e-07  1.00117352e+00 
 4.22560000e-07  1.00117352e+00 
 4.24560000e-07  1.00117352e+00 
 4.26560000e-07  1.00117352e+00 
 4.28560000e-07  1.00117352e+00 
 4.30560000e-07  1.00117352e+00 
 4.32560000e-07  1.00117352e+00 
 4.34560000e-07  1.00117352e+00 
 4.36560000e-07  1.00117352e+00 
 4.38560000e-07  1.00117352e+00 
 4.40560000e-07  1.00117352e+00 
 4.42560000e-07  1.00117352e+00 
 4.44560000e-07  1.00117352e+00 
 4.46560000e-07  1.00117352e+00 
 4.48560000e-07  1.00117352e+00 
 4.50560000e-07  1.00117352e+00 
 4.52560000e-07  1.00117352e+00 
 4.54560000e-07  1.00117352e+00 
 4.56560000e-07  1.00117352e+00 
 4.58560000e-07  1.00117352e+00 
 4.60560000e-07  1.00117352e+00 
 4.62560000e-07  1.00117352e+00 
 4.64560000e-07  1.00117352e+00 
 4.66560000e-07  1.00117352e+00 
 4.68560000e-07  1.00117352e+00 
 4.70560000e-07  1.00117352e+00 
 4.72560000e-07  1.00117352e+00 
 4.74560000e-07  1.00117352e+00 
 4.76560000e-07  1.00117352e+00 
 4.78560000e-07  1.00117352e+00 
 4.80560000e-07  1.00117352e+00 
 4.82560000e-07  1.00117352e+00 
 4.84560000e-07  1.00117352e+00 
 4.86560000e-07  1.00117352e+00 
 4.88560000e-07  1.00117352e+00 
 4.90560000e-07  1.00117352e+00 
 4.92560000e-07  1.00117352e+00 
 4.94560000e-07  1.00117352e+00 
 4.96560000e-07  1.00117352e+00 
 4.98560000e-07  1.00117352e+00 
 5.00560000e-07  1.00117352e+00 
 5.02560000e-07  1.00117352e+00 
 5.04560000e-07  1.00117352e+00 
 5.06560000e-07  1.00117352e+00 
 5.08560000e-07  1.00117352e+00 
 5.10560000e-07  1.00117352e+00 
 5.12560000e-07  1.00117352e+00 
 5.14560000e-07  1.00117352e+00 
 5.16560000e-07  1.00117352e+00 
 5.18560000e-07  1.00117352e+00 
 5.20560000e-07  1.00117352e+00 
 5.22560000e-07  1.00117352e+00 
 5.24560000e-07  1.00117352e+00 
 5.26560000e-07  1.00117352e+00 
 5.28560000e-07  1.00117352e+00 
 5.30560000e-07  1.00117352e+00 
 5.32560000e-07  1.00117352e+00 
 5.34560000e-07  1.00117352e+00 
 5.36560000e-07  1.00117352e+00 
 5.38560000e-07  1.00117352e+00 
 5.40560000e-07  1.00117352e+00 
 5.42560000e-07  1.00117352e+00 
 5.44560000e-07  1.00117352e+00 
 5.46560000e-07  1.00117352e+00 
 5.48560000e-07  1.00117352e+00 
 5.50560000e-07  1.00117352e+00 
 5.52560000e-07  1.00117352e+00 
 5.54560000e-07  1.00117352e+00 
 5.56560000e-07  1.00117352e+00 
 5.58560000e-07  1.00117352e+00 
 5.60560000e-07  1.00117352e+00 
 5.62560000e-07  1.00117352e+00 
 5.64560000e-07  1.00117352e+00 
 5.66560000e-07  1.00117352e+00 
 5.68560000e-07  1.00117352e+00 
 5.70560000e-07  1.00117352e+00 
 5.72560000e-07  1.00117352e+00 
 5.74560000e-07  1.00117352e+00 
 5.76560000e-07  1.00117352e+00 
 5.78560000e-07  1.00117352e+00 
 5.80560000e-07  1.00117352e+00 
 5.82560000e-07  1.00117352e+00 
 5.84560000e-07  1.00117352e+00 
 5.86560000e-07  1.00117352e+00 
 5.88560000e-07  1.00117352e+00 
 5.90560000e-07  1.00117352e+00 
 5.92560000e-07  1.00117352e+00 
 5.94560000e-07  1.00117352e+00 
 5.96560000e-07  1.00117352e+00 
 5.98560000e-07  1.00117352e+00 
 6.00560000e-07  1.00117352e+00 
 6.02560000e-07  1.00117352e+00 
 6.04560000e-07  1.00117352e+00 
 6.06560000e-07  1.00117352e+00 
 6.08560000e-07  1.00117352e+00 
 6.10560000e-07  1.00117352e+00 
 6.12560000e-07  1.00117352e+00 
 6.14560000e-07  1.00117352e+00 
 6.16560000e-07  1.00117352e+00 
 6.18560000e-07  1.00117352e+00 
 6.20560000e-07  1.00117352e+00 
 6.22560000e-07  1.00117352e+00 
 6.24560000e-07  1.00117352e+00 
 6.26560000e-07  1.00117352e+00 
 6.28560000e-07  1.00117352e+00 
 6.30560000e-07  1.00117352e+00 
 6.32560000e-07  1.00117352e+00 
 6.34560000e-07  1.00117352e+00 
 6.36560000e-07  1.00117352e+00 
 6.38560000e-07  1.00117352e+00 
 6.40560000e-07  1.00117352e+00 
 6.42560000e-07  1.00117352e+00 
 6.44560000e-07  1.00117352e+00 
 6.46560000e-07  1.00117352e+00 
 6.48560000e-07  1.00117352e+00 
 6.50560000e-07  1.00117352e+00 
 6.52560000e-07  1.00117352e+00 
 6.54560000e-07  1.00117352e+00 
 6.56560000e-07  1.00117352e+00 
 6.58560000e-07  1.00117352e+00 
 6.60560000e-07  1.00117352e+00 
 6.62560000e-07  1.00117352e+00 
 6.64560000e-07  1.00117352e+00 
 6.66560000e-07  1.00117352e+00 
 6.68560000e-07  1.00117352e+00 
 6.70560000e-07  1.00117352e+00 
 6.72560000e-07  1.00117352e+00 
 6.74560000e-07  1.00117352e+00 
 6.76560000e-07  1.00117352e+00 
 6.78560000e-07  1.00117352e+00 
 6.80560000e-07  1.00117352e+00 
 6.82560000e-07  1.00117352e+00 
 6.84560000e-07  1.00117352e+00 
 6.86560000e-07  1.00117352e+00 
 6.88560000e-07  1.00117352e+00 
 6.90560000e-07  1.00117352e+00 
 6.92560000e-07  1.00117352e+00 
 6.94560000e-07  1.00117352e+00 
 6.96560000e-07  1.00117352e+00 
 6.98560000e-07  1.00117352e+00 
 7.00560000e-07  1.00117352e+00 
 7.02560000e-07  1.00117352e+00 
 7.04560000e-07  1.00117352e+00 
 7.06560000e-07  1.00117352e+00 
 7.08560000e-07  1.00117352e+00 
 7.10560000e-07  1.00117352e+00 
 7.12560000e-07  1.00117352e+00 
 7.14560000e-07  1.00117352e+00 
 7.16560000e-07  1.00117352e+00 
 7.18560000e-07  1.00117352e+00 
 7.20560000e-07  1.00117352e+00 
 7.22560000e-07  1.00117352e+00 
 7.24560000e-07  1.00117352e+00 
 7.26560000e-07  1.00117352e+00 
 7.28560000e-07  1.00117352e+00 
 7.30560000e-07  1.00117352e+00 
 7.32560000e-07  1.00117352e+00 
 7.34560000e-07  1.00117352e+00 
 7.36560000e-07  1.00117352e+00 
 7.38560000e-07  1.00117352e+00 
 7.40560000e-07  1.00117352e+00 
 7.42560000e-07  1.00117352e+00 
 7.44560000e-07  1.00117352e+00 
 7.46560000e-07  1.00117352e+00 
 7.48560000e-07  1.00117352e+00 
 7.50560000e-07  1.00117352e+00 
 7.52560000e-07  1.00117352e+00 
 7.54560000e-07  1.00117352e+00 
 7.56560000e-07  1.00117352e+00 
 7.58560000e-07  1.00117352e+00 
 7.60560000e-07  1.00117352e+00 
 7.62560000e-07  1.00117352e+00 
 7.64560000e-07  1.00117352e+00 
 7.66560000e-07  1.00117352e+00 
 7.68560000e-07  1.00117352e+00 
 7.70560000e-07  1.00117352e+00 
 7.72560000e-07  1.00117352e+00 
 7.74560000e-07  1.00117352e+00 
 7.76560000e-07  1.00117352e+00 
 7.78560000e-07  1.00117352e+00 
 7.80560000e-07  1.00117352e+00 
 7.82560000e-07  1.00117352e+00 
 7.84560000e-07  1.00117352e+00 
 7.86560000e-07  1.00117352e+00 
 7.88560000e-07  1.00117352e+00 
 7.90560000e-07  1.00117352e+00 
 7.92560000e-07  1.00117352e+00 
 7.94560000e-07  1.00117352e+00 
 7.96560000e-07  1.00117352e+00 
 7.98560000e-07  1.00117352e+00 
 8.00560000e-07  1.00117352e+00 
 8.02560000e-07  1.00117352e+00 
 8.04560000e-07  1.00117352e+00 
 8.06560000e-07  1.00117352e+00 
 8.08560000e-07  1.00117352e+00 
 8.10560000e-07  1.00117352e+00 
 8.12560000e-07  1.00117352e+00 
 8.14560000e-07  1.00117352e+00 
 8.16560000e-07  1.00117352e+00 
 8.18560000e-07  1.00117352e+00 
 8.20560000e-07  1.00117352e+00 
 8.22560000e-07  1.00117352e+00 
 8.24560000e-07  1.00117352e+00 
 8.26560000e-07  1.00117352e+00 
 8.28560000e-07  1.00117352e+00 
 8.30560000e-07  1.00117352e+00 
 8.32560000e-07  1.00117352e+00 
 8.34560000e-07  1.00117352e+00 
 8.36560000e-07  1.00117352e+00 
 8.38560000e-07  1.00117352e+00 
 8.40560000e-07  1.00117352e+00 
 8.42560000e-07  1.00117352e+00 
 8.44560000e-07  1.00117352e+00 
 8.46560000e-07  1.00117352e+00 
 8.48560000e-07  1.00117352e+00 
 8.50560000e-07  1.00117352e+00 
 8.52560000e-07  1.00117352e+00 
 8.54560000e-07  1.00117352e+00 
 8.56560000e-07  1.00117352e+00 
 8.58560000e-07  1.00117352e+00 
 8.60560000e-07  1.00117352e+00 
 8.62560000e-07  1.00117352e+00 
 8.64560000e-07  1.00117352e+00 
 8.66560000e-07  1.00117352e+00 
 8.68560000e-07  1.00117352e+00 
 8.70560000e-07  1.00117352e+00 
 8.72560000e-07  1.00117352e+00 
 8.74560000e-07  1.00117352e+00 
 8.76560000e-07  1.00117352e+00 
 8.78560000e-07  1.00117352e+00 
 8.80560000e-07  1.00117352e+00 
 8.82560000e-07  1.00117352e+00 
 8.84560000e-07  1.00117352e+00 
 8.86560000e-07  1.00117352e+00 
 8.88560000e-07  1.00117352e+00 
 8.90560000e-07  1.00117352e+00 
 8.92560000e-07  1.00117352e+00 
 8.94560000e-07  1.00117352e+00 
 8.96560000e-07  1.00117352e+00 
 8.98560000e-07  1.00117352e+00 
 9.00560000e-07  1.00117352e+00 
 9.02560000e-07  1.00117352e+00 
 9.04560000e-07  1.00117352e+00 
 9.06560000e-07  1.00117352e+00 
 9.08560000e-07  1.00117352e+00 
 9.10560000e-07  1.00117352e+00 
 9.12560000e-07  1.00117352e+00 
 9.14560000e-07  1.00117352e+00 
 9.16560000e-07  1.00117352e+00 
 9.18560000e-07  1.00117352e+00 
 9.20560000e-07  1.00117352e+00 
 9.22560000e-07  1.00117352e+00 
 9.24560000e-07  1.00117352e+00 
 9.26560000e-07  1.00117352e+00 
 9.28560000e-07  1.00117352e+00 
 9.30560000e-07  1.00117352e+00 
 9.32560000e-07  1.00117352e+00 
 9.34560000e-07  1.00117352e+00 
 9.36560000e-07  1.00117352e+00 
 9.38560000e-07  1.00117352e+00 
 9.40560000e-07  1.00117352e+00 
 9.42560000e-07  1.00117352e+00 
 9.44560000e-07  1.00117352e+00 
 9.46560000e-07  1.00117352e+00 
 9.48560000e-07  1.00117352e+00 
 9.50560000e-07  1.00117352e+00 
 9.52560000e-07  1.00117352e+00 
 9.54560000e-07  1.00117352e+00 
 9.56560000e-07  1.00117352e+00 
 9.58560000e-07  1.00117352e+00 
 9.60560000e-07  1.00117352e+00 
 9.62560000e-07  1.00117352e+00 
 9.64560000e-07  1.00117352e+00 
 9.66560000e-07  1.00117352e+00 
 9.68560000e-07  1.00117352e+00 
 9.70560000e-07  1.00117352e+00 
 9.72560000e-07  1.00117352e+00 
 9.74560000e-07  1.00117352e+00 
 9.76560000e-07  1.00117352e+00 
 9.78560000e-07  1.00117352e+00 
 9.80560000e-07  1.00117352e+00 
 9.82560000e-07  1.00117352e+00 
 9.84560000e-07  1.00117352e+00 
 9.86560000e-07  1.00117352e+00 
 9.88560000e-07  1.00117352e+00 
 9.90560000e-07  1.00117352e+00 
 9.92560000e-07  1.00117352e+00 
 9.94560000e-07  1.00117352e+00 
 9.96560000e-07  1.00117352e+00 
 9.98280000e-07  1.00117352e+00 
 1.00000000e-06  1.00117352e+00 
 1.00010000e-06  1.00117397e+00 
 1.00030000e-06  1.00117603e+00 
 1.00065000e-06  1.00117610e+00 
 1.00100000e-06  1.00115192e+00 
 1.00107000e-06  1.00114158e+00 
 1.00121000e-06  1.00111719e+00 
 1.00149000e-06  1.00105357e+00 
 1.00205000e-06  1.00097245e+00 
 1.00317000e-06  1.00149339e+00 
 1.00517000e-06  1.00528424e+00 
 1.00717000e-06  1.01263825e+00 
 1.00917000e-06  1.02352615e+00 
 1.01117000e-06  1.03806111e+00 
 1.01317000e-06  1.05602629e+00 
 1.01517000e-06  1.07698281e+00 
 1.01717000e-06  1.10037133e+00 
 1.01917000e-06  1.12561614e+00 
 1.02117000e-06  1.15224836e+00 
 1.02317000e-06  1.17984988e+00 
 1.02517000e-06  1.20809059e+00 
 1.02717000e-06  1.23672212e+00 
 1.02917000e-06  1.26553264e+00 
 1.03117000e-06  1.29436055e+00 
 1.03317000e-06  1.32306954e+00 
 1.03517000e-06  1.35153733e+00 
 1.03717000e-06  1.37966330e+00 
 1.03917000e-06  1.40735890e+00 
 1.04117000e-06  1.43454773e+00 
 1.04317000e-06  1.46116427e+00 
 1.04517000e-06  1.48715297e+00 
 1.04717000e-06  1.51246731e+00 
 1.04917000e-06  1.53706914e+00 
 1.05117000e-06  1.56092788e+00 
 1.05317000e-06  1.58401981e+00 
 1.05517000e-06  1.60632745e+00 
 1.05717000e-06  1.62783886e+00 
 1.05917000e-06  1.64854714e+00 
 1.06117000e-06  1.66844984e+00 
 1.06317000e-06  1.68754846e+00 
 1.06517000e-06  1.70584804e+00 
 1.06717000e-06  1.72335670e+00 
 1.06917000e-06  1.74008526e+00 
 1.07117000e-06  1.75604691e+00 
 1.07317000e-06  1.77125686e+00 
 1.07517000e-06  1.78573204e+00 
 1.07717000e-06  1.79949087e+00 
 1.07917000e-06  1.81255279e+00 
 1.08117000e-06  1.82493856e+00 
 1.08317000e-06  1.83666971e+00 
 1.08517000e-06  1.84776795e+00 
 1.08717000e-06  1.85825568e+00 
 1.08917000e-06  1.86815559e+00 
 1.09117000e-06  1.87749046e+00 
 1.09317000e-06  1.88628302e+00 
 1.09517000e-06  1.89455609e+00 
 1.09717000e-06  1.90233216e+00 
 1.09917000e-06  1.90963326e+00 
 1.10117000e-06  1.91648135e+00 
 1.10317000e-06  1.92289785e+00 
 1.10517000e-06  1.92890369e+00 
 1.10717000e-06  1.93451931e+00 
 1.10917000e-06  1.93976461e+00 
 1.11117000e-06  1.94465888e+00 
 1.11317000e-06  1.94922083e+00 
 1.11517000e-06  1.95346852e+00 
 1.11717000e-06  1.95741939e+00 
 1.11917000e-06  1.96109022e+00 
 1.12117000e-06  1.96449713e+00 
 1.12317000e-06  1.96765559e+00 
 1.12517000e-06  1.97058043e+00 
 1.12717000e-06  1.97328581e+00 
 1.12917000e-06  1.97578528e+00 
 1.13117000e-06  1.97809172e+00 
 1.13317000e-06  1.98021744e+00 
 1.13517000e-06  1.98217410e+00 
 1.13717000e-06  1.98397282e+00 
 1.13917000e-06  1.98562412e+00 
 1.14117000e-06  1.98713796e+00 
 1.14317000e-06  1.98852379e+00 
 1.14517000e-06  1.98979052e+00 
 1.14717000e-06  1.99094656e+00 
 1.14917000e-06  1.99199985e+00 
 1.15117000e-06  1.99295787e+00 
 1.15317000e-06  1.99382765e+00 
 1.15517000e-06  1.99461580e+00 
 1.15717000e-06  1.99532853e+00 
 1.15917000e-06  1.99597164e+00 
 1.16117000e-06  1.99655060e+00 
 1.16317000e-06  1.99707050e+00 
 1.16517000e-06  1.99753610e+00 
 1.16717000e-06  1.99795187e+00 
 1.16917000e-06  1.99832195e+00 
 1.17117000e-06  1.99865021e+00 
 1.17317000e-06  1.99894026e+00 
 1.17517000e-06  1.99919543e+00 
 1.17717000e-06  1.99941885e+00 
 1.17917000e-06  1.99961339e+00 
 1.18117000e-06  1.99978172e+00 
 1.18317000e-06  1.99992632e+00 
 1.18517000e-06  2.00004948e+00 
 1.18717000e-06  2.00015330e+00 
 1.18917000e-06  2.00023973e+00 
 1.19117000e-06  2.00031057e+00 
 1.19317000e-06  2.00036746e+00 
 1.19517000e-06  2.00041192e+00 
 1.19717000e-06  2.00044534e+00 
 1.19917000e-06  2.00046898e+00 
 1.20117000e-06  2.00048401e+00 
 1.20317000e-06  2.00049149e+00 
 1.20517000e-06  2.00049239e+00 
 1.20717000e-06  2.00048758e+00 
 1.20917000e-06  2.00047787e+00 
 1.21117000e-06  2.00046398e+00 
 1.21317000e-06  2.00044656e+00 
 1.21517000e-06  2.00042621e+00 
 1.21717000e-06  2.00040345e+00 
 1.21917000e-06  2.00037876e+00 
 1.22117000e-06  2.00035256e+00 
 1.22317000e-06  2.00032525e+00 
 1.22517000e-06  2.00029714e+00 
 1.22717000e-06  2.00026855e+00 
 1.22917000e-06  2.00023974e+00 
 1.23117000e-06  2.00021093e+00 
 1.23317000e-06  2.00018233e+00 
 1.23517000e-06  2.00015411e+00 
 1.23717000e-06  2.00012643e+00 
 1.23917000e-06  2.00009941e+00 
 1.24117000e-06  2.00007316e+00 
 1.24317000e-06  2.00004776e+00 
 1.24517000e-06  2.00002330e+00 
 1.24717000e-06  1.99999983e+00 
 1.24917000e-06  1.99997739e+00 
 1.25117000e-06  1.99995603e+00 
 1.25317000e-06  1.99993575e+00 
 1.25517000e-06  1.99991659e+00 
 1.25717000e-06  1.99989853e+00 
 1.25917000e-06  1.99988159e+00 
 1.26117000e-06  1.99986576e+00 
 1.26317000e-06  1.99985101e+00 
 1.26517000e-06  1.99983734e+00 
 1.26717000e-06  1.99982472e+00 
 1.26917000e-06  1.99981312e+00 
 1.27117000e-06  1.99980252e+00 
 1.27317000e-06  1.99979290e+00 
 1.27517000e-06  1.99978420e+00 
 1.27717000e-06  1.99977641e+00 
 1.27917000e-06  1.99976949e+00 
 1.28117000e-06  1.99976339e+00 
 1.28317000e-06  1.99975809e+00 
 1.28517000e-06  1.99975355e+00 
 1.28717000e-06  1.99974974e+00 
 1.28917000e-06  1.99974661e+00 
 1.29117000e-06  1.99974412e+00 
 1.29317000e-06  1.99974226e+00 
 1.29517000e-06  1.99974097e+00 
 1.29717000e-06  1.99974023e+00 
 1.29917000e-06  1.99974000e+00 
 1.30117000e-06  1.99974025e+00 
 1.30317000e-06  1.99974094e+00 
 1.30517000e-06  1.99974206e+00 
 1.30717000e-06  1.99974357e+00 
 1.30917000e-06  1.99974543e+00 
 1.31117000e-06  1.99974763e+00 
 1.31317000e-06  1.99975014e+00 
 1.31517000e-06  1.99975292e+00 
 1.31717000e-06  1.99975597e+00 
 1.31917000e-06  1.99975925e+00 
 1.32117000e-06  1.99976275e+00 
 1.32317000e-06  1.99976644e+00 
 1.32517000e-06  1.99977030e+00 
 1.32717000e-06  1.99977432e+00 
 1.32917000e-06  1.99977848e+00 
 1.33117000e-06  1.99978276e+00 
 1.33317000e-06  1.99978714e+00 
 1.33517000e-06  1.99979162e+00 
 1.33717000e-06  1.99979617e+00 
 1.33917000e-06  1.99980079e+00 
 1.34117000e-06  1.99980546e+00 
 1.34317000e-06  1.99981018e+00 
 1.34517000e-06  1.99981492e+00 
 1.34717000e-06  1.99981969e+00 
 1.34917000e-06  1.99982447e+00 
 1.35117000e-06  1.99982925e+00 
 1.35317000e-06  1.99983403e+00 
 1.35517000e-06  1.99983879e+00 
 1.35717000e-06  1.99984354e+00 
 1.35917000e-06  1.99984827e+00 
 1.36117000e-06  1.99985296e+00 
 1.36317000e-06  1.99985762e+00 
 1.36517000e-06  1.99986225e+00 
 1.36717000e-06  1.99986683e+00 
