 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  1.000195521563952e+00  8.005235446195490e-01  9.986912380836045e-01  6.169513002889363e-01  6.166610170443152e-01  2.000432475410236e+00 
 2.000000000000000e-12  0.000000000000000e+00  1.000195521563952e+00  8.005235446195464e-01  9.986912380836034e-01  6.169513002889293e-01  6.166610170443338e-01  2.000432475410279e+00 
 4.000000000000001e-12  0.000000000000000e+00  1.000195521563952e+00  8.005235446195437e-01  9.986912380836022e-01  6.169513002889203e-01  6.166610170443514e-01  2.000432475410323e+00 
 8.000000000000001e-12  0.000000000000000e+00  1.000195521563952e+00  8.005235446195381e-01  9.986912380835994e-01  6.169513002888976e-01  6.166610170443867e-01  2.000432475410409e+00 
 1.600000000000000e-11  0.000000000000000e+00  1.000195521563955e+00  8.005235446195363e-01  9.986912380835989e-01  6.169513002888751e-01  6.166610170444352e-01  2.000432475410503e+00 
 3.200000000000001e-11  0.000000000000000e+00  1.000195521563959e+00  8.005235446195403e-01  9.986912380835912e-01  6.169513002888100e-01  6.166610170445816e-01  2.000432475410540e+00 
 6.400000000000001e-11  0.000000000000000e+00  1.000195521563918e+00  8.005235446195061e-01  9.986912380834840e-01  6.169513002884217e-01  6.166610170449671e-01  2.000432475410343e+00 
 1.280000000000000e-10  0.000000000000000e+00  1.000195521563861e+00  8.005235446194228e-01  9.986912380833745e-01  6.169513002849778e-01  6.166610170502042e-01  2.000432475409736e+00 
 2.560000000000000e-10  0.000000000000000e+00  1.000195521563810e+00  8.005235446193002e-01  9.986912380832192e-01  6.169513003054505e-01  6.166610170182956e-01  2.000432475408918e+00 
 4.560000000000001e-10  0.000000000000000e+00  1.000195521563806e+00  8.005235446193604e-01  9.986912380829832e-01  6.169513002510110e-01  6.166610171043339e-01  2.000432475408651e+00 
 6.560000000000001e-10  0.000000000000000e+00  1.000195521564068e+00  8.005235446196793e-01  9.986912380833738e-01  6.169513003769399e-01  6.166610169041247e-01  2.000432475409562e+00 
 8.560000000000001e-10  0.000000000000000e+00  1.000195521564395e+00  8.005235446199752e-01  9.986912380836752e-01  6.169513000856388e-01  6.166610173698207e-01  2.000432475410197e+00 
 1.056000000000000e-09  0.000000000000000e+00  1.000195521564535e+00  8.005235446202436e-01  9.986912380841267e-01  6.169513007596603e-01  6.166610162870391e-01  2.000432475410651e+00 
 1.256000000000000e-09  0.000000000000000e+00  1.000195521565077e+00  8.005235446204862e-01  9.986912380841078e-01  6.169512992000428e-01  6.166610188047909e-01  2.000432475410959e+00 
 1.456000000000000e-09  0.000000000000000e+00  1.000195521564640e+00  8.005235446207024e-01  9.986912380850993e-01  6.169513028086115e-01  6.166610129496924e-01  2.000432475411166e+00 
 1.656000000000000e-09  0.000000000000000e+00  1.000195521566545e+00  8.005235446209029e-01  9.986912380835713e-01  6.169512944592027e-01  6.166610265667030e-01  2.000432475411294e+00 
 1.856000000000000e-09  0.000000000000000e+00  1.000195521562840e+00  8.005235446210643e-01  9.986912380879819e-01  6.169513137773289e-01  6.166609948966220e-01  2.000432475411366e+00 
 2.056000000000000e-09  0.000000000000000e+00  1.000195521572573e+00  8.005235446212424e-01  9.986912380781143e-01  6.169512690801633e-01  6.166610685573587e-01  2.000432475411412e+00 
 2.256000000000000e-09  0.000000000000000e+00  1.000195521550122e+00  8.005235446213302e-01  9.986912381020019e-01  6.169513724983281e-01  6.166608972232774e-01  2.000432475411433e+00 
 2.456000000000000e-09  0.000000000000000e+00  1.000195521604746e+00  8.005235446215934e-01  9.986912380449134e-01  6.169511332151496e-01  6.166612957673507e-01  2.000432475411432e+00 
 2.656000000000000e-09  0.000000000000000e+00  1.000195521474740e+00  8.005235446213761e-01  9.986912381819184e-01  6.169516868558518e-01  6.166603686516041e-01  2.000432475411412e+00 
 2.856000000000000e-09  0.000000000000000e+00  1.000195521787030e+00  8.005235446222497e-01  9.986912378546527e-01  6.169504058718260e-01  6.166625254889897e-01  2.000432475411390e+00 
 3.056000000000001e-09  0.000000000000000e+00  1.000195521039588e+00  8.005235446204937e-01  9.986912386391965e-01  6.169533697471368e-01  6.166575075388321e-01  2.000432475411360e+00 
 3.256000000000001e-09  0.000000000000000e+00  1.000195522831586e+00  8.005235446250306e-01  9.986912367607205e-01  6.169465121059743e-01  6.166691827578107e-01  2.000432475411348e+00 
 3.456000000000001e-09  0.000000000000000e+00  1.000195518537277e+00  8.005235446144422e-01  9.986912412608443e-01  6.169623790310588e-01  6.166420167101172e-01  2.000432475411294e+00 
