 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03930298e+00  3.20881651e-06  1.72194559e-05  7.80656651e-01  4.23247562e-02  2.31205840e+00  1.90142460e+00 
-3.50000000e+01  1.03938553e+00  3.27822286e-06  1.75794993e-05  7.74993173e-01  4.32669258e-02  2.31120193e+00  1.89144779e+00 
-3.00000000e+01  1.03945409e+00  3.34758582e-06  1.79395035e-05  7.69307367e-01  4.42105575e-02  2.31037524e+00  1.88148764e+00 
-2.50000000e+01  1.03950889e+00  3.41690178e-06  1.82994529e-05  7.63599414e-01  4.51556551e-02  2.30957817e+00  1.87154392e+00 
-2.00000000e+01  1.03955014e+00  3.48616710e-06  1.86593319e-05  7.57869489e-01  4.61022222e-02  2.30881058e+00  1.86161642e+00 
-1.50000000e+01  1.03957802e+00  3.55537820e-06  1.90191250e-05  7.52117756e-01  4.70502623e-02  2.30807233e+00  1.85170496e+00 
-1.00000000e+01  1.03959275e+00  3.62453151e-06  1.93788169e-05  7.46344375e-01  4.79997790e-02  2.30736333e+00  1.84180936e+00 
-5.00000000e+00  1.03959452e+00  3.69362349e-06  1.97383923e-05  7.40549495e-01  4.89507760e-02  2.30668347e+00  1.83192947e+00 
 0.00000000e+00  1.03958349e+00  3.76265066e-06  2.00978364e-05  7.34733262e-01  4.99032572e-02  2.30603267e+00  1.82206514e+00 
 5.00000000e+00  1.03955987e+00  3.83160955e-06  2.04571341e-05  7.28895811e-01  5.08572264e-02  2.30541087e+00  1.81221624e+00 
 1.00000000e+01  1.03952381e+00  3.90049672e-06  2.08162708e-05  7.23037275e-01  5.18126875e-02  2.30481801e+00  1.80238264e+00 
 1.50000000e+01  1.03947549e+00  3.96930876e-06  2.11752318e-05  7.17157780e-01  5.27696448e-02  2.30425406e+00  1.79256424e+00 
 2.00000000e+01  1.03941508e+00  4.03804230e-06  2.15340026e-05  7.11257447e-01  5.37281022e-02  2.30371897e+00  1.78276092e+00 
 2.50000000e+01  1.03934273e+00  4.10669399e-06  2.18925690e-05  7.05336389e-01  5.46880640e-02  2.30321273e+00  1.77297259e+00 
 3.00000000e+01  1.03925860e+00  4.17526053e-06  2.22509166e-05  6.99394719e-01  5.56495344e-02  2.30273533e+00  1.76319917e+00 
 3.50000000e+01  1.03916284e+00  4.24373864e-06  2.26090316e-05  6.93432541e-01  5.66125177e-02  2.30228676e+00  1.75344058e+00 
 4.00000000e+01  1.03905561e+00  4.31212509e-06  2.29668999e-05  6.87449957e-01  5.75770183e-02  2.30186703e+00  1.74369674e+00 
 4.50000000e+01  1.03893705e+00  4.38041667e-06  2.33245079e-05  6.81447064e-01  5.85430408e-02  2.30147614e+00  1.73396760e+00 
 5.00000000e+01  1.03880731e+00  4.44861027e-06  2.36818421e-05  6.75423956e-01  5.95105898e-02  2.30111412e+00  1.72425307e+00 
 5.50000000e+01  1.03866654e+00  4.51670284e-06  2.40388896e-05  6.69380724e-01  6.04796703e-02  2.30078098e+00  1.71455309e+00 
 6.00000000e+01  1.03851489e+00  4.58469143e-06  2.43956376e-05  6.63317452e-01  6.14502874e-02  2.30047675e+00  1.70486761e+00 
 6.50000000e+01  1.03835253e+00  4.65257328e-06  2.47520744e-05  6.57234227e-01  6.24224470e-02  2.30020144e+00  1.69519653e+00 
 7.00000000e+01  1.03817962e+00  4.72034583e-06  2.51081891e-05  6.51131129e-01  6.33961558e-02  2.29995509e+00  1.68553974e+00 
 7.50000000e+01  1.03799638e+00  4.78800690e-06  2.54639729e-05  6.45008240e-01  6.43714216e-02  2.29973771e+00  1.67589711e+00 
 8.00000000e+01  1.03780304e+00  4.85555486e-06  2.58194189e-05  6.38865640e-01  6.53482545e-02  2.29954927e+00  1.66626843e+00 
 8.50000000e+01  1.03759992e+00  4.92298885e-06  2.61745247e-05  6.32703411e-01  6.63266674e-02  2.29938976e+00  1.65665337e+00 
 9.00000000e+01  1.03738744e+00  4.99030923e-06  2.65292930e-05  6.26521640e-01  6.73066779e-02  2.29925908e+00  1.64705146e+00 
 9.50000000e+01  1.03716615e+00  5.05751811e-06  2.68837355e-05  6.20320419e-01  6.82883102e-02  2.29915708e+00  1.63746195e+00 
 1.00000000e+02  1.03693685e+00  5.12462005e-06  2.72378753e-05  6.14099854e-01  6.92715978e-02  2.29908349e+00  1.62788375e+00 
 1.05000000e+02  1.03670060e+00  5.19162305e-06  2.75917529e-05  6.07860065e-01  7.02565874e-02  2.29903789e+00  1.61831519e+00 
 1.10000000e+02  1.03645891e+00  5.25853980e-06  2.79454314e-05  6.01601197e-01  7.12433427e-02  2.29901967e+00  1.60875385e+00 
 1.15000000e+02  1.03621384e+00  5.32538928e-06  2.82990060e-05  5.95323427e-01  7.22319506e-02  2.29902792e+00  1.59919618e+00 
 1.20000000e+02  1.03596823e+00  5.39219928e-06  2.86526161e-05  5.89026976e-01  7.32225299e-02  2.29906132e+00  1.58963707e+00 
 1.25000000e+02  1.03572604e+00  5.45900999e-06  2.90064639e-05  5.82712130e-01  7.42152441e-02  2.29911801e+00  1.58006909e+00 
 1.30000000e+02  1.03549285e+00  5.52587968e-06  2.93608433e-05  5.76379268e-01  7.52103222e-02  2.29919528e+00  1.57048154e+00 
 1.35000000e+02  1.03527659e+00  5.59289275e-06  2.97161796e-05  5.70028911e-01  7.62080882e-02  2.29928923e+00  1.56085891e+00 
 1.40000000e+02  1.03508858e+00  5.66017111e-06  3.00730870e-05  5.63661777e-01  7.72090037e-02  2.29939419e+00  1.55117894e+00 
 1.45000000e+02  1.03494492e+00  5.72788966e-06  3.04324457e-05  5.57278875e-01  7.82137245e-02  2.29950207e+00  1.54140975e+00 
 1.50000000e+02  1.03486841e+00  5.79629717e-06  3.07955063e-05  5.50881609e-01  7.92231782e-02  2.29960130e+00  1.53150614e+00 
 1.55000000e+02  1.03489107e+00  5.86574418e-06  3.11640295e-05  5.44471939e-01  8.02386668e-02  2.29967555e+00  1.52140449e+00 
 1.60000000e+02  1.03505755e+00  5.93672008e-06  3.15404717e-05  5.38052574e-01  8.12620029e-02  2.29970199e+00  1.51101604e+00 
 1.65000000e+02  1.03542957e+00  6.00990201e-06  3.19282298e-05  5.31627241e-01  8.22956871e-02  2.29964895e+00  1.50021798e+00 
 1.70000000e+02  1.03609182e+00  6.08621881e-06  3.23319612e-05  5.25201017e-01  8.33431387e-02  2.29947297e+00  1.48884180e+00 
 1.75000000e+02  1.03715952e+00  6.16693404e-06  3.27579989e-05  5.18780769e-01  8.44089894e-02  2.29911488e+00  1.47665814e+00 
