 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03462847e+00  3.20932903e-06  1.72220203e-05  7.75948869e-01  4.23149151e-02  2.31203621e+00  1.90133682e+00 
-3.50000000e+01  1.03462088e+00  3.27890103e-06  1.75828924e-05  7.70182501e-01  4.32579647e-02  2.31117257e+00  1.89133160e+00 
-3.00000000e+01  1.03459982e+00  3.34843701e-06  1.79437622e-05  7.64393732e-01  4.42025272e-02  2.31033840e+00  1.88134175e+00 
-2.50000000e+01  1.03456549e+00  3.41793315e-06  1.83046130e-05  7.58582744e-01  4.51486051e-02  2.30953353e+00  1.87136706e+00 
-2.00000000e+01  1.03451809e+00  3.48738562e-06  1.86654283e-05  7.52749707e-01  4.60962008e-02  2.30875782e+00  1.86140736e+00 
-1.50000000e+01  1.03445780e+00  3.55679065e-06  1.90261917e-05  7.46894785e-01  4.70453169e-02  2.30801116e+00  1.85146248e+00 
-1.00000000e+01  1.03438481e+00  3.62614448e-06  1.93868868e-05  7.41018134e-01  4.79959559e-02  2.30729343e+00  1.84153228e+00 
-5.00000000e+00  1.03429929e+00  3.69544338e-06  1.97474974e-05  7.35119902e-01  4.89481204e-02  2.30660454e+00  1.83161663e+00 
 0.00000000e+00  1.03420140e+00  3.76468363e-06  2.01080075e-05  7.29200230e-01  4.99018132e-02  2.30594443e+00  1.82171542e+00 
 5.00000000e+00  1.03409132e+00  3.83386156e-06  2.04684011e-05  7.23259255e-01  5.08570369e-02  2.30531303e+00  1.81182853e+00 
 1.00000000e+01  1.03396919e+00  3.90297351e-06  2.08286623e-05  7.17297104e-01  5.18137944e-02  2.30471030e+00  1.80195588e+00 
 1.50000000e+01  1.03383516e+00  3.97201584e-06  2.11887755e-05  7.11313901e-01  5.27720884e-02  2.30413619e+00  1.79209739e+00 
 2.00000000e+01  1.03368939e+00  4.04098496e-06  2.15487249e-05  7.05309765e-01  5.37319219e-02  2.30359068e+00  1.78225299e+00 
 2.50000000e+01  1.03353202e+00  4.10987727e-06  2.19084951e-05  6.99284807e-01  5.46932976e-02  2.30307377e+00  1.77242261e+00 
 3.00000000e+01  1.03336318e+00  4.17868925e-06  2.22680708e-05  6.93239135e-01  5.56562187e-02  2.30258543e+00  1.76260620e+00 
 3.50000000e+01  1.03318300e+00  4.24741737e-06  2.26274366e-05  6.87172852e-01  5.66206880e-02  2.30212568e+00  1.75280373e+00 
 4.00000000e+01  1.03299162e+00  4.31605816e-06  2.29865774e-05  6.81086057e-01  5.75867087e-02  2.30169453e+00  1.74301514e+00 
 4.50000000e+01  1.03278917e+00  4.38460820e-06  2.33454785e-05  6.74978845e-01  5.85542839e-02  2.30129199e+00  1.73324041e+00 
 5.00000000e+01  1.03257577e+00  4.45306411e-06  2.37041252e-05  6.68851306e-01  5.95234171e-02  2.30091810e+00  1.72347951e+00 
 5.50000000e+01  1.03235155e+00  4.52142261e-06  2.40625032e-05  6.62703527e-01  6.04941117e-02  2.30057287e+00  1.71373240e+00 
 6.00000000e+01  1.03211665e+00  4.58968052e-06  2.44205987e-05  6.56535592e-01  6.14663716e-02  2.30025634e+00  1.70399906e+00 
 6.50000000e+01  1.03187121e+00  4.65783483e-06  2.47783988e-05  6.50347583e-01  6.24402014e-02  2.29996854e+00  1.69427944e+00 
 7.00000000e+01  1.03161539e+00  4.72588276e-06  2.51358914e-05  6.44139578e-01  6.34156064e-02  2.29970950e+00  1.68457346e+00 
 7.50000000e+01  1.03134937e+00  4.79382192e-06  2.54930665e-05  6.37911657e-01  6.43925931e-02  2.29947924e+00  1.67488102e+00 
 8.00000000e+01  1.03107337e+00  4.86165043e-06  2.58499163e-05  6.31663896e-01  6.53711703e-02  2.29927775e+00  1.66520193e+00 
 8.50000000e+01  1.03078770e+00  4.92936724e-06  2.62064371e-05  6.25396375e-01  6.63513497e-02  2.29910502e+00  1.65553593e+00 
 9.00000000e+01  1.03049275e+00  4.99697250e-06  2.65626308e-05  6.19109177e-01  6.73331476e-02  2.29896095e+00  1.64588255e+00 
 9.50000000e+01  1.03018907e+00  5.06446813e-06  2.69185078e-05  6.12802395e-01  6.83165870e-02  2.29884541e+00  1.63624110e+00 
 1.00000000e+02  1.02987743e+00  5.13185851e-06  2.72740907e-05  6.06476128e-01  6.93017004e-02  2.29875813e+00  1.62661049e+00 
 1.05000000e+02  1.02955889e+00  5.19915147e-06  2.76294186e-05  6.00130497e-01  7.02885329e-02  2.29869870e+00  1.61698911e+00 
 1.10000000e+02  1.02923493e+00  5.26635950e-06  2.79845540e-05  5.93765642e-01  7.12771471e-02  2.29866650e+00  1.60737455e+00 
 1.15000000e+02  1.02890760e+00  5.33350139e-06  2.83395909e-05  5.87381738e-01  7.22676284e-02  2.29866065e+00  1.59776332e+00 
 1.20000000e+02  1.02857971e+00  5.40060463e-06  2.86946672e-05  5.80979001e-01  7.32600936e-02  2.29867984e+00  1.58815033e+00 
 1.25000000e+02  1.02825520e+00  5.46770915e-06  2.90499841e-05  5.74557715e-01  7.42547041e-02  2.29872221e+00  1.57852821e+00 
 1.30000000e+02  1.02793962e+00  5.53487288e-06  2.94058336e-05  5.68118254e-01  7.52516865e-02  2.29878508e+00  1.56888630e+00 
 1.35000000e+02  1.02764088e+00  5.60217990e-06  2.97626394e-05  5.61661132e-01  7.62513619e-02  2.29886455e+00  1.55920917e+00 
 1.40000000e+02  1.02737025e+00  5.66975176e-06  3.01210141e-05  5.55187064e-01  7.72541882e-02  2.29895499e+00  1.54947458e+00 
 1.45000000e+02  1.02714380e+00  5.73776297e-06  3.04818358e-05  5.48697050e-01  7.82608170e-02  2.29904833e+00  1.53965075e+00 
 1.50000000e+02  1.02698429e+00  5.80646187e-06  3.08463529e-05  5.42192485e-01  7.92721705e-02  2.29913303e+00  1.52969256e+00 
 1.55000000e+02  1.02692368e+00  5.87619846e-06  3.12163237e-05  5.35675316e-01  8.02895433e-02  2.29919281e+00  1.51953651e+00 
 1.60000000e+02  1.02700655e+00  5.94746150e-06  3.15942012e-05  5.29148238e-01  8.13147383e-02  2.29920487e+00  1.50909396e+00 
 1.65000000e+02  1.02729456e+00  6.02092733e-06  3.19833783e-05  5.22614957e-01  8.23502434e-02  2.29913764e+00  1.49824230e+00 
 1.70000000e+02  1.02787226e+00  6.09752377e-06  3.23885072e-05  5.16080523e-01  8.33994608e-02  2.29894773e+00  1.48681323e+00 
 1.75000000e+02  1.02885476e+00  6.17851307e-06  3.28159145e-05  5.09551766e-01  8.44669994e-02  2.29857613e+00  1.47457770e+00 
