 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03777699e+00  3.18435528e-06  1.70970765e-05  7.80691426e-01  4.25150861e-02  2.31311976e+00  1.90561628e+00 
-3.50000000e+01  1.03782649e+00  3.25324643e-06  1.74545427e-05  7.75028685e-01  4.34613713e-02  2.31228534e+00  1.89572927e+00 
-3.00000000e+01  1.03786203e+00  3.32209560e-06  1.78119768e-05  7.69343614e-01  4.44091159e-02  2.31148084e+00  1.88585902e+00 
-2.50000000e+01  1.03788381e+00  3.39089921e-06  1.81693632e-05  7.63636395e-01  4.53583235e-02  2.31070609e+00  1.87600528e+00 
-2.00000000e+01  1.03789207e+00  3.45965370e-06  1.85266868e-05  7.57907203e-01  4.63089974e-02  2.30996096e+00  1.86616786e+00 
-1.50000000e+01  1.03788699e+00  3.52835554e-06  1.88839323e-05  7.52156202e-01  4.72611409e-02  2.30924530e+00  1.85634655e+00 
-1.00000000e+01  1.03786878e+00  3.59700121e-06  1.92410846e-05  7.46383550e-01  4.82147575e-02  2.30855901e+00  1.84654119e+00 
-5.00000000e+00  1.03783763e+00  3.66558723e-06  1.95981288e-05  7.40589399e-01  4.91698505e-02  2.30790198e+00  1.83675159e+00 
 0.00000000e+00  1.03779372e+00  3.73411017e-06  1.99550502e-05  7.34773892e-01  5.01264237e-02  2.30727414e+00  1.82697761e+00 
 5.00000000e+00  1.03773723e+00  3.80256660e-06  2.03118341e-05  7.28937167e-01  5.10844808e-02  2.30667541e+00  1.81721912e+00 
 1.00000000e+01  1.03766835e+00  3.87095315e-06  2.06684661e-05  7.23079355e-01  5.20440254e-02  2.30610573e+00  1.80747597e+00 
 1.50000000e+01  1.03758724e+00  3.93926645e-06  2.10249317e-05  7.17200583e-01  5.30050614e-02  2.30556506e+00  1.79774805e+00 
 2.00000000e+01  1.03749407e+00  4.00750319e-06  2.13812169e-05  7.11300970e-01  5.39675929e-02  2.30505337e+00  1.78803525e+00 
 2.50000000e+01  1.03738899e+00  4.07566007e-06  2.17373074e-05  7.05380632e-01  5.49316236e-02  2.30457063e+00  1.77833747e+00 
 3.00000000e+01  1.03727218e+00  4.14373383e-06  2.20931893e-05  6.99439679e-01  5.58971578e-02  2.30411683e+00  1.76865461e+00 
 3.50000000e+01  1.03714378e+00  4.21172124e-06  2.24488489e-05  6.93478218e-01  5.68641995e-02  2.30369195e+00  1.75898660e+00 
 4.00000000e+01  1.03700394e+00  4.27961911e-06  2.28042724e-05  6.87496349e-01  5.78327529e-02  2.30329600e+00  1.74933334e+00 
