 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04525839e+00  3.20672314e-06  1.72089825e-05  7.86767380e-01  4.23247685e-02  2.31214906e+00  1.90178314e+00 
-3.50000000e+01  1.04545134e+00  3.27583715e-06  1.75675633e-05  7.81236910e-01  4.32652497e-02  2.31130522e+00  1.89185656e+00 
-3.00000000e+01  1.04562939e+00  3.34489557e-06  1.79260439e-05  7.75684168e-01  4.42071094e-02  2.31049171e+00  1.88194878e+00 
-2.50000000e+01  1.04579277e+00  3.41389501e-06  1.82844099e-05  7.70109340e-01  4.51503527e-02  2.30970836e+00  1.87205956e+00 
-2.00000000e+01  1.04594172e+00  3.48283215e-06  1.86426470e-05  7.64512604e-01  4.60949844e-02  2.30895501e+00  1.86218865e+00 
-1.50000000e+01  1.04607647e+00  3.55170373e-06  1.90007415e-05  7.58894128e-01  4.70410101e-02  2.30823154e+00  1.85233582e+00 
-1.00000000e+01  1.04619723e+00  3.62050650e-06  1.93586797e-05  7.53254074e-01  4.79884354e-02  2.30753783e+00  1.84250085e+00 
-5.00000000e+00  1.04630422e+00  3.68923729e-06  1.97164481e-05  7.47592597e-01  4.89372655e-02  2.30687377e+00  1.83268354e+00 
 0.00000000e+00  1.04639767e+00  3.75789292e-06  2.00740334e-05  7.41909844e-01  4.98875063e-02  2.30623926e+00  1.82288370e+00 
 5.00000000e+00  1.04647776e+00  3.82647029e-06  2.04314224e-05  7.36205957e-01  5.08391634e-02  2.30563425e+00  1.81310114e+00 
 1.00000000e+01  1.04654471e+00  3.89496631e-06  2.07886021e-05  7.30481072e-01  5.17922427e-02  2.30505866e+00  1.80333568e+00 
 1.50000000e+01  1.04659871e+00  3.96337796e-06  2.11455599e-05  7.24735318e-01  5.27467502e-02  2.30451244e+00  1.79358717e+00 
 2.00000000e+01  1.04663997e+00  4.03170223e-06  2.15022832e-05  7.18968821e-01  5.37026921e-02  2.30399555e+00  1.78385544e+00 
 2.50000000e+01  1.04666866e+00  4.09993616e-06  2.18587594e-05  7.13181699e-01  5.46600747e-02  2.30350795e+00  1.77414035e+00 
 3.00000000e+01  1.04668497e+00  4.16807683e-06  2.22149763e-05  7.07374068e-01  5.56189043e-02  2.30304962e+00  1.76444175e+00 
 3.50000000e+01  1.04668910e+00  4.23612134e-06  2.25709219e-05  7.01546038e-01  5.65791874e-02  2.30262055e+00  1.75475952e+00 
 4.00000000e+01  1.04668123e+00  4.30406685e-06  2.29265841e-05  6.95697714e-01  5.75409304e-02  2.30222072e+00  1.74509351e+00 
 4.50000000e+01  1.04666152e+00  4.37191057e-06  2.32819512e-05  6.89829200e-01  5.85041402e-02  2.30185014e+00  1.73544361e+00 
 5.00000000e+01  1.04663017e+00  4.43964976e-06  2.36370119e-05  6.83940592e-01  5.94688235e-02  2.30150881e+00  1.72580968e+00 
 5.50000000e+01  1.04658735e+00  4.50728176e-06  2.39917549e-05  6.78031985e-01  6.04349875e-02  2.30119674e+00  1.71619162e+00 
 6.00000000e+01  1.04653325e+00  4.57480402e-06  2.43461696e-05  6.72103471e-01  6.14026397e-02  2.30091394e+00  1.70658929e+00 
 6.50000000e+01  1.04646805e+00  4.64221415e-06  2.47002462e-05  6.66155138e-01  6.23717879e-02  2.30066041e+00  1.69700254e+00 
 7.00000000e+01  1.04639198e+00  4.70950999e-06  2.50539758e-05  6.60187073e-01  6.33424410e-02  2.30043618e+00  1.68743122e+00 
 7.50000000e+01  1.04630525e+00  4.77668973e-06  2.54073511e-05  6.54199361e-01  6.43146092e-02  2.30024122e+00  1.67787513e+00 
 8.00000000e+01  1.04620815e+00  4.84375209e-06  2.57603675e-05  6.48192087e-01  6.52883044e-02  2.30007554e+00  1.66833400e+00 
 8.50000000e+01  1.04610102e+00  4.91069656e-06  2.61130239e-05  6.42165338e-01  6.62635418e-02  2.29993907e+00  1.65880745e+00 
 9.00000000e+01  1.04598429e+00  4.97752383e-06  2.64653252e-05  6.36119203e-01  6.72403409e-02  2.29983173e+00  1.64929496e+00 
 9.50000000e+01  1.04585856e+00  5.04423630e-06  2.68172841e-05  6.30053782e-01  6.82187279e-02  2.29975334e+00  1.63979572e+00 
 1.00000000e+02  1.04572463e+00  5.11083883e-06  2.71689256e-05  6.23969181e-01  6.91987383e-02  2.29970363e+00  1.63030859e+00 
 1.05000000e+02  1.04558360e+00  5.17733971e-06  2.75202915e-05  6.17865528e-01  7.01804204e-02  2.29968217e+00  1.62083186e+00 
