 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  9.951174768221694e-01  8.005178137373492e-01  9.986838891845815e-01  6.169513002889039e-01  1.199999786924047e+00  1.990277237502857e+00 
 2.000000000000000e-12  0.000000000000000e+00  9.951174768221682e-01  8.005178137373452e-01  9.986838891845800e-01  6.169513002889132e-01  1.199999786924048e+00  1.990277237502869e+00 
 4.000000000000001e-12  0.000000000000000e+00  9.951174768221672e-01  8.005178137373412e-01  9.986838891845784e-01  6.169513002889189e-01  1.199999786924049e+00  1.990277237502873e+00 
 8.000000000000001e-12  0.000000000000000e+00  9.951174768221657e-01  8.005178137373333e-01  9.986838891845751e-01  6.169513002889275e-01  1.199999786924050e+00  1.990277237502885e+00 
 1.600000000000000e-11  0.000000000000000e+00  9.951174768221736e-01  8.005178137373332e-01  9.986838891845673e-01  6.169513002889497e-01  1.199999786924068e+00  1.990277237502878e+00 
 3.200000000000001e-11  0.000000000000000e+00  9.951174768221829e-01  8.005178137373602e-01  9.986838891845360e-01  6.169513002889574e-01  1.199999786924097e+00  1.990277237502888e+00 
 6.400000000000001e-11  0.000000000000000e+00  9.951174768221385e-01  8.005178137373709e-01  9.986838891844202e-01  6.169513002889546e-01  1.199999786924079e+00  1.990277237502790e+00 
 1.280000000000000e-10  0.000000000000000e+00  9.951174768220808e-01  8.005178137373293e-01  9.986838891843314e-01  6.169513002893283e-01  1.199999786924006e+00  1.990277237502341e+00 
 2.560000000000000e-10  0.000000000000000e+00  9.951174768220401e-01  8.005178137372391e-01  9.986838891842296e-01  6.169513002847153e-01  1.199999786923821e+00  1.990277237501364e+00 
 5.120000000000001e-10  0.000000000000000e+00  9.951174768220326e-01  8.005178137370446e-01  9.986838891838975e-01  6.169513002985714e-01  1.199999786924060e+00  1.990277237500059e+00 
 1.024000000000000e-09  0.000000000000000e+00  9.951174768232030e-01  8.005178137369833e-01  9.986838891839860e-01  6.169513002742857e-01  1.199999786923843e+00  1.990277237502615e+00 
 2.024000000000000e-09  0.000000000000000e+00  9.951174768266557e-01  8.005178137385169e-01  9.986838891835832e-01  6.169513003071972e-01  1.199999786924359e+00  1.990277237504517e+00 
 3.024000000000000e-09  0.000000000000000e+00  9.951174768293627e-01  8.005178137408682e-01  9.986838891830505e-01  6.169513002665455e-01  1.199999786923725e+00  1.990277237503066e+00 
 4.024000000000000e-09  0.000000000000000e+00  9.951174768320226e-01  8.005178137423719e-01  9.986838891826260e-01  6.169513003165167e-01  1.199999786924872e+00  1.990277237503669e+00 
 5.024000000000000e-09  0.000000000000000e+00  9.951174768346194e-01  8.005178137431148e-01  9.986838891822324e-01  6.169513002547895e-01  1.199999786923703e+00  1.990277237504717e+00 
 6.024000000000000e-09  0.000000000000000e+00  9.951174768371381e-01  8.005178137446491e-01  9.986838891818184e-01  6.169513003309787e-01  1.199999786925089e+00  1.990277237506065e+00 
 7.024000000000000e-09  0.000000000000000e+00  9.951174768395977e-01  8.005178137468917e-01  9.986838891814663e-01  6.169513002371440e-01  1.199999786923441e+00  1.990277237507727e+00 
 8.024000000000000e-09  0.000000000000000e+00  9.951174768419936e-01  8.005178137482850e-01  9.986838891812106e-01  6.169513003528174e-01  1.199999786925231e+00  1.990277237509587e+00 
