 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  8.855201295634657e-01  8.267287423996231e-01  9.606645516337430e-01  6.142948434556017e-01  1.199999922279095e+00  1.771824696990347e+00 
 2.000000000000000e-12  0.000000000000000e+00  8.855201295634659e-01  8.267287423996197e-01  9.606645516337385e-01  6.142948434556046e-01  1.199999922279108e+00  1.771824696990362e+00 
 4.000000000000001e-12  0.000000000000000e+00  8.855201295634660e-01  8.267287423996165e-01  9.606645516337343e-01  6.142948434556128e-01  1.199999922279121e+00  1.771824696990376e+00 
 8.000000000000001e-12  0.000000000000000e+00  8.855201295634634e-01  8.267287423996096e-01  9.606645516337290e-01  6.142948434556327e-01  1.199999922279152e+00  1.771824696990392e+00 
 1.600000000000000e-11  0.000000000000000e+00  8.855201295634617e-01  8.267287423996058e-01  9.606645516337126e-01  6.142948434556433e-01  1.199999922279190e+00  1.771824696990460e+00 
 3.200000000000001e-11  0.000000000000000e+00  8.855201295634877e-01  8.267287423996107e-01  9.606645516337221e-01  6.142948434556739e-01  1.199999922279217e+00  1.771824696990342e+00 
 6.400000000000001e-11  0.000000000000000e+00  8.855201295635136e-01  8.267287423996087e-01  9.606645516337210e-01  6.142948434556997e-01  1.199999922279209e+00  1.771824696990312e+00 
 1.280000000000000e-10  0.000000000000000e+00  8.855201295635259e-01  8.267287423996775e-01  9.606645516336350e-01  6.142948434558085e-01  1.199999922279118e+00  1.771824696990365e+00 
 2.560000000000000e-10  0.000000000000000e+00  8.855201295635213e-01  8.267287424000372e-01  9.606645516335955e-01  6.142948434555937e-01  1.199999922279078e+00  1.771824696990128e+00 
 4.560000000000001e-10  0.000000000000000e+00  8.855201295633429e-01  8.267287424004908e-01  9.606645516335839e-01  6.142948434558668e-01  1.199999922279146e+00  1.771824696990103e+00 
 6.560000000000001e-10  0.000000000000000e+00  8.855201295632830e-01  8.267287424007957e-01  9.606645516334889e-01  6.142948434553834e-01  1.199999922279172e+00  1.771824696990387e+00 
 8.560000000000001e-10  0.000000000000000e+00  8.855201295632666e-01  8.267287424010267e-01  9.606645516333742e-01  6.142948434555756e-01  1.199999922279308e+00  1.771824696990678e+00 
 1.056000000000000e-09  0.000000000000000e+00  8.855201295632584e-01  8.267287424012200e-01  9.606645516332575e-01  6.142948434555229e-01  1.199999922279118e+00  1.771824696990888e+00 
