 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999933095019e-01  1.199999999989226e+00  1.199999992021873e+00 -6.690498112124632e-11  1.077416267659235e-13  7.978127057195357e-11  1.655984995836318e-06  2.126202487071213e-10  1.329467132725964e-10  0.000000000000000e+00 -6.086919654160055e-09 
-2.900000000000000e-01 -2.899999934934692e-01  1.199999999986500e+00  1.199999991952136e+00 -6.506530817601552e-11  1.350026284138752e-13  8.047863965407088e-11  1.208512310269395e-06  2.125929871484241e-10  1.322493436476407e-10  0.000000000000000e+00 -6.058541493038169e-09 
-2.800000000000000e-01 -2.799999936733977e-01  1.199999999983249e+00  1.199999991809287e+00 -6.326602306275242e-11  1.675122586136657e-13  8.190713658136188e-11  8.805063205330096e-07  2.125604784304842e-10  1.308208457027076e-10  0.000000000000000e+00 -6.030487295184492e-09 
-2.700000000000000e-01 -2.699999938493439e-01  1.199999999979389e+00  1.199999991576688e+00 -6.150656156264644e-11  2.061145051930697e-13  8.423311946864564e-11  6.408234928511520e-07  2.125218756289733e-10  1.284948625466258e-10  0.000000000000000e+00 -6.002754576285382e-09 
-2.600000000000000e-01 -2.599999940213650e-01  1.199999999974815e+00  1.199999991233393e+00 -5.978635013274836e-11  2.518547731535011e-13  8.766607546308777e-11  4.660953280548510e-07  2.124761361750823e-10  1.250619089724363e-10  0.000000000000000e+00 -5.975341268550458e-09 
-2.500000000000000e-01 -2.499999941895183e-01  1.199999999969398e+00  1.199999990753033e+00 -5.810481696483238e-11  3.060198855634393e-13  9.246967160410891e-11  3.389454015332612e-07  2.124219711692684e-10  1.202583104812376e-10  0.000000000000000e+00 -5.948244749077822e-09 
-2.400000000000000e-01 -2.399999943538601e-01  1.199999999962982e+00  1.199999990102433e+00 -5.646139849060927e-11  3.701862063097384e-13  9.897567537916007e-11  2.465411198776796e-07  2.123578037478920e-10  1.137523081471430e-10  0.000000000000000e+00 -5.921463102732758e-09 
-2.300000000000000e-01 -2.299999945144480e-01  1.199999999955372e+00  1.199999989239850e+00 -5.485551964924673e-11  4.462785869185471e-13  1.076014970664456e-10  1.794540736659143e-07  2.122817118373417e-10  1.051264858684690e-10  0.000000000000000e+00 -5.894993734368945e-09 
-2.200000000000000e-01 -2.199999946713394e-01  1.199999999946336e+00  1.199999988112770e+00 -5.328660603043378e-11  5.366431829220522e-13  1.188722990030400e-10  1.307834209401172e-07  2.121913466220311e-10  9.385568386843939e-11  0.000000000000000e+00 -5.868834506807061e-09 
-2.100000000000000e-01 -2.099999948245912e-01  1.199999999935586e+00  1.199999986655113e+00 -5.175408777750856e-11  6.441375199250940e-13  1.334488709601299e-10  9.549259396029666e-08  2.120838527471188e-10  7.927911128058501e-11  0.000000000000000e+00 -5.842982922045301e-09 
