 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999959604890e-01  1.199999999999697e+00  1.199999995743560e+00 -4.039511000003548e-11  3.033804336705879e-15  4.256440020520445e-11  1.753850603694148e-07 -2.408626684554723e-10 -2.834240393886655e-10  0.000000000000000e+00 -7.757640502094660e-10 
-2.900000000000000e-01 -2.899999960711611e-01  1.199999999999673e+00  1.199999995864592e+00 -3.928838959894876e-11  3.271122851517046e-15  4.135408543078892e-11  1.197918301493952e-07 -2.408629061125902e-10 -2.822137228194782e-10  0.000000000000000e+00 -7.628812720318953e-10 
-2.800000000000000e-01 -2.799999961794185e-01  1.199999999999644e+00  1.199999995977886e+00 -3.820581568128589e-11  3.562466365921937e-15  4.022114028369504e-11  8.185612792105500e-08 -2.408631964221819e-10 -2.810807755280889e-10  0.000000000000000e+00 -7.501814929978679e-10 
-2.700000000000000e-01 -2.699999962852950e-01  1.199999999999608e+00  1.199999996082746e+00 -3.714704975912864e-11  3.921072318566790e-15  3.917254138504388e-11  5.598388090393022e-08 -2.408635555048006e-10 -2.800321768150835e-10  0.000000000000000e+00 -7.376629651194599e-10 
-2.600000000000000e-01 -2.599999963888246e-01  1.199999999999564e+00  1.199999996178177e+00 -3.611175421192048e-11  4.363622640564629e-15  3.821823044026308e-11  3.834528152504107e-08 -2.408639989883783e-10 -2.790778683961236e-10  0.000000000000000e+00 -7.253233152872469e-10 
-2.500000000000000e-01 -2.499999964900401e-01  1.199999999999509e+00  1.199999996262804e+00 -3.509959922536054e-11  4.911158579528058e-15  3.737195846858824e-11  2.632256094905111e-08 -2.408645471609985e-10 -2.782315956914344e-10  0.000000000000000e+00 -7.131620710533800e-10 
-2.400000000000000e-01 -2.399999965889760e-01  1.199999999999441e+00  1.199999996334761e+00 -3.411024002315799e-11  5.590274283342878e-15  3.665239174410323e-11  1.812839756614944e-08 -2.408652260486488e-10 -2.775120295349234e-10  0.000000000000000e+00 -7.011768176802136e-10 
-2.300000000000000e-01 -2.299999966856654e-01  1.199999999999357e+00  1.199999996391544e+00 -3.314334570680977e-11  6.434628506912467e-15  3.608455933760782e-11  1.254341753519103e-08 -2.408660691191173e-10 -2.769441955554972e-10  0.000000000000000e+00 -6.893660986133675e-10 
-2.200000000000000e-01 -2.199999967801424e-01  1.199999999999251e+00  1.199999996429825e+00 -3.219857605367415e-11  7.486903582869864e-15  3.570174795331584e-11  8.736175298312091e-09 -2.408671232253586e-10 -2.765613865815274e-10  0.000000000000000e+00 -6.777279154436883e-10 
-2.100000000000000e-01 -2.099999968724406e-01  1.199999999999120e+00  1.199999996445202e+00 -3.127559366003507e-11  8.801300537570093e-15  3.554798080588242e-11  6.139959435193801e-09 -2.408684381457551e-10 -2.764076172231717e-10  0.000000000000000e+00 -6.662610324449977e-10 
-2.000000000000000e-01 -1.999999969625946e-01  1.199999999998955e+00  1.199999996431874e+00 -3.037405396644210e-11  1.044674933675883e-14  3.568126244957303e-11  4.368609276738488e-09 -2.408700815396580e-10 -2.765408983733256e-10  0.000000000000000e+00 -6.549635622355865e-10 
-1.899999999999999e-01 -1.899999970506385e-01  1.199999999998749e+00  1.199999996382218e+00 -2.949361414816831e-11  1.251106246511446e-14  3.617782403611775e-11  3.159047306036291e-09 -2.408721441207301e-10 -2.770374594937362e-10  0.000000000000000e+00 -6.438340343832870e-10 
-1.799999999999999e-01 -1.799999971366065e-01  1.199999999998490e+00  1.199999996286232e+00 -2.863393398257197e-11  1.510624500416760e-14  3.713768052569977e-11  2.332076626059969e-09 -2.408747421308651e-10 -2.779973178165551e-10  0.000000000000000e+00 -6.328702700677042e-10 
-1.699999999999999e-01 -1.699999972205330e-01  1.199999999998163e+00  1.199999996130810e+00 -2.779466956072396e-11  1.837538174232133e-14  3.869190514731537e-11  1.765651488197521e-09 -2.408780120846190e-10 -2.795515433148582e-10  0.000000000000000e+00 -6.220716164297476e-10 
