Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C63;CTX_L126_0,CTX_L134_0;FILL_L8_12;0.002;
C64;CTX_L126_0,CTX_L134_0;FILL_L8_13;0.002;
C65;CTX_L126_0,CTX_L134_0;FILL_L8_14;0.001;
C66;CTX_L126_0,CTX_L134_0;FILL_L8_2;0.002;
C67;CTX_L126_0,CTX_L134_0;FILL_L8_21;0.004;
C68;CTX_L126_0,CTX_L134_0;FILL_L8_22;0.002;
C69;CTX_L126_0,CTX_L134_0;FILL_L8_26;0.0;
C70;CTX_L126_0,CTX_L134_0;FILL_L8_3;0.003;
C71;CTX_L126_0,CTX_L134_0;FILL_L8_4;0.002;
C72;CTX_L126_0,CTX_L134_0;FILL_L8_5;0.001;
C73;CTX_L126_0,CTX_L134_0;FILL_L8_6;0.001;
C74;CTX_L126_0,CTX_L134_0;FILL_L8_7;0.001;
C75;CTX_L126_0,CTX_L134_0;N;0.157;
C76;CTX_L126_0,CTX_L134_0;P;0.178;
C77;CTX_L126_0,CTX_L134_0;VSUBS;1.871;
C78;CTX_L134_1;CTX_L30_0;0.035;
C79;CTX_L134_1;CTX_L30_1;0.002;
C80;CTX_L134_1;CTX_L30_2;0.0;
C81;CTX_L134_1;CTX_L30_3;0.001;
C82;CTX_L134_1;CTX_L30_4;0.002;
C83;CTX_L134_1;CTX_L30_5;0.022;
C84;CTX_L134_1;CTX_L30_6;0.006;
C85;CTX_L134_1;CTX_L30_7;0.016;
C86;CTX_L134_1;CTX_L30_8;0.035;
C87;CTX_L134_1;CTX_L30_9;0.018;
C88;CTX_L134_1;CTX_L67_2;0.03;
C89;CTX_L134_1;CTX_L67_3;0.022;
C90;CTX_L134_1;CTX_L67_4;0.024;
C91;CTX_L134_1;CTX_L67_5;0.029;
C92;CTX_L134_1;CTX_L67_6;0.035;
C93;CTX_L134_1;CTX_L67_7;0.056;
C94;CTX_L134_1;CTX_L8_0;0.01;
C95;CTX_L134_1;FILL_L10_11;0.011;
C96;CTX_L134_1;FILL_L10_12;0.009;
C97;CTX_L134_1;FILL_L10_13;0.033;
C98;CTX_L134_1;FILL_L10_14;0.039;
C99;CTX_L134_1;FILL_L10_16;0.009;
C100;CTX_L134_1;FILL_L10_17;0.002;
C101;CTX_L134_1;FILL_L10_19;0.043;
C102;CTX_L134_1;FILL_L10_2;0.012;
C103;CTX_L134_1;FILL_L10_20;0.021;
C104;CTX_L134_1;FILL_L10_21;0.026;
C105;CTX_L134_1;FILL_L10_22;0.014;
C106;CTX_L134_1;FILL_L10_23;0.009;
C107;CTX_L134_1;FILL_L10_24;0.021;
C108;CTX_L134_1;FILL_L10_25;0.005;
C109;CTX_L134_1;FILL_L10_26;0.012;
C110;CTX_L134_1;FILL_L10_27;0.014;
C111;CTX_L134_1;FILL_L10_28;0.016;
C112;CTX_L134_1;FILL_L10_29;0.005;
C113;CTX_L134_1;FILL_L10_3;0.016;
C114;CTX_L134_1;FILL_L10_4;0.005;
C115;CTX_L134_1;FILL_L10_6;0.01;
C116;CTX_L134_1;FILL_L10_7;0.026;
C117;CTX_L134_1;FILL_L10_8;0.053;
C118;CTX_L134_1;FILL_L10_9;0.026;
C119;CTX_L134_1;FILL_L126_0;1.015;
C120;CTX_L134_1;FILL_L126_1;0.055;
C121;CTX_L134_1;FILL_L126_2;0.003;
C122;CTX_L134_1;FILL_L126_3;0.018;
C123;CTX_L134_1;FILL_L126_4;0.043;
C124;CTX_L134_1;FILL_L30_10;0.003;
C125;CTX_L134_1;FILL_L30_2;0.008;
C126;CTX_L134_1;FILL_L30_3;0.006;
C127;CTX_L134_1;FILL_L30_8;0.005;
C128;CTX_L134_1;FILL_L30_9;0.004;
C129;CTX_L134_1;FILL_L50_10;0.089;
C130;CTX_L134_1;FILL_L50_11;0.091;
C131;CTX_L134_1;FILL_L50_12;0.016;
C132;CTX_L134_1;FILL_L50_13;0.126;
C133;CTX_L134_1;FILL_L50_14;0.15;
C134;CTX_L134_1;FILL_L50_15;0.122;
C135;CTX_L134_1;FILL_L50_2;0.043;
C136;CTX_L134_1;FILL_L50_3;0.049;
C137;CTX_L134_1;FILL_L50_5;0.034;
C138;CTX_L134_1;FILL_L50_6;0.114;
C139;CTX_L134_1;FILL_L50_7;0.162;
C140;CTX_L134_1;FILL_L50_8;0.001;
C141;CTX_L134_1;FILL_L50_9;0.043;
C142;CTX_L134_1;FILL_L8_10;0.001;
C143;CTX_L134_1;FILL_L8_11;0.0;
C144;CTX_L134_1;FILL_L8_12;0.001;
C145;CTX_L134_1;FILL_L8_17;0.0;
C146;CTX_L134_1;FILL_L8_2;0.0;
C147;CTX_L134_1;FILL_L8_23;0.001;
C148;CTX_L134_1;FILL_L8_28;0.0;
C149;CTX_L134_1;FILL_L8_29;0.001;
C150;CTX_L134_1;FILL_L8_3;0.0;
C151;CTX_L134_1;FILL_L8_30;0.001;
C152;CTX_L134_1;FILL_L8_31;0.0;
C153;CTX_L134_1;FILL_L8_32;0.0;
C154;CTX_L134_1;FILL_L8_33;0.001;
C155;CTX_L134_1;FILL_L8_34;0.0;
C156;CTX_L134_1;FILL_L8_4;0.0;
C157;CTX_L134_1;FILL_L8_9;0.0;
C158;CTX_L134_1;N;0.079;
C159;CTX_L134_1;P;0.028;
C160;CTX_L134_1;VSUBS;1.242;
C161;CTX_L30_0;CTX_L30_1;0.095;
C162;CTX_L30_0;CTX_L8_0;0.01;
C163;CTX_L30_0;FILL_L10_10;0.16;
C164;CTX_L30_0;FILL_L10_11;0.246;
C165;CTX_L30_0;FILL_L10_12;0.246;
C166;CTX_L30_0;FILL_L10_13;0.246;
C167;CTX_L30_0;FILL_L10_14;0.086;
C168;CTX_L30_0;FILL_L10_15;0.014;
C169;CTX_L30_0;FILL_L10_16;0.023;
C170;CTX_L30_0;FILL_L10_17;0.018;
C171;CTX_L30_0;FILL_L10_18;0.023;
C172;CTX_L30_0;FILL_L10_19;0.011;
C173;CTX_L30_0;FILL_L10_5;0.003;
C174;CTX_L30_0;FILL_L10_6;0.004;
C175;CTX_L30_0;FILL_L10_7;0.003;
C176;CTX_L30_0;FILL_L10_8;0.004;
C177;CTX_L30_0;FILL_L10_9;0.003;
C178;CTX_L30_0;FILL_L126_0;0.072;
C179;CTX_L30_0;FILL_L126_1;0.007;
C180;CTX_L30_0;FILL_L30_1;0.012;
C181;CTX_L30_0;FILL_L30_10;0.012;
C182;CTX_L30_0;FILL_L30_11;0.018;
C183;CTX_L30_0;FILL_L30_12;0.023;
C184;CTX_L30_0;FILL_L30_13;0.023;
C185;CTX_L30_0;FILL_L30_14;0.023;
C186;CTX_L30_0;FILL_L30_15;0.023;
C187;CTX_L30_0;FILL_L30_16;0.023;
C188;CTX_L30_0;FILL_L30_17;0.023;
C189;CTX_L30_0;FILL_L30_2;0.012;
C190;CTX_L30_0;FILL_L30_3;0.012;
C191;CTX_L30_0;FILL_L30_4;0.01;
C192;CTX_L30_0;FILL_L30_5;0.012;
C193;CTX_L30_0;FILL_L30_6;0.012;
C194;CTX_L30_0;FILL_L30_7;0.012;
C195;CTX_L30_0;FILL_L30_8;0.012;
C196;CTX_L30_0;FILL_L30_9;0.012;
C197;CTX_L30_0;FILL_L50_10;0.02;
C198;CTX_L30_0;FILL_L50_11;0.02;
C199;CTX_L30_0;FILL_L50_4;0.033;
C200;CTX_L30_0;FILL_L50_5;0.167;
C201;CTX_L30_0;FILL_L50_6;0.167;
C202;CTX_L30_0;FILL_L50_7;0.167;
C203;CTX_L30_0;FILL_L50_8;0.001;
C204;CTX_L30_0;FILL_L50_9;0.02;
C205;CTX_L30_0;FILL_L8_13;0.002;
C206;CTX_L30_0;FILL_L8_14;0.002;
C207;CTX_L30_0;FILL_L8_15;0.002;
C208;CTX_L30_0;FILL_L8_16;0.002;
C209;CTX_L30_0;FILL_L8_17;0.002;
C210;CTX_L30_0;FILL_L8_18;0.002;
C211;CTX_L30_0;FILL_L8_19;0.002;
C212;CTX_L30_0;FILL_L8_20;0.002;
C213;CTX_L30_0;N;0.085;
C214;CTX_L30_0;P;0.031;
C215;CTX_L30_0;VSUBS;0.484;
C216;CTX_L30_1;CTX_L30_2;4.306;
C217;CTX_L30_1;CTX_L67_2;0.033;
C218;CTX_L30_1;FILL_L10_10;0.0;
C219;CTX_L30_1;FILL_L10_11;0.0;
C220;CTX_L30_1;FILL_L10_12;0.0;
C221;CTX_L30_1;FILL_L10_13;0.0;
C222;CTX_L30_1;FILL_L10_14;0.0;
C223;CTX_L30_1;FILL_L10_15;0.112;
C224;CTX_L30_1;FILL_L10_16;0.17;
C225;CTX_L30_1;FILL_L10_17;0.169;
C226;CTX_L30_1;FILL_L10_18;0.17;
C227;CTX_L30_1;FILL_L10_19;0.059;
C228;CTX_L30_1;FILL_L10_20;0.004;
C229;CTX_L30_1;FILL_L10_21;0.006;
C230;CTX_L30_1;FILL_L10_22;0.005;
C231;CTX_L30_1;FILL_L10_23;0.006;
C232;CTX_L30_1;FILL_L10_24;0.002;
C233;CTX_L30_1;FILL_L126_0;0.032;
C234;CTX_L30_1;FILL_L126_1;0.001;
C235;CTX_L30_1;FILL_L30_11;0.012;
C236;CTX_L30_1;FILL_L30_12;0.015;
C237;CTX_L30_1;FILL_L30_13;0.015;
C238;CTX_L30_1;FILL_L30_14;0.015;
C239;CTX_L30_1;FILL_L30_15;0.015;
C240;CTX_L30_1;FILL_L30_16;0.015;
C241;CTX_L30_1;FILL_L30_17;0.015;
C242;CTX_L30_1;FILL_L50_10;0.245;
C243;CTX_L30_1;FILL_L50_11;0.244;
C244;CTX_L30_1;FILL_L50_8;0.053;
C245;CTX_L30_1;FILL_L50_9;0.245;
C246;CTX_L30_1;FILL_L8_21;0.003;
C247;CTX_L30_1;FILL_L8_22;0.004;
C248;CTX_L30_1;FILL_L8_23;0.004;
C249;CTX_L30_1;FILL_L8_24;0.004;
C250;CTX_L30_1;FILL_L8_25;0.001;
C251;CTX_L30_1;FILL_L8_26;0.002;
C252;CTX_L30_1;FILL_L8_27;0.003;
C253;CTX_L30_1;FILL_L8_28;0.003;
C254;CTX_L30_1;FILL_L8_29;0.003;
C255;CTX_L30_1;FILL_L8_30;0.001;
C256;CTX_L30_1;N;0.004;
C257;CTX_L30_1;P;0.004;
C258;CTX_L30_1;VSUBS;0.275;
C259;CTX_L30_2;CTX_L30_3;4.306;
C260;CTX_L30_2;CTX_L67_3;0.087;
C261;CTX_L30_2;FILL_L10_15;0.01;
C262;CTX_L30_2;FILL_L10_16;0.015;
C263;CTX_L30_2;FILL_L10_17;0.015;
C264;CTX_L30_2;FILL_L10_18;0.015;
C265;CTX_L30_2;FILL_L10_19;0.005;
C266;CTX_L30_2;FILL_L10_20;0.006;
C267;CTX_L30_2;FILL_L10_21;0.009;
C268;CTX_L30_2;FILL_L10_22;0.009;
C269;CTX_L30_2;FILL_L10_23;0.009;
C270;CTX_L30_2;FILL_L10_24;0.003;
C271;CTX_L30_2;FILL_L126_0;0.006;
C272;CTX_L30_2;FILL_L50_10;0.07;
C273;CTX_L30_2;FILL_L50_11;0.07;
C274;CTX_L30_2;FILL_L50_12;0.001;
C275;CTX_L30_2;FILL_L50_13;0.004;
C276;CTX_L30_2;FILL_L50_14;0.004;
C277;CTX_L30_2;FILL_L50_15;0.004;
C278;CTX_L30_2;FILL_L50_8;0.014;
C279;CTX_L30_2;FILL_L50_9;0.07;
C280;CTX_L30_2;FILL_L8_21;0.003;
C281;CTX_L30_2;FILL_L8_22;0.004;
C282;CTX_L30_2;FILL_L8_23;0.004;
C283;CTX_L30_2;FILL_L8_24;0.004;
C284;CTX_L30_2;FILL_L8_25;0.001;
C285;CTX_L30_2;FILL_L8_26;0.002;
C286;CTX_L30_2;FILL_L8_27;0.004;
C287;CTX_L30_2;FILL_L8_28;0.004;
C288;CTX_L30_2;FILL_L8_29;0.004;
C289;CTX_L30_2;FILL_L8_30;0.001;
C290;CTX_L30_2;VSUBS;0.121;
C291;CTX_L30_3;CTX_L30_4;4.306;
C292;CTX_L30_3;CTX_L67_4;0.092;
C293;CTX_L30_3;FILL_L10_15;0.006;
C294;CTX_L30_3;FILL_L10_16;0.008;
C295;CTX_L30_3;FILL_L10_17;0.008;
C296;CTX_L30_3;FILL_L10_18;0.008;
C297;CTX_L30_3;FILL_L10_19;0.003;
C298;CTX_L30_3;FILL_L10_20;0.011;
C299;CTX_L30_3;FILL_L10_21;0.016;
C300;CTX_L30_3;FILL_L10_22;0.016;
C301;CTX_L30_3;FILL_L10_23;0.016;
C302;CTX_L30_3;FILL_L10_24;0.006;
C303;CTX_L30_3;FILL_L126_0;0.009;
C304;CTX_L30_3;FILL_L50_10;0.025;
C305;CTX_L30_3;FILL_L50_11;0.025;
C306;CTX_L30_3;FILL_L50_12;0.001;
C307;CTX_L30_3;FILL_L50_13;0.007;
C308;CTX_L30_3;FILL_L50_14;0.007;
C309;CTX_L30_3;FILL_L50_15;0.007;
C310;CTX_L30_3;FILL_L50_8;0.005;
C311;CTX_L30_3;FILL_L50_9;0.025;
C312;CTX_L30_3;FILL_L8_21;0.002;
C313;CTX_L30_3;FILL_L8_22;0.004;
C314;CTX_L30_3;FILL_L8_23;0.004;
C315;CTX_L30_3;FILL_L8_24;0.004;
C316;CTX_L30_3;FILL_L8_25;0.001;
C317;CTX_L30_3;FILL_L8_26;0.003;
C318;CTX_L30_3;FILL_L8_27;0.004;
C319;CTX_L30_3;FILL_L8_28;0.004;
C320;CTX_L30_3;FILL_L8_29;0.004;
C321;CTX_L30_3;FILL_L8_30;0.001;
C322;CTX_L30_3;VSUBS;0.121;
C323;CTX_L30_4;CTX_L30_5;4.306;
C324;CTX_L30_4;CTX_L67_5;0.092;
C325;CTX_L30_4;FILL_L10_15;0.003;
C326;CTX_L30_4;FILL_L10_16;0.005;
C327;CTX_L30_4;FILL_L10_17;0.005;
C328;CTX_L30_4;FILL_L10_18;0.005;
C329;CTX_L30_4;FILL_L10_19;0.002;
C330;CTX_L30_4;FILL_L10_20;0.039;
C331;CTX_L30_4;FILL_L10_21;0.06;
C332;CTX_L30_4;FILL_L10_22;0.06;
C333;CTX_L30_4;FILL_L10_23;0.06;
C334;CTX_L30_4;FILL_L10_24;0.021;
C335;CTX_L30_4;FILL_L126_0;0.009;
C336;CTX_L30_4;FILL_L50_10;0.014;
C337;CTX_L30_4;FILL_L50_11;0.014;
C338;CTX_L30_4;FILL_L50_12;0.002;
C339;CTX_L30_4;FILL_L50_13;0.012;
C340;CTX_L30_4;FILL_L50_14;0.012;
C341;CTX_L30_4;FILL_L50_15;0.012;
C342;CTX_L30_4;FILL_L50_8;0.003;
C343;CTX_L30_4;FILL_L50_9;0.014;
C344;CTX_L30_4;FILL_L8_21;0.002;
C345;CTX_L30_4;FILL_L8_22;0.003;
C346;CTX_L30_4;FILL_L8_23;0.003;
C347;CTX_L30_4;FILL_L8_24;0.003;
C348;CTX_L30_4;FILL_L8_25;0.001;
C349;CTX_L30_4;FILL_L8_26;0.003;
C350;CTX_L30_4;FILL_L8_27;0.004;
C351;CTX_L30_4;FILL_L8_28;0.004;
C352;CTX_L30_4;FILL_L8_29;0.004;
C353;CTX_L30_4;FILL_L8_30;0.001;
C354;CTX_L30_4;VSUBS;0.096;
C355;CTX_L30_5;CTX_L30_6;4.306;
C356;CTX_L30_5;CTX_L67_5;0.051;
C357;CTX_L30_5;CTX_L67_6;0.051;
C358;CTX_L30_5;FILL_L10_20;0.081;
C359;CTX_L30_5;FILL_L10_21;0.126;
C360;CTX_L30_5;FILL_L10_22;0.126;
C361;CTX_L30_5;FILL_L10_23;0.126;
C362;CTX_L30_5;FILL_L10_24;0.045;
C363;CTX_L30_5;FILL_L126_0;0.036;
C364;CTX_L30_5;FILL_L126_1;0.006;
C365;CTX_L30_5;FILL_L126_2;0.001;
C366;CTX_L30_5;FILL_L126_3;0.004;
C367;CTX_L30_5;FILL_L50_10;0.009;
C368;CTX_L30_5;FILL_L50_11;0.009;
C369;CTX_L30_5;FILL_L50_12;0.004;
C370;CTX_L30_5;FILL_L50_13;0.02;
C371;CTX_L30_5;FILL_L50_14;0.02;
C372;CTX_L30_5;FILL_L50_15;0.02;
C373;CTX_L30_5;FILL_L50_8;0.002;
C374;CTX_L30_5;FILL_L50_9;0.009;
C375;CTX_L30_5;FILL_L8_26;0.002;
C376;CTX_L30_5;FILL_L8_27;0.003;
C377;CTX_L30_5;FILL_L8_28;0.003;
C378;CTX_L30_5;FILL_L8_29;0.003;
C379;CTX_L30_5;FILL_L8_30;0.002;
C380;CTX_L30_5;VSUBS;0.045;
C381;CTX_L30_6;CTX_L30_7;0.213;
C382;CTX_L30_6;CTX_L67_6;0.092;
C383;CTX_L30_6;CTX_L67_7;0.011;
C384;CTX_L30_6;FILL_L10_20;0.159;
C385;CTX_L30_6;FILL_L10_21;0.244;
C386;CTX_L30_6;FILL_L10_22;0.244;
C387;CTX_L30_6;FILL_L10_23;0.244;
C388;CTX_L30_6;FILL_L10_24;0.085;
C389;CTX_L30_6;FILL_L126_0;0.019;
C390;CTX_L30_6;FILL_L126_1;0.001;
C391;CTX_L30_6;FILL_L50_10;0.005;
C392;CTX_L30_6;FILL_L50_11;0.005;
C393;CTX_L30_6;FILL_L50_12;0.032;
C394;CTX_L30_6;FILL_L50_13;0.16;
C395;CTX_L30_6;FILL_L50_14;0.16;
C396;CTX_L30_6;FILL_L50_15;0.16;
C397;CTX_L30_6;FILL_L50_8;0.001;
C398;CTX_L30_6;FILL_L50_9;0.005;
C399;CTX_L30_6;FILL_L8_26;0.002;
C400;CTX_L30_6;FILL_L8_27;0.003;
C401;CTX_L30_6;FILL_L8_28;0.003;
C402;CTX_L30_6;FILL_L8_29;0.003;
C403;CTX_L30_6;FILL_L8_30;0.002;
C404;CTX_L30_6;VSUBS;0.217;
C405;CTX_L30_7;CTX_L30_8;1.267;
C406;CTX_L30_7;CTX_L67_7;0.011;
C407;CTX_L30_7;FILL_L10_20;0.041;
C408;CTX_L30_7;FILL_L10_21;0.062;
C409;CTX_L30_7;FILL_L10_22;0.062;
C410;CTX_L30_7;FILL_L10_23;0.062;
C411;CTX_L30_7;FILL_L10_24;0.021;
C412;CTX_L30_7;FILL_L10_25;0.031;
C413;CTX_L30_7;FILL_L10_26;0.047;
C414;CTX_L30_7;FILL_L10_27;0.047;
C415;CTX_L30_7;FILL_L10_28;0.047;
C416;CTX_L30_7;FILL_L10_29;0.016;
C417;CTX_L30_7;FILL_L126_0;0.014;
C418;CTX_L30_7;FILL_L126_1;0.001;
C419;CTX_L30_7;FILL_L126_3;0.004;
C420;CTX_L30_7;FILL_L126_4;0.004;
C421;CTX_L30_7;FILL_L126_5;0.0;
C422;CTX_L30_7;FILL_L50_12;0.058;
C423;CTX_L30_7;FILL_L50_13;0.266;
C424;CTX_L30_7;FILL_L50_14;0.266;
C425;CTX_L30_7;FILL_L50_15;0.265;
C426;CTX_L30_7;FILL_L8_26;0.002;
C427;CTX_L30_7;FILL_L8_27;0.003;
C428;CTX_L30_7;FILL_L8_28;0.003;
C429;CTX_L30_7;FILL_L8_29;0.003;
C430;CTX_L30_7;FILL_L8_30;0.001;
C431;CTX_L30_7;FILL_L8_31;0.003;
C432;CTX_L30_7;FILL_L8_32;0.004;
C433;CTX_L30_7;FILL_L8_33;0.004;
C434;CTX_L30_7;FILL_L8_34;0.004;
C435;CTX_L30_7;FILL_L8_35;0.001;
C436;CTX_L30_7;VSUBS;0.333;
C437;CTX_L30_8;CTX_L30_9;4.306;
C438;CTX_L30_8;CTX_L67_7;0.013;
C439;CTX_L30_8;FILL_L10_25;0.086;
C440;CTX_L30_8;FILL_L10_26;0.134;
C441;CTX_L30_8;FILL_L10_27;0.134;
C442;CTX_L30_8;FILL_L10_28;0.134;
C443;CTX_L30_8;FILL_L10_29;0.048;
C444;CTX_L30_8;FILL_L126_0;0.007;
C445;CTX_L30_8;FILL_L126_1;0.0;
C446;CTX_L30_8;FILL_L126_2;0.002;
C447;CTX_L30_8;FILL_L126_3;0.01;
C448;CTX_L30_8;FILL_L126_4;0.01;
C449;CTX_L30_8;FILL_L126_5;0.0;
C450;CTX_L30_8;FILL_L50_12;0.013;
C451;CTX_L30_8;FILL_L50_13;0.067;
C452;CTX_L30_8;FILL_L50_14;0.067;
C453;CTX_L30_8;FILL_L50_15;0.067;
C454;CTX_L30_8;FILL_L8_31;0.002;
C455;CTX_L30_8;FILL_L8_32;0.003;
C456;CTX_L30_8;FILL_L8_33;0.003;
C457;CTX_L30_8;FILL_L8_34;0.003;
C458;CTX_L30_8;FILL_L8_35;0.002;
C459;CTX_L30_8;VSUBS;0.097;
C460;CTX_L30_9;CTX_L67_7;0.007;
C461;CTX_L30_9;FILL_L10_25;0.046;
C462;CTX_L30_9;FILL_L10_26;0.072;
C463;CTX_L30_9;FILL_L10_27;0.072;
C464;CTX_L30_9;FILL_L10_28;0.072;
C465;CTX_L30_9;FILL_L10_29;0.026;
C466;CTX_L30_9;FILL_L126_0;0.003;
C467;CTX_L30_9;FILL_L126_2;0.002;
C468;CTX_L30_9;FILL_L126_3;0.009;
C469;CTX_L30_9;FILL_L126_4;0.009;
C470;CTX_L30_9;FILL_L126_5;0.001;
C471;CTX_L30_9;FILL_L50_12;0.002;
C472;CTX_L30_9;FILL_L50_13;0.011;
C473;CTX_L30_9;FILL_L50_14;0.011;
C474;CTX_L30_9;FILL_L50_15;0.011;
C475;CTX_L30_9;FILL_L8_31;0.001;
C476;CTX_L30_9;FILL_L8_32;0.002;
C477;CTX_L30_9;FILL_L8_33;0.002;
C478;CTX_L30_9;FILL_L8_34;0.002;
C479;CTX_L30_9;FILL_L8_35;0.001;
C480;CTX_L30_9;VSUBS;0.654;
C481;CTX_L67_2;CTX_L67_3;4.409;
C482;CTX_L67_2;FILL_L10_15;0.032;
C483;CTX_L67_2;FILL_L10_16;0.011;
C484;CTX_L67_2;FILL_L10_18;0.021;
C485;CTX_L67_2;FILL_L10_19;0.026;
C486;CTX_L67_2;FILL_L126_0;0.258;
C487;CTX_L67_2;FILL_L126_1;0.016;
C488;CTX_L67_2;FILL_L126_2;0.0;
C489;CTX_L67_2;FILL_L126_3;0.001;
C490;CTX_L67_2;FILL_L50_10;0.289;
C491;CTX_L67_2;FILL_L50_11;0.288;
C492;CTX_L67_2;FILL_L50_8;0.062;
C493;CTX_L67_2;FILL_L50_9;0.289;
C494;CTX_L67_2;P;0.239;
C495;CTX_L67_2;VSUBS;0.125;
C496;CTX_L67_3;CTX_L67_4;4.409;
C497;CTX_L67_3;FILL_L126_0;0.114;
C498;CTX_L67_3;FILL_L126_1;0.013;
C499;CTX_L67_3;FILL_L126_2;0.0;
C500;CTX_L67_3;FILL_L126_3;0.001;
C501;CTX_L67_3;FILL_L50_10;0.072;
C502;CTX_L67_3;FILL_L50_11;0.072;
C503;CTX_L67_3;FILL_L50_12;0.001;
C504;CTX_L67_3;FILL_L50_13;0.004;
C505;CTX_L67_3;FILL_L50_14;0.004;
C506;CTX_L67_3;FILL_L50_15;0.004;
C507;CTX_L67_3;FILL_L50_8;0.015;
C508;CTX_L67_3;FILL_L50_9;0.072;
C509;CTX_L67_3;VSUBS;0.039;
C510;CTX_L67_4;CTX_L67_5;4.409;
C511;CTX_L67_4;FILL_L126_0;0.114;
C512;CTX_L67_4;FILL_L126_1;0.013;
C513;CTX_L67_4;FILL_L126_2;0.0;
