 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)            v(padres)              v(pad)                 i(vmeasure)            i(vdigital)           
-4.000000000000000e+01  1.044030024600274e+00  3.208816504101866e-06 -2.482535382913778e-04  7.806566507034765e-01  4.232475622711760e-02  2.312058404472443e+00  1.901424598557193e+00  8.436435339425183e-01  7.806744412511396e-01  1.561348835313790e+00  7.806744176545342e-01  1.044030012341908e+00  1.044030004582216e+00  1.998616629696296e-11  0.000000000000000e+00 
-3.500000000000000e+01  1.044217600273482e+00  3.278222852640101e-06 -2.536108218321929e-04  7.749931732824686e-01  4.326692574340402e-02  2.311201928335408e+00  1.891447793043699e+00  8.386812678480580e-01  7.750123596530466e-01  1.550024687610590e+00  7.750123438029708e-01  1.044217584796971e+00  1.044217575000797e+00  2.523306406930765e-11  0.000000000000000e+00 
-3.000000000000000e+01  1.044391324590787e+00  3.347585819389140e-06 -2.589649421649480e-04  7.693073667247833e-01  4.421055746038506e-02  2.310375239463880e+00  1.881487641468290e+00  8.337313326963985e-01  7.693279996807576e-01  1.538655986600230e+00  7.693279932977675e-01  1.044391305240432e+00  1.044391292993452e+00  3.154901959894880e-11  0.000000000000000e+00 
-2.500000000000000e+01  1.044551414118368e+00  3.416901774812954e-06 -2.643156222996811e-04  7.635994138340788e-01  4.515565507000677e-02  2.309578171345465e+00  1.871543918064726e+00  8.287931539633844e-01  7.636215427935898e-01  1.527243095692822e+00  7.636215478437800e-01  1.044551390145141e+00  1.044551374974500e+00  3.908619839817758e-11  0.000000000000000e+00 
-2.000000000000000e+01  1.044698075616846e+00  3.486167097314677e-06 -2.696625857820615e-04  7.578694885050543e-01  4.610222217271023e-02  2.308810578473492e+00  1.861616418887752e+00  8.238662087753337e-01  7.578931613933946e-01  1.515786360227545e+00  7.578931801113652e-01  1.044698046172171e+00  1.044698027542912e+00  4.800690598113115e-11  0.000000000000000e+00 
-1.500000000000000e+01  1.044831508253603e+00  3.555378192590298e-06 -2.750055583683417e-04  7.521177562102853e-01  4.705026224848860e-02  2.308072333934519e+00  1.851704956963882e+00  8.189500236051146e-01  7.521430194671476e-01  1.504286108729221e+00  7.521430543619959e-01  1.044831472383981e+00  1.044831449696231e+00  5.848220466790494e-11  0.000000000000000e+00 
-1.000000000000000e+01  1.044951905111230e+00  3.624531503117361e-06 -2.803442685689075e-04  7.463443749694135e-01  4.799977898386819e-02  2.307363327570146e+00  1.841809359522711e+00  8.140441720166284e-01  7.463712733361955e-01  1.492742654433185e+00  7.463713272140515e-01  1.044951861754136e+00  1.044951834341406e+00  7.068985829493342e-11  0.000000000000000e+00 
-5.000000000000000e+00  1.045059451978112e+00  3.693623488961340e-06 -2.856784462103353e-04  7.405494953899225e-01  4.895077599823627e-02  2.306683465503287e+00  1.831929469904862e+00  8.091482710275396e-01  7.405780720050887e-01  1.481156295945194e+00  7.405781479701272e-01  1.045059399959697e+00  1.045059367088843e+00  8.481136651808939e-11  0.000000000000000e+00 
 0.000000000000000e+00  1.045154330797923e+00  3.762650661688600e-06 -2.910078250900639e-04  7.347332615823915e-01  4.990325718394158e-02  2.306032667484239e+00  1.822065140660760e+00  8.042619798484243e-01  7.347635577955109e-01  1.469527318499108e+00  7.347636592470347e-01  1.045154268833302e+00  1.045154229706804e+00  1.010277638360251e-10  0.000000000000000e+00 
 5.000000000000000e+00  1.045236716836746e+00  3.831609547089342e-06 -2.963321401567412e-04  7.288958110579561e-01  5.085722637566228e-02  2.305410867425845e+00  1.812216239044177e+00  7.993849958296337e-01  7.289278664998170e-01  1.457855994264182e+00  7.289279971290904e-01  1.045236643533891e+00  1.045236597295457e+00  1.195137400256703e-10  0.000000000000000e+00 
