 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  6.103254995200187e-08  1.083041811289595e+00 -6.300469068921786e-05 -1.481437265883016e-10  3.196080063323647e-10  3.251713291254949e-10  1.213416932710689e+00  3.603891531545734e-01  1.384553456356872e+00  1.207088493671142e+00  3.576954749298444e-01  1.388755679979734e+00 
 5.000000000000000e-11  6.103254855326239e-08  1.083041811289606e+00 -6.300469068927286e-05 -1.481437545245070e-10  3.196080974411186e-10  3.251714364351649e-10  1.213416932710801e+00  3.603891531545877e-01  1.384553456356940e+00  1.207088493671160e+00  3.576954749298411e-01  1.388755679979768e+00 
 1.000000000000000e-10  6.103254879251105e-08  1.083041811289589e+00 -6.300469068939739e-05 -1.481437617604977e-10  3.196078265686392e-10  3.251712432845479e-10  1.213416932710816e+00  3.603891531545520e-01  1.384553456356916e+00  1.207088493671134e+00  3.576954749298000e-01  1.388755679979703e+00 
 2.000000000000000e-10  6.103255274467558e-08  1.083041811289514e+00 -6.300469069046616e-05 -1.481436547895538e-10  3.196071454989917e-10  3.251701862958499e-10  1.213416932710788e+00  3.603891531544213e-01  1.384553456356890e+00  1.207088493671070e+00  3.576954749296842e-01  1.388755679979609e+00 
 4.000000000000000e-10  6.103255054086870e-08  1.083041811289375e+00 -6.300469068948596e-05 -1.481436597975302e-10  3.196063269911198e-10  3.251693337334716e-10  1.213416932710534e+00  3.603891531541415e-01  1.384553456356639e+00  1.207088493670800e+00  3.576954749293892e-01  1.388755679979153e+00 
 8.000000000000000e-10  6.103254838988257e-08  1.083041811289279e+00 -6.300469068993368e-05 -1.481437982404068e-10  3.196060319881705e-10  3.251693536285814e-10  1.213416932710120e+00  3.603891531537334e-01  1.384553456356270e+00  1.207088493670393e+00  3.576954749289626e-01  1.388755679978798e+00 
 1.600000000000000e-09  6.103255022812814e-08  1.083041811289324e+00 -6.300469069011943e-05 -1.481437656261178e-10  3.196069462649581e-10  3.251699080150335e-10  1.213416932709803e+00  3.603891531532419e-01  1.384553456356205e+00  1.207088493670084e+00  3.576954749284038e-01  1.388755679978686e+00 
 3.200000000000000e-09  6.103255003927768e-08  1.083041811289653e+00 -6.300469068928462e-05 -1.481436716495196e-10  3.196074386322554e-10  3.251704132532459e-10  1.213416932709256e+00  3.603891531525831e-01  1.384553456355731e+00  1.207088493669404e+00  3.576954749276629e-01  1.388755679977539e+00 
 6.400000000000000e-09  6.103254997416511e-08  1.083041811290113e+00 -6.300469068974129e-05 -1.481437365510832e-10  3.196078681611097e-10  3.251711624809928e-10  1.213416932709337e+00  3.603891531514544e-01  1.384553456355001e+00  1.207088493669710e+00  3.576954749263979e-01  1.388755679976548e+00 
 1.140000000000000e-08  6.103255022076762e-08  1.083041811292039e+00 -6.300469068950710e-05 -1.481435791465900e-10  3.196086527054378e-10  3.251721884445680e-10  1.213416932709138e+00  3.603891531516511e-01  1.384553456356548e+00  1.207088493669380e+00  3.576954749263940e-01  1.388755679977838e+00 
