 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.170240450362284e-01  6.170240450363925e-01  7.510000009249285e-01  7.490000009360179e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.170240450362329e-01  6.170240450364017e-01  7.510000009249285e-01  7.490000009360178e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.170240450362370e-01  6.170240450364107e-01  7.510000009249284e-01  7.490000009360177e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.170240450362446e-01  6.170240450364293e-01  7.510000009249281e-01  7.490000009360175e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.170240450362618e-01  6.170240450364666e-01  7.510000009249279e-01  7.490000009360170e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.170240450362792e-01  6.170240450365182e-01  7.510000009249280e-01  7.490000009360163e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.170240450362714e-01  6.170240450365627e-01  7.510000009249287e-01  7.490000009360156e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.170240450362697e-01  6.170240450367972e-01  7.510000009249311e-01  7.490000009360154e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.170240450341762e-01  6.170240450391826e-01  7.510000009249334e-01  7.490000009360178e-01  0.000000000000000e+00 
 4.560000000000001e-10  6.170240450543211e-01  6.170240450186050e-01  7.510000009249330e-01  7.490000009360153e-01  0.000000000000000e+00 
 6.560000000000001e-10  6.170240449030878e-01  6.170240451712474e-01  7.510000009249477e-01  7.490000009360297e-01  0.000000000000000e+00 
 8.560000000000001e-10  6.170240460346486e-01  6.170240440297265e-01  7.510000009248611e-01  7.490000009359105e-01  0.000000000000000e+00 
 1.056000000000000e-09  6.170240375715325e-01  6.170240525679835e-01  7.510000009255137e-01  7.490000009367878e-01  0.000000000000000e+00 
 1.256000000000000e-09  6.170241008714614e-01  6.170239887050035e-01  7.510000009206704e-01  7.490000009302238e-01  0.000000000000000e+00 
 1.456000000000000e-09  6.170236274162417e-01  6.170244663710704e-01  7.510000009569351e-01  7.490000009793341e-01  0.000000000000000e+00 
 1.656000000000000e-09  6.170271686468816e-01  6.170208936487175e-01  7.510000006857153e-01  7.490000006119866e-01  0.000000000000000e+00 
 1.856000000000000e-09  6.170006819416103e-01  6.170476160692893e-01  7.510000027143859e-01  7.490000033595225e-01  0.000000000000000e+00 
 2.056000000000000e-09  6.171987764881284e-01  6.168477295581849e-01  7.509999875385941e-01  7.489999828070373e-01  0.000000000000000e+00 
 2.256000000000000e-09  6.157161973821288e-01  6.183418231647312e-01  7.510001008978099e-01  7.490001363933492e-01  0.000000000000000e+00 
 2.374235108061389e-09  6.067402200633452e-01  6.273112943818463e-01  7.510007775472496e-01  7.490010560829482e-01  0.000000000000000e+00 
 2.399674645221499e-09  6.026195520831139e-01  6.314061852629420e-01  7.510010844685264e-01  7.490014744315273e-01  0.000000000000000e+00 
 2.450553719541719e-09  5.881037615965352e-01  6.456113297243729e-01  7.510021371182882e-01  7.490029181654706e-01  0.000000000000000e+00 
 2.487909036077224e-09  5.691179112070741e-01  6.637955383664338e-01  7.510034602754876e-01  7.490047502362746e-01  0.000000000000000e+00 
 2.516375355626404e-09  5.467443221878181e-01  6.846790629229670e-01  7.510049449524898e-01  7.490068310307663e-01  0.000000000000000e+00 
 2.541008453021064e-09  5.190362460831464e-01  7.097855870453024e-01  7.510066821461515e-01  7.490093014308373e-01  0.000000000000000e+00 
 2.563992987127368e-09  4.832717793091571e-01  7.411061962010894e-01  7.510087810543348e-01  7.490123393763148e-01  0.000000000000000e+00 
 2.586157323591981e-09  4.364025161601345e-01  7.805937136474487e-01  7.510113298255074e-01  7.490161078324485e-01  0.000000000000000e+00 
 2.608897019915651e-09  3.717768502290024e-01  8.325335378685905e-01  7.510145206180483e-01  7.490209612315387e-01  0.000000000000000e+00 
 2.634500836828255e-09  2.766187982440591e-01  9.041059990854685e-01  7.510186063728675e-01  7.490274482971081e-01  0.000000000000000e+00 
 2.651849755738560e-09  2.026612948725887e-01  9.565479477166149e-01  7.510214895123817e-01  7.490321524876503e-01  0.000000000000000e+00 
 2.661871299504994e-09  1.603595512898316e-01  9.861987231680898e-01  7.510232436177753e-01  7.490349284327593e-01  0.000000000000000e+00 
 2.671663409634874e-09  1.228855288549908e-01  1.013867083068948e+00  7.510251687554006e-01  7.490377492484611e-01  0.000000000000000e+00 
 2.684839832590194e-09  8.205344974631623e-02  1.048474119298922e+00  7.510280727596262e-01  7.490416164005665e-01  0.000000000000000e+00 
 2.698185632176997e-09  5.281559823005540e-02  1.079830767689389e+00  7.510310213671387e-01  7.490452369763142e-01  0.000000000000000e+00 
 2.714239634035995e-09  3.088316981810648e-02  1.111657793704252e+00  7.510339321015320e-01  7.490486140808047e-01  0.000000000000000e+00 
 2.728786401919559e-09  1.947287574691697e-02  1.134594467124129e+00  7.510357204505711e-01  7.490505937996357e-01  0.000000000000000e+00 
