 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)            v(padres)              v(pad)                 i(vmeasure)            i(vdigital)           
-4.000000000000000e+01  1.044007915274110e+00  3.208816504101866e-06 -2.482535382922919e-04  7.806566507034765e-01  4.232475622711760e-02  2.312058404472443e+00  1.901424598557193e+00  8.436435339425183e-01  7.806728500654583e-01  1.561348835313790e+00  7.806744176545342e-01  1.044007289673543e+00  1.044006698552792e+00  1.019985684452109e-09  0.000000000000000e+00 
-3.500000000000000e+01  1.044195478205542e+00  3.278222852640101e-06 -2.536108218336023e-04  7.749931732824686e-01  4.326692574340402e-02  2.311201928335408e+00  1.891447793043699e+00  8.386812678480580e-01  7.750107674212680e-01  1.550024687610590e+00  7.750123438029708e-01  1.044194849386898e+00  1.044194256258017e+00  1.025232469132787e-09  0.000000000000000e+00 
-3.000000000000000e+01  1.044369189334306e+00  3.347585819389140e-06 -2.589649421653530e-04  7.693073667247833e-01  4.421055746038506e-02  2.310375239463880e+00  1.881487641468290e+00  8.337313326963985e-01  7.693264063689962e-01  1.538655986600230e+00  7.693279932977675e-01  1.044368556641901e+00  1.044367961080297e+00  1.031548291026582e-09  0.000000000000000e+00 
-2.500000000000000e+01  1.044529265228647e+00  3.416901774812954e-06 -2.643156223002090e-04  7.635994138340788e-01  4.515565507000677e-02  2.309578171345465e+00  1.871543918064726e+00  8.287931539633844e-01  7.636199483674440e-01  1.527243095692822e+00  7.636215478437800e-01  1.044528627913466e+00  1.044528029436037e+00  1.039085312296932e-09  0.000000000000000e+00 
-2.000000000000000e+01  1.044675912648384e+00  3.486167097314677e-06 -2.696625857836309e-04  7.578694885050543e-01  4.610222217271023e-02  2.308810578473492e+00  1.861616418887752e+00  8.238662087753337e-01  7.578915658199847e-01  1.515786360227545e+00  7.578931801113652e-01  1.044675269861866e+00  1.044674667923360e+00  1.048005838158764e-09  0.000000000000000e+00 
-1.500000000000000e+01  1.044809330761959e+00  3.555378192590298e-06 -2.750055583698358e-04  7.521177562102853e-01  4.705026224848860e-02  2.308072333934519e+00  1.851704956963882e+00  8.189500236051146e-01  7.521414227125828e-01  1.504286108729221e+00  7.521430543619959e-01  1.044808681550623e+00  1.044808075540910e+00  1.058480927006575e-09  0.000000000000000e+00 
-1.000000000000000e+01  1.044929712651572e+00  3.624531503117361e-06 -2.803442685692670e-04  7.463443749694135e-01  4.799977898386819e-02  2.307363327570146e+00  1.841809359522711e+00  8.140441720166284e-01  7.463696753672668e-01  1.492742654433185e+00  7.463713272140515e-01  1.044929055952911e+00  1.044928445195239e+00  1.070688340829376e-09  0.000000000000000e+00 
-5.000000000000000e+00  1.045037244105608e+00  3.693623488961340e-06 -2.856784462105404e-04  7.405494953899225e-01  4.895077599823627e-02  2.306683465503287e+00  1.831929469904862e+00  8.091482710275396e-01  7.405764727885102e-01  1.481156295945194e+00  7.405781479701272e-01  1.045036578745794e+00  1.045035962496758e+00  1.084809575436075e-09  0.000000000000000e+00 
 0.000000000000000e+00  1.045132107068968e+00  3.762650661688600e-06 -2.910078250909981e-04  7.347332615823915e-01  4.990325718394158e-02  2.306032667484239e+00  1.822065140660760e+00  8.042619798484243e-01  7.347619572986420e-01  1.469527318499108e+00  7.347636592470347e-01  1.045131431763138e+00  1.045130809214950e+00  1.101025663157930e-09  0.000000000000000e+00 
 5.000000000000000e+00  1.045214476806547e+00  3.831609547089342e-06 -2.963321401578290e-04  7.288958110579561e-01  5.085722637566228e-02  2.305410867425845e+00  1.812216239044177e+00  7.993849958296337e-01  7.289262646897120e-01  1.457855994264182e+00  7.289279971290904e-01  1.045213790162696e+00  1.045213160448805e+00  1.119511289828319e-09  0.000000000000000e+00 
 1.000000000000000e+01  1.045284524865684e+00  3.900496713115951e-06 -3.016511295785374e-04  7.230372754228195e-01  5.181268758233960e-02  2.304818011204523e+00  1.802382641336187e+00  7.945170531934154e-01  7.230695247689886e-01  1.446142583395606e+00  7.230712916948145e-01  1.045283825393561e+00  1.045283187598868e+00  1.140426638761877e-09  0.000000000000000e+00 
 1.500000000000000e+01  1.045342418305468e+00  3.969308755114780e-06 -3.069645335432890e-04  7.171577805145235e-01  5.276964485336653e-02  2.304254056405353e+00  1.792564234495098e+00  7.896579200580870e-01  7.171918616108911e-01  1.434387334489386e+00  7.171936672407625e-01  1.045341704432356e+00  1.045341057609862e+00  1.163906162493448e-09  0.000000000000000e+00 
 2.000000000000000e+01  1.045388320118162e+00  4.038042294043679e-06 -3.122720942236555e-04  7.112574467266203e-01  5.372810229023485e-02  2.303718971578434e+00  1.782760915841698e+00  7.848073963376766e-01  7.112933938738245e-01  1.422590485203175e+00  7.112952425964609e-01  1.045387590214077e+00  1.045386933410326e+00  1.190043226436918e-09  0.000000000000000e+00 
 2.500000000000000e+01  1.045422391638871e+00  4.106693995345231e-06 -3.175735573241458e-04  7.053363894195123e-01  5.468806413274362e-02  2.303212734668918e+00  1.772972589287432e+00  7.799653123165868e-01  7.053742352403872e-01  1.410752263017727e+00  7.053761315014438e-01  1.045421644054570e+00  1.045420976347167e+00  1.218869235460648e-09  0.000000000000000e+00 
 3.000000000000000e+01  1.045444790882404e+00  4.175260540825561e-06 -3.228686697621529e-04  6.993947189488441e-01  5.564953459716010e-02  2.302735333559811e+00  1.763199169563683e+00  7.751315257029123e-01  6.994344945466016e-01  1.398872885447485e+00  6.994364427119885e-01  1.045444024004683e+00  1.045443344556158e+00  1.250325428466336e-09  0.000000000000000e+00 
 3.500000000000000e+01  1.045455675699738e+00  4.243738652141263e-06 -3.281571813688837e-04  6.934325410891353e-01  5.661251799035841e-02  2.302286764419482e+00  1.753440577830591e+00  7.703059207224849e-01  6.934742762411589e-01  1.386952560821983e+00  6.934762803920459e-01  1.045454888029988e+00  1.045454196163662e+00  1.284224968694696e-09  0.000000000000000e+00 
 4.000000000000000e+01  1.045455206116311e+00  4.312125102048521e-06 -3.334388462966396e-04  6.874499573690824e-01  5.757701878308965e-02  2.301867030638221e+00  1.743696739563426e+00  7.654884068975100e-01  6.874936807701187e-01  1.374991488872929e+00  6.874957444024301e-01  1.045454396380151e+00  1.045453691685556e+00  1.320202274949060e-09  0.000000000000000e+00 
 4.500000000000000e+01  1.045443544479994e+00  4.380416696949890e-06 -3.387134208503835e-04  6.814470651038688e-01  5.854304148095911e-02  2.301476143067518e+00  1.733967587357304e+00  7.606789167290823e-01  6.814928047898540e-01  1.362989860955380e+00  6.814949304176665e-01  1.045442711778238e+00  1.045441994255897e+00  1.357645621040380e-09  0.000000000000000e+00 
 5.000000000000000e+01  1.045420860238272e+00  4.448610305872661e-06 -3.439806665199649e-04  6.754239578043663e-01  5.951059076259609e-02  2.301114118266048e+00  1.724253056242475e+00  7.558774054975083e-01  6.754717416984318e-01  1.350947860812499e+00  6.754739302986937e-01  1.045420004252622e+00  1.045419274511030e+00  1.395607924274162e-09  0.000000000000000e+00 
 5.500000000000000e+01  1.045387335417192e+00  4.516702889935623e-06 -3.492403517284613e-04  6.693807255833709e-01  6.047967162551084e-02  2.300780976759591e+00  1.714553078820594e+00  7.510838509987767e-01  6.694305822058708e-01  1.338865665318617e+00  6.694328324667140e-01  1.045386456688031e+00  1.045385716209511e+00  1.432689182485734e-09  0.000000000000000e+00 
 6.000000000000000e+01  1.045343168160705e+00  4.584691500969924e-06 -3.544922517016178e-04  6.633174551919361e-01  6.145028928682898e-02  2.300476742688585e+00  1.704867586557274e+00  7.462982522638474e-01  6.633694147464185e-01  1.326743444789868e+00  6.633717220510142e-01  1.045342268459480e+00  1.045341519956575e+00  1.466882253019755e-09  0.000000000000000e+00 
 6.500000000000000e+01  1.045288585656329e+00  4.652573372556894e-06 -3.597361555612454e-04  6.572342309121596e-01  6.242244967160783e-02  2.300201439405318e+00  1.695196495324592e+00  7.415206321491198e-01  6.572883265556843e-01  1.314581364445902e+00  6.572906816116313e-01  1.045287668481524e+00  1.045286916371746e+00  1.495371360548365e-09  0.000000000000000e+00 
 7.000000000000000e+01  1.045223854079154e+00  4.720345962139954e-06 -3.649718691387641e-04  6.511311347870427e-01  6.339615946103182e-02  2.299955087237533e+00  1.685539700482805e+00  7.367510380255998e-01  6.511874045110407e-01  1.302379585222085e+00  6.511897915342969e-01  1.045222925313064e+00  1.045222176347909e+00  1.514269912877816e-09  0.000000000000000e+00 
 7.500000000000000e+01  1.045149298787458e+00  4.788007087197009e-06 -3.701992253021258e-04  6.450082476380988e-01  6.437142667553723e-02  2.299737697090953e+00  1.675897056759906e+00  7.319895464181450e-01  6.450667366882956e-01  1.290138265706918e+00  6.450691309737626e-01  1.045148367561392e+00  1.045147631655429e+00  1.518280682125133e-09  0.000000000000000e+00 
 8.000000000000000e+01  1.045065330900556e+00  4.855555106058837e-06 -3.754180970118537e-04  6.388656502583880e-01  6.534826138803702e-02  2.299549262034768e+00  1.666268351729420e+00  7.272362694398418e-01  6.389264143492930e-01  1.277857564552376e+00  6.389287790255680e-01  1.045064410729143e+00  1.045063702047757e+00  1.500257062179735e-09  0.000000000000000e+00 
 8.500000000000000e+01  1.044972484627837e+00  4.922989185089150e-06 -3.806284173796439e-04  6.327034250986169e-01  6.632667676937731e-02  2.299389744976351e+00  1.656653266105877e+00  7.224913651424456e-01  6.327665346588993e-01  1.265537644005400e+00  6.327688164389871e-01  1.044971594889444e+00  1.044970933269560e+00  1.450638748356480e-09  0.000000000000000e+00 
 9.000000000000000e+01  1.044871469047947e+00  4.990309684393030e-06 -3.858302082529706e-04  6.265216585699687e-01  6.730669055866648e-02  2.299259060954814e+00  1.647051315120986e+00  7.177550523849076e-01  6.265872043851142e-01  1.253178674671991e+00  6.265893279131914e-01  1.044870636908598e+00  1.044870049706491e+00  1.356728665926254e-09  0.000000000000000e+00 
