22-Sep-2026 20:10:41 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 20:10:41 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 20:10:41 | INFO    | Running IHP-SG13G2 main checks on design /work/designs/g1-guardian/blocks/g1_sense/layout/coordinated_gm4/stacked-pair-20260922-r2/g1_main_pair_stacked64.gds, topcell: g1_main_pair_stacked64
2026-09-22 20:10:43 +0200: Memory Usage (408436K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/designs/g1-guardian/blocks/g1_sense/layout/coordinated_gm4/stacked-pair-20260922-r2/g1_main_pair_stacked64.gds
2026-09-22 20:10:43 +0200: Memory Usage (408436K) : Ruby Version for klayout: 3.2.3
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : Loading database to memory is complete.
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : IHP-SG13G2 KLayout DRC runset output at: /work/designs/g1-guardian/blocks/g1_sense/layout/coordinated_gm4/stacked-pair-stock-20260922-r1/drc/g1_main_pair_stacked64_g1_main_pair_stacked64_main.lyrdb
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : Evaluate switches.
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : tables selected: main
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : deep mode is enabled.
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : FEOL enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : BEOL enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : OFFGRID enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : ANGLE enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : PIN enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : FORBIDDEN enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : RECOMMENDED enabled: true
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : PreCheck DRC enabled: false
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : Read in polygons from layers.
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_drw has 146 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_iopc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : activ_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : biwind_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : biwind_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : pemwind_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : gatpoly_drw has 260 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : gatpoly_pin has 2 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : gatpoly_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (409752K) : gatpoly_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411232K) : gatpoly_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411232K) : gatpoly_iopc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411232K) : gatpoly_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411232K) : cont_drw has 6130 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411492K) : cont_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411492K) : nsd_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411492K) : nsd_block has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411492K) : metal1_drw has 482 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411492K) : metal1_pin has 4 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411756K) : metal1_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411756K) : metal1_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411756K) : metal1_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411756K) : metal1_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (411756K) : metal1_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal1_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal1_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal1_res has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal1_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal1_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : passiv_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : passiv_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : passiv_sbump has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : passiv_pillar has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : passiv_pdl has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal2_drw has 302 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412136K) : metal2_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412364K) : metal2_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412364K) : metal2_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412364K) : metal2_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412624K) : metal2_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412624K) : metal2_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412624K) : metal2_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412624K) : metal2_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412624K) : metal2_res has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412624K) : metal2_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412888K) : metal2_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412888K) : baspoly_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412888K) : baspoly_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412888K) : psd_drw has 12 polygons
2026-09-22 20:10:43 +0200: Memory Usage (412888K) : nldb_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413152K) : digibnd_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413152K) : via1_drw has 204 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413152K) : backmetal1_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413152K) : backmetal1_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413152K) : backmetal1_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413416K) : backmetal1_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413416K) : backmetal1_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413416K) : backmetal1_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413416K) : backmetal1_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413416K) : backmetal1_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413680K) : backmetal1_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413792K) : backmetal1_res has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413792K) : backmetal1_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413908K) : backmetal1_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413908K) : backpassiv_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (413908K) : res_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414168K) : sram_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414168K) : trans_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414168K) : ind_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414168K) : ind_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414168K) : ind_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414432K) : salblock_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414432K) : via2_drw has 80 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414432K) : metal3_drw has 162 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414432K) : metal3_pin has 7 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414432K) : metal3_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414696K) : metal3_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414696K) : metal3_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414696K) : metal3_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (414696K) : metal3_text has 7 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415068K) : metal3_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415084K) : metal3_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415084K) : metal3_res has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415084K) : metal3_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : metal3_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : nwell_drw has 4 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : nwell_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : nbulay_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : nbulay_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : nbulay_block has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415344K) : emwind_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : emwind_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : deepco_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : deepco_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : mim_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : edgeseal_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : edgeseal_bound has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415608K) : substrate_drw has 2 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415872K) : substrate_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415872K) : dfpad_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415872K) : dfpad_pillar has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415872K) : dfpad_sbump has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415872K) : thickgateox_drw has 2 polygons
2026-09-22 20:10:43 +0200: Memory Usage (415872K) : pldb_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416136K) : pwell_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416136K) : pwell_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416136K) : pwell_block has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416136K) : ic_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416136K) : via3_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416400K) : metal4_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416400K) : metal4_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416400K) : metal4_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416400K) : metal4_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416664K) : metal4_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416664K) : metal4_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416664K) : metal4_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416664K) : metal4_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416664K) : metal4_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416664K) : metal4_res has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416928K) : metal4_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416928K) : metal4_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416928K) : heattrans_drw has 128 polygons
2026-09-22 20:10:43 +0200: Memory Usage (416928K) : heatres_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417192K) : pempoly_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417192K) : fbe_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417192K) : empoly_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417192K) : ldmos_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417192K) : pbiwind_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : digisub_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : nodrc_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : text_drw has 2 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : via4_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : metal5_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : metal5_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417456K) : metal5_mask has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417720K) : metal5_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417720K) : metal5_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417720K) : metal5_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417720K) : metal5_text has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417720K) : metal5_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417984K) : metal5_noqrc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417984K) : metal5_res has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417984K) : metal5_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417984K) : metal5_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (417984K) : radhard_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418248K) : memcap_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418248K) : varicap_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418248K) : flash_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418248K) : intbondvia_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418248K) : intbondmet_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418512K) : devbondvia_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418512K) : devbondmet_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418512K) : devtrench_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418512K) : redist_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418512K) : graphbot_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418776K) : graphtop_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418776K) : antvia1_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418776K) : antmetal2_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418776K) : graphcont_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (418776K) : siwg_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419040K) : siwg_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419040K) : siwg_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419040K) : sigrating_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419040K) : singrating_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419040K) : graphpas_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419304K) : emwind3_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419304K) : emwihv3_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419304K) : redbulay_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419304K) : smos_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419304K) : graphpad_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419304K) : polimide_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : polimide_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : recog_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : recog_pin has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : recog_esd has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : recog_diode has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : recog_tsv has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419568K) : recog_iprobe has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419832K) : recog_diffprb has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419832K) : recog_pillar has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419832K) : recog_sbump has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (419832K) : recog_otp has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420096K) : recog_pdiode has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420096K) : recog_mom has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420096K) : recog_pcm has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420096K) : colopen_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420096K) : graphmetal1_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420360K) : graphmetal1_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420360K) : graphmetal1_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420360K) : graphmetal1_slit has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420360K) : graphmetal1_opc has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420360K) : graphmet1l_drw has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420624K) : graphmet1l_filler has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420624K) : graphmet1l_nofill has 0 polygons
2026-09-22 20:10:43 +0200: Memory Usage (420624K) : graphmet1l_slit has 0 polygons
