 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  9.571579662250700e-01  8.154962912445375e-01  9.476033822199821e-01  6.108520824754388e-01  1.199991337350283e+00  1.915202916682709e+00 
 2.000000000000000e-12  0.000000000000000e+00  9.571579662250643e-01  8.154962912445274e-01  9.476033822199855e-01  6.108520824754446e-01  1.199991337350307e+00  1.915202916682724e+00 
 4.000000000000001e-12  0.000000000000000e+00  9.571579662250583e-01  8.154962912445178e-01  9.476033822199891e-01  6.108520824754441e-01  1.199991337350322e+00  1.915202916682736e+00 
 8.000000000000001e-12  0.000000000000000e+00  9.571579662250511e-01  8.154962912445090e-01  9.476033822199924e-01  6.108520824754216e-01  1.199991337350334e+00  1.915202916682757e+00 
 1.600000000000000e-11  0.000000000000000e+00  9.571579662250470e-01  8.154962912445028e-01  9.476033822200031e-01  6.108520824754294e-01  1.199991337350367e+00  1.915202916682776e+00 
 3.200000000000001e-11  0.000000000000000e+00  9.571579662250690e-01  8.154962912444884e-01  9.476033822200023e-01  6.108520824754350e-01  1.199991337350389e+00  1.915202916682933e+00 
 6.400000000000001e-11  0.000000000000000e+00  9.571579662250848e-01  8.154962912445456e-01  9.476033822200348e-01  6.108520824756793e-01  1.199991337350401e+00  1.915202916683037e+00 
 1.280000000000000e-10  0.000000000000000e+00  9.571579662250546e-01  8.154962912444216e-01  9.476033822200204e-01  6.108520824688939e-01  1.199991337350183e+00  1.915202916683465e+00 
 2.560000000000000e-10  0.000000000000000e+00  9.571579662251218e-01  8.154962912443402e-01  9.476033822199263e-01  6.108520824853645e-01  1.199991337350763e+00  1.915202916684161e+00 
 4.560000000000001e-10  0.000000000000000e+00  9.571579662255798e-01  8.154962912443252e-01  9.476033822199050e-01  6.108520824676448e-01  1.199991337349888e+00  1.915202916683039e+00 
 6.560000000000001e-10  0.000000000000000e+00  9.571579662256388e-01  8.154962912439760e-01  9.476033822197341e-01  6.108520824801243e-01  1.199991337350726e+00  1.915202916683832e+00 
 8.560000000000001e-10  0.000000000000000e+00  9.571579662257209e-01  8.154962912435262e-01  9.476033822192732e-01  6.108520824721403e-01  1.199991337350378e+00  1.915202916684914e+00 
 1.056000000000000e-09  0.000000000000000e+00  9.571579662257139e-01  8.154962912430531e-01  9.476033822187919e-01  6.108520824775227e-01  1.199991337350476e+00  1.915202916685764e+00 
 1.256000000000000e-09  0.000000000000000e+00  9.571579662257337e-01  8.154962912425830e-01  9.476033822181782e-01  6.108520824739462e-01  1.199991337350282e+00  1.915202916686263e+00 
 1.456000000000000e-09  0.000000000000000e+00  9.571579662257184e-01  8.154962912421232e-01  9.476033822175589e-01  6.108520824762235e-01  1.199991337350489e+00  1.915202916686415e+00 
 1.656000000000000e-09  0.000000000000000e+00  9.571579662257422e-01  8.154962912416738e-01  9.476033822168850e-01  6.108520824748351e-01  1.199991337350562e+00  1.915202916686280e+00 
 1.856000000000000e-09  0.000000000000000e+00  9.571579662257436e-01  8.154962912412327e-01  9.476033822162191e-01  6.108520824756631e-01  1.199991337350545e+00  1.915202916685921e+00 
 2.056000000000000e-09  0.000000000000000e+00  9.571579662257651e-01  8.154962912407907e-01  9.476033822151440e-01  6.108520824751040e-01  1.199991337350524e+00  1.915202916685392e+00 
 2.256000000000000e-09  0.000000000000000e+00  9.571579662257729e-01  8.154962912403523e-01  9.476033822139885e-01  6.108520824755574e-01  1.199991337350479e+00  1.915202916684741e+00 
 2.456000000000000e-09  0.000000000000000e+00  9.571579662257944e-01  8.154962912399265e-01  9.476033822128226e-01  6.108520824752743e-01  1.199991337350515e+00  1.915202916684014e+00 
 2.656000000000000e-09  0.000000000000000e+00  9.571579662258107e-01  8.154962912395083e-01  9.476033822117133e-01  6.108520824754969e-01  1.199991337350551e+00  1.915202916683231e+00 
 2.856000000000000e-09  0.000000000000000e+00  9.571579662258300e-01  8.154962912390935e-01  9.476033822106668e-01  6.108520824752156e-01  1.199991337350572e+00  1.915202916682410e+00 
 3.056000000000001e-09  0.000000000000000e+00  9.571579662258448e-01  8.154962912386822e-01  9.476033822096809e-01  6.108520824754775e-01  1.199991337350448e+00  1.915202916681560e+00 
 3.256000000000001e-09  0.000000000000000e+00  9.571579662258537e-01  8.154962912382759e-01  9.476033822087652e-01  6.108520824752357e-01  1.199991337350380e+00  1.915202916680700e+00 
 3.456000000000001e-09  0.000000000000000e+00  9.571579662258569e-01  8.154962912378751e-01  9.476033822079025e-01  6.108520824754615e-01  1.199991337350492e+00  1.915202916679834e+00 
 3.656000000000001e-09  0.000000000000000e+00  9.571579662258574e-01  8.154962912374754e-01  9.476033822070982e-01  6.108520824752640e-01  1.199991337350487e+00  1.915202916678973e+00 
 3.856000000000001e-09  0.000000000000000e+00  9.571579662258529e-01  8.154962912367271e-01  9.476033822059587e-01  6.108520824753666e-01  1.199991337350623e+00  1.915202916678116e+00 
 4.056000000000001e-09  0.000000000000000e+00  9.571579662258469e-01  8.154962912358891e-01  9.476033822047719e-01  6.108520824752813e-01  1.199991337350533e+00  1.915202916677271e+00 
 4.256000000000001e-09  0.000000000000000e+00  9.571579662258454e-01  8.154962912350444e-01  9.476033822036346e-01  6.108520824754192e-01  1.199991337350313e+00  1.915202916676428e+00 
 4.456000000000001e-09  0.000000000000000e+00  9.571579662258440e-01  8.154962912342337e-01  9.476033822025829e-01  6.108520824752111e-01  1.199991337350488e+00  1.915202916675591e+00 
 4.656000000000001e-09  0.000000000000000e+00  9.571579662258352e-01  8.154962912334691e-01  9.476033822016129e-01  6.108520824754553e-01  1.199991337350493e+00  1.915202916674766e+00 
 4.856000000000001e-09  0.000000000000000e+00  9.571579662258214e-01  8.154962912327417e-01  9.476033822007218e-01  6.108520824752341e-01  1.199991337350487e+00  1.915202916673948e+00 
