attempted,cap,code8_frequency_MHz,completed,duty_max_percent,duty_min_percent,failed,frequency_max_MHz,frequency_min_MHz,frequency_monotonic_status,minimum_high_width_ns,minimum_low_width_ns,mos,nearest_code,nearest_error_percent,nearest_frequency_MHz,not_run,res,temperature_C,trim_reach_status,vdd
16,typ,8.994415367498318,16,49.69588443177949,49.29086609891652,0,12.92677589016687,7.174229021478207,passed,38.14399999999995,39.215300000000056,tt,5,1.7908678119360033,10.1790867811936,0,typ,27,passed,1.2
16,wcs,7.03250706063709,16,49.58777034227113,49.13419143738062,0,10.07345665326124,5.61735583196691,passed,48.77600000000004,50.494599999999956,ss,0,0.7345665326124129,10.07345665326124,0,wcs,-40,passed,1.08
16,wcs,6.963739806825859,16,49.68945135479278,49.29183126780364,0,9.97481359567093,5.56040546476649,passed,49.42000000000003,50.831999999999965,ss,0,-0.2518640432906949,9.97481359567093,0,wcs,125,failed,1.08
16,bcs,11.66069658436042,16,49.74309309770278,49.37206807681944,0,16.77661500923218,9.303165029774782,passed,29.429000000000045,30.177899999999962,ff,12,1.4028372716673898,10.14028372716674,0,bcs,-40,passed,1.32
16,bcs,11.45603711389431,16,49.75220470984973,49.39866696924654,0,16.45437776947746,9.153871080541249,passed,30.040999999999997,30.7332,ff,12,-0.29055332760336006,9.970944667239664,0,bcs,125,passed,1.32
