Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C43;FILL_L10_0;FILL_L10_3;0.026;
C44;FILL_L10_0;FILL_L30_0;0.015;
C45;FILL_L10_0;FILL_L50_0;0.005;
C46;FILL_L10_0;FILL_L50_3;0.002;
C47;FILL_L10_0;FILL_L8_0;0.128;
C48;FILL_L10_0;VSUBS;0.144;
C49;FILL_L10_1;FILL_L10_2;0.056;
C50;FILL_L10_1;FILL_L10_4;0.098;
C51;FILL_L10_1;FILL_L30_0;0.033;
C52;FILL_L10_1;FILL_L30_1;0.104;
C53;FILL_L10_1;FILL_L30_2;0.002;
C54;FILL_L10_1;FILL_L30_7;0.001;
C55;FILL_L10_1;FILL_L50_0;0.011;
C56;FILL_L10_1;FILL_L50_1;0.031;
C57;FILL_L10_1;FILL_L50_3;0.025;
C58;FILL_L10_1;FILL_L8_1;0.475;
C59;FILL_L10_1;P,PSEG_L50_0;0.001;
C60;FILL_L10_1;VSUBS;0.227;
C61;FILL_L10_2;FILL_L10_5;0.098;
C62;FILL_L10_2;FILL_L30_2;0.093;
C63;FILL_L10_2;FILL_L30_3;0.065;
C64;FILL_L10_2;FILL_L50_3;0.188;
C65;FILL_L10_2;FILL_L8_2;0.475;
C66;FILL_L10_2;P,PSEG_L50_0;0.007;
C67;FILL_L10_2;VSUBS;0.269;
C68;FILL_L10_3;FILL_L10_4;0.098;
C69;FILL_L10_3;FILL_L10_6;0.026;
C70;FILL_L10_3;FILL_L30_5;0.03;
C71;FILL_L10_3;FILL_L50_4;0.01;
C72;FILL_L10_3;FILL_L8_3;0.221;
C73;FILL_L10_3;P,PSEG_L50_0;0.001;
C74;FILL_L10_3;VSUBS;0.197;
C75;FILL_L10_4;FILL_L10_5;0.098;
C76;FILL_L10_4;FILL_L10_7;0.098;
C77;FILL_L10_4;FILL_L30_1;0.004;
C78;FILL_L10_4;FILL_L30_10;0.005;
C79;FILL_L10_4;FILL_L30_5;0.069;
C80;FILL_L10_4;FILL_L30_7;0.01;
C81;FILL_L10_4;FILL_L50_1;0.008;
C82;FILL_L10_4;FILL_L50_4;0.028;
C83;FILL_L10_4;FILL_L50_6;0.005;
C84;FILL_L10_4;FILL_L8_4;0.824;
C85;FILL_L10_4;P,PSEG_L50_0;0.065;
C86;FILL_L10_4;VSUBS;0.196;
C87;FILL_L10_5;FILL_L10_8;0.098;
C88;FILL_L10_5;FILL_L30_11;0.002;
C89;FILL_L10_5;FILL_L30_2;0.004;
C90;FILL_L10_5;FILL_L30_3;0.002;
C91;FILL_L10_5;FILL_L30_5;0.001;
C92;FILL_L10_5;FILL_L30_8;0.005;
C93;FILL_L10_5;FILL_L30_9;0.003;
C94;FILL_L10_5;FILL_L50_3;0.109;
C95;FILL_L10_5;FILL_L50_6;0.219;
C96;FILL_L10_5;FILL_L8_5;0.824;
C97;FILL_L10_5;P,PSEG_L50_0;0.314;
C98;FILL_L10_5;VSUBS;0.269;
C99;FILL_L10_6;FILL_L10_7;0.097;
C100;FILL_L10_6;FILL_L30_10;0.014;
C101;FILL_L10_6;FILL_L30_6;0.03;
C102;FILL_L10_6;FILL_L50_5;0.01;
C103;FILL_L10_6;FILL_L50_7;0.005;
C104;FILL_L10_6;FILL_L8_6;0.22;
C105;FILL_L10_6;P,PSEG_L50_0;0.003;
C106;FILL_L10_6;VSUBS;0.216;
C107;FILL_L10_7;FILL_L10_8;0.097;
C108;FILL_L10_7;FILL_L30_10;0.247;
C109;FILL_L10_7;FILL_L30_11;0.002;
C110;FILL_L10_7;FILL_L30_6;0.064;
C111;FILL_L10_7;FILL_L30_7;0.168;
C112;FILL_L10_7;FILL_L30_8;0.003;
C113;FILL_L10_7;FILL_L50_5;0.023;
C114;FILL_L10_7;FILL_L50_7;0.001;
C115;FILL_L10_7;FILL_L8_7;0.819;
C116;FILL_L10_7;P,PSEG_L50_0;0.086;
C117;FILL_L10_7;VSUBS;0.268;
C118;FILL_L10_8;FILL_L30_11;0.27;
C119;FILL_L10_8;FILL_L30_8;0.149;
C120;FILL_L10_8;FILL_L30_9;0.109;
C121;FILL_L10_8;FILL_L50_6;0.155;
C122;FILL_L10_8;FILL_L50_8;0.073;
C123;FILL_L10_8;FILL_L8_8;0.819;
C124;FILL_L10_8;P,PSEG_L50_0;0.047;
C125;FILL_L10_8;VSUBS;0.341;
C126;FILL_L30_0;FILL_L30_1;0.01;
C127;FILL_L30_0;FILL_L30_4;0.019;
C128;FILL_L30_0;FILL_L50_0;0.035;
C129;FILL_L30_0;FILL_L8_0;0.003;
C130;FILL_L30_0;FILL_L8_1;0.003;
C131;FILL_L30_0;VSUBS;0.064;
C132;FILL_L30_1;FILL_L30_2;0.01;
C133;FILL_L30_1;FILL_L30_7;0.005;
C134;FILL_L30_1;FILL_L50_1;0.035;
C135;FILL_L30_1;VSUBS;0.047;
C136;FILL_L30_10;FILL_L30_11;0.009;
C137;FILL_L30_10;FILL_L30_6;0.019;
C138;FILL_L30_10;FILL_L30_7;0.019;
C139;FILL_L30_10;FILL_L50_7;0.054;
C140;FILL_L30_10;FILL_L8_6;0.002;
C141;FILL_L30_10;FILL_L8_7;0.003;
C142;FILL_L30_10;P,PSEG_L50_0;0.015;
C143;FILL_L30_10;VSUBS;0.172;
C144;FILL_L30_11;FILL_L30_8;0.019;
C145;FILL_L30_11;FILL_L30_9;0.019;
C146;FILL_L30_11;FILL_L50_6;0.012;
C147;FILL_L30_11;FILL_L50_8;0.129;
C148;FILL_L30_11;FILL_L8_8;0.001;
C149;FILL_L30_11;P,PSEG_L50_0;0.015;
C150;FILL_L30_11;VSUBS;0.166;
C151;FILL_L30_2;FILL_L30_3;0.01;
C152;FILL_L30_2;FILL_L50_3;0.088;
C153;FILL_L30_2;FILL_L50_6;0.0;
C154;FILL_L30_2;P,PSEG_L50_0;0.007;
C155;FILL_L30_2;VSUBS;0.045;
C156;FILL_L30_3;FILL_L50_3;0.088;
C157;FILL_L30_3;FILL_L50_6;0.0;
C158;FILL_L30_3;FILL_L8_2;0.002;
C159;FILL_L30_3;P,PSEG_L50_0;0.007;
C160;FILL_L30_3;VSUBS;0.068;
C161;FILL_L30_4;FILL_L30_5;0.019;
C162;FILL_L30_4;FILL_L50_2;0.067;
C163;FILL_L30_4;FILL_L50_3;0.001;
C164;FILL_L30_4;VSUBS;0.1;
C165;FILL_L30_5;FILL_L30_6;0.019;
C166;FILL_L30_5;FILL_L50_4;0.067;
C167;FILL_L30_5;FILL_L50_6;0.001;
C168;FILL_L30_5;FILL_L8_3;0.005;
C169;FILL_L30_5;FILL_L8_4;0.006;
C170;FILL_L30_5;P,PSEG_L50_0;0.003;
C171;FILL_L30_5;VSUBS;0.067;
C172;FILL_L30_6;FILL_L30_7;0.019;
C173;FILL_L30_6;FILL_L50_5;0.067;
C174;FILL_L30_6;FILL_L8_6;0.005;
C175;FILL_L30_6;FILL_L8_7;0.006;
C176;FILL_L30_6;VSUBS;0.063;
C177;FILL_L30_7;FILL_L30_8;0.019;
C178;FILL_L30_7;FILL_L50_5;0.004;
C179;FILL_L30_7;P,PSEG_L50_0;0.023;
C180;FILL_L30_7;VSUBS;0.023;
C181;FILL_L30_8;FILL_L30_9;0.019;
C182;FILL_L30_8;FILL_L50_6;0.135;
C183;FILL_L30_8;P,PSEG_L50_0;0.017;
C184;FILL_L30_8;VSUBS;0.02;
C185;FILL_L30_9;FILL_L50_6;0.135;
C186;FILL_L30_9;FILL_L8_8;0.003;
C187;FILL_L30_9;P,PSEG_L50_0;0.016;
C188;FILL_L30_9;VSUBS;0.056;
C189;FILL_L50_0;FILL_L50_1;0.013;
C190;FILL_L50_0;FILL_L50_2;0.025;
C191;FILL_L50_0;VSUBS;0.052;
C192;FILL_L50_1;FILL_L50_3;0.013;
C193;FILL_L50_1;VSUBS;0.043;
C194;FILL_L50_2;FILL_L50_3;0.01;
C195;FILL_L50_2;FILL_L50_4;0.025;
C196;FILL_L50_2;VSUBS;0.072;
C197;FILL_L50_3;FILL_L50_6;0.099;
C198;FILL_L50_3;FILL_L8_2;0.017;
C199;FILL_L50_3;FILL_L8_5;0.015;
C200;FILL_L50_3;P,PSEG_L50_0;0.019;
C201;FILL_L50_3;VSUBS;0.344;
C202;FILL_L50_4;FILL_L50_5;0.025;
C203;FILL_L50_4;FILL_L50_6;0.003;
C204;FILL_L50_4;P,PSEG_L50_0;0.01;
C205;FILL_L50_4;VSUBS;0.047;
C206;FILL_L50_5;FILL_L50_7;0.025;
C207;FILL_L50_5;P,PSEG_L50_0;0.014;
C208;FILL_L50_5;VSUBS;0.045;
C209;FILL_L50_6;FILL_L50_8;0.099;
C210;FILL_L50_6;FILL_L8_5;0.017;
C211;FILL_L50_6;FILL_L8_8;0.015;
C212;FILL_L50_6;P,PSEG_L50_0;0.399;
C213;FILL_L50_6;VSUBS;0.213;
C214;FILL_L50_7;P,PSEG_L50_0;0.007;
C215;FILL_L50_7;VSUBS;0.051;
C216;FILL_L50_8;P,PSEG_L50_0;0.018;
C217;FILL_L50_8;VSUBS;0.139;
C218;FILL_L8_0;FILL_L8_1;0.04;
C219;FILL_L8_0;FILL_L8_3;0.019;
C220;FILL_L8_0;VSUBS;0.252;
C221;FILL_L8_1;FILL_L8_2;0.04;
C222;FILL_L8_1;FILL_L8_4;0.07;
C223;FILL_L8_1;VSUBS;0.56;
C224;FILL_L8_2;FILL_L8_5;0.07;
C225;FILL_L8_2;VSUBS;0.593;
C226;FILL_L8_3;FILL_L8_4;0.07;
C227;FILL_L8_3;FILL_L8_6;0.019;
C228;FILL_L8_3;VSUBS;0.377;
C229;FILL_L8_4;FILL_L8_5;0.07;
C230;FILL_L8_4;FILL_L8_7;0.07;
C231;FILL_L8_4;P,PSEG_L50_0;0.003;
C232;FILL_L8_4;VSUBS;0.751;
C233;FILL_L8_5;FILL_L8_8;0.07;
C234;FILL_L8_5;P,PSEG_L50_0;0.003;
C235;FILL_L8_5;VSUBS;0.809;
C236;FILL_L8_6;FILL_L8_7;0.069;
C237;FILL_L8_6;VSUBS;0.391;
C238;FILL_L8_7;FILL_L8_8;0.069;
C239;FILL_L8_7;P,PSEG_L50_0;0.002;
C240;FILL_L8_7;VSUBS;0.806;
C241;FILL_L8_8;P,PSEG_L50_0;0.001;
C242;FILL_L8_8;VSUBS;0.863;
C243;P,PSEG_L50_0;VSUBS;0.401;
