Metal1	902020	754600	902280	757450
Metal1	902000	757450	902300	758250
Metal1	902020	758250	902280	759400
Metal1	903520	754600	903780	757450
Metal1	903500	757450	903800	758250
Metal1	903520	758250	903780	759400
Metal1	906020	754600	906280	757450
Metal1	906000	757450	906300	758250
Metal1	906020	758250	906280	759400
Metal1	907520	754600	907780	757450
Metal1	907500	757450	907800	758250
Metal1	907520	758250	907780	759400
Metal1	909020	754600	909280	757450
Metal1	909000	757450	909300	758250
Metal1	909020	758250	909280	759400
Metal1	910520	754600	910780	757450
Metal1	910500	757450	910800	758250
Metal1	910520	758250	910780	759400
Metal1	913020	754600	913280	757450
Metal1	913000	757450	913300	758250
Metal1	913020	758250	913280	759400
Metal1	914520	754600	914780	757450
Metal1	914500	757450	914800	758250
Metal1	914520	758250	914780	759400
Metal1	916020	754600	916280	757450
Metal1	916000	757450	916300	758250
Metal1	916020	758250	916280	759400
Metal1	917520	754600	917780	757450
Metal1	917500	757450	917800	758250
Metal1	917520	758250	917780	759400
Metal1	920020	754600	920280	757450
Metal1	920000	757450	920300	758250
Metal1	920020	758250	920280	759400
Metal1	921520	754600	921780	757450
Metal1	921500	757450	921800	758250
Metal1	921520	758250	921780	759400
Metal1	923020	754600	923280	757450
Metal1	923000	757450	923300	758250
Metal1	834500	757450	834800	758250
Metal1	834520	758250	834780	759400
Metal1	836020	754600	836280	757450
Metal1	836000	757450	836300	758250
Metal1	836020	758250	836280	759400
Metal1	837520	754600	837780	757450
Metal1	837500	757450	837800	758250
Metal1	837520	758250	837780	759400
Metal1	793950	748650	794750	748950
Metal1	800950	748650	801750	748950
Metal1	807950	748650	808750	748950
Metal1	814950	748650	815750	748950
Metal1	821950	748650	822750	748950
Metal1	828950	748650	829750	748950
Metal1	835950	748650	836750	748950
Metal1	788520	754600	788780	757450
Metal1	788500	757450	788800	758250
Metal1	788520	758250	788780	759400
Metal1	791020	754600	791280	757450
Metal1	791000	757450	791300	758250
Metal1	791020	758250	791280	759400
Metal1	792520	754600	792780	757450
Metal1	792500	757450	792800	758250
Metal1	792520	758250	792780	759400
Metal1	794020	754600	794280	757450
Metal1	794000	757450	794300	758250
Metal1	794020	758250	794280	759400
Metal1	795520	754600	795780	757450
Metal1	795500	757450	795800	758250
Metal1	795520	758250	795780	759400
Metal1	798020	754600	798280	757450
Metal1	798000	757450	798300	758250
Metal1	798020	758250	798280	759400
Metal1	799520	754600	799780	757450
Metal1	799500	757450	799800	758250
Metal1	799520	758250	799780	759400
Metal1	801020	754600	801280	757450
Metal1	801000	757450	801300	758250
Metal1	801020	758250	801280	759400
Metal1	802520	754600	802780	757450
Metal1	802500	757450	802800	758250
Metal1	802520	758250	802780	759400
Metal1	805020	754600	805280	757450
Metal1	805000	757450	805300	758250
Metal1	805020	758250	805280	759400
Metal1	806520	754600	806780	757450
Metal1	806500	757450	806800	758250
Metal1	806520	758250	806780	759400
Metal1	808020	754600	808280	757450
Metal1	808000	757450	808300	758250
Metal1	808020	758250	808280	759400
Metal1	809520	754600	809780	757450
Metal1	809500	757450	809800	758250
Metal1	809520	758250	809780	759400
Metal1	812020	754600	812280	757450
Metal1	812000	757450	812300	758250
Metal1	812020	758250	812280	759400
Metal1	813520	754600	813780	757450
Metal1	813500	757450	813800	758250
Metal1	813520	758250	813780	759400
Metal1	815020	754600	815280	757450
Metal1	815000	757450	815300	758250
Metal1	815020	758250	815280	759400
Metal1	816520	754600	816780	757450
Metal1	816500	757450	816800	758250
Metal1	816520	758250	816780	759400
Metal1	819020	754600	819280	757450
Metal1	819000	757450	819300	758250
Metal1	819020	758250	819280	759400
Metal1	820520	754600	820780	757450
Metal1	820500	757450	820800	758250
Metal1	820520	758250	820780	759400
Metal1	822020	754600	822280	757450
Metal1	822000	757450	822300	758250
Metal1	822020	758250	822280	759400
Metal1	823520	754600	823780	757450
Metal1	823500	757450	823800	758250
Metal1	823520	758250	823780	759400
Metal1	826020	754600	826280	757450
Metal1	826000	757450	826300	758250
Metal1	826020	758250	826280	759400
Metal1	827520	754600	827780	757450
Metal1	827500	757450	827800	758250
Metal1	827520	758250	827780	759400
Metal1	829020	754600	829280	757450
Metal1	829000	757450	829300	758250
Metal1	829020	758250	829280	759400
Metal1	830520	754600	830780	757450
Metal1	830500	757450	830800	758250
Metal1	830520	758250	830780	759400
Metal1	833020	754600	833280	757450
Metal1	833000	757450	833300	758250
Metal1	833020	758250	833280	759400
Metal1	834520	754600	834780	757450
Metal1	787020	758250	787280	759400
Metal1	786950	748650	787750	748950
Metal1	784020	754600	784280	757450
Metal1	784000	757450	784300	758250
Metal1	784020	758250	784280	759400
Metal1	785520	754600	785780	757450
Metal1	785500	757450	785800	758250
Metal1	785520	758250	785780	759400
Metal1	787020	754600	787280	757450
Metal1	787000	757450	787300	758250
Metal1	753430	499850	754570	500150
Metal1	773430	499850	774570	500150
Metal1	738850	501250	739150	502550
Metal1	738430	502550	739570	502850
Metal1	758850	501250	759150	502550
Metal1	758430	502550	759570	502850
Metal1	778850	501250	779150	502550
Metal1	778430	502550	779570	502850
Metal1	733430	490425	734570	490725
Metal1	753430	490425	754570	490725
Metal1	775430	490425	776570	490725
Metal1	733430	499850	734570	500150
Metal2	664320	323600	737200	324400
Metal2	588960	327380	731520	328180
Metal2	664320	331160	737200	331960
Metal2	588960	334940	731520	335740
Metal2	664320	338720	737200	339520
Metal2	588960	342500	731520	343300
Metal2	664320	346280	737200	347080
Metal2	588960	350060	731520	350860
Metal2	664320	353840	737200	354640
Metal2	588960	357620	732000	358420
Metal2	1003200	754520	1039600	755320
Metal2	1042560	754520	1086240	755320
Metal2	899000	757450	899300	758250
Metal2	900500	757450	900800	758250
Metal2	902000	757450	902300	758250
Metal2	903500	757450	903800	758250
Metal2	906000	757450	906300	758250
Metal2	907500	757450	907800	758250
Metal2	909000	757450	909300	758250
Metal2	910500	757450	910800	758250
Metal2	913000	757450	913300	758250
Metal2	914500	757450	914800	758250
Metal2	916000	757450	916300	758250
Metal2	917500	757450	917800	758250
Metal2	920000	757450	920300	758250
Metal2	921500	757450	921800	758250
Metal2	923000	757450	923300	758250
Metal2	924500	757450	924800	758250
Metal2	927000	757450	927300	758250
Metal2	928500	757450	928800	758250
Metal2	930000	757450	930300	758250
Metal2	931500	757450	931800	758250
Metal2	934000	757450	934300	758250
Metal2	935500	757450	935800	758250
Metal2	937000	757450	937300	758250
Metal2	938500	757450	938800	758250
Metal2	941000	757450	941300	758250
Metal2	942500	757450	942800	758250
Metal2	944000	757450	944300	758250
Metal2	945500	757450	945800	758250
Metal2	948000	757450	948300	758250
Metal2	949500	757450	949800	758250
Metal2	951000	757450	951300	758250
Metal2	952500	757450	952800	758250
Metal2	1003200	758300	1086240	759100
Metal2	1003200	762080	1039600	762880
Metal2	1042560	762080	1086240	762880
Metal2	1003200	765860	1086240	766660
Metal2	1003200	769640	1039600	770440
Metal2	1042560	769640	1086240	770440
Metal2	1003200	773420	1086240	774220
Metal2	1003200	777200	1039600	778000
Metal2	1042560	777200	1086240	778000
Metal2	1003200	780980	1086240	781780
Metal2	1003200	784760	1039600	785560
Metal2	1042560	784760	1086240	785560
Metal2	1003200	788540	1086240	789340
Metal2	1003200	792320	1039600	793120
Metal2	1042560	792320	1086240	793120
Metal2	1003200	796100	1086240	796900
Metal2	1003200	799880	1039600	800680
Metal2	1042560	799880	1086240	800680
Metal2	1003200	803660	1086240	804460
Metal2	1003200	807440	1039600	808240
Metal2	1042560	807440	1086240	808240
Metal2	1003200	811220	1086240	812020
Metal2	1003200	815000	1039600	815800
Metal2	1042560	815000	1086240	815800
Metal2	1003200	818780	1086240	819580
Metal2	1003200	822560	1039600	823360
Metal2	1042560	822560	1086240	823360
Metal2	1003200	826340	1086240	827140
Metal2	1003200	830120	1039600	830920
Metal2	1042560	830120	1086240	830920
Metal2	1003200	833900	1086240	834700
Metal2	1003200	837680	1039600	838480
Metal2	1042560	837680	1086240	838480
Metal2	1003200	841460	1086240	842260
Metal2	1003200	845240	1039600	846040
Metal2	1042560	845240	1086240	846040
Metal2	1003200	849020	1086240	849820
Metal2	1003200	852800	1039600	853600
Metal2	1042560	852800	1086240	853600
Metal2	1003200	856580	1086240	857380
Metal2	1003200	860360	1039600	861160
Metal2	1042560	860360	1086240	861160
Metal2	1003200	864140	1086240	864940
Metal2	1003200	867920	1039600	868720
Metal2	1042560	867920	1086240	868720
Metal2	1003200	871700	1086240	872500
Metal2	1003200	875480	1039600	876280
Metal2	1042560	875480	1086240	876280
Metal2	1003200	879260	1086240	880060
Metal2	1003200	883040	1039600	883840
Metal2	1042560	883040	1086240	883840
Metal2	1003200	886820	1086240	887620
Metal2	1003200	890600	1039600	891400
Metal2	1042560	890600	1086240	891400
Metal2	1003200	894380	1062320	895180
Metal2	823500	757450	823800	758250
Metal2	826000	757450	826300	758250
Metal2	827500	757450	827800	758250
Metal2	829000	757450	829300	758250
Metal2	830500	757450	830800	758250
Metal2	833000	757450	833300	758250
Metal2	834500	757450	834800	758250
Metal2	836000	757450	836300	758250
Metal2	837500	757450	837800	758250
Metal2	784000	757450	784300	758250
Metal2	785500	757450	785800	758250
Metal2	787000	757450	787300	758250
Metal2	788500	757450	788800	758250
Metal2	791000	757450	791300	758250
Metal2	792500	757450	792800	758250
Metal2	794000	757450	794300	758250
Metal2	795500	757450	795800	758250
Metal2	798000	757450	798300	758250
Metal2	799500	757450	799800	758250
Metal2	801000	757450	801300	758250
Metal2	802500	757450	802800	758250
Metal2	805000	757450	805300	758250
Metal2	806500	757450	806800	758250
Metal2	808000	757450	808300	758250
Metal2	809500	757450	809800	758250
Metal2	812000	757450	812300	758250
Metal2	813500	757450	813800	758250
Metal2	815000	757450	815300	758250
Metal2	816500	757450	816800	758250
Metal2	819000	757450	819300	758250
Metal2	820500	757450	820800	758250
Metal2	822000	757450	822300	758250
Metal2	730080	720500	780480	721300
Metal2	786950	748650	787750	748950
Metal2	793950	748650	794750	748950
Metal2	800950	748650	801750	748950
Metal2	807950	748650	808750	748950
Metal2	814950	748650	815750	748950
Metal2	821950	748650	822750	748950
Metal2	828950	748650	829750	748950
Metal2	835950	748650	836750	748950
Metal2	730080	678920	737200	679720
Metal2	740160	678920	780480	679720
Metal2	730080	682700	780480	683500
Metal2	730080	686480	737200	687280
Metal2	740160	686480	780480	687280
Metal2	730080	690260	780480	691060
Metal2	730080	694040	737200	694840
Metal2	740160	694040	780480	694840
Metal2	730080	697820	780480	698620
Metal2	730080	701600	737200	702400
Metal2	740160	701600	780480	702400
Metal2	730080	705380	780480	706180
Metal2	730080	709160	737200	709960
Metal2	740160	709160	780480	709960
Metal2	730080	712940	780480	713740
Metal2	730080	716720	737200	717520
Metal2	740160	716720	780480	717520
Metal2	1003200	743180	1086240	743980
Metal2	1003200	746960	1039600	747760
Metal2	1042560	746960	1086240	747760
Metal2	1042560	610880	1086240	611680
Metal2	1042560	614660	1086240	615460
Metal2	1042560	678920	1086240	679720
Metal2	1042560	618440	1086240	619240
Metal2	1042560	682700	1086240	683500
Metal2	1042560	622220	1086240	623020
Metal2	1042560	626000	1086240	626800
Metal2	1042560	686480	1086240	687280
Metal2	901950	748650	902750	748950
Metal2	908950	748650	909750	748950
Metal2	915950	748650	916750	748950
Metal2	922950	748650	923750	748950
Metal2	929950	748650	930750	748950
Metal2	936950	748650	937750	748950
Metal2	943950	748650	944750	748950
Metal2	950950	748650	951750	748950
Metal2	1003200	750740	1086240	751540
Metal2	1042560	629780	1086240	630580
Metal2	1042560	690260	1086240	691060
Metal2	1042560	633560	1086240	634360
Metal2	1042560	637340	1086240	638140
Metal2	1042560	694040	1086240	694840
Metal2	1042560	641120	1086240	641920
Metal2	1042560	697820	1086240	698620
Metal2	1042560	644900	1086240	645700
Metal2	1042560	648680	1086240	649480
Metal2	1042560	701600	1086240	702400
Metal2	1042560	652460	1086240	653260
Metal2	1042560	705380	1086240	706180
Metal2	1042560	656240	1086240	657040
Metal2	1042560	660020	1086240	660820
Metal2	1042560	709160	1086240	709960
Metal2	1042560	663800	1086240	664600
Metal2	1042560	712940	1086240	713740
Metal2	1042560	667580	1086240	668380
Metal2	1042560	671360	1086240	672160
Metal2	1042560	716720	1086240	717520
Metal2	1042560	675140	1086240	675940
Metal2	1042560	720500	1086240	721300
Metal2	1003200	731840	1039600	732640
Metal2	1042560	731840	1086240	732640
Metal2	1003200	735620	1086240	736420
Metal2	1003200	739400	1039600	740200
Metal2	1042560	739400	1086240	740200
Metal2	327360	648680	354240	649480
Metal2	327360	682700	354240	683500
Metal2	327360	712940	354240	713740
Metal2	327360	629780	354240	630580
Metal2	327360	652460	354240	653260
Metal2	327360	716720	354240	717520
Metal2	327360	686480	354240	687280
Metal2	327360	614660	354240	615460
Metal2	327360	656240	354240	657040
Metal2	327360	720500	354240	721300
Metal2	327360	633560	354240	634360
Metal2	327360	690260	354240	691060
Metal2	327360	724280	332720	725080
Metal2	327360	728060	352720	728860
Metal2	327360	660020	354240	660820
Metal2	327360	622220	354240	623020
Metal2	327360	694040	354240	694840
Metal2	327360	663800	354240	664600
Metal2	327360	637340	354240	638140
Metal2	327360	667580	354240	668380
Metal2	327360	697820	354240	698620
Metal2	327360	610880	354240	611680
Metal2	327360	671360	354240	672160
Metal2	327360	701600	354240	702400
Metal2	327360	641120	354240	641920
Metal2	327360	675140	354240	675940
Metal2	327360	626000	354240	626800
Metal2	327360	705380	354240	706180
Metal2	327360	678920	354240	679720
Metal2	327360	644900	354240	645700
Metal2	327360	709160	354240	709960
Metal2	327360	618440	354240	619240
Metal2	327360	376520	354240	377320
Metal2	327360	380300	354240	381100
Metal2	327360	384080	354240	384880
Metal2	327360	387860	354240	388660
Metal2	327360	391640	354240	392440
Metal2	327360	395420	354240	396220
Metal2	327360	399200	354240	400000
Metal2	327360	402980	354240	403780
Metal2	327360	406760	354240	407560
Metal2	327360	410540	354240	411340
Metal2	327360	414320	354240	415120
Metal2	327360	418100	354240	418900
Metal2	327360	421880	354240	422680
Metal2	327360	425660	354240	426460
Metal2	327360	429440	354240	430240
Metal2	327360	433220	354240	434020
Metal2	327360	437000	354240	437800
Metal2	327360	440780	354240	441580
Metal2	327360	444560	354240	445360
Metal2	327360	448340	354240	449140
Metal2	327360	452120	354240	452920
Metal2	327360	455900	354240	456700
Metal2	327360	459680	354240	460480
Metal2	327360	463460	354240	464260
Metal2	327360	467240	354240	468040
Metal2	327360	471020	354240	471820
Metal2	327360	474800	354240	475600
Metal2	327360	478580	354240	479380
Metal2	327360	482360	354240	483160
Metal2	327360	486140	354240	486940
Metal2	327360	489920	354240	490720
Metal2	327360	493700	354240	494500
Metal2	327360	497480	354240	498280
Metal2	327360	501260	354240	502060
Metal2	327360	505040	354240	505840
Metal2	327360	508820	354240	509620
Metal2	327360	512600	354240	513400
Metal2	327360	516380	354240	517180
Metal2	327360	520160	354240	520960
Metal2	327360	523940	354240	524740
Metal2	327360	527720	354240	528520
Metal2	327360	531500	354240	532300
Metal2	327360	535280	354240	536080
Metal2	327360	539060	354240	539860
Metal2	327360	542840	354240	543640
Metal2	327360	546620	354240	547420
Metal2	327360	550400	354240	551200
Metal2	327360	554180	354240	554980
Metal2	327360	557960	354240	558760
Metal2	327360	561740	354240	562540
Metal2	327360	565520	354240	566320
Metal2	327360	569300	354240	570100
Metal2	327360	573080	354240	573880
Metal2	327360	576860	354240	577660
Metal2	327360	580640	354240	581440
Metal2	327360	584420	354240	585220
Metal2	327360	588200	354240	589000
Metal2	327360	591980	354240	592780
Metal2	327360	595760	354240	596560
Metal2	327360	599540	354240	600340
Metal2	327360	603320	354240	604120
Metal2	327360	607100	354240	607900
Metal2	513120	331160	656160	331960
Metal2	513120	323600	656160	324400
Metal2	327360	334940	354240	335740
Metal2	358400	334940	429120	335740
Metal2	437760	334940	580320	335740
Metal2	327360	323600	354240	324400
Metal2	327360	338720	354240	339520
Metal2	361920	338720	504960	339520
Metal2	513120	338720	656160	339520
Metal2	327360	327380	354240	328180
Metal2	327360	342500	354240	343300
Metal2	358400	342500	429120	343300
Metal2	437760	342500	580320	343300
Metal2	358400	327380	429120	328180
Metal2	327360	346280	354240	347080
Metal2	361920	346280	504960	347080
Metal2	513120	346280	656160	347080
Metal2	437760	327380	580320	328180
Metal2	327360	350060	354240	350860
Metal2	358400	350060	429120	350860
Metal2	437760	350060	580320	350860
Metal2	361920	323600	504960	324400
Metal2	327360	353840	354240	354640
Metal2	361920	353840	504960	354640
Metal2	513120	353840	656160	354640
Metal2	327360	331160	354240	331960
Metal2	327360	357620	354240	358420
Metal2	358400	357620	429120	358420
Metal2	437760	357620	580320	358420
Metal2	361920	331160	504960	331960
Metal2	327360	361400	354240	362200
Metal2	327360	365180	354240	365980
Metal2	327360	368960	354240	369760
Metal2	327360	372740	354240	373540
Metal2	1042560	489920	1086240	490720
Metal2	1042560	493700	1086240	494500
Metal2	1042560	497480	1086240	498280
Metal2	1042560	501260	1086240	502060
Metal2	1042560	505040	1086240	505840
Metal2	1042560	508820	1086240	509620
Metal2	1042560	512600	1086240	513400
Metal2	1042560	516380	1086240	517180
Metal2	1042560	520160	1086240	520960
Metal2	1042560	523940	1086240	524740
Metal2	1042560	527720	1086240	528520
Metal2	1042560	531500	1086240	532300
Metal2	1042560	535280	1086240	536080
Metal2	1042560	539060	1086240	539860
Metal2	1042560	542840	1086240	543640
Metal2	1042560	546620	1086240	547420
Metal2	1042560	550400	1086240	551200
Metal2	1042560	554180	1086240	554980
Metal2	1042560	557960	1086240	558760
Metal2	1042560	561740	1086240	562540
Metal2	1042560	565520	1086240	566320
Metal2	1042560	569300	1086240	570100
Metal2	1042560	573080	1086240	573880
Metal2	1042560	576860	1086240	577660
Metal2	1042560	580640	1086240	581440
Metal2	1042560	584420	1086240	585220
Metal2	1042560	588200	1086240	589000
Metal2	1042560	591980	1086240	592780
Metal2	1042560	595760	1086240	596560
Metal2	1042560	599540	1086240	600340
Metal2	1042560	603320	1086240	604120
Metal2	1042560	607100	1086240	607900
Metal2	1042560	467240	1086240	468040
Metal2	1042560	471020	1086240	471820
Metal2	1042560	474800	1086240	475600
Metal2	1042560	478580	1086240	479380
Metal2	1042560	482360	1086240	483160
Metal2	1042560	486140	1086240	486940
Metal2	730080	535280	737200	536080
Metal2	740160	535280	780480	536080
Metal2	773430	499850	774570	500150
Metal2	730080	539060	780480	539860
Metal2	745440	501260	768960	502060
Metal2	775430	490425	776570	490725
Metal2	738430	502550	739570	502850
Metal2	758430	502550	759570	502850
Metal2	778430	502550	779570	502850
Metal2	730080	505040	737200	505840
Metal2	740160	505040	780480	505840
Metal2	745440	493700	750400	494500
Metal2	730080	508820	780480	509620
Metal2	765600	493700	768960	494500
Metal2	730080	512600	737200	513400
Metal2	740160	512600	780480	513400
Metal2	733430	490425	734570	490725
Metal2	730080	516380	780480	517180
Metal2	745440	497480	748800	498280
Metal2	730080	520160	737200	520960
Metal2	740160	520160	780480	520960
Metal2	765600	497480	774400	498280
Metal2	730080	523940	780480	524740
Metal2	766080	467240	782880	468040
Metal2	753430	490425	754570	490725
Metal2	766080	471020	782880	471820
Metal2	730080	527720	737200	528520
Metal2	766080	474800	782880	475600
Metal2	740160	527720	780480	528520
Metal2	749600	478580	782880	479380
Metal2	733430	499850	734570	500150
Metal2	766080	482360	782880	483160
Metal2	730080	531500	780480	532300
Metal2	745440	486140	782880	486940
Metal2	753430	499850	754570	500150
Metal2	736400	489920	748800	490720
Metal2	765600	489920	774400	490720
Metal2	730080	387860	780480	388660
Metal2	730080	395420	780480	396220
Metal2	740160	353840	780480	354640
Metal2	730080	384080	737200	384880
Metal2	770400	410540	780480	411340
Metal2	770400	414320	780480	415120
Metal2	770400	418100	780480	418900
Metal2	770400	421880	780480	422680
Metal2	740160	327380	790560	328180
Metal2	770400	425660	780480	426460
Metal2	740160	331160	780480	331960
Metal2	770400	429440	780480	430240
Metal2	740160	357620	780480	358420
Metal2	749600	433220	780480	434020
Metal2	730080	437000	737200	437800
Metal2	740160	437000	780480	437800
Metal2	730080	440780	780480	441580
Metal2	730080	361400	737200	362200
Metal2	730080	444560	737200	445360
Metal2	740160	444560	782880	445360
Metal2	740160	361400	780480	362200
Metal2	766080	448340	782880	449140
Metal2	766080	452120	782880	452920
Metal2	740160	346280	780480	347080
Metal2	766080	455900	782880	456700
Metal2	730080	365180	780480	365980
Metal2	766080	459680	782880	460480
Metal2	766080	463460	782880	464260
Metal2	730080	376520	737200	377320
Metal2	740160	323600	790560	324400
Metal2	730080	368960	737200	369760
Metal2	740160	376520	780480	377320
Metal2	770400	399200	780480	400000
Metal2	740160	368960	780480	369760
Metal2	740160	350060	780480	350860
Metal2	730080	391640	737200	392440
Metal2	740160	334940	780480	335740
Metal2	740160	384080	780480	384880
Metal2	770400	402980	780480	403780
Metal2	740160	391640	780480	392440
Metal2	730080	372740	780480	373540
Metal2	740160	338720	780480	339520
Metal2	740160	342500	780480	343300
Metal2	730080	380300	780480	381100
Metal2	770400	406760	780480	407560
Metal2	1042560	410540	1086240	411340
Metal2	1042560	353840	1086240	354640
Metal2	1042560	444560	1086240	445360
Metal2	1031040	323600	1039600	324400
Metal2	1042560	414320	1086240	415120
Metal2	1042560	448340	1086240	449140
Metal2	1042560	361400	1086240	362200
Metal2	1042560	342500	1086240	343300
Metal2	1042560	452120	1086240	452920
Metal2	1042560	395420	1086240	396220
Metal2	1042560	418100	1086240	418900
Metal2	1042560	455900	1086240	456700
Metal2	1042560	334940	1086240	335740
Metal2	1042560	402980	1086240	403780
Metal2	1042560	459680	1086240	460480
Metal2	1042560	365180	1086240	365980
Metal2	1042560	421880	1086240	422680
Metal2	1042560	463460	1086240	464260
Metal2	1042560	346280	1086240	347080
Metal2	1042560	380300	1086240	381100
Metal2	1042560	376520	1086240	377320
Metal2	1042560	425660	1086240	426460
Metal2	1042560	387860	1086240	388660
Metal2	1038800	391640	1086240	392440
Metal2	1042560	429440	1086240	430240
Metal2	1042560	384080	1086240	384880
Metal2	1042560	406760	1086240	407560
Metal2	1042560	368960	1086240	369760
Metal2	1042560	433220	1086240	434020
Metal2	1042560	357620	1086240	358420
Metal2	1031040	327380	1086240	328180
Metal2	1042560	399200	1086240	400000
Metal2	1042560	323600	1086240	324400
Metal2	1042560	437000	1086240	437800
Metal2	1042560	331160	1086240	331960
Metal2	1042560	350060	1086240	350860
Metal2	1042560	372740	1086240	373540
Metal2	1042560	440780	1086240	441580
Metal2	1042560	338720	1086240	339520
Metal3	771000	734800	1000000	738000
Metal3	892900	748200	951950	748400
Metal3	892600	748400	951950	749200
Metal3	892900	749200	951950	749400
Metal3	897050	755450	957600	759650
Metal3	771000	937150	1000000	940350
Metal3	1061520	894380	1062320	895180
Metal3	967100	941350	968900	942650
Metal3	1038300	953650	1040100	954950
Metal3	1043100	1046950	1044900	1048250
Metal3	1047100	1042850	1048900	1044150
Metal3	1047450	1044150	1048550	1053750
Metal3	1043450	1053750	1048550	1054850
Metal3	791100	941350	792900	942650
Metal3	879100	941350	880900	942650
Metal3	892350	941350	894650	942650
Metal3	777350	941350	779650	942650
Metal3	773100	953350	774900	954650
Metal3	749100	1088920	750900	1089020
Metal3	749100	1089020	772550	1090120
Metal3	749100	1090120	750900	1090220
Metal3	736400	716720	737200	717520
Metal3	773600	716720	774400	717520
Metal3	749600	720500	750400	721300
Metal3	749600	697820	750400	698620
Metal3	777900	748200	836950	748400
Metal3	777600	748400	836950	749200
Metal3	777900	749200	836950	749400
Metal3	736400	701600	737200	702400
Metal3	773600	701600	774400	702400
Metal3	749600	705380	750400	706180
Metal3	782050	755450	842600	759650
Metal3	736400	709160	737200	709960
Metal3	773600	709160	774400	709960
Metal3	749600	712940	750400	713740
Metal3	1061520	758300	1062320	759100
Metal3	1038800	731840	1039600	732640
Metal3	1081520	731840	1082320	732640
Metal3	1038800	762080	1039600	762880
Metal3	1081520	762080	1082320	762880
Metal3	1061520	765860	1062320	766660
Metal3	1038800	769640	1039600	770440
Metal3	1081520	769640	1082320	770440
Metal3	1061520	773420	1062320	774220
Metal3	1038800	777200	1039600	778000
Metal3	1081520	777200	1082320	778000
Metal3	1061520	780980	1062320	781780
Metal3	1038800	784760	1039600	785560
Metal3	1081520	784760	1082320	785560
Metal3	1061520	788540	1062320	789340
Metal3	1038800	792320	1039600	793120
Metal3	1081520	792320	1082320	793120
Metal3	1061520	796100	1062320	796900
Metal3	1038800	799880	1039600	800680
Metal3	1081520	799880	1082320	800680
Metal3	1061520	803660	1062320	804460
Metal3	1038800	807440	1039600	808240
Metal3	1081520	807440	1082320	808240
Metal3	1061520	811220	1062320	812020
Metal3	1038800	815000	1039600	815800
Metal3	1081520	815000	1082320	815800
Metal3	1061520	818780	1062320	819580
Metal3	1038800	822560	1039600	823360
Metal3	1081520	822560	1082320	823360
Metal3	1061520	826340	1062320	827140
Metal3	1038800	830120	1039600	830920
Metal3	1081520	830120	1082320	830920
Metal3	1061520	833900	1062320	834700
Metal3	1038800	837680	1039600	838480
Metal3	1081520	837680	1082320	838480
Metal3	1061520	841460	1062320	842260
Metal3	1038800	845240	1039600	846040
Metal3	1081520	845240	1082320	846040
Metal3	1061520	849020	1062320	849820
Metal3	1038800	852800	1039600	853600
Metal3	1081520	852800	1082320	853600
Metal3	1061520	856580	1062320	857380
Metal3	1038800	860360	1039600	861160
Metal3	1081520	860360	1082320	861160
Metal3	1061520	864140	1062320	864940
Metal3	1038800	867920	1039600	868720
Metal3	1081520	867920	1082320	868720
Metal3	1061520	871700	1062320	872500
Metal3	1038800	875480	1039600	876280
