DIE	0	0	1414000	1414000
INST	ANTENNA_1	sg13g2_antennanp	R0	1020000	891000	1021440	894780
INST	FILLER_0_1146	sg13g2_decap_8	MX	1023360	849420	1026720	853200
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1153	sg13g2_decap_8	R0	1030080	845640	1033440	849420
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1160	sg13g2_decap_8	R0	1045920	845640	1049280	849420
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1167	sg13g2_decap_8	R0	1049280	845640	1052640	849420
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_117	sg13g2_decap_8	MX	1042560	562140	1045920	565920
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1174	sg13g2_decap_8	MX	1006560	781380	1009920	785160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1181	sg13g2_decap_8	R0	1056000	883440	1059360	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1188	sg13g2_decap_8	R0	1023360	883440	1026720	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1195	sg13g2_decap_8	MX	1009920	887220	1013280	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1202	sg13g2_decap_8	R0	1062720	883440	1066080	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1209	sg13g2_decap_8	R0	1072800	883440	1076160	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1216	sg13g2_decap_8	R0	1059360	883440	1062720	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1223	sg13g2_decap_8	R0	1026720	883440	1030080	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1230	sg13g2_decap_8	R0	1069440	883440	1072800	887220
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1237	sg13g2_decap_8	MX	1003200	887220	1006560	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_124	sg13g2_decap_8	MX	1062720	592380	1066080	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1244	sg13g2_decap_8	MX	1013280	887220	1016640	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1251	sg13g2_decap_8	MX	1016640	887220	1020000	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1258	sg13g2_decap_8	MX	1076160	849420	1079520	853200
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1265	sg13g2_decap_8	MX	1072800	887220	1076160	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1272	sg13g2_decap_8	R0	1006560	891000	1009920	894780
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1279	sg13g2_decap_8	MX	1076160	887220	1079520	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1286	sg13g2_decap_8	MX	1066080	887220	1069440	891000
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_1293	sg13g2_fill_2	R0	1028640	891000	1029600	894780
MTERM	sg13g2_fill_2	VDD
MTERM	sg13g2_fill_2	VSS
INST	FILLER_0_131	sg13g2_decap_8	MX	340800	592380	344160	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_138	sg13g2_decap_8	MX	1045920	592380	1049280	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_145	sg13g2_decap_8	MX	1072800	592380	1076160	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_152	sg13g2_decap_8	R0	1042560	596160	1045920	599940
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_159	sg13g2_decap_8	MX	1049280	592380	1052640	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_166	sg13g2_decap_8	MX	1079520	592380	1082880	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_173	sg13g2_decap_8	MX	350880	592380	354240	596160
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_180	sg13g2_decap_8	R0	340800	596160	344160	599940
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_187	sg13g2_decap_8	R0	337440	596160	340800	599940
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_194	sg13g2_decap_8	R0	344160	596160	347520	599940
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_201	sg13g2_decap_8	MX	347520	569700	350880	573480
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_208	sg13g2_decap_8	MX	344160	569700	347520	573480
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_215	sg13g2_decap_8	R0	337440	603720	340800	607500
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_222	sg13g2_decap_8	MX	330720	599940	334080	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_229	sg13g2_decap_8	MX	1066080	599940	1069440	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_236	sg13g2_decap_8	R0	1062720	596160	1066080	599940
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_243	sg13g2_decap_8	MX	1056000	599940	1059360	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_250	sg13g2_decap_8	MX	347520	599940	350880	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_257	sg13g2_decap_8	MX	1079520	599940	1082880	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_264	sg13g2_decap_8	MX	1082880	599940	1086240	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_271	sg13g2_decap_8	MX	1059360	599940	1062720	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_278	sg13g2_decap_8	R0	327360	603720	330720	607500
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_285	sg13g2_decap_8	MX	337440	599940	340800	603720
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_292	sg13g2_decap_8	MX	337440	562140	340800	565920
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_299	sg13g2_decap_8	R0	1049280	626400	1052640	630180
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_306	sg13g2_decap_8	MX	344160	630180	347520	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_313	sg13g2_decap_8	MX	337440	630180	340800	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_320	sg13g2_decap_8	MX	1045920	630180	1049280	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_327	sg13g2_decap_8	MX	1062720	630180	1066080	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_334	sg13g2_decap_8	R0	1076160	626400	1079520	630180
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_341	sg13g2_decap_8	R0	1072800	626400	1076160	630180
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_348	sg13g2_decap_8	R0	330720	633960	334080	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_355	sg13g2_decap_8	MX	1076160	630180	1079520	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_362	sg13g2_decap_8	MX	1066080	630180	1069440	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_369	sg13g2_decap_8	MX	1082880	630180	1086240	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_376	sg13g2_decap_8	MX	1079520	630180	1082880	633960
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_383	sg13g2_decap_8	MX	1062720	607500	1066080	611280
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_390	sg13g2_decap_8	R0	1062720	633960	1066080	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_397	sg13g2_decap_8	R0	350880	633960	354240	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_404	sg13g2_decap_8	MX	340800	637740	344160	641520
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_411	sg13g2_decap_8	MX	344160	637740	347520	641520
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_418	sg13g2_decap_8	MX	1045920	637740	1049280	641520
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_425	sg13g2_decap_8	MX	1049280	637740	1052640	641520
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_432	sg13g2_decap_8	R0	347520	633960	350880	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_439	sg13g2_decap_8	R0	344160	633960	347520	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_446	sg13g2_decap_8	MX	350880	637740	354240	641520
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_453	sg13g2_decap_8	R0	1059360	633960	1062720	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_460	sg13g2_decap_8	R0	1066080	633960	1069440	637740
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_467	sg13g2_decap_8	R0	1056000	603720	1059360	607500
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_474	sg13g2_decap_8	MX	1082880	660420	1086240	664200
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_481	sg13g2_decap_8	R0	1056000	664200	1059360	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_488	sg13g2_decap_8	MX	1076160	660420	1079520	664200
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_495	sg13g2_decap_8	R0	1045920	664200	1049280	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_502	sg13g2_decap_8	R0	1049280	664200	1052640	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_509	sg13g2_decap_8	R0	1076160	664200	1079520	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_516	sg13g2_decap_8	MX	330720	667980	334080	671760
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_523	sg13g2_decap_8	R0	340800	664200	344160	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_530	sg13g2_decap_8	R0	1059360	664200	1062720	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_537	sg13g2_decap_8	R0	1066080	664200	1069440	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_544	sg13g2_decap_8	R0	1069440	664200	1072800	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_551	sg13g2_decap_8	R0	350880	664200	354240	667980
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_558	sg13g2_decap_8	MX	334080	645300	337440	649080
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_565	sg13g2_decap_8	R0	340800	671760	344160	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_572	sg13g2_decap_8	R0	344160	671760	347520	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_579	sg13g2_decap_8	R0	1066080	671760	1069440	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_586	sg13g2_decap_8	R0	347520	671760	350880	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_593	sg13g2_decap_8	R0	350880	671760	354240	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_600	sg13g2_decap_8	MX	1045920	667980	1049280	671760
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_607	sg13g2_decap_8	MX	1049280	667980	1052640	671760
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_614	sg13g2_decap_8	R0	1045920	671760	1049280	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_621	sg13g2_decap_8	R0	1056000	671760	1059360	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_628	sg13g2_decap_8	R0	334080	671760	337440	675540
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_635	sg13g2_decap_8	MX	1056000	667980	1059360	671760
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_642	sg13g2_decap_8	R0	344160	324000	347520	327780
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_649	sg13g2_decap_8	MX	1066080	705780	1069440	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_656	sg13g2_decap_8	MX	743520	705780	746880	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_663	sg13g2_decap_8	MX	1079520	705780	1082880	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_670	sg13g2_decap_8	MX	1082880	705780	1086240	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_677	sg13g2_decap_8	R0	1079520	702000	1082880	705780
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_684	sg13g2_decap_8	MX	334080	705780	337440	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_691	sg13g2_decap_8	MX	337440	705780	340800	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_698	sg13g2_decap_8	MX	340800	705780	344160	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_705	sg13g2_decap_8	MX	330720	705780	334080	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_712	sg13g2_decap_8	MX	344160	705780	347520	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_719	sg13g2_decap_8	MX	347520	705780	350880	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_726	sg13g2_decap_8	MX	350880	705780	354240	709560
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_733	sg13g2_decap_8	MX	344160	690660	347520	694440
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_740	sg13g2_decap_8	R0	770400	709560	773760	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_747	sg13g2_decap_8	R0	1052640	709560	1056000	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_754	sg13g2_decap_8	R0	337440	709560	340800	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_761	sg13g2_decap_8	R0	777120	709560	780480	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_768	sg13g2_decap_8	R0	1062720	709560	1066080	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_775	sg13g2_decap_8	R0	1056000	709560	1059360	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_782	sg13g2_decap_8	R0	1079520	709560	1082880	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_789	sg13g2_decap_8	R0	334080	709560	337440	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_796	sg13g2_decap_8	R0	344160	709560	347520	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_803	sg13g2_decap_8	R0	1045920	709560	1049280	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_810	sg13g2_decap_8	R0	753600	709560	756960	713340
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_817	sg13g2_decap_8	R0	770400	679320	773760	683100
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_824	sg13g2_decap_8	MX	1016640	766260	1020000	770040
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_831	sg13g2_decap_8	R0	1079520	762480	1082880	766260
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_838	sg13g2_decap_8	R0	1006560	770040	1009920	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_845	sg13g2_decap_8	R0	1013280	770040	1016640	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_852	sg13g2_decap_8	R0	1016640	770040	1020000	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_859	sg13g2_decap_8	MX	1056000	766260	1059360	770040
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_866	sg13g2_decap_8	R0	1026720	770040	1030080	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_873	sg13g2_decap_8	R0	1030080	770040	1033440	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_880	sg13g2_decap_8	R0	1045920	770040	1049280	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_887	sg13g2_decap_8	MX	1069440	766260	1072800	770040
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_89	sg13g2_decap_8	R0	1082880	565920	1086240	569700
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_894	sg13g2_decap_8	R0	1023360	770040	1026720	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_901	sg13g2_decap_8	R0	1003200	770040	1006560	773820
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_908	sg13g2_decap_8	MX	777120	713340	780480	717120
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_915	sg13g2_decap_8	MX	1045920	773820	1049280	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_922	sg13g2_decap_8	MX	1049280	773820	1052640	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_929	sg13g2_decap_8	MX	1056000	773820	1059360	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_936	sg13g2_decap_8	MX	1062720	773820	1066080	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_943	sg13g2_decap_8	MX	1066080	773820	1069440	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_950	sg13g2_decap_8	MX	1026720	773820	1030080	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_957	sg13g2_decap_8	MX	1006560	773820	1009920	777600
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
INST	FILLER_0_96	sg13g2_decap_8	MX	330720	569700	334080	573480
MTERM	sg13g2_decap_8	VDD
MTERM	sg13g2_decap_8	VSS
