 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 1.264000000000000e-07  1.923465360945120e-09  1.923465380705249e-09  1.673331653063758e-07  6.036433529749828e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 1.314000000000001e-07  1.923465351837822e-09  1.923465378527232e-09  1.673331654892119e-07  6.036433540856759e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 1.364000000000001e-07  1.923465343814726e-09  1.923465375677070e-09  1.673331654074547e-07  6.036433537795217e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048948091892271e-10 -1.266450944115149e-09 
 1.414000000000001e-07  1.923465343381045e-09  1.923465372767893e-09  1.673331653029210e-07  6.036433538486921e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 1.464000000000001e-07  1.923465395205909e-09  1.923465373261151e-09  1.673331653736268e-07  6.036433549306658e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 1.514000000000001e-07  1.923465348585215e-09  1.923465371873048e-09  1.673331653515742e-07  6.036433570320804e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048948091892271e-10 -1.266450500025940e-09 
 1.564000000000001e-07  1.923465397374313e-09  1.923465373033095e-09  1.673331651854079e-07  6.036433546702237e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450500025940e-09 
 1.614000000000001e-07  1.923465350319939e-09  1.923465371976037e-09  1.673331653720083e-07  6.036433538321893e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048939210108074e-10 -1.266450944115149e-09 
 1.664000000000001e-07  1.923465395639590e-09  1.923465373124679e-09  1.673331653005565e-07  6.036433571805983e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048939210108074e-10 -1.266450944115149e-09 
 1.714000000000001e-07  1.923465358126195e-09  1.923465372546224e-09  1.673331653598092e-07  6.036433515177244e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 1.764000000000001e-07  1.923465343381045e-09  1.923465370542633e-09  1.673331653524184e-07  6.036433519269691e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048939210108074e-10 -1.266450944115149e-09 
 1.814000000000001e-07  1.923465334056906e-09  1.923465367636153e-09  1.673331652037584e-07  6.036433579903414e-08  1.199999999366775e+00  3.299999999647552e+00 -7.048956973676468e-10 -1.266450944115149e-09 
 1.864000000000001e-07  1.923465390435419e-09  1.923465368152832e-09  1.673331653563117e-07  6.036433500384595e-08  1.199999999366775e+00  3.299999999647552e+00 -7.048956973676468e-10 -1.266450500025940e-09 
 1.914000000000001e-07  1.923465348151535e-09  1.923465367064213e-09  1.673331652161849e-07  6.036433525498398e-08  1.199999999366775e+00  3.299999999647552e+00 -7.048956973676468e-10 -1.266450944115149e-09 
 1.964000000000001e-07  1.923465390869100e-09  1.923465368211825e-09  1.673331653811186e-07  6.036433557106973e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 2.014000000000001e-07  1.923465349235737e-09  1.923465367384448e-09  1.673331653098817e-07  6.036433521801831e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 2.064000000000001e-07  1.923465340128439e-09  1.923465365422392e-09  1.673331652511232e-07  6.036433531787637e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 2.114000000000001e-07  1.923465329503257e-09  1.923465362564304e-09  1.673331650594198e-07  6.036433526285518e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 2.164000000000001e-07  1.923465384147047e-09  1.923465363020072e-09  1.673331652748063e-07  6.036433558088477e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 2.214000000000001e-07  1.923465342080002e-09  1.923465361853746e-09  1.673331653731264e-07  6.036433512213915e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450500025940e-09 
 2.264000000000001e-07  1.923465384580728e-09  1.923465362909705e-09  1.673331653103648e-07  6.036433538519567e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450500025940e-09 
 2.314000000000002e-07  1.923465344248407e-09  1.923465362073361e-09  1.673331651617762e-07  6.036433508601026e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 2.364000000000002e-07  1.923465383279685e-09  1.923465363137399e-09  1.673331653216628e-07  6.036433516246001e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048939210108074e-10 -1.266450944115149e-09 
 2.414000000000001e-07  1.923465348585215e-09  1.923465362560399e-09  1.673331652302941e-07  6.036433547203782e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 2.464000000000001e-07  1.923465381544961e-09  1.923465363566622e-09  1.673331653291385e-07  6.036433538776858e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048939210108074e-10 -1.266450944115149e-09 
 2.514000000000001e-07  1.923465345115768e-09  1.923465362727888e-09  1.673331652330322e-07  6.036433574087968e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 2.564000000000002e-07  1.923465387182813e-09  1.923465363994216e-09  1.673331653273671e-07  6.036433520359305e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450500025940e-09 
 2.614000000000002e-07  1.923465346850492e-09  1.923465363318461e-09  1.673331652751241e-07  6.036433550177675e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450500025940e-09 
 2.664000000000002e-07  1.923465383713366e-09  1.923465364381969e-09  1.673331652173870e-07  6.036433517761098e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 2.714000000000002e-07  1.923465345983130e-09  1.923465363564388e-09  1.673331651475756e-07  6.036433532774384e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 2.764000000000002e-07  1.923465387616494e-09  1.923465364812150e-09  1.673331652061283e-07  6.036433556961642e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 2.814000000000002e-07  1.923465345549449e-09  1.923465363998157e-09  1.673331653709315e-07  6.036433506870752e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 2.864000000000002e-07  1.923465335791630e-09  1.923465361980876e-09  1.673331652596273e-07  6.036433551214505e-08  1.199999999366774e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266451388204359e-09 
 2.914000000000002e-07  1.923465378509195e-09  1.923465362383495e-09  1.673331653142781e-07  6.036433532058083e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 2.964000000000002e-07  1.923465345983130e-09  1.923465361484291e-09  1.673331652690536e-07  6.036433552158020e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 3.014000000000002e-07  1.923465384797568e-09  1.923465362660370e-09  1.673331653871500e-07  6.036433506009547e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 3.064000000000002e-07  1.923465342947364e-09  1.923465361795832e-09  1.673331654797620e-07  6.036433533565876e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 3.114000000000002e-07  1.923465382846004e-09  1.923465362841299e-09  1.673331652763274e-07  6.036433564338317e-08  1.199999999366775e+00  3.299999999647553e+00 -7.048948091892271e-10 -1.266450944115149e-09 
 3.164000000000002e-07  1.923465347284173e-09  1.923465362195687e-09  1.673331650824489e-07  6.036433558831565e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 3.214000000000002e-07  1.923465328202215e-09  1.923465359869342e-09  1.673331652644752e-07  6.036433537254319e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450500025940e-09 
 3.264000000000002e-07  1.923465380243919e-09  1.923465360415770e-09  1.673331653564915e-07  6.036433539918038e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450500025940e-09 
 3.314000000000002e-07  1.923465345115768e-09  1.923465359630278e-09  1.673331653835919e-07  6.036433537449266e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 3.364000000000002e-07  1.923465382412323e-09  1.923465360808690e-09  1.673331651712155e-07  6.036433515024735e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450944115149e-09 
 3.414000000000002e-07  1.923465340128439e-09  1.923465359884428e-09  1.673331653395957e-07  6.036433541456493e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 3.464000000000002e-07  1.923465330587459e-09  1.923465357764535e-09  1.673331652900919e-07  6.036433548329844e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 3.514000000000002e-07  1.923465376340791e-09  1.923465358263085e-09  1.673331651664733e-07  6.036433543324008e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 3.564000000000003e-07  1.923465338610555e-09  1.923465357190599e-09  1.673331652878997e-07  6.036433554792636e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 3.614000000000003e-07  1.923465384147047e-09  1.923465358540225e-09  1.673331654253271e-07  6.036433518341037e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048877037618695e-10 -1.266450944115149e-09 
 3.664000000000003e-07  1.923465387182813e-09  1.923465360752145e-09  1.673331653364784e-07  6.036433580280234e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450500025940e-09 
 3.714000000000003e-07  1.923465347067332e-09  1.923465360588069e-09  1.673331652240515e-07  6.036433524232454e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 3.764000000000003e-07  1.923465383279685e-09  1.923465361955021e-09  1.673331653367765e-07  6.036433553938197e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 3.814000000000003e-07  1.923465342947364e-09  1.923465361194215e-09  1.673331652673460e-07  6.036433519655256e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 3.864000000000003e-07  1.923465382846004e-09  1.923465362309700e-09  1.673331652291479e-07  6.036433558168739e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 3.914000000000003e-07  1.923465345983130e-09  1.923465361637879e-09  1.673331653220667e-07  6.036433530733736e-08  1.199999999366775e+00  3.299999999647557e+00 -7.048868155834498e-10 -1.266450500025940e-09 
 3.964000000000003e-07  1.923465383930206e-09  1.923465362821205e-09  1.673331651811512e-07  6.036433524727430e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 4.014000000000003e-07  1.923465345332609e-09  1.923465362097957e-09  1.673331652856589e-07  6.036433558907886e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.064000000000003e-07  1.923465383062845e-09  1.923465363182248e-09  1.673331654458974e-07  6.036433526559479e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 4.114000000000003e-07  1.923465342947364e-09  1.923465362256408e-09  1.673331652139290e-07  6.036433533189691e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 4.164000000000003e-07  1.923465336442151e-09  1.923465360353693e-09  1.673331650750236e-07  6.036433535564134e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450500025940e-09 
 4.214000000000003e-07  1.923465380894440e-09  1.923465361042891e-09  1.673331653859267e-07  6.036433538167720e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.264000000000003e-07  1.923465341429481e-09  1.923465360032427e-09  1.673331653330139e-07  6.036433537531844e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 4.314000000000003e-07  1.923465383062845e-09  1.923465361156058e-09  1.673331654334161e-07  6.036433534339268e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.364000000000003e-07  1.923465343164205e-09  1.923465360382702e-09  1.673331653064618e-07  6.036433545285836e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.414000000000003e-07  1.923465383062845e-09  1.923465361558537e-09  1.673331652585842e-07  6.036433512990025e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 4.464000000000003e-07  1.923465343381045e-09  1.923465360789892e-09  1.673331651632835e-07  6.036433566435528e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048877037618695e-10 -1.266450944115149e-09 
 4.514000000000003e-07  1.923465332539023e-09  1.923465358784012e-09  1.673331653003615e-07  6.036433522503747e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450944115149e-09 
 4.564000000000004e-07  1.923465382412323e-09  1.923465359633943e-09  1.673331651898105e-07  6.036433549399283e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.614000000000004e-07  1.923465336442151e-09  1.923465358450060e-09  1.673331653553643e-07  6.036433515896440e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 4.664000000000004e-07  1.923465332322183e-09  1.923465356447104e-09  1.673331652156442e-07  6.036433554266787e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 4.714000000000004e-07  1.923465324299087e-09  1.923465353811929e-09  1.673331653113468e-07  6.036433524554487e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.764000000000004e-07  1.923465368751376e-09  1.923465353922153e-09  1.673331654293863e-07  6.036433531671375e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450500025940e-09 
 4.814000000000004e-07  1.923465339477917e-09  1.923465353053833e-09  1.673331654409893e-07  6.036433548779703e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.864000000000003e-07  1.923465375039748e-09  1.923465354156602e-09  1.673331652756912e-07  6.036433533199162e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450944115149e-09 
 4.914000000000003e-07  1.923465335141109e-09  1.923465353312750e-09  1.673331653846709e-07  6.036433553556114e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 4.964000000000002e-07  1.923465375039748e-09  1.923465354406983e-09  1.673331653323699e-07  6.036433530456539e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 5.014000000000002e-07  1.923465337092672e-09  1.923465353666787e-09  1.673331651802078e-07  6.036433554541270e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450500025940e-09 
 5.064000000000001e-07  1.923465375690270e-09  1.923465354811943e-09  1.673331653677259e-07  6.036433506003617e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 5.114000000000001e-07  1.923465336442151e-09  1.923465354021692e-09  1.673331652891337e-07  6.036433556159602e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450500025940e-09 
 5.164000000000000e-07  1.923465329069576e-09  1.923465352215231e-09  1.673331654018509e-07  6.036433525140004e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450944115149e-09 
 5.214000000000000e-07  1.923465315625469e-09  1.923465349363852e-09  1.673331653395824e-07  6.036433561451443e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048885919402892e-10 -1.266450944115149e-09 
 5.263999999999999e-07  1.923465318444395e-09  1.923465346540330e-09  1.673331651960566e-07  6.036433526721863e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 5.313999999999999e-07  1.923465365498769e-09  1.923465346842881e-09  1.673331653139141e-07  6.036433535693690e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 5.363999999999999e-07  1.923465322347523e-09  1.923465345406469e-09  1.673331652450991e-07  6.036433557885600e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 5.413999999999998e-07  1.923465371136621e-09  1.923465346565724e-09  1.673331653932153e-07  6.036433539652537e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 5.463999999999998e-07  1.923465330370619e-09  1.923465345915798e-09  1.673331652894758e-07  6.036433536357158e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048877037618695e-10 -1.266450500025940e-09 
 5.513999999999997e-07  1.923465367667174e-09  1.923465347072157e-09  1.673331652319557e-07  6.036433543334959e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450500025940e-09 
 5.563999999999997e-07  1.923465328852736e-09  1.923465346294805e-09  1.673331653232664e-07  6.036433544366237e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450500025940e-09 
 5.613999999999996e-07  1.923465366366131e-09  1.923465347306340e-09  1.673331654578483e-07  6.036433515325581e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 5.663999999999996e-07  1.923465331454821e-09  1.923465346631725e-09  1.673331653868490e-07  6.036433546059602e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 5.713999999999995e-07  1.923465369618738e-09  1.923465347857596e-09  1.673331652247786e-07  6.036433547862681e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 5.763999999999995e-07  1.923465332755864e-09  1.923465347296822e-09  1.673331651993535e-07  6.036433527259657e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 5.813999999999994e-07  1.923465365281929e-09  1.923465348245650e-09  1.673331653149516e-07  6.036433550262477e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450500025940e-09 
 5.863999999999994e-07  1.923465332972704e-09  1.923465347587599e-09  1.673331654791005e-07  6.036433518950705e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 5.913999999999993e-07  1.923465365281929e-09  1.923465348487854e-09  1.673331650695544e-07  6.036433553770794e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 5.963999999999993e-07  1.923465331888502e-09  1.923465347731724e-09  1.673331652857406e-07  6.036433494259202e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048912564755483e-10 -1.266450944115149e-09 
 6.013999999999992e-07  1.923465371353461e-09  1.923465348971792e-09  1.673331651644907e-07  6.036433555377878e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048921446539680e-10 -1.266450944115149e-09 
 6.063999999999992e-07  1.923465327985374e-09  1.923465348047662e-09  1.673331653297864e-07  6.036433494597140e-08  1.199999999366775e+00  3.299999999647556e+00 -7.048894801187089e-10 -1.266450944115149e-09 
 6.113999999999991e-07  1.923465373088185e-09  1.923465349323904e-09  1.673331651745829e-07  6.036433579531488e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 6.163999999999991e-07  1.923465325600129e-09  1.923465348239994e-09  1.673331653254722e-07  6.036433524967857e-08  1.199999999366775e+00  3.299999999647554e+00 -7.048930328323877e-10 -1.266450944115149e-09 
 6.213999999999990e-07  1.923465373955546e-09  1.923465349508494e-09  1.673331652567761e-07  6.036433534815306e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450944115149e-09 
 6.263999999999990e-07  1.923465331454821e-09  1.923465348776546e-09  1.673331653930754e-07  6.036433557280460e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450500025940e-09 
 6.313999999999989e-07  1.923465373955546e-09  1.923465350121499e-09  1.673331652435085e-07  6.036433555043033e-08  1.199999999366775e+00  3.299999999647555e+00 -7.048903682971286e-10 -1.266450500025940e-09 
