2026-09-23 07:45:21 +0200: Memory Usage (407608K) : Starting running IHP-SG13G2 KLayout DRC runset on ${BULK}/sense-m2-feed-build-20260923-r1/g1_sense_physical.gds
2026-09-23 07:45:21 +0200: Memory Usage (407608K) : Ruby Version for klayout: 3.2.3
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : Loading database to memory is complete.
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : IHP-SG13G2 KLayout DRC runset output at: ${BULK}/sense-m2-feed-drc-20260923-r1/reports/g1_sense_physical_g1_sense_physical_main.lyrdb
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : Evaluate switches.
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : tables selected: main
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : deep mode is enabled.
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : FEOL enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : BEOL enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : OFFGRID enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : ANGLE enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : PIN enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : FORBIDDEN enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : RECOMMENDED enabled: true
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : PreCheck DRC enabled: false
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 07:45:21 +0200: Memory Usage (408688K) : Read in polygons from layers.
2026-09-23 07:45:21 +0200: Memory Usage (409976K) : activ_drw has 1011 polygons
2026-09-23 07:45:21 +0200: Memory Usage (409976K) : activ_pin has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411152K) : activ_mask has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411152K) : activ_filler has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411152K) : activ_nofill has 4 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411152K) : activ_opc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411152K) : activ_iopc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : activ_noqrc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : biwind_drw has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : biwind_opc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : pemwind_drw has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : gatpoly_drw has 1566 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : gatpoly_pin has 50 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : gatpoly_filler has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411416K) : gatpoly_nofill has 4 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411500K) : gatpoly_opc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411500K) : gatpoly_iopc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (411500K) : gatpoly_noqrc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412288K) : cont_drw has 41384 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412288K) : cont_opc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412288K) : nsd_drw has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412552K) : nsd_block has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412552K) : metal1_drw has 3466 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412552K) : metal1_pin has 106 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412552K) : metal1_mask has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412552K) : metal1_filler has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412552K) : metal1_nofill has 4 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412816K) : metal1_slit has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412816K) : metal1_text has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412816K) : metal1_opc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412816K) : metal1_noqrc has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (412816K) : metal1_res has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413148K) : metal1_iprobe has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413148K) : metal1_diffprb has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413148K) : passiv_drw has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413148K) : passiv_pin has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413412K) : passiv_sbump has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413412K) : passiv_pillar has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413412K) : passiv_pdl has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413412K) : metal2_drw has 1155 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413652K) : metal2_pin has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413652K) : metal2_mask has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413652K) : metal2_filler has 0 polygons
2026-09-23 07:45:21 +0200: Memory Usage (413652K) : metal2_nofill has 4 polygons
