 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  1.199999792681809e+00  1.015922260070480e-07  4.900000035607146e-01  5.100000032420314e-01  0.000000000000000e+00 
 2.000000000000000e-12  1.199999792681778e+00  1.015922175212972e-07  4.900000035607146e-01  5.100000032420315e-01  0.000000000000000e+00 
 4.000000000000001e-12  1.199999792681743e+00  1.015922087904339e-07  4.900000035607145e-01  5.100000032420317e-01  0.000000000000000e+00 
 8.000000000000001e-12  1.199999792681693e+00  1.015921991358304e-07  4.900000035607143e-01  5.100000032420318e-01  0.000000000000000e+00 
 1.600000000000000e-11  1.199999792681645e+00  1.015922002486555e-07  4.900000035607144e-01  5.100000032420318e-01  0.000000000000000e+00 
 3.200000000000001e-11  1.199999792681604e+00  1.015922130454937e-07  4.900000035607147e-01  5.100000032420313e-01  0.000000000000000e+00 
 6.400000000000001e-11  1.199999792681558e+00  1.015922218281819e-07  4.900000035607145e-01  5.100000032420300e-01  0.000000000000000e+00 
 1.280000000000000e-10  1.199999792681562e+00  1.015922282228876e-07  4.900000035607146e-01  5.100000032420300e-01  0.000000000000000e+00 
 2.560000000000000e-10  1.199999792681496e+00  1.015922210366601e-07  4.900000035607136e-01  5.100000032420311e-01  0.000000000000000e+00 
 5.120000000000001e-10  1.199999792681237e+00  1.015922227650003e-07  4.900000035607123e-01  5.100000032420305e-01  0.000000000000000e+00 
 1.024000000000000e-09  1.199999792681601e+00  1.015922343758383e-07  4.900000035607082e-01  5.100000032420253e-01  0.000000000000000e+00 
 2.024000000000000e-09  1.199999792681479e+00  1.015922170203286e-07  4.900000035607061e-01  5.100000032420258e-01  0.000000000000000e+00 
 3.024000000000000e-09  1.199999792681509e+00  1.015922349020748e-07  4.900000035607103e-01  5.100000032420361e-01  0.000000000000000e+00 
 4.024000000000000e-09  1.199999792681586e+00  1.015922184501440e-07  4.900000035607118e-01  5.100000032420394e-01  0.000000000000000e+00 
 5.024000000000000e-09  1.199999792681455e+00  1.015922325330020e-07  4.900000035607120e-01  5.100000032420406e-01  0.000000000000000e+00 
 6.024000000000000e-09  1.199999792681447e+00  1.015922198610027e-07  4.900000035607119e-01  5.100000032420409e-01  0.000000000000000e+00 
 7.024000000000000e-09  1.199999792681549e+00  1.015922327522315e-07  4.900000035607130e-01  5.100000032420395e-01  0.000000000000000e+00 
 8.024000000000000e-09  1.199999792681462e+00  1.015922189700922e-07  4.900000035607132e-01  5.100000032420401e-01  0.000000000000000e+00 
