 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.177528118457934e-01  6.148895715930934e-01  4.900000080871807e-01  5.100000073654469e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.177528118457839e-01  6.148895715930879e-01  4.900000080871802e-01  5.100000073654464e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.177528118457752e-01  6.148895715930833e-01  4.900000080871800e-01  5.100000073654460e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.177528118457594e-01  6.148895715930757e-01  4.900000080871801e-01  5.100000073654462e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.177528118457545e-01  6.148895715930636e-01  4.900000080871836e-01  5.100000073654497e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.177528118457840e-01  6.148895715930347e-01  4.900000080871987e-01  5.100000073654642e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.177528118458504e-01  6.148895715930494e-01  4.900000080872415e-01  5.100000073655062e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.177528118458558e-01  6.148895715930582e-01  4.900000080873360e-01  5.100000073656008e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.177528118458679e-01  6.148895715929995e-01  4.900000080875108e-01  5.100000073657756e-01  0.000000000000000e+00 
 5.120000000000001e-10  6.177528118455876e-01  6.148895715933345e-01  4.900000080877958e-01  5.100000073660584e-01  0.000000000000000e+00 
 1.024000000000000e-09  6.177528118460969e-01  6.148895715929005e-01  4.900000080881922e-01  5.100000073664452e-01  0.000000000000000e+00 
 2.024000000000000e-09  6.177528118455253e-01  6.148895715933694e-01  4.900000080885633e-01  5.100000073668108e-01  0.000000000000000e+00 
 3.024000000000000e-09  6.177528118459661e-01  6.148895715928012e-01  4.900000080886598e-01  5.100000073669214e-01  0.000000000000000e+00 
 4.024000000000000e-09  6.177528118454977e-01  6.148895715934538e-01  4.900000080886658e-01  5.100000073669355e-01  0.000000000000000e+00 
 5.024000000000000e-09  6.177528118460808e-01  6.148895715926991e-01  4.900000080886364e-01  5.100000073669032e-01  0.000000000000000e+00 
 6.024000000000000e-09  6.177528118452799e-01  6.148895715935887e-01  4.900000080885988e-01  5.100000073668587e-01  0.000000000000000e+00 
 7.024000000000000e-09  6.177528118462453e-01  6.148895715925349e-01  4.900000080885619e-01  5.100000073668235e-01  0.000000000000000e+00 
 8.024000000000000e-09  6.177528118449740e-01  6.148895715938760e-01  4.900000080885287e-01  5.100000073667859e-01  0.000000000000000e+00 
 9.024000000000000e-09  6.177528118465950e-01  6.148895715922695e-01  4.900000080884914e-01  5.100000073667512e-01  0.000000000000000e+00 
 1.002400000000000e-08  6.177528118447825e-01  6.148895715940994e-01  4.900000080884557e-01  5.100000073667205e-01  0.000000000000000e+00 
 1.102400000000000e-08  6.177528118468467e-01  6.148895715919248e-01  4.900000080884331e-01  5.100000073666865e-01  0.000000000000000e+00 
 1.202400000000000e-08  6.177528118442684e-01  6.148895715945241e-01  4.900000080884090e-01  5.100000073666653e-01  0.000000000000000e+00 
 1.302400000000000e-08  6.177528118473334e-01  6.148895715914217e-01  4.900000080883785e-01  5.100000073666338e-01  0.000000000000000e+00 
 1.402400000000000e-08  6.177528118437798e-01  6.148895715951143e-01  4.900000080883486e-01  5.100000073665926e-01  0.000000000000000e+00 
 1.502400000000000e-08  6.177528118481339e-01  6.148895715907007e-01  4.900000080883221e-01  5.100000073665598e-01  0.000000000000000e+00 
 1.602400000000000e-08  6.177528118429436e-01  6.148895715959708e-01  4.900000080882904e-01  5.100000073665225e-01  0.000000000000000e+00 
 1.702400000000000e-08  6.177528118491268e-01  6.148895715897597e-01  4.900000080882597e-01  5.100000073664973e-01  0.000000000000000e+00 
 1.802400000000000e-08  6.177528118416432e-01  6.148895715971995e-01  4.900000080882321e-01  5.100000073664893e-01  0.000000000000000e+00 
 1.902400000000000e-08  6.177528118506559e-01  6.148895715882023e-01  4.900000080882081e-01  5.100000073664616e-01  0.000000000000000e+00 
 2.000000000000000e-08  6.177528118399186e-01  6.148895715988409e-01  4.900000080881783e-01  5.100000073664244e-01  0.000000000000000e+00 
 2.002000000000000e-08  6.177654169532039e-01  6.149032778063117e-01  4.902748116347473e-01  5.102755189890571e-01  1.199999999999971e-01 
 2.006000000000000e-08  6.177369262785405e-01  6.148769459554910e-01  4.905573873581272e-01  5.105587932772029e-01  3.599999999999914e-01 
 2.010180786914417e-08  6.177537833858651e-01  6.148985971294815e-01  4.883500605967911e-01  5.082704223183578e-01  6.108472148650468e-01 
 2.014445885156070e-08  6.177460811645683e-01  6.149031597342575e-01  4.820817681512798e-01  5.016871128998588e-01  8.667531093642036e-01 
 2.017222942578035e-08  6.176984662735078e-01  6.148757710259820e-01  4.786544286065545e-01  4.982424194183437e-01  1.033376554682087e+00 
 2.020000000000000e-08  6.176125631573230e-01  6.148747137673157e-01  4.759711374491678e-01  4.955554966983521e-01  1.199999999999991e+00 
 2.020419457136101e-08  6.175469214419401e-01  6.148346179531059e-01  4.755570911047391e-01  4.951380897311420e-01  1.200000000000000e+00 
 2.021258371408304e-08  6.174862996983055e-01  6.148318572613429e-01  4.748398273869112e-01  4.944180639064901e-01  1.200000000000000e+00 
 2.022936199952709e-08  6.174645780027289e-01  6.149570588770266e-01  4.737200553747734e-01  4.932977016744216e-01  1.200000000000000e+00 
 2.026291857041520e-08  6.172836484573369e-01  6.153013772343495e-01  4.718479806417653e-01  4.914606819531647e-01  1.200000000000000e+00 
 2.032409557400092e-08  6.193467147740119e-01  6.153606381387121e-01  4.692229600909525e-01  4.896660546465187e-01  1.200000000000000e+00 
 2.040015466453074e-08  6.000800191538135e-01  6.277755459861581e-01  4.685856475273519e-01  4.891742868348514e-01  1.200000000000000e+00 
