 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  1.199999792681810e+00  1.015922258594795e-07  7.400000009859573e-01  7.600000008759329e-01  0.000000000000000e+00 
 2.000000000000000e-12  1.199999792681788e+00  1.015922199195524e-07  7.400000009859572e-01  7.600000008759328e-01  0.000000000000000e+00 
 4.000000000000001e-12  1.199999792681764e+00  1.015922138384792e-07  7.400000009859571e-01  7.600000008759327e-01  0.000000000000000e+00 
 8.000000000000001e-12  1.199999792681717e+00  1.015922038057060e-07  7.400000009859571e-01  7.600000008759324e-01  0.000000000000000e+00 
 1.600000000000000e-11  1.199999792681678e+00  1.015922045915357e-07  7.400000009859574e-01  7.600000008759323e-01  0.000000000000000e+00 
 3.200000000000001e-11  1.199999792681685e+00  1.015922236177660e-07  7.400000009859576e-01  7.600000008759320e-01  0.000000000000000e+00 
 6.400000000000001e-11  1.199999792681738e+00  1.015922345334050e-07  7.400000009859578e-01  7.600000008759309e-01  0.000000000000000e+00 
 1.280000000000000e-10  1.199999792681639e+00  1.015922132067417e-07  7.400000009859573e-01  7.600000008759327e-01  0.000000000000000e+00 
 2.560000000000000e-10  1.199999792681354e+00  1.015922198935044e-07  7.400000009859553e-01  7.600000008759362e-01  0.000000000000000e+00 
 5.120000000000001e-10  1.199999792681403e+00  1.015922325658254e-07  7.400000009859529e-01  7.600000008759344e-01  0.000000000000000e+00 
 1.024000000000000e-09  1.199999792681488e+00  1.015922213821682e-07  7.400000009859584e-01  7.600000008759298e-01  0.000000000000000e+00 
 2.024000000000000e-09  1.199999792681589e+00  1.015922311312576e-07  7.400000009859735e-01  7.600000008759396e-01  0.000000000000000e+00 
 3.024000000000000e-09  1.199999792681506e+00  1.015922204444246e-07  7.400000009859800e-01  7.600000008759422e-01  0.000000000000000e+00 
 4.024000000000000e-09  1.199999792681504e+00  1.015922315548579e-07  7.400000009859835e-01  7.600000008759421e-01  0.000000000000000e+00 
 5.024000000000000e-09  1.199999792681526e+00  1.015922210561632e-07  7.400000009859837e-01  7.600000008759411e-01  0.000000000000000e+00 
