 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.177528118457953e-01  6.148895715930960e-01  7.400000022579702e-01  7.600000020075663e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.177528118457847e-01  6.148895715930891e-01  7.400000022579684e-01  7.600000020075643e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.177528118457757e-01  6.148895715930839e-01  7.400000022579677e-01  7.600000020075636e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.177528118457595e-01  6.148895715930754e-01  7.400000022579689e-01  7.600000020075646e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.177528118457546e-01  6.148895715930621e-01  7.400000022579832e-01  7.600000020075786e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.177528118457852e-01  6.148895715930319e-01  7.400000022580414e-01  7.600000020076364e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.177528118458624e-01  6.148895715930053e-01  7.400000022582068e-01  7.600000020078017e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.177528118461213e-01  6.148895715927554e-01  7.400000022585675e-01  7.600000020081661e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.177528118438060e-01  6.148895715948222e-01  7.400000022592321e-01  7.600000020088372e-01  0.000000000000000e+00 
 5.120000000000001e-10  6.177528118493195e-01  6.148895715894440e-01  7.400000022603248e-01  7.600000020099414e-01  0.000000000000000e+00 
 1.024000000000000e-09  6.177528118407328e-01  6.148895715982385e-01  7.400000022618316e-01  7.600000020114450e-01  0.000000000000000e+00 
 2.024000000000000e-09  6.177528118519867e-01  6.148895715868807e-01  7.400000022632421e-01  7.600000020128229e-01  0.000000000000000e+00 
 3.024000000000000e-09  6.177528118382841e-01  6.148895716004588e-01  7.400000022635652e-01  7.600000020131846e-01  0.000000000000000e+00 
 4.024000000000000e-09  6.177528118547602e-01  6.148895715842749e-01  7.400000022635405e-01  7.600000020131795e-01  0.000000000000000e+00 
 5.024000000000000e-09  6.177528118350851e-01  6.148895716036848e-01  7.400000022634461e-01  7.600000020130546e-01  0.000000000000000e+00 
 6.024000000000000e-09  6.177528118586744e-01  6.148895715804070e-01  7.400000022632864e-01  7.600000020128921e-01  0.000000000000000e+00 
 7.024000000000000e-09  6.177528118306379e-01  6.148895716080991e-01  7.400000022631247e-01  7.600000020127216e-01  0.000000000000000e+00 
 8.024000000000000e-09  6.177528118637704e-01  6.148895715750512e-01  7.400000022629729e-01  7.600000020125498e-01  0.000000000000000e+00 
 9.024000000000000e-09  6.177528118242530e-01  6.148895716145025e-01  7.400000022628186e-01  7.600000020123798e-01  0.000000000000000e+00 
 1.002400000000000e-08  6.177528118714986e-01  6.148895715672811e-01  7.400000022626487e-01  7.600000020122215e-01  0.000000000000000e+00 
 1.102400000000000e-08  6.177528118148596e-01  6.148895716237253e-01  7.400000022624766e-01  7.600000020120706e-01  0.000000000000000e+00 
 1.202400000000000e-08  6.177528118827225e-01  6.148895715563170e-01  7.400000022623164e-01  7.600000020119086e-01  0.000000000000000e+00 
 1.302400000000000e-08  6.177528118016987e-01  6.148895716369468e-01  7.400000022621688e-01  7.600000020117524e-01  0.000000000000000e+00 
 1.402400000000000e-08  6.177528118983994e-01  6.148895715407051e-01  7.400000022620392e-01  7.600000020116087e-01  0.000000000000000e+00 
 1.502400000000000e-08  6.177528117828561e-01  6.148895716556507e-01  7.400000022619049e-01  7.600000020114799e-01  0.000000000000000e+00 
 1.602400000000000e-08  6.177528119210273e-01  6.148895715181852e-01  7.400000022617584e-01  7.600000020113512e-01  0.000000000000000e+00 
 1.702400000000000e-08  6.177528117558421e-01  6.148895716825186e-01  7.400000022616322e-01  7.600000020112174e-01  0.000000000000000e+00 
 1.802400000000000e-08  6.177528119531603e-01  6.148895714861273e-01  7.400000022615120e-01  7.600000020111033e-01  0.000000000000000e+00 
 1.902400000000000e-08  6.177528117175005e-01  6.148895717207914e-01  7.400000022613894e-01  7.600000020109887e-01  0.000000000000000e+00 
 2.000000000000000e-08  6.177528119996251e-01  6.148895714399732e-01  7.400000022612739e-01  7.600000020108745e-01  0.000000000000000e+00 
 2.002000000000000e-08  6.177654156346419e-01  6.149032759145669e-01  7.402769795873947e-01  7.602777228312070e-01  1.199999999999971e-01 
 2.006000000000000e-08  6.177369308927154e-01  6.148769490031509e-01  7.405143683528487e-01  7.605157235897085e-01  3.599999999999914e-01 
 2.010172438672252e-08  6.177534670344964e-01  6.148981693602642e-01  7.377768713689377e-01  7.576086123385941e-01  6.103463203351102e-01 
 2.014467398770338e-08  6.177261192910350e-01  6.148834978722310e-01  7.256321141254525e-01  7.451540658752989e-01  8.680439262202729e-01 
 2.017233699385169e-08  6.173671349881501e-01  6.146350322292291e-01  7.175829726268419e-01  7.369144791709271e-01  1.034021963110122e+00 
 2.020000000000000e-08  6.172695562395301e-01  6.149020915209200e-01  7.118094969221747e-01  7.311833995307988e-01  1.199999999999991e+00 
 2.020354864460188e-08  6.172527585619911e-01  6.149517009481995e-01  7.111823398352215e-01  7.306030212797037e-01  1.200000000000000e+00 
 2.021064593380565e-08  6.173066702532246e-01  6.151368314528423e-01  7.101147327105932e-01  7.296235764716179e-01  1.200000000000000e+00 
 2.022484051221317e-08  6.176092884096535e-01  6.156759131349325e-01  7.087356713594815e-01  7.283833595755355e-01  1.200000000000000e+00 
 2.025322966902823e-08  6.194987971274660e-01  6.162959761322115e-01  7.078468962427623e-01  7.277609429769860e-01  1.200000000000000e+00 
 2.030349254635081e-08  6.350944314127801e-01  6.067209453000544e-01  7.087407577188390e-01  7.287664918385948e-01  1.200000000000000e+00 
 2.035351003122215e-08  4.678116212084216e-01  6.457181755318638e-01  7.097551262530972e-01  7.293013555462271e-01  1.200000000000000e+00 
 2.042378835513286e-08  5.560204739975796e-02  9.412852976680993e-01  7.112003768916391e-01  7.305038377520612e-01  1.200000000000000e+00 
 2.048900536314403e-08 -1.189089104942976e-02  1.181822042689496e+00  7.128909551638161e-01  7.322402611228698e-01  1.200000000000000e+00 
 2.055397541897498e-08  9.270354109195777e-03  1.203299132988010e+00  7.144735884505915e-01  7.338283415384985e-01  1.200000000000000e+00 
 2.065539160901191e-08 -7.374361625522471e-03  1.197657933506500e+00  7.168130751960736e-01  7.362548315347159e-01  1.200000000000000e+00 
 2.075456317822936e-08  5.926715252329836e-03  1.201613372350142e+00  7.188653394363034e-01  7.383307166145894e-01  1.200000000000000e+00 
 2.095290631666426e-08 -5.259763238688913e-03  1.198555468349620e+00  7.224798519397618e-01  7.420575858752457e-01  1.200000000000000e+00 
 2.123472681224802e-08  4.894832108862135e-03  1.201232127364178e+00  7.265687837991688e-01  7.462241599575073e-01  1.200000000000000e+00 
 2.169005842558356e-08 -4.631310967263770e-03  1.198790949145336e+00  7.313114143928250e-01  7.511051450083142e-01  1.200000000000000e+00 
 2.248990394446129e-08  4.534389453044573e-03  1.201105451442822e+00  7.360515818447155e-01  7.559416286440407e-01  1.200000000000000e+00 
 2.348990394446129e-08 -4.407763048399344e-03  1.198874469719343e+00  7.385820070754346e-01  7.585559980525626e-01  1.200000000000000e+00 
 2.448990394446129e-08  4.337435978709497e-03  1.201038161224328e+00  7.394823810491583e-01  7.594588592753134e-01  1.200000000000000e+00 
 2.548990394446129e-08 -4.218411402892791e-03  1.198944295943638e+00  7.398190836983615e-01  7.598242818704051e-01  1.200000000000000e+00 
 2.648990394446129e-08  4.149610225609981e-03  1.200974105474579e+00  7.399287478023604e-01  7.599169636419062e-01  1.200000000000000e+00 
 2.748990394446129e-08 -4.037312828835495e-03  1.199010078327269e+00  7.399798665527398e-01  7.599890285987340e-01  1.200000000000000e+00 
 2.848990394446129e-08  3.970384632829619e-03  1.200913234067755e+00  7.399869362713239e-01  7.599769186205870e-01  1.200000000000000e+00 
 2.948990394446128e-08 -3.864175693411033e-03  1.199072180641855e+00  7.400006534432081e-01  7.600101434645106e-01  1.200000000000000e+00 
 3.048990394446129e-08  3.799308164706075e-03  1.200855436730687e+00  7.399946315166087e-01  7.599850496716369e-01  1.200000000000000e+00 
 3.148990394446129e-08 -3.698685496056608e-03  1.199130883624494e+00  7.400032318282710e-01  7.600125657675171e-01  1.200000000000000e+00 
 3.248990394446129e-08  3.635975344774270e-03  1.200800582529586e+00  7.399957569428250e-01  7.599864322855554e-01  1.200000000000000e+00 
 3.348990394446129e-08 -3.540523704969950e-03  1.199186418681832e+00  7.400034439295310e-01  7.600125587751991e-01  1.200000000000000e+00 
 3.448990394446130e-08  3.480012326968561e-03  1.200748535560404e+00  7.399960253279915e-01  7.599869322835608e-01  1.200000000000000e+00 
 3.548990394446130e-08 -3.389376188113326e-03  1.199238984712273e+00  7.400033509258808e-01  7.600122403003589e-01  1.200000000000000e+00 
 3.648990394446130e-08  3.331069769342088e-03  1.200699161558267e+00  7.399961793550487e-01  7.599873122872421e-01  1.200000000000000e+00 
 3.748990394446130e-08 -3.244937186970842e-03  1.199288757412087e+00  7.400032212671317e-01  7.600118867436511e-01  1.200000000000000e+00 
 3.848990394446131e-08  3.188818757975138e-03  1.200652330647692e+00  7.399963153504882e-01  7.599876709157509e-01  1.200000000000000e+00 
 3.948990394446131e-08 -3.106911200079435e-03  1.199335895079096e+00  7.400030900966470e-01  7.600115346301632e-01  1.200000000000000e+00 
 4.048990394446131e-08  3.052948238915356e-03  1.200607918766637e+00  7.399964456664352e-01  7.599880205391426e-01  1.200000000000000e+00 
 4.148990394446131e-08 -2.975013798163906e-03  1.199380542762075e+00  7.400029621220728e-01  7.600111891065249e-01  1.200000000000000e+00 
 4.248990394446131e-08  2.923163261506073e-03  1.200565808071106e+00  7.399965718091305e-01  7.599883624399513e-01  1.200000000000000e+00 
 4.348990394446132e-08 -2.848971915803174e-03  1.199422833368674e+00  7.400028380252509e-01  7.600108511122187e-01  1.200000000000000e+00 
 4.448990394446132e-08  2.799183633817227e-03  1.200525885844025e+00  7.399966939319215e-01  7.599886965665453e-01  1.200000000000000e+00 
 4.548990394446132e-08 -2.728523846091122e-03  1.199462890403227e+00  7.400027179139165e-01  7.600105209428519e-01  1.200000000000000e+00 
 4.648990394446132e-08  2.680742862185964e-03  1.200488045171826e+00  7.399968120557611e-01  7.599890227788286e-01  1.200000000000000e+00 
 4.748990394446133e-08 -2.613419033995497e-03  1.199500829209387e+00  7.400026017839187e-01  7.600101987348009e-01  1.200000000000000e+00 
 4.848990394446133e-08  2.567587283729991e-03  1.200452184540996e+00  7.399969262162921e-01  7.599893409919117e-01  1.200000000000000e+00 
 4.948990394446133e-08 -2.503417778314106e-03  1.199536757931990e+00  7.400024895890792e-01  7.600098845449170e-01  1.200000000000000e+00 
 5.048990394446133e-08  2.459475312328277e-03  1.200418207512372e+00  7.399970364745825e-01  7.599896511799231e-01  1.200000000000000e+00 
 5.148990394446134e-08 -2.398290881566292e-03  1.199570778291059e+00  7.400023812579710e-01  7.600095783738107e-01  1.200000000000000e+00 
 5.248990394446134e-08  2.356176768293373e-03  1.200386022426086e+00  7.399971429113767e-01  7.599899533651084e-01  1.200000000000000e+00 
 5.348990394446134e-08 -2.297819272356738e-03  1.199602986208773e+00  7.400022767021971e-01  7.600092801794271e-01  1.200000000000000e+00 
 5.448990394446134e-08  2.257472271597674e-03  1.200355542120502e+00  7.399972456215402e-01  7.599902476071527e-01  1.200000000000000e+00 
 5.548990394446135e-08 -2.201793615745167e-03  1.199633472324359e+00  7.400021758217066e-01  7.600089898867783e-01  1.200000000000000e+00 
 5.648990394446135e-08  2.163152685249637e-03  1.200326683679612e+00  7.399973447091035e-01  7.599905339944963e-01  1.200000000000000e+00 
 5.748990394446135e-08 -2.110013921467765e-03  1.199662322421851e+00  7.400020785093021e-01  7.600087073955913e-01  1.200000000000000e+00 
 5.848990394446135e-08  2.073018599731024e-03  1.200299368196038e+00  7.399974402838871e-01  7.599908126375146e-01  1.200000000000000e+00 
 5.948990394446135e-08 -2.022289156172676e-03  1.199689617794954e+00  7.400019846533382e-01  7.600084325866161e-01  1.200000000000000e+00 
 6.048990394446135e-08  1.986879852092157e-03  1.200273520554429e+00  7.399975324585414e-01  7.599910836632130e-01  1.200000000000000e+00 
 6.148990394446135e-08 -1.938436863571158e-03  1.199715435561687e+00  7.400018941405826e-01  7.600081653262654e-01  1.200000000000000e+00 
 6.248990394446134e-08  1.904555075081491e-03  1.200249069229920e+00  7.399976213467377e-01  7.599913472108345e-01  1.200000000000000e+00 
 6.348990394446134e-08 -1.858282794923186e-03  1.199739848934966e+00  7.400018068574533e-01  7.600079054705022e-01  1.200000000000000e+00 
 6.448990394446133e-08  1.825871272860439e-03  1.200225946102590e+00  7.399977070614614e-01  7.599916034284975e-01  1.200000000000000e+00 
 6.548990394446133e-08 -1.781660551306379e-03  1.199762927468961e+00  7.400017226916263e-01  7.600076528677930e-01  1.200000000000000e+00 
 6.648990394446132e-08  1.750663420575852e-03  1.200204086286603e+00  7.399977897140940e-01  7.599918524705818e-01  1.200000000000000e+00 
 6.748990394446132e-08 -1.708411238493916e-03  1.199784737273555e+00  7.400016415328715e-01  7.600074073614604e-01  1.200000000000000e+00 
 6.848990394446132e-08  1.678774085686957e-03  1.200183427967402e+00  7.399978694136107e-01  7.599920944955685e-01  1.200000000000000e+00 
 6.934495197223066e-08 -1.632584626950563e-03  1.199807024181571e+00  7.400015567626539e-01  7.600071488706623e-01  1.200000000000000e+00 
 7.020000000000001e-08  1.598715643144969e-03  1.200160696993279e+00  7.399979590095941e-01  7.599923688461450e-01  1.200000000000000e+00 
 7.022000000000000e-08  3.099922753716511e-04  1.200049631591518e+00  7.397758319181651e-01  7.597562196268750e-01  1.080000000000023e+00 
 7.026000000000001e-08 -1.634913805705518e-04  1.199970810858244e+00  7.395587987216271e-01  7.595343489614588e-01  8.399999999999890e-01 
 7.033000000000001e-08  3.428742735533523e-04  1.200251160849107e+00  7.439122197422970e-01  7.644527980255461e-01  4.199999999999892e-01 
 7.040000000000001e-08 -1.601206873371713e-02  1.196592781681122e+00  7.599290150676746e-01  7.804903869855991e-01  0.000000000000000e+00 
 7.040754138796082e-08 -1.240963148335308e-02  1.198950165682659e+00  7.621599298831681e-01  7.825901454342981e-01  0.000000000000000e+00 
 7.042262416388242e-08 -4.382629742469367e-03  1.203247044188520e+00  7.658571201645716e-01  7.862671919523005e-01  0.000000000000000e+00 
 7.045278971572563e-08  3.109563490990356e-04  1.202286409675026e+00  7.702920076281745e-01  7.907930179912921e-01  0.000000000000000e+00 
 7.048169023958596e-08 -5.618730910996416e-04  1.200389713972878e+00  7.717875045974051e-01  7.923514707625335e-01  0.000000000000000e+00 
 7.052032460511356e-08  2.625657757903248e-04  1.200433418750207e+00  7.717267071571542e-01  7.923420960295622e-01  0.000000000000000e+00 
 7.058079812687033e-08 -2.608275750762695e-04  1.199751472028971e+00  7.704172109962995e-01  7.910508041772345e-01  0.000000000000000e+00 
 7.064595016530757e-08  2.406553847034281e-04  1.200222175134017e+00  7.687611044464403e-01  7.893828089171436e-01  0.000000000000000e+00 
 7.077625424218205e-08 -2.162615603080089e-04  1.199774342126340e+00  7.655403638729202e-01  7.861070870195066e-01  0.000000000000000e+00 
 7.101688487285282e-08  2.202374533415217e-04  1.200207804383659e+00  7.603404139749232e-01  7.808011662152754e-01  0.000000000000000e+00 
 7.149814613419438e-08 -2.059047654514718e-04  1.199781925089447e+00  7.527391272901793e-01  7.730295762651881e-01  0.000000000000000e+00 
 7.228208959967892e-08  2.147815039685971e-04  1.200203734819922e+00  7.457780361571469e-01  7.659113062504356e-01  0.000000000000000e+00 
 7.328208959967892e-08 -2.022440301246750e-04  1.199784684060273e+00  7.420495297361469e-01  7.620954569192211e-01  0.000000000000000e+00 
 7.428208959967891e-08  2.115920277435741e-04  1.200201313741470e+00  7.407465096771311e-01  7.607637545965722e-01  0.000000000000000e+00 
 7.528208959967891e-08 -1.990774146323474e-04  1.199787102842871e+00  7.402902837587736e-01  7.602955449593564e-01  0.000000000000000e+00 
 7.628208959967890e-08  2.084494713032287e-04  1.200198898745074e+00  7.401257903126797e-01  7.601287575774691e-01  0.000000000000000e+00 
 7.728208959967890e-08 -1.959572547427471e-04  1.199789514995615e+00  7.400662844220370e-01  7.600664934193155e-01  0.000000000000000e+00 
 7.828208959967890e-08  2.053529122000765e-04  1.200196490831628e+00  7.400412969042526e-01  7.600424422175771e-01  0.000000000000000e+00 
 7.928208959967889e-08 -1.928826606348392e-04  1.199791919548155e+00  7.400314769260632e-01  7.600310064847020e-01  0.000000000000000e+00 
 8.028208959967889e-08  2.023014897344550e-04  1.200194090947337e+00  7.400249349995124e-01  7.600258081036100e-01  0.000000000000000e+00 
 8.128208959967888e-08 -1.898528002194303e-04  1.199794315578199e+00  7.400222295516012e-01  7.600216388533264e-01  0.000000000000000e+00 
 8.228208959967888e-08  1.992943975281966e-04  1.200191699992732e+00  7.400188742672068e-01  7.600196841522256e-01  0.000000000000000e+00 
 8.328208959967887e-08 -1.868668923931091e-04  1.199796702213433e+00  7.400176623393532e-01  7.600170343107640e-01  0.000000000000000e+00 
 8.428208959967887e-08  1.963308771426061e-04  1.200189318820009e+00  7.400152744632400e-01  7.600160575192160e-01  0.000000000000000e+00 
 8.528208959967887e-08 -1.839242010516493e-04  1.199799078626191e+00  7.400146193576554e-01  7.600139721657176e-01  0.000000000000000e+00 
 8.628208959967886e-08  1.934102124951185e-04  1.200186948235834e+00  7.400127241511955e-01  7.600134909210979e-01  0.000000000000000e+00 
 8.728208959967886e-08 -1.810240298471516e-04  1.199801444032871e+00  7.400123739234157e-01  7.600117144353992e-01  0.000000000000000e+00 
 8.828208959967885e-08  1.905317249447206e-04  1.200184589005987e+00  7.400107944920670e-01  7.600115499101971e-01  0.000000000000000e+00 
 8.928208959967885e-08 -1.781657176242257e-04  1.199803797690252e+00  7.400106398740398e-01  7.600099717966824e-01  0.000000000000000e+00 
 9.028208959967884e-08  1.876947689832937e-04  1.200182241852899e+00  7.400092809233627e-01  7.600100279116409e-01  0.000000000000000e+00 
 9.128208959967884e-08 -1.753486343024627e-04  1.199806138897399e+00  7.400092614298769e-01  7.600085870885669e-01  0.000000000000000e+00 
 9.228208959967884e-08  1.848987283724331e-04  1.200179907461485e+00  7.400080629832372e-01  7.600088034516725e-01  0.000000000000000e+00 
 9.328208959967883e-08 -1.725721773259060e-04  1.199808466990705e+00  7.400081416077632e-01  7.600074625671926e-01  0.000000000000000e+00 
 9.428208959967883e-08  1.821430128053045e-04  1.200177586477038e+00  7.400070631103317e-01  7.600077983767213e-01  0.000000000000000e+00 
 9.528208959967882e-08 -1.698357684828005e-04  1.199810781344063e+00  7.400072160055843e-01  7.600065333660927e-01  0.000000000000000e+00 
 9.628208959967882e-08  1.794270549250832e-04  1.200175279508992e+00  7.400062287863850e-01  7.600069597953520e-01  0.000000000000000e+00 
 9.728208959967881e-08 -1.671388511211351e-04  1.199813081368652e+00  7.400064400176537e-01  7.600057545794641e-01  0.000000000000000e+00 
 9.814104479983940e-08  1.765322505995039e-04  1.200172799546898e+00  7.400055698254489e-01  7.600062974306572e-01  0.000000000000000e+00 
 9.900000000000000e-08 -1.640481192904029e-04  1.199815740272230e+00  7.400058677302682e-01  7.600051805242629e-01  0.000000000000000e+00 
 9.909999999999999e-08  2.243818347073597e-06  1.199990761723927e+00  7.400059970374070e-01  7.600051268280171e-01  0.000000000000000e+00 
 9.930000000000000e-08  8.609845122099122e-06  1.199996388056660e+00  7.400076357496492e-01  7.600033688473349e-01  0.000000000000000e+00 
 9.965000000000000e-08  2.426403022687098e-06  1.199990861382879e+00  7.400138288184190e-01  7.599969558564262e-01  0.000000000000000e+00 
 1.000000000000000e-07  8.479895044432673e-06  1.199996317670467e+00  7.400233017654859e-01  7.599872929418281e-01  0.000000000000000e+00 
 1.000700000000000e-07  5.563409177428252e-06  1.199993650938449e+00  7.400253223651154e-01  7.599852231291377e-01  0.000000000000000e+00 
 1.002100000000000e-07  5.410855987712036e-06  1.199993562634174e+00  7.400291115650490e-01  7.599813556334487e-01  0.000000000000000e+00 
 1.004900000000000e-07  5.558103044370303e-06  1.199993651807476e+00  7.400353090718634e-01  7.599750001738059e-01  0.000000000000000e+00 
 1.010500000000000e-07  5.413468282186951e-06  1.199993562102046e+00  7.400436691706187e-01  7.599663344860140e-01  0.000000000000000e+00 
 1.020500000000000e-07  5.556760650341839e-06  1.199993652068299e+00  7.400508369883602e-01  7.599586495847888e-01  0.000000000000000e+00 
 1.030500000000000e-07  5.414424659344474e-06  1.199993561926390e+00  7.400531534254309e-01  7.599558524770864e-01  0.000000000000000e+00 
 1.040500000000000e-07  5.555809643757633e-06  1.199993652234761e+00  7.400538104207988e-01  7.599547486274970e-01  0.000000000000000e+00 
 1.050500000000000e-07  5.415370278326937e-06  1.199993561769816e+00  7.400539050502651e-01  7.599542365814258e-01  0.000000000000000e+00 
 1.060500000000000e-07  5.554869411282903e-06  1.199993652380643e+00  7.400538144791002e-01  7.599539367089487e-01  0.000000000000000e+00 
 1.070500000000000e-07  5.416305141008967e-06  1.199993561634865e+00  7.400536673758280e-01  7.599537171102559e-01  0.000000000000000e+00 
 1.080500000000000e-07  5.553939892737090e-06  1.199993652504138e+00  7.400535080591056e-01  7.599535324438758e-01  0.000000000000000e+00 
 1.090500000000000e-07  5.417229355802594e-06  1.199993561523450e+00  7.400533504709418e-01  7.599533657419318e-01  0.000000000000000e+00 
 1.100500000000000e-07  5.553020939969927e-06  1.199993652604109e+00  7.400531998223833e-01  7.599532116146563e-01  0.000000000000000e+00 
 1.110500000000000e-07  5.418143090949429e-06  1.199993561435548e+00  7.400530564582538e-01  7.599530667133518e-01  0.000000000000000e+00 
 1.120499999999999e-07  5.552112367368728e-06  1.199993652679550e+00  7.400529212126534e-01  7.599529306407391e-01  0.000000000000000e+00 
 1.130499999999999e-07  5.419046556542802e-06  1.199993561371981e+00  7.400527928116920e-01  7.599528016553635e-01  0.000000000000000e+00 
 1.140499999999999e-07  5.551213956742449e-06  1.199993652731000e+00  7.400526717726240e-01  7.599526801537664e-01  0.000000000000000e+00 
 1.150499999999999e-07  5.419939969053535e-06  1.199993561332614e+00  7.400525566227764e-01  7.599525645787595e-01  0.000000000000000e+00 
 1.160499999999999e-07  5.550325482898847e-06  1.199993652757966e+00  7.400524480002697e-01  7.599524555795423e-01  0.000000000000000e+00 
 1.170499999999999e-07  5.420823563075199e-06  1.199993561317441e+00  7.400523444049333e-01  7.599523516173530e-01  0.000000000000000e+00 
 1.180499999999999e-07  5.549446718641544e-06  1.199993652761672e+00  7.400522466129800e-01  7.599522534951902e-01  0.000000000000000e+00 
 1.190499999999999e-07  5.421697551714386e-06  1.199993561325753e+00  7.400521531208113e-01  7.599521596769088e-01  0.000000000000000e+00 
