 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  1.199999923251555e+00  2.761682380365068e-08  9.900000000717284e-01  1.010000000056187e+00  0.000000000000000e+00 
 2.000000000000000e-12  1.199999923251533e+00  2.761681780136249e-08  9.900000000717278e-01  1.010000000056186e+00  0.000000000000000e+00 
 4.000000000000001e-12  1.199999923251508e+00  2.761681169773794e-08  9.900000000717277e-01  1.010000000056186e+00  0.000000000000000e+00 
 8.000000000000001e-12  1.199999923251477e+00  2.761680659591620e-08  9.900000000717274e-01  1.010000000056187e+00  0.000000000000000e+00 
 1.600000000000000e-11  1.199999923251458e+00  2.761681098563395e-08  9.900000000717286e-01  1.010000000056188e+00  0.000000000000000e+00 
 3.200000000000001e-11  1.199999923251477e+00  2.761682533895284e-08  9.900000000717342e-01  1.010000000056195e+00  0.000000000000000e+00 
 6.400000000000001e-11  1.199999923251536e+00  2.761683179461783e-08  9.900000000717477e-01  1.010000000056211e+00  0.000000000000000e+00 
 1.280000000000000e-10  1.199999923251447e+00  2.761681210813557e-08  9.900000000717758e-01  1.010000000056246e+00  0.000000000000000e+00 
 2.560000000000000e-10  1.199999923251537e+00  2.761683657081978e-08  9.900000000718300e-01  1.010000000056311e+00  0.000000000000000e+00 
 5.120000000000001e-10  1.199999923251645e+00  2.761681576514950e-08  9.900000000719263e-01  1.010000000056412e+00  0.000000000000000e+00 
 1.024000000000000e-09  1.199999923251306e+00  2.761682642301186e-08  9.900000000720574e-01  1.010000000056537e+00  0.000000000000000e+00 
 2.024000000000000e-09  1.199999923251656e+00  2.761682341316117e-08  9.900000000721617e-01  1.010000000056650e+00  0.000000000000000e+00 
 3.024000000000000e-09  1.199999923251603e+00  2.761682351257912e-08  9.900000000721784e-01  1.010000000056732e+00  0.000000000000000e+00 
 4.024000000000000e-09  1.199999923251589e+00  2.761682377941356e-08  9.900000000721709e-01  1.010000000056769e+00  0.000000000000000e+00 
 5.024000000000000e-09  1.199999923251538e+00  2.761682321725346e-08  9.900000000721546e-01  1.010000000056767e+00  0.000000000000000e+00 
 6.024000000000000e-09  1.199999923251535e+00  2.761682401399552e-08  9.900000000721534e-01  1.010000000056772e+00  0.000000000000000e+00 
 7.024000000000000e-09  1.199999923251592e+00  2.761682350938306e-08  9.900000000721573e-01  1.010000000056761e+00  0.000000000000000e+00 
 8.024000000000000e-09  1.199999923251672e+00  2.761682424617848e-08  9.900000000721813e-01  1.010000000056744e+00  0.000000000000000e+00 
 9.024000000000000e-09  1.199999923251656e+00  2.761682287914417e-08  9.900000000721941e-01  1.010000000056764e+00  0.000000000000000e+00 
 1.002400000000000e-08  1.199999923251531e+00  2.761682359547951e-08  9.900000000721849e-01  1.010000000056794e+00  0.000000000000000e+00 
 1.102400000000000e-08  1.199999923251482e+00  2.761682358705640e-08  9.900000000721684e-01  1.010000000056774e+00  0.000000000000000e+00 
 1.202400000000000e-08  1.199999923251583e+00  2.761682457868592e-08  9.900000000721493e-01  1.010000000056739e+00  0.000000000000000e+00 
 1.302400000000000e-08  1.199999923251622e+00  2.761682316534856e-08  9.900000000721472e-01  1.010000000056751e+00  0.000000000000000e+00 
 1.402400000000000e-08  1.199999923251644e+00  2.761682439406747e-08  9.900000000721509e-01  1.010000000056761e+00  0.000000000000000e+00 
 1.502400000000000e-08  1.199999923251567e+00  2.761682252246431e-08  9.900000000721568e-01  1.010000000056768e+00  0.000000000000000e+00 
 1.602400000000000e-08  1.199999923251593e+00  2.761682500144959e-08  9.900000000721634e-01  1.010000000056794e+00  0.000000000000000e+00 
 1.702400000000000e-08  1.199999923251658e+00  2.761682270513036e-08  9.900000000721704e-01  1.010000000056775e+00  0.000000000000000e+00 
 1.802400000000000e-08  1.199999923251630e+00  2.761682424683662e-08  9.900000000721747e-01  1.010000000056735e+00  0.000000000000000e+00 
 1.902400000000000e-08  1.199999923251547e+00  2.761682259748221e-08  9.900000000721630e-01  1.010000000056746e+00  0.000000000000000e+00 
 2.000000000000000e-08  1.199999923251612e+00  2.761682533506834e-08  9.900000000721536e-01  1.010000000056751e+00  0.000000000000000e+00 
 2.002000000000000e-08  1.200011541251298e+00  4.570739258774441e-06  9.902853119356810e-01  1.010285953658052e+00  1.199999999999971e-01 
 2.006000000000000e-08  1.199991288227077e+00 -6.684371603447035e-06  9.907873202912314e-01  1.010789095529269e+00  3.599999999999914e-01 
 2.010273105466013e-08  1.200013166776711e+00  8.820300615450054e-06  9.893930390443290e-01  1.009392213822131e+00  6.163863279607755e-01 
 2.014779768416907e-08  1.199948373028596e+00 -2.405825801898170e-05  9.724506922823172e-01  9.918527688933410e-01  8.867861050144348e-01 
 2.017389884208453e-08  1.199380288953497e+00 -2.212336733128746e-04  9.563940138720358e-01  9.754225402513811e-01  1.043393052507203e+00 
 2.020000000000000e-08  1.199309631009468e+00  2.464117891805848e-05  9.481775754691409e-01  9.675745131005807e-01  1.199999999999991e+00 
 2.020465936476512e-08  1.199347110308137e+00  4.725536829576450e-05  9.479904205791905e-01  9.673774018284470e-01  1.200000000000000e+00 
 2.021397809429536e-08  1.199533227439903e+00  1.416286804617963e-04  9.478104788350886e-01  9.671893685981698e-01  1.200000000000000e+00 
 2.023261555335583e-08  1.200815673728515e+00  4.297697085026413e-04  9.481126551484785e-01  9.675343767950964e-01  1.200000000000000e+00 
 2.026989047147678e-08  1.210899808207477e+00  1.480798399697949e-03  9.496737382683261e-01  9.692550905147648e-01  1.200000000000000e+00 
 2.032603924291236e-08  1.160575014607024e+00 -5.841834152362231e-03  9.513896130885503e-01  9.706862657636800e-01  1.200000000000000e+00 
 2.038048110863875e-08  6.450835600220479e-01 -1.084649076211637e-01  9.529409322850889e-01  9.721961530196443e-01  1.200000000000000e+00 
 2.043264730143003e-08  8.901147612362187e-02  1.893529384381620e-01  9.547938063554721e-01  9.740973745649791e-01  1.200000000000000e+00 
 2.048750136511457e-08  1.264944745264812e-02  8.897752752758091e-01  9.564845279844666e-01  9.757921290815869e-01  1.200000000000000e+00 
