 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  1.199999792681764e+00  1.015922258880120e-07  9.900000001485791e-01  1.010000000117194e+00  0.000000000000000e+00 
 2.000000000000000e-12  1.199999792681728e+00  1.015922120230911e-07  9.900000001485685e-01  1.010000000117182e+00  0.000000000000000e+00 
 4.000000000000001e-12  1.199999792681714e+00  1.015922093776378e-07  9.900000001485657e-01  1.010000000117179e+00  0.000000000000000e+00 
 8.000000000000001e-12  1.199999792681689e+00  1.015922088901805e-07  9.900000001485787e-01  1.010000000117192e+00  0.000000000000000e+00 
 1.600000000000000e-11  1.199999792681679e+00  1.015922184433027e-07  9.900000001486929e-01  1.010000000117306e+00  0.000000000000000e+00 
 3.200000000000001e-11  1.199999792681683e+00  1.015922249454800e-07  9.900000001491339e-01  1.010000000117746e+00  0.000000000000000e+00 
 6.400000000000001e-11  1.199999792681730e+00  1.015922326998023e-07  9.900000001503444e-01  1.010000000118956e+00  0.000000000000000e+00 
 1.280000000000000e-10  1.199999792681637e+00  1.015922145799922e-07  9.900000001529313e-01  1.010000000121548e+00  0.000000000000000e+00 
 2.560000000000000e-10  1.199999792681336e+00  1.015922183704714e-07  9.900000001576736e-01  1.010000000126303e+00  0.000000000000000e+00 
 5.120000000000001e-10  1.199999792681365e+00  1.015922332094078e-07  9.900000001655647e-01  1.010000000134211e+00  0.000000000000000e+00 
 1.024000000000000e-09  1.199999792681492e+00  1.015922212899898e-07  9.900000001766098e-01  1.010000000145273e+00  0.000000000000000e+00 
 2.024000000000000e-09  1.199999792681509e+00  1.015922306371790e-07  9.900000001874540e-01  1.010000000156128e+00  0.000000000000000e+00 
 3.024000000000000e-09  1.199999792681410e+00  1.015922209308343e-07  9.900000001911508e-01  1.010000000159856e+00  0.000000000000000e+00 
 4.024000000000000e-09  1.199999792681637e+00  1.015922325902164e-07  9.900000001923696e-01  1.010000000161074e+00  0.000000000000000e+00 
 5.024000000000000e-09  1.199999792681506e+00  1.015922187221557e-07  9.900000001927598e-01  1.010000000161446e+00  0.000000000000000e+00 
 6.024000000000000e-09  1.199999792681514e+00  1.015922332491834e-07  9.900000001928638e-01  1.010000000161546e+00  0.000000000000000e+00 
 7.024000000000000e-09  1.199999792681543e+00  1.015922194747885e-07  9.900000001928783e-01  1.010000000161560e+00  0.000000000000000e+00 
 8.024000000000000e-09  1.199999792681508e+00  1.015922321560197e-07  9.900000001928659e-01  1.010000000161527e+00  0.000000000000000e+00 
 9.024000000000000e-09  1.199999792681422e+00  1.015922195413183e-07  9.900000001928322e-01  1.010000000161487e+00  0.000000000000000e+00 
 1.002400000000000e-08  1.199999792681524e+00  1.015922328551850e-07  9.900000001927906e-01  1.010000000161446e+00  0.000000000000000e+00 
