 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  1.199999923251530e+00  2.761682385685773e-08  7.400000004855305e-01  7.600000004309653e-01  0.000000000000000e+00 
 2.000000000000000e-12  1.199999923251513e+00  2.761681917786557e-08  7.400000004855304e-01  7.600000004309653e-01  0.000000000000000e+00 
 4.000000000000001e-12  1.199999923251504e+00  2.761681727660864e-08  7.400000004855304e-01  7.600000004309653e-01  0.000000000000000e+00 
 8.000000000000001e-12  1.199999923251485e+00  2.761681380629433e-08  7.400000004855304e-01  7.600000004309653e-01  0.000000000000000e+00 
 1.600000000000000e-11  1.199999923251459e+00  2.761681266701468e-08  7.400000004855306e-01  7.600000004309653e-01  0.000000000000000e+00 
 3.200000000000001e-11  1.199999923251480e+00  2.761682592051888e-08  7.400000004855313e-01  7.600000004309648e-01  0.000000000000000e+00 
 6.400000000000001e-11  1.199999923251535e+00  2.761683112674929e-08  7.400000004855322e-01  7.600000004309642e-01  0.000000000000000e+00 
 1.280000000000000e-10  1.199999923251507e+00  2.761681745772461e-08  7.400000004855327e-01  7.600000004309646e-01  0.000000000000000e+00 
 2.560000000000000e-10  1.199999923251532e+00  2.761682950778473e-08  7.400000004855367e-01  7.600000004309635e-01  0.000000000000000e+00 
 5.120000000000001e-10  1.199999923251679e+00  2.761682264338907e-08  7.400000004855456e-01  7.600000004309639e-01  0.000000000000000e+00 
 1.024000000000000e-09  1.199999923251450e+00  2.761682145376687e-08  7.400000004855530e-01  7.600000004309644e-01  0.000000000000000e+00 
 2.024000000000000e-09  1.199999923251573e+00  2.761682667015045e-08  7.400000004855635e-01  7.600000004309595e-01  0.000000000000000e+00 
 3.024000000000000e-09  1.199999923251530e+00  2.761682054254301e-08  7.400000004855598e-01  7.600000004309699e-01  0.000000000000000e+00 
 4.024000000000000e-09  1.199999923251571e+00  2.761682688899412e-08  7.400000004855632e-01  7.600000004309713e-01  0.000000000000000e+00 
 5.024000000000000e-09  1.199999923251622e+00  2.761682090873123e-08  7.400000004855720e-01  7.600000004309675e-01  0.000000000000000e+00 
 6.024000000000000e-09  1.199999923251606e+00  2.761682613044774e-08  7.400000004855753e-01  7.600000004309782e-01  0.000000000000000e+00 
 7.024000000000000e-09  1.199999923251607e+00  2.761682129643134e-08  7.400000004855743e-01  7.600000004309960e-01  0.000000000000000e+00 
 8.024000000000000e-09  1.199999923251567e+00  2.761682561978873e-08  7.400000004855630e-01  7.600000004309980e-01  0.000000000000000e+00 
 9.024000000000000e-09  1.199999923251611e+00  2.761682196536841e-08  7.400000004855569e-01  7.600000004309941e-01  0.000000000000000e+00 
 1.002400000000000e-08  1.199999923251581e+00  2.761682501362442e-08  7.400000004855505e-01  7.600000004309929e-01  0.000000000000000e+00 
 1.102400000000000e-08  1.199999923251651e+00  2.761682299075410e-08  7.400000004855373e-01  7.600000004309907e-01  0.000000000000000e+00 
 1.202400000000000e-08  1.199999923251488e+00  2.761682328828056e-08  7.400000004855557e-01  7.600000004309855e-01  0.000000000000000e+00 
 1.302400000000000e-08  1.199999923251498e+00  2.761682410940595e-08  7.400000004855826e-01  7.600000004309818e-01  0.000000000000000e+00 
 1.402400000000000e-08  1.199999923251601e+00  2.761682410393221e-08  7.400000004855876e-01  7.600000004309787e-01  0.000000000000000e+00 
 1.502400000000000e-08  1.199999923251587e+00  2.761682329765002e-08  7.400000004855852e-01  7.600000004309778e-01  0.000000000000000e+00 
 1.602400000000000e-08  1.199999923251629e+00  2.761682425074272e-08  7.400000004855732e-01  7.600000004309777e-01  0.000000000000000e+00 
 1.702400000000000e-08  1.199999923251677e+00  2.761682333980431e-08  7.400000004855692e-01  7.600000004309642e-01  0.000000000000000e+00 
 1.802400000000000e-08  1.199999923251548e+00  2.761682299144697e-08  7.400000004855770e-01  7.600000004309484e-01  0.000000000000000e+00 
 1.902400000000000e-08  1.199999923251658e+00  2.761682516474293e-08  7.400000004855775e-01  7.600000004309526e-01  0.000000000000000e+00 
 2.000000000000000e-08  1.199999923251573e+00  2.761682170623118e-08  7.400000004855707e-01  7.600000004309653e-01  0.000000000000000e+00 
 2.002000000000000e-08  1.200011542721673e+00  4.571296604315687e-06  7.402845059662425e-01  7.602851775474867e-01  1.199999999999971e-01 
 2.006000000000000e-08  1.199991284548213e+00 -6.686190843686012e-06  7.407895325096411e-01  7.607913935758086e-01  3.599999999999914e-01 
 2.010757316490659e-08  1.200015242581592e+00  9.444046041009763e-06  7.389256045622281e-01  7.589233987493410e-01  6.454389894395253e-01 
 2.015042769885324e-08  1.199967288457613e+00 -1.888077673952419e-05  7.266338651647176e-01  7.461291916956526e-01  9.025661931194411e-01 
 2.017521384942662e-08  1.199593895628868e+00 -1.404000546929420e-04  7.177969915721012e-01  7.370910124750583e-01  1.051283096559726e+00 
 2.020000000000000e-08  1.199212799344342e+00 -8.619692238752636e-05  7.114985198576977e-01  7.309009870325640e-01  1.199999999999991e+00 
 2.020360499577962e-08  1.199137172794863e+00 -9.493903785412049e-05  7.108348986005947e-01  7.303184517035273e-01  1.200000000000000e+00 
 2.021081498733886e-08  1.199073772111080e+00 -4.267259131302079e-05  7.098035054098228e-01  7.294131892696816e-01  1.200000000000000e+00 
 2.022523497045735e-08  1.199348963274593e+00  1.594489592941111e-04  7.088630622189691e-01  7.285681379120729e-01  1.200000000000000e+00 
 2.025407493669432e-08  1.205081018928838e+00  1.148176254674231e-03  7.090752041025080e-01  7.288916471266038e-01  1.200000000000000e+00 
 2.029080767335766e-08  1.224858176319273e+00  2.668783317963447e-03  7.100229756336760e-01  7.296441532855004e-01  1.200000000000000e+00 
 2.033600157476973e-08  1.079413126732404e+00 -2.123208431438380e-02  7.107638700281256e-01  7.300650372634284e-01  1.200000000000000e+00 
 2.039553841024538e-08  3.800447068544727e-01 -4.535909726818637e-02  7.121820150730815e-01  7.314745517531696e-01  1.200000000000000e+00 
 2.043840837765575e-08  3.634911625886075e-02  3.422392954277300e-01  7.132674191647608e-01  7.325588973926830e-01  1.200000000000000e+00 
 2.048794613738498e-08  2.509137285671841e-02  9.580527396406793e-01  7.144901192624864e-01  7.338323693348444e-01  1.200000000000000e+00 
 2.053449421324269e-08  1.420470056716062e-03  1.170219319351099e+00  7.155646231756985e-01  7.349151580050148e-01  1.200000000000000e+00 
 2.058423070889036e-08  8.611117825015154e-04  1.200391941978213e+00  7.166859709699777e-01  7.360773995150686e-01  1.200000000000000e+00 
 2.066924857199262e-08 -6.706838350740063e-04  1.199498527946388e+00  7.184721963395514e-01  7.379032295930786e-01  1.200000000000000e+00 
 2.074604634793280e-08  5.125594728991073e-04  1.200469774647208e+00  7.199717698365183e-01  7.394469276399227e-01  1.200000000000000e+00 
 2.089964189981315e-08 -4.477330843626741e-04  1.199561955981678e+00  7.226623828794558e-01  7.422035785675072e-01  1.200000000000000e+00 
 2.120683300357384e-08  4.182975811800449e-04  1.200422745027108e+00  7.270321146033016e-01  7.466910025746860e-01  1.200000000000000e+00 
 2.182121521109523e-08 -4.041294928049374e-04  1.199585426531735e+00  7.328331721204085e-01  7.526407872464324e-01  1.200000000000000e+00 
 2.282121521109523e-08  3.957398638393906e-04  1.200410197101023e+00  7.374116201452766e-01  7.573434694124359e-01  1.200000000000000e+00 
 2.382121521109523e-08 -3.873760197343978e-04  1.199594852613163e+00  7.390628948782724e-01  7.590357714496017e-01  1.200000000000000e+00 
 2.482121521109523e-08  3.792312921838888e-04  1.200399873852029e+00  7.396628933144671e-01  7.596551029952332e-01  1.200000000000000e+00 
 2.582121521109523e-08 -3.712803020814244e-04  1.199603173147971e+00  7.398765182808459e-01  7.598715603934012e-01  1.200000000000000e+00 
 2.682121521109523e-08  3.633807295477638e-04  1.200390715456738e+00  7.399569008839506e-01  7.599571316572551e-01  1.200000000000000e+00 
 2.782121521109523e-08 -3.557062395276314e-04  1.199612337479976e+00  7.399828002156530e-01  7.599808594246510e-01  1.200000000000000e+00 
 2.882121521109522e-08  3.481004291479814e-04  1.200381737238550e+00  7.399952702624970e-01  7.599965256818264e-01  1.200000000000000e+00 
 2.982121521109523e-08 -3.406933461531139e-04  1.199621310208476e+00  7.399967095122748e-01  7.599952189454593e-01  1.200000000000000e+00 
 3.082121521109523e-08  3.333698989679052e-04  1.200372950156719e+00  7.400002544756249e-01  7.600016011669668e-01  1.200000000000000e+00 
 3.182121521109523e-08 -3.262210688522102e-04  1.199630081942772e+00  7.399985521178964e-01  7.599971664126387e-01  1.200000000000000e+00 
 3.282121521109523e-08  3.191691323994813e-04  1.200364362303774e+00  7.400008803693321e-01  7.600021957279437e-01  1.200000000000000e+00 
 3.382121521109524e-08 -3.122697704097959e-04  1.199638646422602e+00  7.399988167949579e-01  7.599974877217425e-01  1.200000000000000e+00 
 3.482121521109524e-08  3.054789981391730e-04  1.200355978942693e+00  7.400009388420411e-01  7.600022085059640e-01  1.200000000000000e+00 
 3.582121521109524e-08 -2.988206595008074e-04  1.199646999897217e+00  7.399988736797473e-01  7.599975928374613e-01  1.200000000000000e+00 
