# Logfile created on 2026-09-23 00:25:28 +0200 by logger.rb/v1.5.3
2026-09-23 00:25:28 +0200: Memory Usage (408408K) : Starting running IHP-SG13G2 KLayout DRC runset on <results-root>/bgr-assembly-globalwide-20260922-r1/bank.gds
2026-09-23 00:25:28 +0200: Memory Usage (408408K) : Ruby Version for klayout: 3.2.3
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : Loading database to memory is complete.
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : IHP-SG13G2 KLayout DRC runset output at: <results-root>/bgr-assembly-globalwide-20260922-r1-drc/reports/bank_g1_bgr_main.lyrdb
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : Evaluate switches.
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : tables selected: main
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : deep mode is enabled.
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : FEOL enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : BEOL enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : OFFGRID enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : ANGLE enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : PIN enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : FORBIDDEN enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : RECOMMENDED enabled: true
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : PreCheck DRC enabled: false
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 00:25:28 +0200: Memory Usage (409772K) : Read in polygons from layers.
2026-09-23 00:25:28 +0200: Memory Usage (410088K) : activ_drw has 3157 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411496K) : activ_pin has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411496K) : activ_mask has 301 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411496K) : activ_filler has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411760K) : activ_nofill has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411760K) : activ_opc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411760K) : activ_iopc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411760K) : activ_noqrc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (411760K) : biwind_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412024K) : biwind_opc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412024K) : pemwind_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412024K) : gatpoly_drw has 2238 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412024K) : gatpoly_pin has 336 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412024K) : gatpoly_filler has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412024K) : gatpoly_nofill has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412076K) : gatpoly_opc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412076K) : gatpoly_iopc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412076K) : gatpoly_noqrc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412076K) : cont_drw has 52492 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412388K) : cont_opc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412388K) : nsd_drw has 60 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412388K) : nsd_block has 301 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412388K) : metal1_drw has 9205 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412652K) : metal1_pin has 3986 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412652K) : metal1_mask has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412652K) : metal1_filler has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412652K) : metal1_nofill has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412916K) : metal1_slit has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412916K) : metal1_text has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412916K) : metal1_opc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (412916K) : metal1_noqrc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413296K) : metal1_res has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413296K) : metal1_iprobe has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413296K) : metal1_diffprb has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413296K) : passiv_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413296K) : passiv_pin has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413560K) : passiv_sbump has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413560K) : passiv_pillar has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413560K) : passiv_pdl has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (413824K) : metal2_drw has 8968 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414024K) : metal2_pin has 593 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414024K) : metal2_mask has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414024K) : metal2_filler has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414024K) : metal2_nofill has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414024K) : metal2_slit has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414284K) : metal2_text has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414284K) : metal2_opc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414284K) : metal2_noqrc has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414284K) : metal2_res has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414284K) : metal2_iprobe has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414548K) : metal2_diffprb has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414548K) : baspoly_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414548K) : baspoly_pin has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414548K) : psd_drw has 2249 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414812K) : nldb_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414812K) : digibnd_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (414812K) : via1_drw has 7834 polygons
2026-09-23 00:25:28 +0200: Memory Usage (415076K) : backmetal1_drw has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (415076K) : backmetal1_pin has 0 polygons
2026-09-23 00:25:28 +0200: Memory Usage (415076K) : backmetal1_mask has 0 polygons
