2026-09-23 03:21:08 +0200: Memory Usage (407808K) : Starting running IHP-SG13G2 KLayout DRC runset on ${BULK}/ls-power-interface-build-20260923-r2/candidate_core.gds
2026-09-23 03:21:08 +0200: Memory Usage (407808K) : Ruby Version for klayout: 3.2.3
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : Loading database to memory is complete.
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : IHP-SG13G2 KLayout DRC runset output at: ${BULK}/ls-power-interface-core-drc-20260923-r2/reports/candidate_core_placed_core_NOT_CONNECTED_FULLCHIP_main.lyrdb
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : Evaluate switches.
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : tables selected: main
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : deep mode is enabled.
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : FEOL enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : BEOL enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : OFFGRID enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : ANGLE enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : PIN enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : FORBIDDEN enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : RECOMMENDED enabled: true
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : PreCheck DRC enabled: false
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 03:21:08 +0200: Memory Usage (417652K) : Read in polygons from layers.
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_drw has 72882 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_pin has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_mask has 308 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_filler has 859 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_nofill has 18 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_opc has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_iopc has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : activ_noqrc has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : biwind_drw has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : biwind_opc has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : pemwind_drw has 0 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : gatpoly_drw has 80107 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : gatpoly_pin has 1730 polygons
2026-09-23 03:21:08 +0200: Memory Usage (422108K) : gatpoly_filler has 859 polygons
