 frequency                ir                       ii                       vr                       vi                      
 2.88403150312660150e+00  1.75873855409736102e-15  2.57807199534667374e-14  9.02386961712187130e-04  1.39726528891608797e-06 
 2.95120922666638119e+00  1.76153715095508923e-15  2.63812300627068718e-14  9.02386961777468244e-04  1.42981177850492609e-06 
 3.01995172040201165e+00  1.76305503399656893e-15  2.69957278622797269e-14  9.02386961845857982e-04  1.46311637322452325e-06 
 3.09029543251358563e+00  1.75024789583408391e-15  2.76245391289977506e-14  9.02386961917245323e-04  1.49719673161183449e-06 
 3.16227766016837419e+00  1.75979565121553438e-15  2.82679973291443651e-14  9.02386961991630265e-04  1.53207092352397754e-06 
 3.23593656929627738e+00  1.74566036539175462e-15  2.89264435522995178e-14  9.02386962070345078e-04  1.56775743971912687e-06 
 3.31131121482590540e+00  1.76153715095508923e-15  2.96002270010306041e-14  9.02386962152279537e-04  1.60427520166053342e-06 
 3.38844156139201980e+00  1.75137275558803762e-15  3.02897048585435693e-14  9.02386962237655688e-04  1.64164357154894285e-06 
 3.46736850452531042e+00  1.75329043818062136e-15  3.09952427254342721e-14  9.02386962327916820e-04  1.67988236258870460e-06 
 3.54813389233574838e+00  1.74365459137265644e-15  3.17172146726280436e-14  9.02386962422174754e-04  1.71901184949297367e-06 
 3.63078054770100689e+00  1.74402050960587029e-15  3.24560035193123734e-14  9.02386962520318470e-04  1.75905277923364868e-06 
 3.71535229097171849e+00  1.74296341248769693e-15  3.32120009388160278e-14  9.02386962624457389e-04  1.80002638204169468e-06 
 3.80189396320560480e+00  1.73466248960460478e-15  3.39856078424208540e-14  9.02386962731926978e-04  1.84195438266364482e-06 
 3.89045144994279868e+00  1.72167916858909087e-15  3.47772343528920009e-14  9.02386962844947682e-04  1.88485901188042554e-06 
 3.98107170553496470e+00  1.71848754844383667e-15  3.55873002412292818e-14  9.02386962963519501e-04  1.92876301829434264e-06 
 4.07380277804111923e+00  1.73308362019092277e-15  3.64162349001973955e-14  9.02386963087753458e-04  1.97368968039075334e-06 
 4.16869383470334576e+00  1.72380691535259367e-15  3.72644780193053058e-14  9.02386963217871596e-04  2.01966281888056732e-06 
 4.26579518801591817e+00  1.70836381065825327e-15  3.81324792142293271e-14  9.02386963353429827e-04  2.06670680933032853e-06 
 4.36515832240165125e+00  1.70933959261349022e-15  3.90206987944367330e-14  9.02386963496426553e-04  2.11484659508649032e-06 
 4.46683592150962205e+00  1.71103365850799882e-15  3.99296076308368580e-14  9.02386963645529505e-04  2.16410770050065422e-06 
 4.57088189614874096e+00  1.69252768267638687e-15  4.08596876851766898e-14  9.02386963801515840e-04  2.21451624446295283e-06 
 4.67735141287197198e+00  1.70164175718884314e-15  4.18114320894502080e-14  9.02386963965162714e-04  2.26609895425064596e-06 
 4.78630092322637335e+00  1.69943269526240393e-15  4.27853454635357394e-14  9.02386964136137060e-04  2.31888317969922910e-06 
 4.89778819368445184e+00  1.67537695956038180e-15  4.37819442063635335e-14  9.02386964315882167e-04  2.37289690770373369e-06 
 5.01187233627271223e+00  1.67552603735909855e-15  4.48017566812042197e-14  9.02386964504064970e-04  2.42816877705766476e-06 
 5.12861383991363784e+00  1.67436729628725467e-15  4.58453237185946200e-14  9.02386964700463423e-04  2.48472809363779194e-06 
 5.24807460249771474e+00  1.66898016674271732e-15  4.69131984575190709e-14  9.02386964906631839e-04  2.54260484594239077e-06 
 5.37031796370251602e+00  1.65679644482941146e-15  4.80059472983214897e-14  9.02386965121904083e-04  2.60182972099164904e-06 
 5.49540873857623335e+00  1.64670658836171824e-15  4.91241494262493409e-14  9.02386965348389580e-04  2.66243412059823292e-06 
 5.62341325190347785e+00  1.64017427027249307e-15  5.02683978967146007e-14  9.02386965584645040e-04  2.72445017801701375e-06 
 5.75439937337155616e+00  1.63549864840364934e-15  5.14392993441261807e-14  9.02386965831780685e-04  2.78791077498253231e-06 
 5.88843655355587625e+00  1.62379604120438392e-15  5.26374745642250796e-14  9.02386966091239806e-04  2.85284955914324716e-06 
 6.02559586074356357e+00  1.60893569517775448e-15  5.38635588581915176e-14  9.02386966362689336e-04  2.91930096190212200e-06 
 6.16595001861480707e+00  1.61160554302750003e-15  5.51182024032218512e-14  9.02386966647239497e-04  2.98730021667246339e-06 
 6.30957344480191740e+00  1.59358068190992852e-15  5.64020702260587935e-14  9.02386966944668245e-04  3.05688337755923662e-06 
 6.45654229034653948e+00  1.58012979870753023e-15  5.77158432617825982e-14  9.02386967256640915e-04  3.12808733847541776e-06 
 6.60693448007594419e+00  1.58462246145976704e-15  5.90602180097039246e-14  9.02386967582713417e-04  3.20094985270350885e-06 
 6.76082975391980145e+00  1.56753950097954231e-15  6.04359072745176668e-14  9.02386967924995176e-04  3.27550955291303603e-06 
 6.91830970918934796e+00  1.56457149753236324e-15  6.18436403780611905e-14  9.02386968282375967e-04  3.35180597164395806e-06 
 7.07945784384136179e+00  1.54315172836219650e-15  6.32841638739983819e-14  9.02386968657520327e-04  3.42987956226738602e-06 
 7.24435960074988294e+00  1.53631447841195978e-15  6.47582414419405294e-14  9.02386969050095189e-04  3.50977172043451409e-06 
 7.41310241300915695e+00  1.51799823796053279e-15  6.62666547609490510e-14  9.02386969460877708e-04  3.59152480602504023e-06 
 7.58577575029181883e+00  1.50322598336041779e-15  6.78102034036563749e-14  9.02386969891089130e-04  3.67518216560710830e-06 
 7.76247116628689771e+00  1.49111680034647032e-15  6.93897060274060225e-14  9.02386970342283767e-04  3.76078815542011815e-06 
 7.94328234724279447e+00  1.48205693594263832e-15  7.10059999507361343e-14  9.02386970813906508e-04  3.84838816489293464e-06 
 8.12830516164097183e+00  1.46252096804716514e-15  7.26599422121706540e-14  9.02386971307289620e-04  3.93802864071013035e-06 
 8.31763771102668947e+00  1.45712028597547172e-15  7.43524098613869042e-14  9.02386971825097639e-04  4.02975711143854358e-06 
 8.51138038202374325e+00  1.42466198343668693e-15  7.60843000121551457e-14  9.02386972366775453e-04  4.12362221272744746e-06 
 8.70963589956078366e+00  1.40217156462119075e-15  7.78565310599484389e-14  9.02386972933544307e-04  4.21967371309601061e-06 
 8.91250938133743098e+00  1.39622878146325458e-15  7.96700426819426440e-14  9.02386973527735670e-04  4.31796254032118224e-06 
 9.12010839355907166e+00  1.36854096848340601e-15  8.15257965252306907e-14  9.02386974149793630e-04  4.41854080844005896e-06 
 9.33254300796988367e+00  1.35637079909725622e-15  8.34247764185808149e-14  9.02386974801272501e-04  4.52146184538172917e-06 
 9.54992586021433176e+00  1.32869653864456372e-15  8.53679891135903876e-14  9.02386975483393527e-04  4.62678022124233913e-06 
 9.77237220955807828e+00  1.30960102788166277e-15  8.73564650787793026e-14  9.02386976197266932e-04  4.73455177721873889e-06 
 9.99999999999996980e+00  1.28698863632176197e-15  8.93912586584086550e-14  9.02386976945002139e-04  4.84483365521649525e-06 
 1.02329299228075108e+01  1.24915675676559590e-15  9.14734487077554506e-14  9.02386977728153461e-04  4.95768432814700499e-06 
 1.04712854805089641e+01  1.22216689893428487e-15  9.36041391754477577e-14  9.02386978548053165e-04  5.07316363093084725e-06 
 1.07151930523760317e+01  1.19519059363012992e-15  9.57844598446185361e-14  9.02386979406477607e-04  5.19133279222287058e-06 
 1.09647819614318163e+01  1.17023361487222921e-15  9.80155667034825510e-14  9.02386980305647235e-04  5.31225446687649672e-06 
 1.12201845430195988e+01  1.15355723020668655e-15  1.00298642633550643e-13  9.02386981247005338e-04  5.43599276916424948e-06 
 1.14815362149687914e+01  1.12620145414216166e-15  1.02634898415481353e-13  9.02386982232772361e-04  5.56261330677180763e-06 
 1.17489755493952579e+01  1.08588268585285697e-15  1.05025572411443567e-13  9.02386983264946707e-04  5.69218321558427835e-06 
 1.20226443461740899e+01  1.05056480008414166e-15  1.07471932470940647e-13  9.02386984345970866e-04  5.82477119528233591e-06 
 1.23026877081237753e+01  1.01987510233922385e-15  1.09975275666112634e-13  9.02386985477399151e-04  5.96044754576773174e-06 
 1.25892541179416302e+01  9.67555571253220226e-16  1.12536929032890082e-13  9.02386986662562229e-04  6.09928420443746549e-06 
 1.28824955169312965e+01  9.41148472089620158e-16  1.15158251159180826e-13  9.02386987903902593e-04  6.24135478432561001e-06 
 1.31825673855640257e+01  8.91763063132905431e-16  1.17840631602534837e-13  9.02386989203307621e-04  6.38673461313414320e-06 
 1.34896288259164887e+01  8.44830661591439158e-16  1.20585492901847469e-13  9.02386990563885938e-04  6.53550077317256908e-06 
 1.38038426460287997e+01  7.98060890375845711e-16  1.23394290153842987e-13  9.02386991988857190e-04  6.68773214222809270e-06 
 1.41253754462274923e+01  7.50667702911073098e-16  1.26268512707140460e-13  9.02386993481330002e-04  6.84350943538757371e-06 
 1.44543977074592220e+01  7.12259840950774104e-16  1.29209684532830677e-13  9.02386995043302775e-04  7.00291524783372039e-06 
 1.47910838816820203e+01  6.49897887242123495e-16  1.32219365071509090e-13  9.02386996679438447e-04  7.16603409863831503e-06 
 1.51356124843620261e+01  5.93837858661044882e-16  1.35299150186187888e-13  9.02386998392512574e-04  7.33295247557511971e-06 
 1.54881661891247564e+01  5.37195071412255309e-16  1.38450672638752020e-13  9.02387000186188892e-04  7.50375888097697031e-06 
 1.58489319246110760e+01  4.87890977618476995e-16  1.41675603519327302e-13  9.02387002064242161e-04  7.67854387866083263e-06 
 1.62181009735892374e+01  4.16794420157740042e-16  1.44975652669796884e-13  9.02387004031113271e-04  7.85740014194608320e-06 
 1.65958690743755426e+01  3.59413020178944720e-16  1.48352569954350675e-13  9.02387006091243116e-04  8.04042250279076690e-06 
 1.69824365246173770e+01  2.87510087352421673e-16  1.51808145788880934e-13  9.02387008247629296e-04  8.22770800207526060e-06 
 1.73780082874936852e+01  2.05070064662055129e-16  1.55344212517410810e-13  9.02387010506044973e-04  8.41935594104625008e-06 
 1.77827941003891574e+01  1.39502938280994249e-16  1.58962644729731693e-13  9.02387012870486949e-04  8.61546793397954317e-06 
 1.81970085860997628e+01  5.56399002392404807e-17  1.62665360955469116e-13  9.02387015346617360e-04  8.81614796204969996e-06 
 1.86208713666286023e+01 -1.44673227391034498e-17  1.66454324722873932e-13  9.02387017939765279e-04  9.02150242846383425e-06 
 1.90546071796323986e+01 -1.01711716306296385e-16  1.70331544876459672e-13  9.02387020655037730e-04  9.23164021487808372e-06 
 1.94984459975803794e+01 -2.06269463315367219e-16  1.74299076953431087e-13  9.02387023497652763e-04  9.44667273912820777e-06 
 1.99526231496887192e+01 -2.91921434941722069e-16  1.78359025089508275e-13  9.02387026474715803e-04  9.66671401430485344e-06 
 2.04173794466952145e+01 -4.00355204717428581e-16  1.82513541277772853e-13  9.02387029592111034e-04  9.89188070920460283e-06 
 2.08929613085403147e+01 -4.89781555156748594e-16  1.86764828862678867e-13  9.02387032856166726e-04  1.01222922101897192e-05 
 2.13796208950222386e+01 -5.97171780341437808e-16  1.91115141904778078e-13  9.02387036274321375e-04  1.03580706844871582e-05 
 2.18776162394954419e+01 -7.34919666355721146e-16  1.95566786557148506e-13  9.02387039853236317e-04  1.05993411449650480e-05 
 2.23872113856833082e+01 -8.46368873423652968e-16  2.00122123394735028e-13  9.02387043601127203e-04  1.08462315164151385e-05 
 2.29086765276776383e+01 -9.57608016320665723e-16  2.04783567943744979e-13  9.02387047525432529e-04  1.10988727033800200e-05 
 2.34422881531991258e+01 -1.09412939862732483e-15  2.09553591528681090e-13  9.02387051634701010e-04  1.13573986595611799e-05 
 2.39883291901948077e+01 -1.22594805401082807e-15  2.14434722966407390e-13  9.02387055937925453e-04  1.16219464588475024e-05 
 2.45470891568502019e+01 -1.37627946148952129e-15  2.19429551424885397e-13  9.02387060444098665e-04  1.18926563679752867e-05 
 2.51188643150956956e+01 -1.52500489450022036e-15  2.24540724093833519e-13  9.02387065162324475e-04  1.21696719209229435e-05 
 2.57039578276885301e+01 -1.67520077670735290e-15  2.29770951372803851e-13  9.02387070103372047e-04  1.24531399950049524e-05 
 2.63026799189537073e+01 -1.85046883415321273e-15  2.35123006235907466e-13  9.02387075276012141e-04  1.27432108887461140e-05 
 2.69153480392690412e+01 -2.02167790971582995e-15  2.40599726984671496e-13  9.02387080693567434e-04  1.30400384015737644e-05 
 2.75422870333815446e+01 -2.19811826076068972e-15  2.46204016824522654e-13  9.02387086366474023e-04  1.33437799153671237e-05 
 2.81838293126444164e+01 -2.40295115619751365e-15  2.51938847782314619e-13  9.02387092306167204e-04  1.36545964778905208e-05 
 2.88403150312659342e+01 -2.58038084172476645e-15  2.57807260282811560e-13  9.02387098526635789e-04  1.39726528882026089e-05 
 2.95120922666637284e+01 -2.79516806835772291e-15  2.63812365689786979e-13  9.02387105038759962e-04  1.42981177840216405e-05 
 3.01995172040200295e+01 -3.01494262498411270e-15  2.69957348211847842e-13  9.02387111858971025e-04  1.46311637311470733e-05 
 3.09029543251357701e+01 -3.23970451160393580e-15  2.76245466067104881e-13  9.02387119000036542e-04  1.49719673149417081e-05 
 3.16227766016836540e+01 -3.47618933421375842e-15  2.82680053283117607e-13  9.02387126477610657e-04  1.53207092339779762e-05 
 3.23593656929626832e+01 -3.73012981180059766e-15  2.89264521073322851e-13  9.02387134308235694e-04  1.56775743958381501e-05 
 3.31131121482589634e+01 -3.99190365008364467e-15  2.96002361966320377e-13  9.02387142506899664e-04  1.60427520151543074e-05 
 3.38844156139201047e+01 -4.25377913232036220e-15  3.02897146841257575e-13  9.02387151093031470e-04  1.64164357139335713e-05 
 3.46736850452530092e+01 -4.53893107994762790e-15  3.09952532974642450e-13  9.02387160083506501e-04  1.67988236242188286e-05 
 3.54813389233573844e+01 -4.83742549056004334e-15  3.17172260016937132e-13  9.02387169497309571e-04  1.71901184931413614e-05 
 3.63078054770099712e+01 -5.16803939053234185e-15  3.24560156133546734e-13  9.02387179355090829e-04  1.75905277904191024e-05 
 3.71535229097170827e+01 -5.48567674575270448e-15  3.32120139063610546e-13  9.02387189677056334e-04  1.80002638183609734e-05 
 3.80189396320559467e+01 -5.82192172075834957e-15  3.39856217602309686e-13  9.02387200486187702e-04  1.84195438244320954e-05 
 3.89045144994278829e+01 -6.19064532709351356e-15  3.47772492871416521e-13  9.02387211804245304e-04  1.88485901164409861e-05 
 3.98107170553495422e+01 -6.57939279230176921e-15  3.55873161919184697e-13  9.02387223655543025e-04  1.92876301804099440e-05 
 4.07380277804110875e+01 -6.96881788386782830e-15  3.64162520473206215e-13  9.02387236065949061e-04  1.97368968011914426e-05 
 4.16869383470333474e+01 -7.37599000974475949e-15  3.72644963575686139e-13  9.02387249061553653e-04  2.01966281859120181e-05 
 4.26579518801590680e+01 -7.80665544144673595e-15  3.81324988759816153e-13  9.02387262669002155e-04  2.06670680902008670e-05 
 4.36515832240163917e+01 -8.27056522226254920e-15  3.90207198590873400e-13  9.02387276918270587e-04  2.11484659475491851e-05 
 4.46683592150961033e+01 -8.73744978278911955e-15  3.99296301936769905e-13  9.02387291838224748e-04  2.16410770014505733e-05 
 4.57088189614872888e+01 -9.24037051302367685e-15  4.08597118626733780e-13  9.02387307461838262e-04  2.21451624408164325e-05 
 4.67735141287195972e+01 -9.76661514249382856e-15  4.18114579451309230e-13  9.02387323821196574e-04  2.26609895384179044e-05 
 4.78630092322636074e+01 -1.03066969021903265e-14  4.27853731879828942e-13  9.02387340952270911e-04  2.31888317926140641e-05 
 4.89778819368443834e+01 -1.08698924969514998e-14  4.37819739425139381e-13  9.02387358892364766e-04  2.37289690723955311e-05 
 5.01187233627269819e+01 -1.14744300758022610e-14  4.48017885455249043e-13  9.02387377676339142e-04  2.42816877655967732e-05 
 5.12861383991362345e+01 -1.20917883453426633e-14  4.58453577852009674e-13  9.02387397344495135e-04  2.48472809310353734e-05 
 5.24807460249770017e+01 -1.27577527535283064e-14  4.69132350493423923e-13  9.02387417940353487e-04  2.54260484536929759e-05 
 5.37031796370250092e+01 -1.34318419017440127e-14  4.80059864735953002e-13  9.02387439506768807e-04  2.60182972037690556e-05 
 5.49540873857621861e+01 -1.41550386321097343e-14  4.91241914284956129e-13  9.02387462089149217e-04  2.66243411993896490e-05 
 5.62341325190346311e+01 -1.49046221328483219e-14  5.02684428794580558e-13  9.02387485735900441e-04  2.72445017730988726e-05 
 5.75439937337154106e+01 -1.57008263270037862e-14  5.14393475138310999e-13  9.02387510497426604e-04  2.78791077422428333e-05 
 5.88843655355586080e+01 -1.65222382216695385e-14  5.26375262279409062e-13  9.02387536426130232e-04  2.85284955833075308e-05 
 6.02559586074354741e+01 -1.73922088211354853e-14  5.38636142117946207e-13  9.02387563576412255e-04  2.91930096103070196e-05 
 6.16595001861479091e+01 -1.82891082920605408e-14  5.51182616478825558e-13  9.02387592006670403e-04  2.98730021573818884e-05 
 6.30957344480190088e+01 -1.92309276142443863e-14  5.64021337535298376e-13  9.02387621776079563e-04  3.05688337655731735e-05 
 6.45654229034652190e+01 -2.02339501490650386e-14  5.77159112891161745e-13  9.02387652948477559e-04  3.12808733740100746e-05 
 6.60693448007592536e+01 -2.12723380034994525e-14  5.90602909815923305e-13  9.02387685589922661e-04  3.20094985155137794e-05 
 6.76082975391978209e+01 -2.23578479948555175e-14  6.04359853550735359e-13  9.02387719770358920e-04  3.27550955167761704e-05 
 6.91830970918932877e+01 -2.34966329704620891e-14  6.18437241707954976e-13  9.02387755563061056e-04  3.35180597032424515e-05 
 7.07945784384134242e+01 -2.46835226412091269e-14  6.32842536224330994e-13  9.02387793041192765e-04  3.42987956085211788e-05 
 7.24435960074986269e+01 -2.59385069846518324e-14  6.47583375642981750e-13  9.02387832285356239e-04  3.50977171891678623e-05 
 7.41310241300913617e+01 -2.72439135053786918e-14  6.62667578078010404e-13  9.02387873378596161e-04  3.59152480439766522e-05 
 7.58577575029179769e+01 -2.86247195109383401e-14  6.78103138673406087e-13  9.02387916408731172e-04  3.67518216386208363e-05 
 7.76247116628687621e+01 -3.00341349013244496e-14  6.93898243579087540e-13  9.02387961467465693e-04  3.76078815354893140e-05 
 7.94328234724277280e+01 -3.15450858251638266e-14  7.10061267833320738e-13  9.02388008653054463e-04  3.84838816290018087e-05 
 8.12830516164094945e+01 -3.31216784142836229e-14  7.26600781291949528e-13  9.02388058057979059e-04  3.93802863857294544e-05 
 8.31763771102666567e+01 -3.47633773438611737e-14  7.43525553710593307e-13  9.02388109792373605e-04  4.02975710914870995e-05 
 8.51138038202371945e+01 -3.64926120463397730e-14  7.60844559403328234e-13  9.02388163964595869e-04  4.12362221027167550e-05 
 8.70963589956076021e+01 -3.82997127935935655e-14  7.78566981901368440e-13  9.02388220689553933e-04  4.21967371046236766e-05 
 8.91250938133740789e+01 -4.01844627451880543e-14  7.96702218611747238e-13  9.02388280087929040e-04  4.31796253749711900e-05 
 9.12010839355904892e+01 -4.21649341960858570e-14  8.15259884205448912e-13  9.02388342286064571e-04  4.41854080541480794e-05 
 9.33254300796986058e+01 -4.42437292315009389e-14  8.34249819934771136e-13  9.02388407415521954e-04  4.52146184213860248e-05 
 9.54992586021430867e+01 -4.64146950041044448e-14  8.53682094480357921e-13  9.02388475614634977e-04  4.62678021776709509e-05 
 9.77237220955805412e+01 -4.86814568149106230e-14  8.73567012421529090e-13  9.02388547027177523e-04  4.73455177349203668e-05 
 9.99999999999994600e+01 -5.10604538793597851e-14  8.93915117200895590e-13  9.02388621805028102e-04  4.84483365122044622e-05 
 1.02329299228074859e+02 -5.35521740884295494e-14  9.14737198324139548e-13  9.02388700108947006e-04  4.95768432387168700e-05 
 1.04712854805089378e+02 -5.61676830805428462e-14  9.36044296442211949e-13  9.02388782101803955e-04  5.07316362634614048e-05 
 1.07151930523760043e+02 -5.88999335415785197e-14  9.57847710127596218e-13  9.02388867958570096e-04  5.19133278730675047e-05 
 1.09647819614317882e+02 -6.17557220639053384e-14  9.80159001380022377e-13  9.02388957861988139e-04  5.31225446160806308e-05 
 1.12201845430195704e+02 -6.47497260344333248e-14  1.00299000070866473e-12  9.02389052002905423e-04  5.43599276351866748e-05 
 1.14815362149687616e+02 -6.78809967762615540e-14  1.02635281263785600e-12  9.02389150580051869e-04  5.56261330072224699e-05 
 1.17489755493952273e+02 -7.11823178525805567e-14  1.05025982798906512e-12  9.02389253816360259e-04  5.69218320909904563e-05 
 1.20226443461740587e+02 -7.46159115939427908e-14  1.07472372133979831e-12  9.02389361903455089e-04  5.82477118832852575e-05 
 1.23026877081237430e+02 -7.82205721093325035e-14  1.09975746669370867e-12  9.02389475085918491e-04  5.96044753832152490e-05 
 1.25892541179415971e+02 -8.19887235360694522e-14  1.12537433832762910e-12  9.02389593603669660e-04  6.09928419646484749e-05 
 1.28824955169312631e+02 -8.59344198448144803e-14  1.15158791926190177e-12  9.02389717704066285e-04  6.24135477577675432e-05 
 1.31825673855639934e+02 -9.00800498104294134e-14  1.17841211100125701e-12  9.02389847654117006e-04  6.38673460397025383e-05 
 1.34896288259164550e+02 -9.44094249392263274e-14  1.20586113776997806e-12  9.02389983728824063e-04  6.53550076335323834e-05 
 1.38038426460287639e+02 -9.89344375737846726e-14  1.23394955498223055e-12  9.02390126215513177e-04  6.68773213170081063e-05 
 1.41253754462274571e+02 -1.03673905398060651e-13  1.26269225686535900e-12  9.02390275419273635e-04  6.84350942411173288e-05 
 1.44543977074591879e+02 -1.08657725286960549e-13  1.29210448493021629e-12  9.02390431653965486e-04  7.00291523575045319e-05 
 1.47910838816819847e+02 -1.13861069010734450e-13  1.32220183644149317e-12  9.02390595249658034e-04  7.16603408568256223e-05 
 1.51356124843619909e+02 -1.19322432522769167e-13  1.35300027288804770e-12  9.02390766558847091e-04  7.33295246169926313e-05 
 1.54881661891247205e+02 -1.25038624202919446e-13  1.38451612421806999e-12  9.02390945943798428e-04  7.50375886613183598e-05 
 1.58489319246110398e+02 -1.31002196937513027e-13  1.41676610662677411e-12  9.02391133778435162e-04  7.67854386274673730e-05 
 1.62181009735892019e+02 -1.37256742430147405e-13  1.44976732001529923e-12  9.02391330464880070e-04  7.85740012488403156e-05 
 1.65958690743755056e+02 -1.43816138468630395e-13  1.48353726239026972e-12  9.02391536422797458e-04  8.04042248451158719e-05 
