 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.072398160508475e-01  6.215018718002648e-01  7.400000022588338e-01  7.600000020066513e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.072398160508401e-01  6.215018718002576e-01  7.400000022588332e-01  7.600000020066506e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.072398160508408e-01  6.215018718002626e-01  7.400000022588332e-01  7.600000020066504e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.072398160508367e-01  6.215018718002715e-01  7.400000022588341e-01  7.600000020066507e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.072398160508029e-01  6.215018718002642e-01  7.400000022588394e-01  7.600000020066555e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.072398160507440e-01  6.215018718002819e-01  7.400000022588596e-01  7.600000020066766e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.072398160506832e-01  6.215018718004202e-01  7.400000022589194e-01  7.600000020067375e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.072398160501228e-01  6.215018718009487e-01  7.400000022590492e-01  7.600000020068709e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.072398160551098e-01  6.215018717957888e-01  7.400000022592886e-01  7.600000020071129e-01  0.000000000000000e+00 
 5.120000000000001e-10  6.072398160420623e-01  6.215018718090843e-01  7.400000022596905e-01  7.600000020075028e-01  0.000000000000000e+00 
 1.024000000000000e-09  6.072398160633024e-01  6.215018717877022e-01  7.400000022602445e-01  7.600000020080375e-01  0.000000000000000e+00 
 2.024000000000000e-09  6.072398160357889e-01  6.215018718154718e-01  7.400000022607324e-01  7.600000020085248e-01  0.000000000000000e+00 
 3.024000000000000e-09  6.072398160688621e-01  6.215018717821552e-01  7.400000022608403e-01  7.600000020086459e-01  0.000000000000000e+00 
 4.024000000000000e-09  6.072398160293354e-01  6.215018718219915e-01  7.400000022608358e-01  7.600000020086374e-01  0.000000000000000e+00 
 5.024000000000000e-09  6.072398160767633e-01  6.215018717743177e-01  7.400000022607912e-01  7.600000020085841e-01  0.000000000000000e+00 
 6.024000000000000e-09  6.072398160200204e-01  6.215018718314862e-01  7.400000022607163e-01  7.600000020085307e-01  0.000000000000000e+00 
 7.024000000000000e-09  6.072398160879926e-01  6.215018717629447e-01  7.400000022606420e-01  7.600000020084721e-01  0.000000000000000e+00 
 8.024000000000000e-09  6.072398160066367e-01  6.215018718450089e-01  7.400000022605778e-01  7.600000020083986e-01  0.000000000000000e+00 
 9.024000000000000e-09  6.072398161039478e-01  6.215018717468440e-01  7.400000022605049e-01  7.600000020083337e-01  0.000000000000000e+00 
 1.002400000000000e-08  6.072398159874030e-01  6.215018718643217e-01  7.400000022604476e-01  7.600000020082716e-01  0.000000000000000e+00 
 1.102400000000000e-08  6.072398161266255e-01  6.215018717236324e-01  7.400000022604009e-01  7.600000020082032e-01  0.000000000000000e+00 
 1.202400000000000e-08  6.072398159597907e-01  6.215018718920592e-01  7.400000022603436e-01  7.600000020081523e-01  0.000000000000000e+00 
 1.302400000000000e-08  6.072398161598209e-01  6.215018716904271e-01  7.400000022602915e-01  7.600000020080986e-01  0.000000000000000e+00 
 1.402400000000000e-08  6.072398159203888e-01  6.215018719319392e-01  7.400000022602359e-01  7.600000020080258e-01  0.000000000000000e+00 
 1.502400000000000e-08  6.072398162070823e-01  6.215018716423528e-01  7.400000022601735e-01  7.600000020079747e-01  0.000000000000000e+00 
 1.602400000000000e-08  6.072398158638895e-01  6.215018719890210e-01  7.400000022601163e-01  7.600000020079422e-01  0.000000000000000e+00 
 1.702400000000000e-08  6.072398162748203e-01  6.215018715741306e-01  7.400000022600685e-01  7.600000020079020e-01  0.000000000000000e+00 
 1.802400000000000e-08  6.072398157825856e-01  6.215018720710352e-01  7.400000022600307e-01  7.600000020078492e-01  0.000000000000000e+00 
 1.902400000000000e-08  6.072398163720919e-01  6.215018714758282e-01  7.400000022599901e-01  7.600000020078029e-01  0.000000000000000e+00 
 2.000000000000000e-08  6.072398156644904e-01  6.215018721903770e-01  7.400000022599391e-01  7.600000020077575e-01  0.000000000000000e+00 
 2.002000000000000e-08  6.072514604781635e-01  6.215158818068474e-01  7.402771155734430e-01  7.602777890845638e-01  1.199999999999971e-01 
 2.006000000000000e-08  6.072234147622986e-01  6.214906013256042e-01  7.404940605545325e-01  7.604952360343452e-01  3.599999999999914e-01 
 2.010193942003384e-08  6.072387112572092e-01  6.215124051360094e-01  7.375440404246283e-01  7.573685845960466e-01  6.116365202030303e-01 
 2.014449684875689e-08  6.072071597364723e-01  6.214978804341756e-01  7.253599749449440e-01  7.450217163002649e-01  8.669810925413285e-01 
