 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.072398160508509e-01  6.215018718002663e-01  4.900000080920187e-01  5.100000073641436e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.072398160508511e-01  6.215018718002714e-01  4.900000080920185e-01  5.100000073641436e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.072398160508433e-01  6.215018718002627e-01  4.900000080920185e-01  5.100000073641437e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.072398160508318e-01  6.215018718002595e-01  4.900000080920187e-01  5.100000073641441e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.072398160508127e-01  6.215018718002571e-01  4.900000080920194e-01  5.100000073641447e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.072398160507789e-01  6.215018718002948e-01  4.900000080920220e-01  5.100000073641474e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.072398160506592e-01  6.215018718004579e-01  4.900000080920297e-01  5.100000073641549e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.072398160499690e-01  6.215018718009718e-01  4.900000080920475e-01  5.100000073641703e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.072398160547722e-01  6.215018717959024e-01  4.900000080920794e-01  5.100000073641977e-01  0.000000000000000e+00 
 5.120000000000001e-10  6.072398160420537e-01  6.215018718088823e-01  4.900000080921329e-01  5.100000073642357e-01  0.000000000000000e+00 
 1.024000000000000e-09  6.072398160630528e-01  6.215018717878903e-01  4.900000080922069e-01  5.100000073642923e-01  0.000000000000000e+00 
 2.024000000000000e-09  6.072398160360798e-01  6.215018718151633e-01  4.900000080922537e-01  5.100000073643598e-01  0.000000000000000e+00 
 3.024000000000000e-09  6.072398160686092e-01  6.215018717825123e-01  4.900000080922540e-01  5.100000073643788e-01  0.000000000000000e+00 
 4.024000000000000e-09  6.072398160297393e-01  6.215018718216625e-01  4.900000080922385e-01  5.100000073643761e-01  0.000000000000000e+00 
 5.024000000000000e-09  6.072398160761827e-01  6.215018717748356e-01  4.900000080922276e-01  5.100000073643759e-01  0.000000000000000e+00 
 6.024000000000000e-09  6.072398160208021e-01  6.215018718308425e-01  4.900000080922188e-01  5.100000073643683e-01  0.000000000000000e+00 
 7.024000000000000e-09  6.072398160871825e-01  6.215018717637208e-01  4.900000080922024e-01  5.100000073643580e-01  0.000000000000000e+00 
 8.024000000000000e-09  6.072398160075990e-01  6.215018718440704e-01  4.900000080922021e-01  5.100000073643589e-01  0.000000000000000e+00 
 9.024000000000000e-09  6.072398161028030e-01  6.215018717479738e-01  4.900000080922093e-01  5.100000073643643e-01  0.000000000000000e+00 
 1.002400000000000e-08  6.072398159887649e-01  6.215018718629672e-01  4.900000080922094e-01  5.100000073643707e-01  0.000000000000000e+00 
 1.102400000000000e-08  6.072398161253656e-01  6.215018717251919e-01  4.900000080921975e-01  5.100000073643599e-01  0.000000000000000e+00 
 1.202400000000000e-08  6.072398159617510e-01  6.215018718902546e-01  4.900000080921842e-01  5.100000073643529e-01  0.000000000000000e+00 
 1.302400000000000e-08  6.072398161573139e-01  6.215018716926545e-01  4.900000080921882e-01  5.100000073643480e-01  0.000000000000000e+00 
 1.402400000000000e-08  6.072398159230814e-01  6.215018719291849e-01  4.900000080921883e-01  5.100000073643248e-01  0.000000000000000e+00 
 1.502400000000000e-08  6.072398162037412e-01  6.215018716457656e-01  4.900000080921708e-01  5.100000073643142e-01  0.000000000000000e+00 
 1.602400000000000e-08  6.072398158677494e-01  6.215018719851502e-01  4.900000080921565e-01  5.100000073643108e-01  0.000000000000000e+00 
 1.702400000000000e-08  6.072398162701043e-01  6.215018715788856e-01  4.900000080921531e-01  5.100000073643003e-01  0.000000000000000e+00 
 1.802400000000000e-08  6.072398157884065e-01  6.215018720653136e-01  4.900000080921540e-01  5.100000073642971e-01  0.000000000000000e+00 
 1.902400000000000e-08  6.072398163653723e-01  6.215018714826770e-01  4.900000080921478e-01  5.100000073643061e-01  0.000000000000000e+00 
 2.000000000000000e-08  6.072398156727307e-01  6.215018721823132e-01  4.900000080921542e-01  5.100000073642965e-01  0.000000000000000e+00 
 2.002000000000000e-08  6.072514620166148e-01  6.215158834835754e-01  4.902749835028342e-01  5.102756227498474e-01  1.199999999999971e-01 
 2.006000000000000e-08  6.072234109826110e-01  6.214905975612689e-01  4.905406103957057e-01  5.105418434165476e-01  3.599999999999914e-01 
 2.010212775450439e-08  6.072390655028540e-01  6.215129923951465e-01  4.881763377433157e-01  5.080808601881572e-01  6.127665270263336e-01 
 2.014509041843157e-08  6.072264968937973e-01  6.215207345539252e-01  4.818399566949914e-01  5.015274257873443e-01  8.705425105894039e-01 
 2.017254520921578e-08  6.071751358680082e-01  6.214971111127945e-01  4.785024504427766e-01  4.981811803990998e-01  1.035271255294697e+00 
 2.020000000000000e-08  6.070788992853737e-01  6.214972648300384e-01  4.758352076110818e-01  4.955088381503936e-01  1.199999999999991e+00 
 2.020437985652653e-08  6.070109728284248e-01  6.214580648894183e-01  4.754155519704488e-01  4.950872514258873e-01  1.200000000000000e+00 
 2.021313956957961e-08  6.069500214317137e-01  6.214611835493719e-01  4.746847720947118e-01  4.943543150903817e-01  1.200000000000000e+00 
 2.023065899568575e-08  6.069220913924580e-01  6.216048749125911e-01  4.735319788083447e-01  4.931998840608613e-01  1.200000000000000e+00 
 2.026569784789804e-08  6.066708727312351e-01  6.220279357167267e-01  4.715867086388874e-01  4.913114280017439e-01  1.200000000000000e+00 
 2.033215327072946e-08  6.127998873209295e-01  6.195620002469542e-01  4.689574302735654e-01  4.896855905806779e-01  1.200000000000000e+00 
 2.040568311020518e-08  5.546566047314496e-01  6.521803481098621e-01  4.686016283598209e-01  4.891774791492551e-01  1.200000000000000e+00 
 2.048778984010371e-08  1.080466803374111e-01  9.139459718235533e-01  4.695879791307380e-01  4.892297905672142e-01  1.200000000000000e+00 
 2.055423766706260e-08 -2.450983967480617e-02  1.163266939073056e+00  4.705882468076207e-01  4.901181629148976e-01  1.200000000000000e+00 
 2.062698116640194e-08  1.968802742644686e-02  1.209086300187427e+00  4.718138336228893e-01  4.912860897388954e-01  1.200000000000000e+00 
 2.071663341680548e-08 -1.515472225574380e-02  1.194160683952592e+00  4.732900526455574e-01  4.928342562557768e-01  1.200000000000000e+00 
