 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  2.756113545726621e-08  1.199999924864770e+00  4.900000017644631e-01  5.100000016051482e-01  0.000000000000000e+00 
 2.000000000000000e-12  2.756113417351491e-08  1.199999924864766e+00  4.900000017644629e-01  5.100000016051482e-01  0.000000000000000e+00 
 4.000000000000001e-12  2.756113305461827e-08  1.199999924864761e+00  4.900000017644629e-01  5.100000016051482e-01  0.000000000000000e+00 
 8.000000000000001e-12  2.756113353513667e-08  1.199999924864761e+00  4.900000017644629e-01  5.100000016051482e-01  0.000000000000000e+00 
 1.600000000000000e-11  2.756112511131947e-08  1.199999924864722e+00  4.900000017644628e-01  5.100000016051485e-01  0.000000000000000e+00 
 3.200000000000001e-11  2.756112892017592e-08  1.199999924864698e+00  4.900000017644627e-01  5.100000016051491e-01  0.000000000000000e+00 
 6.400000000000001e-11  2.756115189150616e-08  1.199999924864807e+00  4.900000017644631e-01  5.100000016051498e-01  0.000000000000000e+00 
 1.280000000000000e-10  2.756112100322662e-08  1.199999924864733e+00  4.900000017644633e-01  5.100000016051518e-01  0.000000000000000e+00 
 2.560000000000000e-10  2.756113878830626e-08  1.199999924864591e+00  4.900000017644615e-01  5.100000016051552e-01  0.000000000000000e+00 
 5.120000000000001e-10  2.756113464446915e-08  1.199999924864670e+00  4.900000017644589e-01  5.100000016051524e-01  0.000000000000000e+00 
 1.024000000000000e-09  2.756113390523183e-08  1.199999924864504e+00  4.900000017644643e-01  5.100000016051506e-01  0.000000000000000e+00 
 2.024000000000000e-09  2.756113938656302e-08  1.199999924864829e+00  4.900000017644602e-01  5.100000016051620e-01  0.000000000000000e+00 
 3.024000000000000e-09  2.756113124083347e-08  1.199999924864759e+00  4.900000017644389e-01  5.100000016051711e-01  0.000000000000000e+00 
 4.024000000000000e-09  2.756114014459429e-08  1.199999924864851e+00  4.900000017644402e-01  5.100000016051828e-01  0.000000000000000e+00 
 5.024000000000000e-09  2.756113118723421e-08  1.199999924864916e+00  4.900000017644402e-01  5.100000016051851e-01  0.000000000000000e+00 
 6.024000000000000e-09  2.756113901492212e-08  1.199999924864856e+00  4.900000017644304e-01  5.100000016051853e-01  0.000000000000000e+00 
