Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C1;HBT_B;HBT_C;0.017;
C2;HBT_B;HBT_E;0.465;
C3;HBT_B;vss;0.137;
C4;HBT_B;VSUBS;1.597;
C5;HBT_C;HBT_E;1.044;
C6;HBT_C;vss;0.111;
C7;HBT_C;VSUBS;1.222;
C8;HBT_E;vss;0.129;
C9;HBT_E;VSUBS;2.066;
C10;VSUBS;vss;5.882;
