 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  6.922453778359937e-08  1.027932740127832e+00 -5.387270123365449e-05 -1.633876286144231e-10  3.221531552678978e-10  3.203694558406077e-10  1.142726501530570e+00  3.112012406380189e-01  1.318517680014185e+00  1.148613446059964e+00  3.076899151107798e-01  1.315983724839017e+00 
 5.000000000000000e-11  6.922453746049114e-08  1.027932740127839e+00 -5.387270123439590e-05 -1.633875919012123e-10  3.221529561672336e-10  3.203692256909543e-10  1.142726501530430e+00  3.112012406380114e-01  1.318517680014033e+00  1.148613446059859e+00  3.076899151107794e-01  1.315983724838954e+00 
 1.000000000000000e-10  6.922453584885314e-08  1.027932740127852e+00 -5.387270123446335e-05 -1.633876366094609e-10  3.221527586015329e-10  3.203689546596871e-10  1.142726501530379e+00  3.112012406379987e-01  1.318517680013854e+00  1.148613446059830e+00  3.076899151107779e-01  1.315983724838901e+00 
 2.000000000000000e-10  6.922453623782669e-08  1.027932740127878e+00 -5.387270123457537e-05 -1.633876928222516e-10  3.221524911212852e-10  3.203683948911785e-10  1.142726501530355e+00  3.112012406379761e-01  1.318517680013641e+00  1.148613446059854e+00  3.076899151107427e-01  1.315983724838663e+00 
 4.000000000000000e-10  6.922453997309462e-08  1.027932740127861e+00 -5.387270123431265e-05 -1.633875681913554e-10  3.221522864576683e-10  3.203684481093842e-10  1.142726501530135e+00  3.112012406378225e-01  1.318517680013455e+00  1.148613446059707e+00  3.076899151105550e-01  1.315983724838270e+00 
 8.000000000000000e-10  6.922453720994712e-08  1.027932740127773e+00 -5.387270123425601e-05 -1.633876587451336e-10  3.221517278155588e-10  3.203677371971907e-10  1.142726501529754e+00  3.112012406374763e-01  1.318517680012945e+00  1.148613446059181e+00  3.076899151101595e-01  1.315983724837510e+00 
 1.600000000000000e-09  6.922453708217494e-08  1.027932740127740e+00 -5.387270123418584e-05 -1.633876657383856e-10  3.221511771033716e-10  3.203674813381124e-10  1.142726501528484e+00  3.112012406369457e-01  1.318517680011275e+00  1.148613446057998e+00  3.076899151095485e-01  1.315983724836424e+00 
 3.200000000000000e-09  6.922453762112894e-08  1.027932740127715e+00 -5.387270123418193e-05 -1.633876569131125e-10  3.221519999664645e-10  3.203674774132190e-10  1.142726501527202e+00  3.112012406360294e-01  1.318517680010432e+00  1.148613446056444e+00  3.076899151084565e-01  1.315983724834171e+00 
 6.400000000000000e-09  6.922453761519016e-08  1.027932740127849e+00 -5.387270123434781e-05 -1.633875336111184e-10  3.221523243074091e-10  3.203690694595694e-10  1.142726501526369e+00  3.112012406345824e-01  1.318517680008547e+00  1.148613446055664e+00  3.076899151068743e-01  1.315983724833906e+00 
 1.140000000000000e-08  6.922453758887053e-08  1.027932740129426e+00 -5.387270123441907e-05 -1.633875193837855e-10  3.221532403740522e-10  3.203693746728305e-10  1.142726501526611e+00  3.112012406344722e-01  1.318517680007012e+00  1.148613446055813e+00  3.076899151065243e-01  1.315983724833590e+00 
 1.640000000000000e-08  6.922453740785510e-08  1.027932740129751e+00 -5.387270123496476e-05 -1.633877576283405e-10  3.221527927949305e-10  3.203693731604266e-10  1.142726501526301e+00  3.112012406337468e-01  1.318517680007576e+00  1.148613446055480e+00  3.076899151056094e-01  1.315983724834527e+00 
 2.140000000000000e-08  6.922453767402669e-08  1.027932740130627e+00 -5.387270123472646e-05 -1.633876895601734e-10  3.221534142053903e-10  3.203693859467469e-10  1.142726501527044e+00  3.112012406339994e-01  1.318517680009008e+00  1.148613446056143e+00  3.076899151057454e-01  1.315983724835170e+00 
 2.640000000000000e-08  6.922453760562435e-08  1.027932740131541e+00 -5.387270123461402e-05 -1.633877225308170e-10  3.221534314955294e-10  3.203701518928907e-10  1.142726501529114e+00  3.112012406345680e-01  1.318517680011050e+00  1.148613446058423e+00  3.076899151062665e-01  1.315983724837178e+00 
 3.140000000000000e-08  6.922453750226842e-08  1.027932740132571e+00 -5.387270123451906e-05 -1.633877932071003e-10  3.221535241418277e-10  3.203699171396158e-10  1.142726501531738e+00  3.112012406353966e-01  1.318517680013155e+00  1.148613446060924e+00  3.076899151070550e-01  1.315983724839492e+00 
 3.640000000000000e-08  6.922453774280490e-08  1.027932740132324e+00 -5.387270123474790e-05 -1.633877631416845e-10  3.221529493423968e-10  3.203692435207024e-10  1.142726501532657e+00  3.112012406351036e-01  1.318517680014207e+00  1.148613446062203e+00  3.076899151067572e-01  1.315983724840546e+00 
 4.139999999999999e-08  6.922453747410512e-08  1.027932740131274e+00 -5.387270123478164e-05 -1.633876705327412e-10  3.221524391947332e-10  3.203685541692368e-10  1.142726501530534e+00  3.112012406340254e-01  1.318517680012590e+00  1.148613446059759e+00  3.076899151056475e-01  1.315983724838432e+00 
 4.639999999999999e-08  6.922453764562372e-08  1.027932740130584e+00 -5.387270123470447e-05 -1.633876989371281e-10  3.221525121553212e-10  3.203688618340649e-10  1.142726501527565e+00  3.112012406332732e-01  1.318517680009487e+00  1.148613446057014e+00  3.076899151049095e-01  1.315983724835701e+00 
 5.139999999999999e-08  6.922453754079284e-08  1.027932740130611e+00 -5.387270123449717e-05 -1.633877899911431e-10  3.221529777111300e-10  3.203693194450839e-10  1.142726501526008e+00  3.112012406332274e-01  1.318517680007792e+00  1.148613446055274e+00  3.076899151048489e-01  1.315983724834121e+00 
 5.639999999999999e-08  6.922453782018760e-08  1.027932740131321e+00 -5.387270123479978e-05 -1.633877031230609e-10  3.221537122867030e-10  3.203701752400560e-10  1.142726501528400e+00  3.112012406338926e-01  1.318517680010005e+00  1.148613446057690e+00  3.076899151055139e-01  1.315983724835812e+00 
 6.139999999999999e-08  6.922453749277276e-08  1.027932740131198e+00 -5.387270123470678e-05 -1.633877421789755e-10  3.221532395385969e-10  3.203695689620313e-10  1.142726501530024e+00  3.112012406337450e-01  1.318517680011491e+00  1.148613446059291e+00  3.076899151053644e-01  1.315983724837469e+00 
 6.640000000000000e-08  6.922453748448323e-08  1.027932740131749e+00 -5.387270123477215e-05 -1.633876997738695e-10  3.221534498187945e-10  3.203696563329436e-10  1.142726501531681e+00  3.112012406342588e-01  1.318517680013060e+00  1.148613446061146e+00  3.076899151058688e-01  1.315983724838978e+00 
