 frequency                ir                       ii                       vr                       vi                      
 1.00000000000000000e+00 -9.99999999982775556e-01  8.55613375289054900e-11  8.63725499207803615e+00  4.59731413771262074e-03 
 1.02329299228075410e+00 -9.99999999982777998e-01  8.75543170950066063e-11  8.63725499215710002e+00  4.70439934043454227e-03 
 1.04712854805089939e+00 -9.99999999982780219e-01  8.95937191081573603e-11  8.63725499224496041e+00  4.81397887795682444e-03 
 1.07151930523760619e+00 -9.99999999982782661e-01  9.16806249516045890e-11  8.63725499233977700e+00  4.92611085080075801e-03 
 1.09647819614318465e+00 -9.99999999982785437e-01  9.38161409452450967e-11  8.63725499243425787e+00  5.04085471282256746e-03 
 1.12201845430196312e+00 -9.99999999982788657e-01  9.60013996466682618e-11  8.63725499253384399e+00  5.15827130273671577e-03 
 1.14815362149688238e+00 -9.99999999982791654e-01  9.82375594716852762e-11  8.63725499263670926e+00  5.27842287637335719e-03 
 1.17489755493952908e+00 -9.99999999982794319e-01  1.00525806212212188e-10  8.63725499274829467e+00  5.40137313968724799e-03 
 1.20226443461741250e+00 -9.99999999982797538e-01  1.02867353036269898e-10  8.63725499286493026e+00  5.52718728253540331e-03 
 1.23026877081238117e+00 -9.99999999982801979e-01  1.05263441517976231e-10  8.63725499298477040e+00  5.65593201324174431e-03 
 1.25892541179416684e+00 -9.99999999982805199e-01  1.07715342071226794e-10  8.63725499311147082e+00  5.78767559396660847e-03 
 1.28824955169313360e+00 -9.99999999982808641e-01  1.10224354708636507e-10  8.63725499324498713e+00  5.92248787690032811e-03 
 1.31825673855640679e+00 -9.99999999982812859e-01  1.12791809692060901e-10  8.63725499337983393e+00  6.06044034129977517e-03 
 1.34896288259165331e+00 -9.99999999982816523e-01  1.15419068399957858e-10  8.63725499352692161e+00  6.20160613138756849e-03 
 1.38038426460288455e+00 -9.99999999982821297e-01  1.18107523977908913e-10  8.63725499367346750e+00  6.34606009513419625e-03 
 1.41253754462275394e+00 -9.99999999982825516e-01  1.20858601609669797e-10  8.63725499383402706e+00  6.49387882394328927e-03 
 1.44543977074592700e+00 -9.99999999982830179e-01  1.23673760089263590e-10  8.63725499400309893e+00  6.64514069326149325e-03 
 1.47910838816820678e+00 -9.99999999982835397e-01  1.26554492092031262e-10  8.63725499417156328e+00  6.79992590413406803e-03 
 1.51356124843620754e+00 -9.99999999982840393e-01  1.29502324825152976e-10  8.63725499436122668e+00  6.95831652572867325e-03 
 1.54881661891248057e+00 -9.99999999982845833e-01  1.32518821545531129e-10  8.63725499454658951e+00  7.12039653884942794e-03 
 1.58489319246111271e+00 -9.99999999982851273e-01  1.35605581397160030e-10  8.63725499474581326e+00  7.28625188046466525e-03 
 1.62181009735892911e+00 -9.99999999982857157e-01  1.38764241200059479e-10  8.63725499495703808e+00  7.45597048927183412e-03 
 1.65958690743755977e+00 -9.99999999982863486e-01  1.41996475558694990e-10  8.63725499517841477e+00  7.62964235232388086e-03 
 1.69824365246174347e+00 -9.99999999982869925e-01  1.45303998325650718e-10  8.63725499540081643e+00  7.80735955274134471e-03 
 1.73780082874937447e+00 -9.99999999982877030e-01  1.48688563089520442e-10  8.63725499564420574e+00  7.98921631853630014e-03 
 1.77827941003892165e+00 -9.99999999982883914e-01  1.52151964747000712e-10  8.63725499589764567e+00  8.17530907257315621e-03 
 1.81970085860998210e+00 -9.99999999982891685e-01  1.55696039394470631e-10  8.63725499616107406e+00  8.36573648369322992e-03 
 1.86208713666286596e+00 -9.99999999982899346e-01  1.59322666171135552e-10  8.63725499643992123e+00  8.56059951903057233e-03 
 1.90546071796324568e+00 -9.99999999982907561e-01  1.63033767692707943e-10  8.63725499672322172e+00  8.76000149754578052e-03 
