# Logfile created on 2026-09-22 21:30:23 +0200 by logger.rb/v1.5.3
2026-09-22 21:30:23 +0200: Memory Usage (408220K) : Starting running IHP-SG13G2 KLayout DRC runset on <results-root>/bgr-assembly-20260922-r5/bank.gds
2026-09-22 21:30:23 +0200: Memory Usage (408220K) : Ruby Version for klayout: 3.2.3
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : Loading database to memory is complete.
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : IHP-SG13G2 KLayout DRC runset output at: <results-root>/bgr-assembly-20260922-r5-drc/reports/bank_g1_bgr_main.lyrdb
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : Evaluate switches.
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : tables selected: main
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : deep mode is enabled.
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : FEOL enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : BEOL enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : OFFGRID enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : ANGLE enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : PIN enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : FORBIDDEN enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : RECOMMENDED enabled: true
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : PreCheck DRC enabled: false
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 21:30:23 +0200: Memory Usage (409484K) : Read in polygons from layers.
2026-09-22 21:30:23 +0200: Memory Usage (409800K) : activ_drw has 3157 polygons
2026-09-22 21:30:23 +0200: Memory Usage (411216K) : activ_pin has 0 polygons
2026-09-22 21:30:23 +0200: Memory Usage (411216K) : activ_mask has 301 polygons
2026-09-22 21:30:23 +0200: Memory Usage (411216K) : activ_filler has 0 polygons
2026-09-22 21:30:23 +0200: Memory Usage (411480K) : activ_nofill has 0 polygons
2026-09-22 21:30:23 +0200: Memory Usage (411480K) : activ_opc has 0 polygons
2026-09-22 21:30:23 +0200: Memory Usage (411480K) : activ_iopc has 0 polygons
