 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  2.306047364461977e-07  2.306047364461977e-07  2.880480832954190e-06  3.176587586348616e-06  1.199999978325321e+00  3.299999994123884e+00 -1.175223207638965e-08 -4.334935788108396e-08 
 5.000000000000000e-11  2.306047362996000e-07  2.306047364460512e-07  2.880480828785885e-06  3.176587592777086e-06  1.199999978325322e+00  3.299999994123880e+00 -1.175224006999542e-08 -4.334935610472712e-08 
 1.000000000000000e-10  2.306047363342945e-07  2.306047364459396e-07  2.880480823373548e-06  3.176587595020083e-06  1.199999978325323e+00  3.299999994123876e+00 -1.175224895177962e-08 -4.334935477245949e-08 
 2.000000000000000e-10  2.306047362891916e-07  2.306047364456626e-07  2.880480835117626e-06  3.176587577594786e-06  1.199999978325319e+00  3.299999994123872e+00 -1.175225605720698e-08 -4.334936232197606e-08 
 4.000000000000000e-10  2.306047364938890e-07  2.306047364455571e-07  2.880480838843378e-06  3.176587588789824e-06  1.199999978325319e+00  3.299999994123877e+00 -1.175224628724436e-08 -4.334936276606527e-08 
 8.000000000000000e-10  2.306047364904196e-07  2.306047364456873e-07  2.880480833502598e-06  3.176587587343498e-06  1.199999978325319e+00  3.299999994123885e+00 -1.175223118821123e-08 -4.334936187788685e-08 
 1.600000000000000e-09  2.306047364565925e-07  2.306047364458942e-07  2.880480832325968e-06  3.176587585344013e-06  1.199999978325320e+00  3.299999994123882e+00 -1.175223740546016e-08 -4.334936010153001e-08 
 3.200000000000000e-09  2.306047364262348e-07  2.306047364456862e-07  2.880480832408882e-06  3.176587586739489e-06  1.199999978325321e+00  3.299999994123877e+00 -1.175224628724436e-08 -4.334935832517317e-08 
 6.400000000000000e-09  2.306047364617966e-07  2.306047364461218e-07  2.880480833017634e-06  3.176587585826699e-06  1.199999978325320e+00  3.299999994123893e+00 -1.175221431282125e-08 -4.334935965744080e-08 
 1.140000000000000e-08  2.306047364368600e-07  2.306047364458228e-07  2.880480832816901e-06  3.176587586497170e-06  1.199999978325323e+00  3.299999994123883e+00 -1.175223385274649e-08 -4.334935521654870e-08 
 1.640000000000000e-08  2.306047364221148e-07  2.306047364442477e-07  2.880480832832466e-06  3.176587585810328e-06  1.199999978325321e+00  3.299999994123878e+00 -1.175224451088752e-08 -4.334935743699475e-08 
 2.140000000000000e-08  2.306047364320895e-07  2.306047364429955e-07  2.880480832890790e-06  3.176587586470336e-06  1.199999978325321e+00  3.299999994123879e+00 -1.175224273453068e-08 -4.334935832517317e-08 
 2.640000000000000e-08  2.306047364524725e-07  2.306047364431966e-07  2.880480832899572e-06  3.176587586319036e-06  1.199999978325321e+00  3.299999994123878e+00 -1.175224451088752e-08 -4.334935832517317e-08 
 3.140000000000000e-08  2.306047364370768e-07  2.306047364428769e-07  2.880480832704273e-06  3.176587586203026e-06  1.199999978325321e+00  3.299999994123878e+00 -1.175224362270910e-08 -4.334935832517317e-08 
