 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  6.415598409059699e-28  6.415598409059699e-28  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -6.639879990833331e-25 -1.327975998166666e-24  0.000000000000000e+00 
 5.000000000000000e-11 -9.138836074192060e-21 -9.129065448902252e-24 -4.754880040682946e-21 -5.293790483164340e-23 -9.407772045531098e-26 -5.410244156596034e-24 -1.082048831319207e-23 -1.881554409106220e-25 
 1.000000000000000e-10 -7.494636735060166e-21 -1.660709508887354e-23 -8.293263219643544e-21 -9.202150829022713e-23 -1.559542759080730e-25 -8.360726510385209e-24 -1.672145302077042e-23 -3.119085518161461e-25 
 2.000000000000000e-10  1.534044602538647e-19  1.613022707788525e-22 -4.951156383192832e-18  1.510631177711064e-18 -7.563378697072353e-22 -2.533720560105332e-20 -5.067441120210664e-20 -1.512675739414471e-21 
 4.000000000000000e-10  3.782369666653845e-19  1.208498088058615e-21 -8.108738595864851e-18  3.621509163221656e-18 -1.825995710460502e-21 -6.181007998585958e-20 -1.236201599717192e-19 -3.651991420921003e-21 
 8.000000000000000e-10 -2.125951726338788e-20  1.934921436124765e-21 -1.260448980486929e-17  1.158523862997509e-17 -2.501884146575585e-21 -7.572778581486860e-20 -1.514555716297372e-19 -5.003768293151169e-21 
 1.600000000000000e-09 -2.782282408617772e-20  2.227576271147364e-21 -1.729878661319831e-17  2.284837450980690e-17 -1.653348164699606e-21 -4.509850728672317e-20 -9.019701457344634e-20 -3.306696329399213e-21 
 3.200000000000000e-09  2.182048204613041e-21  2.456431970853625e-21 -1.884848571997691e-17  4.054796537836601e-17 -4.607986603233208e-22 -1.489985629189326e-20 -2.979971258378651e-20 -9.215973206466415e-22 
 6.400000000000000e-09  6.622321131806020e-21  2.786800522033884e-21 -1.154286022783650e-17  5.166802014662986e-17 -7.741395720329037e-23 -9.525517927501657e-22 -1.905103585500331e-21 -1.548279144065807e-22 
 1.140000000000000e-08  2.722155054595814e-21  2.967114004401683e-21  1.558839760154124e-18  6.517198845021702e-17 -1.611670397682216e-22 -4.430573810680467e-22 -8.861147621360935e-22 -3.223340795364432e-22 
 1.640000000000000e-08 -1.473210620758982e-21  2.745941678569079e-21 -4.084617031332538e-19  6.857704561237465e-17  1.002120042627625e-22 -4.613818206001417e-21 -9.227636412002833e-21  2.004240085255250e-22 
 2.140000000000000e-08 -1.198206785803912e-21  2.430316047723078e-21  1.186439560712078e-18  7.002564105864574e-17  1.734054188169297e-22 -6.364641238978479e-21 -1.272928247795696e-20  3.468108376338595e-22 
 2.640000000000000e-08  3.670826016900853e-21  2.409214911157314e-21  3.241114263410694e-18  6.939531827834011e-17  1.757849897601192e-22 -6.897100287661892e-21 -1.379420057532378e-20  3.515699795202385e-22 
 3.140000000000000e-08  7.260704411477223e-21  2.705838899750507e-21  5.974046561972021e-18  6.608257101210266e-17  1.737003038003216e-22 -7.837972801603474e-21 -1.567594560320695e-20  3.474006076006432e-22 
 3.640000000000000e-08  5.067122583841437e-21  2.946114126441563e-21  2.724259492596089e-18  5.897861310236766e-17  1.669708655741354e-22 -7.963796406865263e-21 -1.592759281373053e-20  3.339417311482708e-22 
 4.139999999999999e-08  1.327494690430528e-21  2.920036420031828e-21  3.133591718770548e-19  5.300451976878252e-17  1.869022415246975e-22 -8.000008417183560e-21 -1.600001683436712e-20  3.738044830493950e-22 
 4.639999999999999e-08 -1.346700969577690e-21  2.645216049928191e-21 -8.438046447828131e-18  4.480731562543968e-17  1.688410378670527e-22 -7.742944664247718e-21 -1.548588932849544e-20  3.376820757341055e-22 
 5.139999999999999e-08  2.470529139972838e-21  2.548416752398594e-21 -7.653260574534651e-18  3.886879247974989e-17  1.797499239991077e-22 -7.533597643792171e-21 -1.506719528758434e-20  3.594998479982154e-22 
 5.639999999999999e-08  7.439250411294073e-21  2.823844075601563e-21 -1.836667169241961e-17  3.443489018985668e-17  1.403061995617600e-22 -7.925354536054226e-21 -1.585070907210845e-20  2.806123991235201e-22 
 6.139999999999999e-08  1.244925852980826e-21  2.811232725188694e-21 -2.080924205517741e-17  3.046083893286185e-17  1.586664264710485e-22 -7.881045984911527e-21 -1.576209196982305e-20  3.173328529420971e-22 
 6.640000000000000e-08 -1.446909283589908e-21  2.541157802636010e-21 -2.031691888708911e-17  2.570814159419396e-17  1.712167409445666e-22 -7.858006052551343e-21 -1.571601210510269e-20  3.424334818891332e-22 
 7.140000000000000e-08  2.364128129343273e-21  2.445695034757500e-21 -1.807285994151619e-17  2.130209788248453e-17  1.614772240723066e-22 -8.064653437345687e-21 -1.612930687469137e-20  3.229544481446132e-22 
 7.640000000000001e-08  7.358503398584707e-21  2.722913442534666e-21 -1.912047515105387e-17  1.740658740884718e-17  1.479477442379799e-22 -7.585173804080442e-21 -1.517034760816088e-20  2.958954884759598e-22 
