 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 8.640000000000004e-07  1.923465328310635e-09  1.923465343001684e-09  1.673331651525811e-07  6.036433543993471e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447835490681e-09 
 9.140000000000005e-07  1.923465374768698e-09  1.923465355352699e-09  1.673331652769913e-07  6.036433530099358e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266446947312261e-09 
 9.640000000000004e-07  1.923465332295078e-09  1.923465348599853e-09  1.673331653883747e-07  6.036433543241458e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 1.014000000000000e-06  1.923465309093151e-09  1.923465331446603e-09  1.673331653001213e-07  6.036433531184936e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 1.064000000000000e-06  1.923465357421463e-09  1.923465338405898e-09  1.673331652255864e-07  6.036433518649177e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 1.114000000000000e-06  1.923465315273104e-09  1.923465330544639e-09  1.673331653390313e-07  6.036433529702008e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 1.164000000000000e-06  1.923465360945120e-09  1.923465341132580e-09  1.673331654569064e-07  6.036433542306112e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 1.214000000000000e-06  1.923465318146239e-09  1.923465334055632e-09  1.673331651724004e-07  6.036433552494738e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 1.264000000000000e-06  1.923465364821143e-09  1.923465344946447e-09  1.673331652886695e-07  6.036433541091488e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447835490681e-09 
 1.314000000000000e-06  1.923465392386983e-09  1.923465366100824e-09  1.673331654016102e-07  6.036433529958447e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 1.364000000000000e-06  1.923465347744959e-09  1.923465362989354e-09  1.673331653255539e-07  6.036433540200364e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447835490681e-09 
 1.414000000000000e-06  1.923465324244877e-09  1.923465346869269e-09  1.673331652428579e-07  6.036433552604799e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446503223051e-09 
 1.464000000000000e-06  1.923465303021619e-09  1.923465326106192e-09  1.673331653533154e-07  6.036433540687676e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 1.514000000000000e-06  1.923465350292834e-09  1.923465331628233e-09  1.673331654781133e-07  6.036433528885346e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 1.564000000000000e-06  1.923465307087377e-09  1.923465322916299e-09  1.673331651960345e-07  6.036433539066194e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447835490681e-09 
 1.614000000000000e-06  1.923465283207824e-09  1.923465305290523e-09  1.673331653058131e-07  6.036433551432298e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446947312261e-09 
 1.664000000000000e-06  1.923465330966930e-09  1.923465312035930e-09  1.673331654229609e-07  6.036433539037073e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447835490681e-09 
 1.714000000000000e-06  1.923465288737256e-09  1.923465304065542e-09  1.673331653363538e-07  6.036433528161963e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447391401471e-09 
 1.764000000000000e-06  1.923465263394030e-09  1.923465286202859e-09  1.673331654532898e-07  6.036433538477812e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 1.813999999999999e-06  1.923465311722342e-09  1.923465292838115e-09  1.673331651725969e-07  6.036433551543697e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266446947312261e-09 
 1.863999999999999e-06  1.923465339721863e-09  1.923465312918666e-09  1.673331652906616e-07  6.036433539129826e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266447391401471e-09 
 1.913999999999999e-06  1.923465363547205e-09  1.923465337186192e-09  1.673331654035953e-07  6.036433549176774e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446947312261e-09 
 1.963999999999999e-06  1.923465320504379e-09  1.923465335366972e-09  1.673331653203120e-07  6.036433538373337e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 2.013999999999999e-06  1.923465296733247e-09  1.923465319549638e-09  1.673331652403398e-07  6.036433522967124e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 2.063999999999999e-06  1.923465275943670e-09  1.923465298943784e-09  1.673331653521675e-07  6.036433537104887e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446947312261e-09 
 2.113999999999999e-06  1.923465323621460e-09  1.923465304693684e-09  1.673331654721715e-07  6.036433548971585e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 2.163999999999999e-06  1.923465280470214e-09  1.923465296154276e-09  1.673331651782581e-07  6.036433537328761e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446947312261e-09 
 2.213999999999999e-06  1.923465327036697e-09  1.923465306799363e-09  1.673331653060014e-07  6.036433523193282e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446059133841e-09 
 2.263999999999999e-06  1.923465283641505e-09  1.923465299665237e-09  1.673331654205061e-07  6.036433536835145e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266446947312261e-09 
 2.313999999999999e-06  1.923465330126673e-09  1.923465310422987e-09  1.673331653315285e-07  6.036433524156986e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 2.363999999999999e-06  1.923465288195154e-09  1.923465303683404e-09  1.673331652480285e-07  6.036433535173739e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 2.413999999999999e-06  1.923465334138222e-09  1.923465314517414e-09  1.673331653650455e-07  6.036433547950036e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447391401471e-09 
 2.463999999999999e-06  1.923465292803014e-09  1.923465307998456e-09  1.673331652867024e-07  6.036433535066287e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 2.513999999999999e-06  1.923465339206867e-09  1.923465319178029e-09  1.673331652000236e-07  6.036433547673223e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 2.563999999999999e-06  1.923465296272461e-09  1.923465312251716e-09  1.673331653160262e-07  6.036433533951363e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 2.613999999999999e-06  1.923465342567893e-09  1.923465322992925e-09  1.673331652322811e-07  6.036433546503646e-08  1.199999999366777e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266446059133841e-09 
 2.663999999999999e-06  1.923465300744795e-09  1.923465316241914e-09  1.673331651418021e-07  6.036433534517287e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447835490681e-09 
 2.713999999999998e-06  1.923465277407343e-09  1.923465299357884e-09  1.673331654650377e-07  6.036433546032481e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 2.763999999999998e-06  1.923465325247764e-09  1.923465306337030e-09  1.673331651776074e-07  6.036433557120418e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446059133841e-09 
 2.813999999999998e-06  1.923465283207824e-09  1.923465298481177e-09  1.673331652966034e-07  6.036433520181313e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 2.863999999999998e-06  1.923465328202215e-09  1.923465308798421e-09  1.673331654107350e-07  6.036433557777729e-08  1.199999999366776e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266447391401471e-09 
 2.913999999999998e-06  1.923465355415689e-09  1.923465329508778e-09  1.673331653345098e-07  6.036433544368307e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266446947312261e-09 
 2.963999999999998e-06  1.923465311261556e-09  1.923465326351960e-09  1.673331652461010e-07  6.036433533032324e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 3.013999999999998e-06  1.923465287951209e-09  1.923465310360296e-09  1.673331651590774e-07  6.036433518659831e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447391401471e-09 
 3.063999999999998e-06  1.923465336604781e-09  1.923465317659758e-09  1.673331654824815e-07  6.036433531137861e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266446503223051e-09 
 3.113999999999998e-06  1.923465363384575e-09  1.923465337409577e-09  1.673331651917691e-07  6.036433544231184e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266446503223051e-09 
 3.163999999999998e-06  1.923465318959391e-09  1.923465333979467e-09  1.673331653111979e-07  6.036433531410989e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446059133841e-09 
 3.213999999999998e-06  1.923465364712723e-09  1.923465345586747e-09  1.673331654200305e-07  6.036433543644396e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 3.263999999999998e-06  1.923465323052254e-09  1.923465338894406e-09  1.673331651478255e-07  6.036433530104408e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447835490681e-09 
 3.313999999999998e-06  1.923465369076637e-09  1.923465349628830e-09  1.673331652585478e-07  6.036433542801985e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 3.363999999999998e-06  1.923465326874067e-09  1.923465342673810e-09  1.673331651803842e-07  6.036433553315408e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447835490681e-09 
 3.413999999999998e-06  1.923465302506623e-09  1.923465325215931e-09  1.673331652919302e-07  6.036433541984342e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446947312261e-09 
 3.463999999999998e-06  1.923465350509674e-09  1.923465331841853e-09  1.673331654011604e-07  6.036433530573083e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447391401471e-09 
 3.513999999999998e-06  1.923465307954739e-09  1.923465323612192e-09  1.673331653206552e-07  6.036433542672087e-08  1.199999999366776e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266448279579890e-09 
 3.563999999999998e-06  1.923465283831241e-09  1.923465306053879e-09  1.673331652398692e-07  6.036433553565586e-08  1.199999999366776e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266447391401471e-09 
 3.613999999999998e-06  1.923465262391143e-09  1.923465285077122e-09  1.673331651525742e-07  6.036433541491102e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 3.663999999999997e-06  1.923465310800770e-09  1.923465291171230e-09  1.673331652688025e-07  6.036433527631593e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447835490681e-09 
 3.713999999999997e-06  1.923465338068454e-09  1.923465311148942e-09  1.673331653896756e-07  6.036433541244380e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 3.763999999999997e-06  1.923465292016967e-09  1.923465307491694e-09  1.673331653087372e-07  6.036433529064172e-08  1.199999999366777e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266446947312261e-09 
 3.813999999999997e-06  1.923465270143188e-09  1.923465291820842e-09  1.673331652205956e-07  6.036433541540809e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447391401471e-09 
 3.863999999999997e-06  1.923465318037819e-09  1.923465299173462e-09  1.673331653425350e-07  6.036433528052872e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 3.913999999999998e-06  1.923465274588417e-09  1.923465290809968e-09  1.673331652474787e-07  6.036433540538423e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447391401471e-09 
 3.963999999999998e-06  1.923465321046480e-09  1.923465301231875e-09  1.673331651746962e-07  6.036433550500546e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447835490681e-09 
 4.013999999999998e-06  1.923465278084969e-09  1.923465294057493e-09  1.673331652890624e-07  6.036433539718645e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 4.063999999999999e-06  1.923465323784091e-09  1.923465304513256e-09  1.673331652102437e-07  6.036433527747960e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 4.113999999999999e-06  1.923465281174945e-09  1.923465297269084e-09  1.673331653155293e-07  6.036433540111221e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 4.163999999999999e-06  1.923465327660114e-09  1.923465307976662e-09  1.673331652380479e-07  6.036433549708284e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 4.214000000000000e-06  1.923465354954903e-09  1.923465328909474e-09  1.673331651554513e-07  6.036433537837990e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447391401471e-09 
 4.264000000000000e-06  1.923465310719455e-09  1.923465325820028e-09  1.673331652722075e-07  6.036433550764600e-08  1.199999999366776e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266447835490681e-09 
 4.314000000000001e-06  1.923465286568851e-09  1.923465309501669e-09  1.673331651917789e-07  6.036433537794324e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446503223051e-09 
 4.364000000000001e-06  1.923465266456901e-09  1.923465289020089e-09  1.673331653068341e-07  6.036433549028777e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266446947312261e-09 
 4.414000000000001e-06  1.923465243742865e-09  1.923465266812884e-09  1.673331654239972e-07  6.036433536895796e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 4.464000000000002e-06  1.923465291393551e-09  1.923465272203709e-09  1.673331651400089e-07  6.036433550156314e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447391401471e-09 
 4.514000000000002e-06  1.923465247971254e-09  1.923465263588892e-09  1.673331652508345e-07  6.036433537516744e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 4.564000000000002e-06  1.923465293345115e-09  1.923465273768418e-09  1.673331653734396e-07  6.036433548066388e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447835490681e-09 
 4.614000000000003e-06  1.923465320667010e-09  1.923465294563760e-09  1.673331652887523e-07  6.036433536603095e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 4.664000000000003e-06  1.923465275862355e-09  1.923465291242267e-09  1.673331652088816e-07  6.036433549733389e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266446947312261e-09 
 4.714000000000003e-06  1.923465322564363e-09  1.923465303106807e-09  1.673331653258765e-07  6.036433537725562e-08  1.199999999366777e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266446059133841e-09 
 4.764000000000004e-06  1.923465350374149e-09  1.923465324386652e-09  1.673331652397062e-07  6.036433523074013e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447391401471e-09 
 4.814000000000004e-06  1.923465305488179e-09  1.923465321083232e-09  1.673331653522733e-07  6.036433535947660e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266447391401471e-09 
 4.864000000000005e-06  1.923465352379923e-09  1.923465332941225e-09  1.673331654751954e-07  6.036433523917240e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266446947312261e-09 
 4.914000000000005e-06  1.923465310746560e-09  1.923465326434957e-09  1.673331651850043e-07  6.036433536386505e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266447835490681e-09 
 4.964000000000005e-06  1.923465287083847e-09  1.923465309393259e-09  1.673331652984327e-07  6.036433546938472e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 5.014000000000006e-06  1.923465265670854e-09  1.923465288495958e-09  1.673331654217584e-07  6.036433535519683e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447835490681e-09 
 5.064000000000006e-06  1.923465244637332e-09  1.923465266773048e-09  1.673331651374044e-07  6.036433520748512e-08  1.199999999366777e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266446947312261e-09 
 5.114000000000006e-06  1.923465291285131e-09  1.923465272233299e-09  1.673331652565937e-07  6.036433534715560e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266446947312261e-09 
 5.164000000000007e-06  1.923465248567565e-09  1.923465263859056e-09  1.673331651771956e-07  6.036433546286058e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 5.214000000000007e-06  1.923465295215364e-09  1.923465274726730e-09  1.673331652851886e-07  6.036433532535987e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266446947312261e-09 
 5.264000000000008e-06  1.923465321940947e-09  1.923465295785952e-09  1.673331652064978e-07  6.036433544979293e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266446503223051e-09 
 5.314000000000008e-06  1.923465277841024e-09  1.923465292819825e-09  1.673331653264086e-07  6.036433533171304e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446947312261e-09 
 5.364000000000008e-06  1.923465255343829e-09  1.923465277236202e-09  1.673331654428852e-07  6.036433545766970e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 5.414000000000009e-06  1.923465303428195e-09  1.923465284596274e-09  1.673331651573658e-07  6.036433532181665e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266446947312261e-09 
 5.464000000000009e-06  1.923465260683524e-09  1.923465276503189e-09  1.673331652740875e-07  6.036433544198765e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266446503223051e-09 
 5.514000000000009e-06  1.923465306274226e-09  1.923465286792987e-09  1.673331653890904e-07  6.036433557640671e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266446947312261e-09 
 5.564000000000010e-06  1.923465264288497e-09  1.923465279849150e-09  1.673331652987570e-07  6.036433545390723e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 5.614000000000010e-06  1.923465310719455e-09  1.923465290808505e-09  1.673331652194100e-07  6.036433554756713e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266447835490681e-09 
 5.664000000000010e-06  1.923465338746081e-09  1.923465312175406e-09  1.673331653333426e-07  6.036433543654129e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 5.714000000000011e-06  1.923465363953781e-09  1.923465337160136e-09  1.673331652548152e-07  6.036433532205209e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447835490681e-09 
 5.764000000000011e-06  1.923465319637017e-09  1.923465335147835e-09  1.673331653762533e-07  6.036433544579126e-08  1.199999999366776e+00  3.299999999647561e+00 -7.048779337992528e-10 -1.266447835490681e-09 
 5.814000000000012e-06  1.923465366311921e-09  1.923465347211010e-09  1.673331652841326e-07  6.036433530086360e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266447391401471e-09 
 5.864000000000012e-06  1.923465324380402e-09  1.923465340491401e-09  1.673331654071720e-07  6.036433543380429e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447391401471e-09 
 5.914000000000012e-06  1.923465370675835e-09  1.923465351221253e-09  1.673331653216656e-07  6.036433531295035e-08  1.199999999366777e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266446947312261e-09 
 5.964000000000013e-06  1.923465328093794e-09  1.923465344116240e-09  1.673331652326367e-07  6.036433519805843e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266447835490681e-09 
 6.014000000000013e-06  1.923465374822908e-09  1.923465354977905e-09  1.673331651559041e-07  6.036433529298869e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266447391401471e-09 
 6.064000000000013e-06  1.923465401684017e-09  1.923465375832683e-09  1.673331652714786e-07  6.036433542683831e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447835490681e-09 
 6.114000000000014e-06  1.923465357773829e-09  1.923465372780097e-09  1.673331653830285e-07  6.036433531308146e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446503223051e-09 
 6.164000000000014e-06  1.923465403716896e-09  1.923465384544299e-09  1.673331652996648e-07  6.036433540911335e-08  1.199999999366777e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266446947312261e-09 
 6.214000000000015e-06  1.923465361405906e-09  1.923465377641782e-09  1.673331652118879e-07  6.036433554231578e-08  1.199999999366776e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266447391401471e-09 
 6.264000000000015e-06  1.923465337716089e-09  1.923465360291002e-09  1.673331653266908e-07  6.036433542610745e-08  1.199999999366776e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266447835490681e-09 
 6.314000000000015e-06  1.923465386857552e-09  1.923465367447466e-09  1.673331654502836e-07  6.036433552982002e-08  1.199999999366776e+00  3.299999999647564e+00 -7.048717165503149e-10 -1.266447835490681e-09 
