 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  2.037362057960354e-08  2.037362057960354e-08  6.492718128482298e-07  6.700153271370526e-07  1.079999995454435e+00  2.999999998908260e+00 -2.183479175243974e-09 -9.091129626881411e-09 
 5.000000000000000e-10  2.037362056318825e-08  2.037362057944102e-08  6.492718144339980e-07  6.700153274631811e-07  1.079999995454437e+00  2.999999998908246e+00 -2.183508485131824e-09 -9.091126962346152e-09 
 1.000000000000000e-09  2.037362055624936e-08  2.037362057921140e-08  6.492718139689837e-07  6.700153269119727e-07  1.079999995454438e+00  2.999999998908240e+00 -2.183519143272861e-09 -9.091124741900103e-09 
 2.000000000000000e-09  2.037362058400494e-08  2.037362057908673e-08  6.492718117353646e-07  6.700153276316661e-07  1.079999995454437e+00  2.999999998908231e+00 -2.183538683198094e-09 -9.091126074167732e-09 
 4.000000000000000e-09  2.037362059181119e-08  2.037362057928756e-08  6.492718129372975e-07  6.700153273267884e-07  1.079999995454436e+00  2.999999998908227e+00 -2.183546676803871e-09 -9.091127850524572e-09 
 8.000000000000000e-09  2.037362055711672e-08  2.037362057842540e-08  6.492718126024688e-07  6.700153264646851e-07  1.079999995454436e+00  2.999999998908224e+00 -2.183552894052809e-09 -9.091128738702992e-09 
 1.600000000000000e-08  2.037362058248705e-08  2.037362057815186e-08  6.492718131693575e-07  6.700153276499891e-07  1.079999995454436e+00  2.999999998908212e+00 -2.183576874870141e-09 -9.091127850524572e-09 
 3.200000000000000e-08  2.037362059880430e-08  2.037362058129484e-08  6.492718127509571e-07  6.700153268805037e-07  1.079999995454435e+00  2.999999998908220e+00 -2.183559999480167e-09 -9.091130515059831e-09 
 6.400000000000000e-08  2.037362059425065e-08  2.037362058670627e-08  6.492718128834322e-07  6.700153273691265e-07  1.079999995454437e+00  2.999999998908213e+00 -2.183574210334882e-09 -9.091125630078523e-09 
 1.140000000000000e-07  2.037362057470790e-08  2.037362058408431e-08  6.492718127466508e-07  6.700153272112260e-07  1.079999995454438e+00  2.999999998908215e+00 -2.183570657621203e-09 -9.091123853721683e-09 
 1.640000000000000e-07  2.037362059685273e-08  2.037362058866729e-08  6.492718128722818e-07  6.700153273143371e-07  1.079999995454436e+00  2.999999998908231e+00 -2.183537795019674e-09 -9.091127850524572e-09 
 2.140000000000000e-07  2.037362057180766e-08  2.037362058284003e-08  6.492718128469721e-07  6.700153272688446e-07  1.079999995454437e+00  2.999999998908234e+00 -2.183531577770736e-09 -9.091126962346152e-09 
 2.640000000000000e-07  2.037362055763172e-08  2.037362057159126e-08  6.492718128434022e-07  6.700153272440469e-07  1.079999995454436e+00  2.999999998908236e+00 -2.183528913235477e-09 -9.091127406435362e-09 
 3.140000000000000e-07  2.037362057815024e-08  2.037362057196509e-08  6.492718128288684e-07  6.700153273469682e-07  1.079999995454437e+00  2.999999998908234e+00 -2.183531577770736e-09 -9.091126962346152e-09 
 3.640000000000000e-07  2.037362055475858e-08  2.037362056515726e-08  6.492718128230175e-07  6.700153273067544e-07  1.079999995454437e+00  2.999999998908236e+00 -2.183527136878638e-09 -9.091126962346152e-09 
 4.140000000000000e-07  2.037362057443685e-08  2.037362056750753e-08  6.492718128031631e-07  6.700153271170970e-07  1.079999995454437e+00  2.999999998908234e+00 -2.183532465949156e-09 -9.091126962346152e-09 
 4.640000000000000e-07  2.037362058492651e-08  2.037362057494518e-08  6.492718127839312e-07  6.700153272165047e-07  1.079999995454437e+00  2.999999998908233e+00 -2.183533354127576e-09 -9.091126962346152e-09 
 5.140000000000001e-07  2.037362056023380e-08  2.037362057054816e-08  6.492718129011796e-07  6.700153273176811e-07  1.079999995454436e+00  2.999999998908234e+00 -2.183531577770736e-09 -9.091127406435362e-09 
 5.640000000000001e-07  2.037362057991207e-08  2.037362057341432e-08  6.492718128861613e-07  6.700153272817195e-07  1.079999995454436e+00  2.999999998908233e+00 -2.183534242305996e-09 -9.091127406435362e-09 
 6.140000000000002e-07  2.037362055614094e-08  2.037362056707820e-08  6.492718128789099e-07  6.700153272334759e-07  1.079999995454437e+00  2.999999998908235e+00 -2.183530689592317e-09 -9.091126962346152e-09 
 6.640000000000002e-07  2.037362054101632e-08  2.037362055538622e-08  6.492718128633465e-07  6.700153272026981e-07  1.079999995454437e+00  2.999999998908234e+00 -2.183531577770736e-09 -9.091126962346152e-09 
 7.140000000000003e-07  2.037362052716564e-08  2.037362054175960e-08  6.492718129720949e-07  6.700153271535533e-07  1.079999995454437e+00  2.999999998908234e+00 -2.183531577770736e-09 -9.091126962346152e-09 
 7.640000000000003e-07  2.037362054952731e-08  2.037362054214136e-08  6.492718128360276e-07  6.700153272530322e-07  1.079999995454437e+00  2.999999998908233e+00 -2.183533354127576e-09 -9.091126962346152e-09 
 8.140000000000004e-07  2.037362055974591e-08  2.037362054925953e-08  6.492718128244778e-07  6.700153272148073e-07  1.079999995454437e+00  2.999999998908237e+00 -2.183525360521799e-09 -9.091126962346152e-09 
 8.640000000000004e-07  2.037362056833822e-08  2.037362055831464e-08  6.492718129347039e-07  6.700153271738787e-07  1.079999995454437e+00  2.999999998908236e+00 -2.183527136878638e-09 -9.091126962346152e-09 
 9.140000000000005e-07  2.037362054272394e-08  2.037362055388938e-08  6.492718127991596e-07  6.700153271364500e-07  1.079999995454436e+00  2.999999998908238e+00 -2.183523584164959e-09 -9.091127406435362e-09 
 9.640000000000004e-07  2.037362052819563e-08  2.037362054272683e-08  6.492718129107935e-07  6.700153272353597e-07  1.079999995454437e+00  2.999999998908236e+00 -2.183528025057058e-09 -9.091126962346152e-09 
 1.014000000000000e-06  2.037362054977125e-08  2.037362054331209e-08  6.492718129006875e-07  6.700153271975109e-07  1.079999995454437e+00  2.999999998908238e+00 -2.183524472343379e-09 -9.091126962346152e-09 
 1.064000000000000e-06  2.037362052483460e-08  2.037362053603815e-08  6.492718128935470e-07  6.700153271500601e-07  1.079999995454437e+00  2.999999998908239e+00 -2.183521807808120e-09 -9.091126962346152e-09 
 1.114000000000000e-06  2.037362054462129e-08  2.037362053801662e-08  6.492718128802029e-07  6.700153272590665e-07  1.079999995454437e+00  2.999999998908240e+00 -2.183520919629700e-09 -9.091126962346152e-09 
 1.164000000000000e-06  2.037362052095858e-08  2.037362053158910e-08  6.492718128665449e-07  6.700153272178973e-07  1.079999995454437e+00  2.999999998908238e+00 -2.183523584164959e-09 -9.091126962346152e-09 
 1.214000000000000e-06  2.037362054172105e-08  2.037362053435638e-08  6.492718128534773e-07  6.700153271666687e-07  1.079999995454436e+00  2.999999998908238e+00 -2.183523584164959e-09 -9.091127406435362e-09 
 1.264000000000000e-06  2.037362055221071e-08  2.037362054205157e-08  6.492718128383014e-07  6.700153271364398e-07  1.079999995454437e+00  2.999999998908237e+00 -2.183526248700218e-09 -9.091126962346152e-09 
 1.314000000000000e-06  2.037362056202274e-08  2.037362055157907e-08  6.492718128294635e-07  6.700153272362576e-07  1.079999995454437e+00  2.999999998908239e+00 -2.183522695986539e-09 -9.091126962346152e-09 
 1.364000000000000e-06  2.037362057107583e-08  2.037362056128328e-08  6.492718128113687e-07  6.700153271943701e-07  1.079999995454437e+00  2.999999998908237e+00 -2.183526248700218e-09 -9.091126962346152e-09 
 1.414000000000000e-06  2.037362054611207e-08  2.037362055715564e-08  6.492718127958574e-07  6.700153271475495e-07  1.079999995454436e+00  2.999999998908236e+00 -2.183527136878638e-09 -9.091127850524572e-09 
 1.464000000000000e-06  2.037362056649507e-08  2.037362056006589e-08  6.492718129195162e-07  6.700153272739099e-07  1.079999995454437e+00  2.999999998908237e+00 -2.183526248700218e-09 -9.091126962346152e-09 
 1.514000000000000e-06  2.037362057722867e-08  2.037362056751305e-08  6.492718129007460e-07  6.700153272310839e-07  1.079999995454436e+00  2.999999998908240e+00 -2.183520919629700e-09 -9.091127406435362e-09 
 1.564000000000000e-06  2.037362058603782e-08  2.037362057641239e-08  6.492718128929516e-07  6.700153271740345e-07  1.079999995454436e+00  2.999999998908238e+00 -2.183524472343379e-09 -9.091127850524572e-09 
 1.614000000000000e-06  2.037362059633774e-08  2.037362058616240e-08  6.492718128728892e-07  6.700153272934289e-07  1.079999995454436e+00  2.999999998908237e+00 -2.183526248700218e-09 -9.091127406435362e-09 
 1.664000000000000e-06  2.037362057069636e-08  2.037362058192598e-08  6.492718128724584e-07  6.700153272491596e-07  1.079999995454436e+00  2.999999998908236e+00 -2.183527136878638e-09 -9.091127406435362e-09 
 1.714000000000000e-06  2.037362059137751e-08  2.037362058485932e-08  6.492718128509430e-07  6.700153272100402e-07  1.079999995454436e+00  2.999999998908238e+00 -2.183523584164959e-09 -9.091127406435362e-09 
 1.764000000000000e-06  2.037362060181296e-08  2.037362059222744e-08  6.492718128317962e-07  6.700153273020280e-07  1.079999995454436e+00  2.999999998908236e+00 -2.183528025057058e-09 -9.091127850524572e-09 
 1.813999999999999e-06  2.037362057674078e-08  2.037362058750640e-08  6.492718128281705e-07  6.700153272816755e-07  1.079999995454437e+00  2.999999998908237e+00 -2.183526248700218e-09 -9.091126962346152e-09 
 1.863999999999999e-06  2.037362059872298e-08  2.037362059104883e-08  6.492718128130963e-07  6.700153272289426e-07  1.079999995454436e+00  2.999999998908239e+00 -2.183522695986539e-09 -9.091127850524572e-09 
 1.913999999999999e-06  2.037362060788449e-08  2.037362059849158e-08  6.492718129164800e-07  6.700153271886204e-07  1.079999995454437e+00  2.999999998908239e+00 -2.183521807808120e-09 -9.091126962346152e-09 
 1.963999999999999e-06  2.037362058367968e-08  2.037362059405537e-08  6.492718129055711e-07  6.700153271394993e-07  1.079999995454436e+00  2.999999998908237e+00 -2.183525360521799e-09 -9.091127406435362e-09 
 2.013999999999999e-06  2.037362060392715e-08  2.037362059711684e-08  6.492718127834365e-07  6.700153271102360e-07  1.079999995454437e+00  2.999999998908236e+00 -2.183528025057058e-09 -9.091126962346152e-09 
 2.063999999999999e-06  2.037362058018312e-08  2.037362059095565e-08  6.492718127670249e-07  6.700153272054628e-07  1.079999995454436e+00  2.999999998908240e+00 -2.183519143272861e-09 -9.091127406435362e-09 
 2.113999999999999e-06  2.037362056513982e-08  2.037362057939708e-08  6.492718128786968e-07  6.700153271775209e-07  1.079999995454437e+00  2.999999998908239e+00 -2.183521807808120e-09 -9.091126962346152e-09 
 2.163999999999999e-06  2.037362058614624e-08  2.037362057978503e-08  6.492718128619984e-07  6.700153272765763e-07  1.079999995454437e+00  2.999999998908238e+00 -2.183523584164959e-09 -9.091126962346152e-09 
 2.213999999999999e-06  2.037362059628353e-08  2.037362058646202e-08  6.492718128540211e-07  6.700153272115344e-07  1.079999995454436e+00  2.999999998908238e+00 -2.183523584164959e-09 -9.091127406435362e-09 
 2.263999999999999e-06  2.037362060503846e-08  2.037362059522799e-08  6.492718128403000e-07  6.700153273324873e-07  1.079999995454437e+00  2.999999998908240e+00 -2.183520031451280e-09 -9.091126962346152e-09 
 2.313999999999999e-06  2.037362061531127e-08  2.037362060501450e-08  6.492718128303368e-07  6.700153272887092e-07  1.079999995454437e+00  2.999999998908240e+00 -2.183520919629700e-09 -9.091126962346152e-09 
 2.363999999999999e-06  2.037362058931753e-08  2.037362060069301e-08  6.492718129355552e-07  6.700153272502980e-07  1.079999995454437e+00  2.999999998908238e+00 -2.183524472343379e-09 -9.091126962346152e-09 
 2.413999999999999e-06  2.037362057492474e-08  2.037362058952141e-08  6.492718129324648e-07  6.700153271982563e-07  1.079999995454436e+00  2.999999998908240e+00 -2.183520031451280e-09 -9.091127406435362e-09 
 2.463999999999999e-06  2.037362056313404e-08  2.037362057673215e-08  6.492718129094217e-07  6.700153273158888e-07  1.079999995454437e+00  2.999999998908241e+00 -2.183517366916021e-09 -9.091126962346152e-09 
 2.513999999999999e-06  2.037362058348994e-08  2.037362057687741e-08  6.492718128960373e-07  6.700153272569252e-07  1.079999995454437e+00  2.999999998908240e+00 -2.183519143272861e-09 -9.091126962346152e-09 
 2.563999999999999e-06  2.037362055803829e-08  2.037362056937082e-08  6.492718128922883e-07  6.700153272358340e-07  1.079999995454437e+00  2.999999998908241e+00 -2.183517366916021e-09 -9.091126962346152e-09 
 2.613999999999999e-06  2.037362054426893e-08  2.037362055782874e-08  6.492718128700224e-07  6.700153273260092e-07  1.079999995454436e+00  2.999999998908239e+00 -2.183521807808120e-09 -9.091127406435362e-09 
 2.663999999999999e-06  2.037362056625113e-08  2.037362055888928e-08  6.492718128754891e-07  6.700153273028682e-07  1.079999995454437e+00  2.999999998908241e+00 -2.183517366916021e-09 -9.091126962346152e-09 
 2.713999999999998e-06  2.037362057560237e-08  2.037362056578663e-08  6.492718128488245e-07  6.700153272558139e-07  1.079999995454436e+00  2.999999998908242e+00 -2.183515590559182e-09 -9.091127406435362e-09 
 2.763999999999998e-06  2.037362054955441e-08  2.037362056067321e-08  6.492718128377551e-07  6.700153272248667e-07  1.079999995454437e+00  2.999999998908243e+00 -2.183514702380762e-09 -9.091126962346152e-09 
 2.813999999999998e-06  2.037362057118425e-08  2.037362056385494e-08  6.492718129552297e-07  6.700153271570701e-07  1.079999995454436e+00  2.999999998908241e+00 -2.183517366916021e-09 -9.091127850524572e-09 
 2.863999999999998e-06  2.037362058091496e-08  2.037362057131530e-08  6.492718128158089e-07  6.700153272874963e-07  1.079999995454436e+00  2.999999998908240e+00 -2.183520031451280e-09 -9.091127406435362e-09 
 2.913999999999998e-06  2.037362059010357e-08  2.037362058032268e-08  6.492718129337197e-07  6.700153272510468e-07  1.079999995454437e+00  2.999999998908244e+00 -2.183512926023923e-09 -9.091126962346152e-09 
 2.963999999999998e-06  2.037362056492298e-08  2.037362057596428e-08  6.492718127947826e-07  6.700153272088035e-07  1.079999995454436e+00  2.999999998908242e+00 -2.183515590559182e-09 -9.091127406435362e-09 
 3.013999999999998e-06  2.037362058620045e-08  2.037362057918707e-08  6.492718127883273e-07  6.700153271604346e-07  1.079999995454437e+00  2.999999998908243e+00 -2.183514702380762e-09 -9.091126962346152e-09 
 3.063999999999998e-06  2.037362059603958e-08  2.037362058657263e-08  6.492718127744487e-07  6.700153272690953e-07  1.079999995454436e+00  2.999999998908243e+00 -2.183514702380762e-09 -9.091127406435362e-09 
 3.113999999999998e-06  2.037362056980189e-08  2.037362058134145e-08  6.492718128893191e-07  6.700153272297727e-07  1.079999995454437e+00  2.999999998908243e+00 -2.183514702380762e-09 -9.091126962346152e-09 
 3.163999999999998e-06  2.037362055673725e-08  2.037362057045353e-08  6.492718128700757e-07  6.700153271802721e-07  1.079999995454437e+00  2.999999998908243e+00 -2.183514702380762e-09 -9.091126962346152e-09 
 3.213999999999998e-06  2.037362054342867e-08  2.037362055746601e-08  6.492718128580322e-07  6.700153271347932e-07  1.079999995454437e+00  2.999999998908243e+00 -2.183514702380762e-09 -9.091126962346152e-09 
 3.263999999999998e-06  2.037362052900878e-08  2.037362054348561e-08  6.492718128392806e-07  6.700153272288138e-07  1.079999995454436e+00  2.999999998908242e+00 -2.183516478737602e-09 -9.091127850524572e-09 
