 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00 -1.403165822615842e-21 -1.403165822615842e-21  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.562491299187145e-22 -3.124982598374291e-22  0.000000000000000e+00 
 5.000000000000000e-11 -6.948027039432809e-21 -1.408705144510764e-21 -1.906017192549585e-21 -1.971849815963576e-23 -4.177870956673930e-26 -1.412369555155874e-22 -2.824739110311749e-22 -8.355741913347861e-26 
 1.000000000000000e-10 -5.525769954221279e-21 -1.412818096368617e-21 -3.200612704626243e-21 -3.296665313493689e-23 -6.661515924392695e-26 -1.310241195296776e-22 -2.620482390593553e-22 -1.332303184878539e-25 
 2.000000000000000e-10  1.117867561226000e-18 -7.457789091460068e-23 -1.860405697506177e-18 -1.189072567424093e-19  8.091315068515667e-22  4.224652894265922e-20  8.449305788531843e-20  1.618263013703133e-21 
 4.000000000000000e-10 -1.711556338434770e-19  5.838395373346642e-22 -4.317047974803721e-18  3.261188302727657e-20  1.853326011197637e-21  1.050976425029882e-19  2.101952850059765e-19  3.706652022395274e-21 
 8.000000000000000e-10  4.127769338868386e-19  3.077132526463875e-21 -8.294360239349941e-18  6.737335158833106e-19  2.361242266923312e-21  1.404963741400305e-19  2.809927482800610e-19  4.722484533846625e-21 
 1.600000000000000e-09  6.547095241277607e-18  6.727801231580060e-20 -1.725322162636217e-17  8.855477593597798e-19  1.823514419680706e-21 -5.080661362427062e-20 -1.016132272485412e-19  3.647028839361412e-21 
 3.200000000000000e-09 -2.978535352446693e-18  6.029320779071179e-20 -2.487337185173613e-17  4.563719657771572e-19  7.283890529211338e-22  3.726627840519804e-20  7.453255681039609e-20  1.456778105842268e-21 
 6.400000000000000e-09  4.432525329181950e-20  5.432150799022208e-20 -3.869946811050354e-17  7.110879128097164e-19  1.871449652391450e-22  1.993801361866308e-20  3.987602723732616e-20  3.742899304782899e-22 
 1.140000000000000e-08  3.942311472107623e-20  5.012246468265962e-20 -5.488165946465244e-17  6.341512793178105e-19 -6.713540652059947e-25  5.797462466910980e-21  1.159492493382196e-20 -1.342708130411989e-24 
 1.640000000000000e-08  4.229984532062026e-20  4.832134993891890e-20 -5.780222244028041e-17  5.901450907123061e-18  9.580251708469913e-23 -4.235124577353038e-22 -8.470249154706077e-22  1.916050341693983e-22 
 2.140000000000000e-08  2.169389069799335e-20  4.609428537894207e-20 -6.578423217117615e-17  1.236436678495814e-17  1.251212991727707e-22 -5.064710349749934e-21 -1.012942069949987e-20  2.502425983455413e-22 
 2.640000000000000e-08  6.936633355920530e-20  4.685283071521577e-20 -5.727539450220580e-17  1.737328181654205e-17  1.317865717290176e-22  1.063843225411927e-20  2.127686450823855e-20  2.635731434580352e-22 
 3.140000000000000e-08  3.754018457537393e-20  4.650783574906119e-20 -4.392516016777222e-17  2.039824979397660e-17  1.296563653951062e-22 -3.580272715399654e-21 -7.160545430799309e-21  2.593127307902123e-22 
 3.640000000000000e-08  2.908388875980945e-20  4.531102813530965e-20 -4.583686485082444e-17  2.466503136434890e-17  1.166505225452307e-22 -5.704955058684784e-21 -1.140991011736957e-20  2.333010450904614e-22 
 4.139999999999999e-08  6.824337399565358e-20  4.637029737228380e-20 -4.293969591867419e-17  2.979259367124954e-17  1.195629179890247e-22  1.050899495528608e-20  2.101798991057217e-20  2.391258359780494e-22 
 4.639999999999999e-08  3.710899471925948e-20  4.612248759302421e-20 -3.778337027192227e-17  3.568361029078011e-17  1.391214254436587e-22 -3.388199374462701e-21 -6.776398748925402e-21  2.782428508873173e-22 
 5.139999999999999e-08  2.866141912250728e-20  4.495373025759827e-20 -4.347961207636167e-17  3.694289324931415e-17  1.013464520871045e-22 -5.416290295635352e-21 -1.083258059127070e-20  2.026929041742090e-22 
