 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  5.907822471116729e-10  5.907822471116729e-10  5.123770738611168e-08  9.405105275892858e-09  1.079999999866172e+00  2.999999999893946e+00 -2.121085529438460e-10 -2.676556754011017e-10 
 5.000000000000001e-12  5.907819511374868e-10  5.907822470820784e-10  5.123780771233183e-08  9.405109398010297e-09  1.079999999866173e+00  2.999999999893943e+00 -2.121138820143642e-10 -2.676534549550524e-10 
 1.000000000000000e-11  5.907818678707599e-10  5.907822470441611e-10  5.123784643274007e-08  9.405104933419499e-09  1.079999999866174e+00  2.999999999893941e+00 -2.121183229064627e-10 -2.676512345090032e-10 
 2.000000000000000e-11  5.907816735817306e-10  5.907822469450236e-10  5.123785532065209e-08  9.405100252723362e-09  1.079999999866175e+00  2.999999999893945e+00 -2.121094411222657e-10 -2.676499022413736e-10 
 4.000000000000000e-11  5.907820690986831e-10  5.907822468230598e-10  5.123777443550651e-08  9.405097432694461e-09  1.079999999866175e+00  2.999999999893937e+00 -2.121254283338203e-10 -2.676499022413736e-10 
 8.000000000000001e-11  5.907822252237960e-10  5.907822467151730e-10  5.123765842812834e-08  9.405106836384479e-09  1.079999999866174e+00  2.999999999893928e+00 -2.121431919022143e-10 -2.676521226874229e-10 
 1.600000000000000e-10  5.907821176709405e-10  5.907822465051828e-10  5.123764585619655e-08  9.405109635435124e-09  1.079999999866173e+00  2.999999999893925e+00 -2.121494091511522e-10 -2.676547872226820e-10 
 3.200000000000000e-10  5.907822096112847e-10  5.907822462668121e-10  5.123770735273685e-08  9.405106862475699e-09  1.079999999866171e+00  2.999999999893935e+00 -2.121298692259188e-10 -2.676574517579411e-10 
 6.400000000000001e-10  5.907823015516289e-10  5.907822462883266e-10  5.123771843065349e-08  9.405104480257218e-09  1.079999999866170e+00  2.999999999893939e+00 -2.121218756201415e-10 -2.676596722039903e-10 
 1.140000000000000e-09  5.907822616529890e-10  5.907822463958392e-10  5.123770740730549e-08  9.405105573339181e-09  1.079999999866170e+00  2.999999999893934e+00 -2.121325337611779e-10 -2.676610044716199e-10 
 1.640000000000000e-09  5.907822876738411e-10  5.907822467048037e-10  5.123770732521980e-08  9.405103330665180e-09  1.079999999866171e+00  2.999999999893939e+00 -2.121218756201415e-10 -2.676587840255706e-10 
 2.140000000000000e-09  5.907822443057542e-10  5.907822467912221e-10  5.123770704708902e-08  9.405105131832743e-09  1.079999999866172e+00  2.999999999893945e+00 -2.121103293006854e-10 -2.676570076687312e-10 
 2.640000000000000e-09  5.907822269585195e-10  5.907822466884950e-10  5.123770782240848e-08  9.405105202987503e-09  1.079999999866172e+00  2.999999999893948e+00 -2.121041120517475e-10 -2.676556754011017e-10 
 3.140000000000000e-09  5.907822417036690e-10  5.907822466214672e-10  5.123770759938636e-08  9.405105618690941e-09  1.079999999866172e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676552313118918e-10 
 3.640000000000000e-09  5.907822139480934e-10  5.907822463828926e-10  5.123770675040630e-08  9.405104492661531e-09  1.079999999866173e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676547872226820e-10 
 4.140000000000000e-09  5.907822486425629e-10  5.907822463188591e-10  5.123770733307746e-08  9.405106280281888e-09  1.079999999866173e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676547872226820e-10 
 4.640000000000001e-09  5.907822104786464e-10  5.907822460603037e-10  5.123770752959056e-08  9.405105094383734e-09  1.079999999866173e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676547872226820e-10 
 5.140000000000001e-09  5.907822460404777e-10  5.907822459745581e-10  5.123770721830604e-08  9.405105163538659e-09  1.079999999866173e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676547872226820e-10 
 5.640000000000001e-09  5.907822590509038e-10  5.907822460327639e-10  5.123770750790777e-08  9.405105518849336e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676552313118918e-10 
 6.140000000000002e-09  5.907822269585195e-10  5.907822459257178e-10  5.123770758540121e-08  9.405105245082377e-09  1.079999999866172e+00  2.999999999893950e+00 -2.120996711596490e-10 -2.676552313118918e-10 
 6.640000000000002e-09  5.907822000703056e-10  5.907822455865939e-10  5.123770727450537e-08  9.405105569076868e-09  1.079999999866172e+00  2.999999999893950e+00 -2.120996711596490e-10 -2.676552313118918e-10 
 7.140000000000002e-09  5.907822963474585e-10  5.907822458104660e-10  5.123770713149407e-08  9.405105297997408e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 7.640000000000003e-09  5.907822165501786e-10  5.907822456908190e-10  5.123770746714980e-08  9.405105368855000e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 8.140000000000002e-09  5.907822165501786e-10  5.907822454582165e-10  5.123770740285729e-08  9.405105169085254e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 8.640000000000002e-09  5.907821879272412e-10  5.907822450001959e-10  5.123770772407600e-08  9.405105296990954e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 9.140000000000001e-09  5.907822980821820e-10  5.907822452000697e-10  5.123770671838923e-08  9.405105442927174e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 9.640000000000001e-09  5.907822200196255e-10  5.907822450994953e-10  5.123770761954778e-08  9.405105192539283e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676552313118918e-10 
 1.014000000000000e-08  5.907822685918829e-10  5.907822452217713e-10  5.123770766805837e-08  9.405105431678550e-09  1.079999999866172e+00  2.999999999893948e+00 -2.121032238733278e-10 -2.676552313118918e-10 
 1.064000000000000e-08  5.907822269585195e-10  5.907822451413114e-10  5.123770737657294e-08  9.405106016116907e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 1.114000000000000e-08  5.907823032863524e-10  5.907822454997355e-10  5.123770693356570e-08  9.405105254554660e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121058884085869e-10 -2.676552313118918e-10 
 1.164000000000000e-08  5.907822356321368e-10  5.907822455530705e-10  5.123770780990135e-08  9.405105428024455e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121058884085869e-10 -2.676552313118918e-10 
 1.214000000000000e-08  5.907822538467333e-10  5.907822456256561e-10  5.123770721156192e-08  9.405105263544567e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121058884085869e-10 -2.676552313118918e-10 
 1.264000000000000e-08  5.907822226217108e-10  5.907822454973471e-10  5.123770743333199e-08  9.405105423233225e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 1.314000000000000e-08  5.907822954800968e-10  5.907822457858721e-10  5.123770694985216e-08  9.405104690540650e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 1.364000000000000e-08  5.907822356321368e-10  5.907822458141670e-10  5.123770770571281e-08  9.405105907823614e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 1.414000000000000e-08  5.907822243564342e-10  5.907822456814319e-10  5.123770772512632e-08  9.405105705161386e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676552313118918e-10 
 1.464000000000000e-08  5.907821974682204e-10  5.907822453181871e-10  5.123770757512753e-08  9.405105153976514e-09  1.079999999866172e+00  2.999999999893948e+00 -2.121032238733278e-10 -2.676552313118918e-10 
 1.514000000000000e-08  5.907822590509038e-10  5.907822452888526e-10  5.123770690030538e-08  9.405105355749336e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 1.564000000000000e-08  5.907821939987734e-10  5.907822449394697e-10  5.123770733606531e-08  9.405105374532114e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 1.614000000000000e-08  5.907822434383925e-10  5.907822448138390e-10  5.123770747423690e-08  9.405105255811986e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121067765870066e-10 -2.676552313118918e-10 
 1.664000000000000e-08  5.907822677245211e-10  5.907822449239659e-10  5.123770731810240e-08  9.405105392760698e-09  1.079999999866172e+00  2.999999999893946e+00 -2.121076647654263e-10 -2.676552313118918e-10 
 1.714000000000000e-08  5.907822781328620e-10  5.907822451803583e-10  5.123770734145040e-08  9.405105120537024e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121058884085869e-10 -2.676552313118918e-10 
 1.764000000000000e-08  5.907822148154551e-10  5.907822450641643e-10  5.123770766119160e-08  9.405106060712471e-09  1.079999999866172e+00  2.999999999893946e+00 -2.121085529438460e-10 -2.676552313118918e-10 
 1.814000000000000e-08  5.907822104786464e-10  5.907822447966463e-10  5.123770686250796e-08  9.405104980850583e-09  1.079999999866172e+00  2.999999999893946e+00 -2.121076647654263e-10 -2.676552313118918e-10 
 1.864000000000000e-08  5.907822009376673e-10  5.907822444176072e-10  5.123770765374274e-08  9.405105637495964e-09  1.079999999866172e+00  2.999999999893948e+00 -2.121041120517475e-10 -2.676552313118918e-10 
 1.914000000000000e-08  5.907823119599698e-10  5.907822447393980e-10  5.123770793521372e-08  9.405105183068385e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676552313118918e-10 
 1.964000000000001e-08  5.907822312953281e-10  5.907822447569175e-10  5.123770666403479e-08  9.405105499438044e-09  1.079999999866172e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676552313118918e-10 
 2.014000000000001e-08  5.907822217543490e-10  5.907822446103838e-10  5.123770753038851e-08  9.405105222604673e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 2.064000000000001e-08  5.907822070091995e-10  5.907822443128482e-10  5.123770718044571e-08  9.405105332589370e-09  1.079999999866172e+00  2.999999999893948e+00 -2.121041120517475e-10 -2.676552313118918e-10 
 2.114000000000001e-08  5.907821896619647e-10  5.907822438524001e-10  5.123770702708414e-08  9.405106048919391e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 2.164000000000001e-08  5.907822842043942e-10  5.907822439671655e-10  5.123770782303239e-08  9.405105188764438e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121058884085869e-10 -2.676552313118918e-10 
 2.214000000000001e-08  5.907822182849021e-10  5.907822438350861e-10  5.123770730337738e-08  9.405105279401051e-09  1.079999999866172e+00  2.999999999893946e+00 -2.121076647654263e-10 -2.676552313118918e-10 
 2.264000000000001e-08  5.907822633877124e-10  5.907822439208387e-10  5.123770714624619e-08  9.405105372501961e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121067765870066e-10 -2.676552313118918e-10 
 2.314000000000001e-08  5.907822703266064e-10  5.907822441241062e-10  5.123770747720519e-08  9.405105267797398e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121067765870066e-10 -2.676552313118918e-10 
 2.364000000000002e-08  5.907822174175403e-10  5.907822440145486e-10  5.123770746417464e-08  9.405105323978935e-09  1.079999999866172e+00  2.999999999893947e+00 -2.121050002301672e-10 -2.676552313118918e-10 
 2.414000000000002e-08  5.907821992029438e-10  5.907822436815057e-10  5.123770719785344e-08  9.405105410681295e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121023356949081e-10 -2.676552313118918e-10 
 2.464000000000002e-08  5.907822816023089e-10  5.907822438223577e-10  5.123770761636380e-08  9.405105092689658e-09  1.079999999866172e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676552313118918e-10 
 2.514000000000002e-08  5.907822200196255e-10  5.907822437113635e-10  5.123770753029713e-08  9.405105374497776e-09  1.079999999866172e+00  2.999999999893950e+00 -2.121005593380687e-10 -2.676552313118918e-10 
 2.564000000000002e-08  5.907822555814568e-10  5.907822437532203e-10  5.123770723957702e-08  9.405105216159130e-09  1.079999999866172e+00  2.999999999893951e+00 -2.120978948028096e-10 -2.676552313118918e-10 
 2.614000000000002e-08  5.907822260911577e-10  5.907822436501130e-10  5.123770711534837e-08  9.405105439930282e-09  1.079999999866172e+00  2.999999999893951e+00 -2.120970066243899e-10 -2.676552313118918e-10 
 2.664000000000002e-08  5.907822625203507e-10  5.907822437409399e-10  5.123770726700550e-08  9.405105743978992e-09  1.079999999866172e+00  2.999999999893952e+00 -2.120961184459702e-10 -2.676552313118918e-10 
 2.714000000000002e-08  5.907822061418377e-10  5.907822435220143e-10  5.123770760292599e-08  9.405105318147753e-09  1.079999999866172e+00  2.999999999893953e+00 -2.120943420891308e-10 -2.676552313118918e-10 
 2.764000000000002e-08  5.907822529793716e-10  5.907822435121540e-10  5.123770775932913e-08  9.405105222351248e-09  1.079999999866172e+00  2.999999999893952e+00 -2.120961184459702e-10 -2.676552313118918e-10 
 2.814000000000003e-08  5.907822599182655e-10  5.907822436175388e-10  5.123770708661488e-08  9.405105497458542e-09  1.079999999866172e+00  2.999999999893950e+00 -2.120996711596490e-10 -2.676552313118918e-10 
 2.864000000000003e-08  5.907822018050291e-10  5.907822433755305e-10  5.123770754388624e-08  9.405105169333282e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676552313118918e-10 
 2.914000000000003e-08  5.907822078765612e-10  5.907822430603028e-10  5.123770724286110e-08  9.405105545103832e-09  1.079999999866172e+00  2.999999999893950e+00 -2.120996711596490e-10 -2.676552313118918e-10 
 2.964000000000003e-08  5.907822052744760e-10  5.907822427056855e-10  5.123770756322357e-08  9.405105086932079e-09  1.079999999866172e+00  2.999999999893949e+00 -2.121014475164884e-10 -2.676552313118918e-10 
 3.014000000000003e-08  5.907822391015838e-10  5.907822425643943e-10  5.123770727020399e-08  9.405105944116802e-09  1.079999999866172e+00  2.999999999893951e+00 -2.120978948028096e-10 -2.676552313118918e-10 
