 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  1.923465414010502e-09  1.923465414010502e-09  1.673331653672066e-07  6.036433546110636e-08  1.199999999366775e+00  3.299999999647628e+00 -7.047447070362978e-10 -1.266450055936730e-09 
 5.000000000000001e-12  1.923465400843760e-09  1.923465414009185e-09  1.673332068067364e-07  6.036434866955999e-08  1.199999999366773e+00  3.299999999647630e+00 -7.047411543226190e-10 -1.266454052739618e-09 
 1.000000000000000e-11  1.923465137165792e-09  1.923465413981504e-09  1.673332045436925e-07  6.036435321323149e-08  1.199999999366771e+00  3.299999999647631e+00 -7.047384897873599e-10 -1.266458493631717e-09 
 2.000000000000000e-11  1.923465650643941e-09  1.923465413987759e-09  1.673331558287294e-07  6.036433976618837e-08  1.199999999366770e+00  3.299999999647637e+00 -7.047260552894841e-10 -1.266460714077766e-09 
 4.000000000000000e-11  1.923465692277304e-09  1.923465414059535e-09  1.673330506099237e-07  6.036432429577817e-08  1.199999999366769e+00  3.299999999647649e+00 -7.047029626505719e-10 -1.266461602256186e-09 
 8.000000000000001e-11  1.923465442477124e-09  1.923465414130562e-09  1.673330479769637e-07  6.036433347783323e-08  1.199999999366770e+00  3.299999999647646e+00 -7.047091798995098e-10 -1.266461158166976e-09 
 1.600000000000000e-10  1.923465307168692e-09  1.923465414084745e-09  1.673331831461771e-07  6.036433774585684e-08  1.199999999366770e+00  3.299999999647632e+00 -7.047358252521008e-10 -1.266460714077766e-09 
 3.200000000000000e-10  1.923465157982474e-09  1.923465413557387e-09  1.673332239342090e-07  6.036433795807258e-08  1.199999999366773e+00  3.299999999647603e+00 -7.047935568493813e-10 -1.266454496828828e-09 
 6.400000000000001e-10  1.923465241249200e-09  1.923465412477981e-09  1.673331668564809e-07  6.036433511573549e-08  1.199999999366775e+00  3.299999999647580e+00 -7.048415184840451e-10 -1.266449611847520e-09 
 1.140000000000000e-09  1.923465366149291e-09  1.923465411557050e-09  1.673331587169618e-07  6.036433528350910e-08  1.199999999366776e+00  3.299999999647569e+00 -7.048628347661179e-10 -1.266448279579890e-09 
 1.640000000000000e-09  1.923465369618738e-09  1.923465410974369e-09  1.673331639259671e-07  6.036433479163705e-08  1.199999999366778e+00  3.299999999647564e+00 -7.048717165503149e-10 -1.266444282777002e-09 
 2.140000000000000e-09  1.923465382629164e-09  1.923465410593712e-09  1.673331651771227e-07  6.036433499022126e-08  1.199999999366779e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266442062330952e-09 
 2.640000000000000e-09  1.923465372220823e-09  1.923465410213541e-09  1.673331658849020e-07  6.036433524273083e-08  1.199999999366780e+00  3.299999999647565e+00 -7.048708283718952e-10 -1.266441174152533e-09 
 3.140000000000000e-09  1.923465359210397e-09  1.923465409749887e-09  1.673331652283204e-07  6.036433549328686e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266440730063323e-09 
 3.640000000000000e-09  1.923465383496525e-09  1.923465409422496e-09  1.673331648311563e-07  6.036433556317502e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266440285974113e-09 
 4.140000000000000e-09  1.923465365281929e-09  1.923465409021767e-09  1.673331655100244e-07  6.036433475755547e-08  1.199999999366780e+00  3.299999999647562e+00 -7.048761574424134e-10 -1.266439841884903e-09 
 4.640000000000001e-09  1.923465428599336e-09  1.923465409018728e-09  1.673331653883521e-07  6.036433606837554e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266439841884903e-09 
 5.140000000000001e-09  1.923465384363887e-09  1.923465408854445e-09  1.673331657045631e-07  6.036433607562391e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048717165503149e-10 -1.266439841884903e-09 
 5.640000000000001e-09  1.923465366149291e-09  1.923465408517231e-09  1.673331644125054e-07  6.036433456996163e-08  1.199999999366780e+00  3.299999999647565e+00 -7.048708283718952e-10 -1.266440285974113e-09 
 6.140000000000002e-09  1.923465366149291e-09  1.923465408124989e-09  1.673331663228192e-07  6.036433560001704e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048726047287346e-10 -1.266440285974113e-09 
 6.640000000000002e-09  1.923465385231249e-09  1.923465407843494e-09  1.673331644594456e-07  6.036433501221073e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266440285974113e-09 
 7.140000000000002e-09  1.923465352271503e-09  1.923465407382256e-09  1.673331654506018e-07  6.036433633010968e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266439397795693e-09 
 7.640000000000003e-09  1.923465432068783e-09  1.923465407393016e-09  1.673331656120626e-07  6.036433512924382e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266439397795693e-09 
 8.140000000000002e-09  1.923465401711122e-09  1.923465407358950e-09  1.673331656517649e-07  6.036433449079518e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048717165503149e-10 -1.266439841884903e-09 
 8.640000000000002e-09  1.923465383496525e-09  1.923465407189640e-09  1.673331651712052e-07  6.036433576702904e-08  1.199999999366780e+00  3.299999999647566e+00 -7.048681638366361e-10 -1.266440285974113e-09 
 9.140000000000001e-09  1.923465361812482e-09  1.923465406833067e-09  1.673331651480577e-07  6.036433554045905e-08  1.199999999366780e+00  3.299999999647565e+00 -7.048699401934755e-10 -1.266440730063323e-09 
 9.640000000000001e-09  1.923465416456271e-09  1.923465406778726e-09  1.673331660097729e-07  6.036433552220712e-08  1.199999999366780e+00  3.299999999647564e+00 -7.048734929071543e-10 -1.266440730063323e-09 
 1.014000000000000e-08  1.923465441609762e-09  1.923465406991401e-09  1.673331649763172e-07  6.036433473948020e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266441174152533e-09 
 1.064000000000000e-08  1.923465365281929e-09  1.923465406785602e-09  1.673331654022016e-07  6.036433634983677e-08  1.199999999366780e+00  3.299999999647562e+00 -7.048770456208331e-10 -1.266441174152533e-09 
 1.114000000000000e-08  1.923465434670868e-09  1.923465406902127e-09  1.673331651006561e-07  6.036433504004987e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266441174152533e-09 
 1.164000000000000e-08  1.923465373088185e-09  1.923465406716778e-09  1.673331655864197e-07  6.036433512611624e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048752692639937e-10 -1.266441174152533e-09 
 1.214000000000000e-08  1.923465397374313e-09  1.923465406593533e-09  1.673331650464777e-07  6.036433578789564e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266441174152533e-09 
 1.264000000000000e-08  1.923465352271503e-09  1.923465406192975e-09  1.673331654402173e-07  6.036433479016132e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266441174152533e-09 
 1.314000000000000e-08  1.923465381761802e-09  1.923465405898544e-09  1.673331658065586e-07  6.036433647138702e-08  1.199999999366780e+00  3.299999999647563e+00 -7.048743810855740e-10 -1.266441174152533e-09 
