 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 4.140000000000000e-09  6.935776649188985e-10  6.935776774732338e-10  7.051008243000935e-08  1.261786290867356e-08  1.199999999802326e+00  3.299999999875097e+00 -2.498072859680178e-10 -3.953481986229690e-10 
 4.640000000000001e-09  6.935776120098325e-10  6.935776770016467e-10  7.051008215978373e-08  1.261786391652620e-08  1.199999999802326e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953477545337591e-10 
 5.140000000000001e-09  6.935777013480915e-10  6.935776770067268e-10  7.051008239160042e-08  1.261786283808511e-08  1.199999999802326e+00  3.299999999875093e+00 -2.498152795737951e-10 -3.953477545337591e-10 
 5.640000000000001e-09  6.935776267549820e-10  6.935776766756160e-10  7.051008208218090e-08  1.261786355073660e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953473104445493e-10 
 6.140000000000002e-09  6.935776727251541e-10  6.935776765398148e-10  7.051008226513826e-08  1.261786358159153e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953468663553394e-10 
 6.640000000000002e-09  6.935776718577924e-10  6.935776764638407e-10  7.051008212765024e-08  1.261786294096518e-08  1.199999999802327e+00  3.299999999875091e+00 -2.498179441090542e-10 -3.953464222661296e-10 
 7.140000000000002e-09  6.935777048175384e-10  6.935776766264565e-10  7.051008190133397e-08  1.261786396265149e-08  1.199999999802327e+00  3.299999999875090e+00 -2.498214968227330e-10 -3.953473104445493e-10 
 7.640000000000003e-09  6.935776206834499e-10  6.935776763098193e-10  7.051008250271894e-08  1.261786274450620e-08  1.199999999802327e+00  3.299999999875089e+00 -2.498232731795724e-10 -3.953473104445493e-10 
 8.140000000000002e-09  6.935776666536220e-10  6.935776761410243e-10  7.051008176021534e-08  1.261786379788166e-08  1.199999999802327e+00  3.299999999875091e+00 -2.498188322874739e-10 -3.953473104445493e-10 
 8.640000000000002e-09  6.935777126237941e-10  6.935776763267397e-10  7.051008250361729e-08  1.261786320070222e-08  1.199999999802327e+00  3.299999999875091e+00 -2.498179441090542e-10 -3.953468663553394e-10 
 9.140000000000001e-09  6.935776215508116e-10  6.935776760254804e-10  7.051008185944245e-08  1.261786397200339e-08  1.199999999802327e+00  3.299999999875092e+00 -2.498161677522148e-10 -3.953468663553394e-10 
 9.640000000000001e-09  6.935776918071124e-10  6.935776760302399e-10  7.051008187737367e-08  1.261786299225826e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498152795737951e-10 -3.953468663553394e-10 
 1.014000000000000e-08  6.935776180813646e-10  6.935776756480484e-10  7.051008241122115e-08  1.261786376449590e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 1.064000000000000e-08  6.935777334404758e-10  6.935776759042262e-10  7.051008214099808e-08  1.261786324522510e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953468663553394e-10 
 1.114000000000000e-08  6.935776805314098e-10  6.935776760196969e-10  7.051008244075372e-08  1.261786313812294e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953473104445493e-10 
 1.164000000000000e-08  6.935776813987715e-10  6.935776760935551e-10  7.051008196430229e-08  1.261786349064147e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 1.214000000000000e-08  6.935777308383906e-10  6.935776764805600e-10  7.051008221865577e-08  1.261786369952162e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 1.264000000000000e-08  6.935776284897055e-10  6.935776762908871e-10  7.051008209346881e-08  1.261786312995645e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 1.314000000000000e-08  6.935776866029419e-10  6.935776762963733e-10  7.051008273095766e-08  1.261786311542274e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 1.364000000000000e-08  6.935776545105576e-10  6.935776761539128e-10  7.051008174568783e-08  1.261786352999929e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 1.414000000000000e-08  6.935776761946011e-10  6.935776761070099e-10  7.051008191105693e-08  1.261786298350436e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953473104445493e-10 
 1.464000000000000e-08  6.935777360425610e-10  6.935776764884032e-10  7.051008214531574e-08  1.261786348499044e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 1.514000000000000e-08  6.935776310917907e-10  6.935776763140526e-10  7.051008282363196e-08  1.261786365053984e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953464222661296e-10 
 1.564000000000000e-08  6.935776649188985e-10  6.935776761808559e-10  7.051008166453524e-08  1.261786327478508e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953473104445493e-10 
 1.614000000000000e-08  6.935776761946011e-10  6.935776761368421e-10  7.051008196209862e-08  1.261786402023612e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 1.664000000000000e-08  6.935776683883454e-10  6.935776760709533e-10  7.051008244123420e-08  1.261786256828623e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498055096111784e-10 -3.953473104445493e-10 
 1.714000000000000e-08  6.935776180813646e-10  6.935776756650988e-10  7.051008266862108e-08  1.261786360282740e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498063977895981e-10 -3.953468663553394e-10 
 1.764000000000000e-08  6.935776605820898e-10  6.935776754308224e-10  7.051008180815390e-08  1.261786361190731e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 1.814000000000000e-08  6.935776302244290e-10  6.935776750538674e-10  7.051008228459148e-08  1.261786340819647e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 1.864000000000000e-08  6.935776987460063e-10  6.935776750859495e-10  7.051008191833186e-08  1.261786320669246e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 1.914000000000000e-08  6.935776224181733e-10  6.935776747477795e-10  7.051008244317928e-08  1.261786376740646e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 1.964000000000001e-08  6.935776458369403e-10  6.935776744443401e-10  7.051008194934115e-08  1.261786304630711e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498063977895981e-10 -3.953473104445493e-10 
 2.014000000000001e-08  6.935777100217089e-10  6.935776745794751e-10  7.051008205230928e-08  1.261786379607889e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 2.064000000000001e-08  6.935776111424707e-10  6.935776742041092e-10  7.051008236938632e-08  1.261786335668797e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498152795737951e-10 -3.953468663553394e-10 
 2.114000000000001e-08  6.935776380306846e-10  6.935776738402568e-10  7.051008284441725e-08  1.261786355576931e-08  1.199999999802327e+00  3.299999999875092e+00 -2.498161677522148e-10 -3.953468663553394e-10 
 2.164000000000001e-08  6.935777195626880e-10  6.935776740225734e-10  7.051008186996838e-08  1.261786301662931e-08  1.199999999802327e+00  3.299999999875092e+00 -2.498170559306345e-10 -3.953473104445493e-10 
 2.214000000000001e-08  6.935776692557072e-10  6.935776740513744e-10  7.051008213117209e-08  1.261786350713835e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953468663553394e-10 
 2.264000000000001e-08  6.935776874703037e-10  6.935776741497781e-10  7.051008234294468e-08  1.261786322562214e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953464222661296e-10 
 2.314000000000001e-08  6.935776388980464e-10  6.935776739489070e-10  7.051008198899293e-08  1.261786356110740e-08  1.199999999802327e+00  3.299999999875099e+00 -2.498019568974996e-10 -3.953468663553394e-10 
 2.364000000000002e-08  6.935776900723889e-10  6.935776739891711e-10  7.051008189529459e-08  1.261786373764045e-08  1.199999999802327e+00  3.299999999875101e+00 -2.497984041838208e-10 -3.953473104445493e-10 
 2.414000000000002e-08  6.935776683883454e-10  6.935776739654121e-10  7.051008218905035e-08  1.261786302529969e-08  1.199999999802327e+00  3.299999999875101e+00 -2.497992923622405e-10 -3.953468663553394e-10 
 2.464000000000002e-08  6.935776718577924e-10  6.935776739435871e-10  7.051008220027168e-08  1.261786391061701e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498046214327587e-10 -3.953464222661296e-10 
 2.514000000000002e-08  6.935776388980464e-10  6.935776737042705e-10  7.051008181908530e-08  1.261786361414599e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953473104445493e-10 
 2.564000000000002e-08  6.935776588473663e-10  6.935776735266364e-10  7.051008204271686e-08  1.261786298459871e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 2.614000000000002e-08  6.935777134911558e-10  6.935776737324829e-10  7.051008253900461e-08  1.261786365201458e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498072859680178e-10 -3.953468663553394e-10 
 2.664000000000002e-08  6.935776649188985e-10  6.935776737422759e-10  7.051008207682227e-08  1.261786287560137e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498046214327587e-10 -3.953468663553394e-10 
 2.714000000000002e-08  6.935776718577924e-10  6.935776737330387e-10  7.051008222360012e-08  1.261786375486157e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498072859680178e-10 -3.953468663553394e-10 
 2.764000000000002e-08  6.935777039501767e-10  6.935776739300936e-10  7.051008157642191e-08  1.261786340191087e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 2.814000000000003e-08  6.935776241528968e-10  6.935776736656932e-10  7.051008294905566e-08  1.261786355926652e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498126150385360e-10 -3.953473104445493e-10 
 2.864000000000003e-08  6.935776666536220e-10  6.935776735317059e-10  7.051008176943785e-08  1.261786301033650e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 2.914000000000003e-08  6.935777030828150e-10  6.935776736830418e-10  7.051008231718310e-08  1.261786375225439e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498126150385360e-10 -3.953464222661296e-10 
 2.964000000000003e-08  6.935776701230689e-10  6.935776737095769e-10  7.051008215620470e-08  1.261786359434014e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 3.014000000000003e-08  6.935776805314098e-10  6.935776737635411e-10  7.051008232938812e-08  1.261786309565215e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953473104445493e-10 
 3.064000000000003e-08  6.935777100217089e-10  6.935776740215303e-10  7.051008217178720e-08  1.261786357914176e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 3.114000000000003e-08  6.935776180813646e-10  6.935776737364926e-10  7.051008201689606e-08  1.261786305232029e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 3.164000000000002e-08  6.935776787966863e-10  6.935776736756203e-10  7.051008216743427e-08  1.261786353347826e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 3.214000000000002e-08  6.935776614494515e-10  6.935776735744961e-10  7.051008214254906e-08  1.261786364230056e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 3.264000000000002e-08  6.935777013480915e-10  6.935776737249424e-10  7.051008231171472e-08  1.261786383034282e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 3.314000000000002e-08  6.935776397654081e-10  6.935776735498615e-10  7.051008214042685e-08  1.261786321486681e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953473104445493e-10 
 3.364000000000002e-08  6.935776614494515e-10  6.935776734117524e-10  7.051008242002758e-08  1.261786352941119e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498055096111784e-10 -3.953468663553394e-10 
 3.414000000000001e-08  6.935776822661333e-10  6.935776734246591e-10  7.051008150322405e-08  1.261786361781684e-08  1.199999999802327e+00  3.299999999875099e+00 -2.498019568974996e-10 -3.953464222661296e-10 
 3.464000000000001e-08  6.935776649188985e-10  6.935776733726032e-10  7.051008258966471e-08  1.261786318972819e-08  1.199999999802327e+00  3.299999999875100e+00 -2.498010687190799e-10 -3.953473104445493e-10 
 3.514000000000001e-08  6.935776605820898e-10  6.935776732706607e-10  7.051008221817114e-08  1.261786366482455e-08  1.199999999802327e+00  3.299999999875100e+00 -2.498010687190799e-10 -3.953468663553394e-10 
 3.564000000000001e-08  6.935776284897055e-10  6.935776729403422e-10  7.051008207848243e-08  1.261786362129235e-08  1.199999999802327e+00  3.299999999875099e+00 -2.498028450759193e-10 -3.953468663553394e-10 
 3.614000000000000e-08  6.935776900723889e-10  6.935776729444225e-10  7.051008218285990e-08  1.261786298608222e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498046214327587e-10 -3.953473104445493e-10 
 3.664000000000000e-08  6.935776657862602e-10  6.935776728983684e-10  7.051008183591391e-08  1.261786381306203e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498072859680178e-10 -3.953468663553394e-10 
 3.714000000000000e-08  6.935776215508116e-10  6.935776725430687e-10  7.051008253507624e-08  1.261786304921084e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 3.764000000000000e-08  6.935776579800046e-10  6.935776723289757e-10  7.051008239047189e-08  1.261786367782651e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 3.814000000000000e-08  6.935777325731141e-10  6.935776726570516e-10  7.051008203063330e-08  1.261786375076175e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 3.863999999999999e-08  6.935776085403855e-10  6.935776723410724e-10  7.051008196257965e-08  1.261786328651708e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953468663553394e-10 
 3.913999999999999e-08  6.935776501737489e-10  6.935776720896399e-10  7.051008252394120e-08  1.261786317099036e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953473104445493e-10 
 3.963999999999999e-08  6.935777022154532e-10  6.935776722058927e-10  7.051008164866187e-08  1.261786370392394e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 4.013999999999999e-08  6.935776701230689e-10  6.935776722305935e-10  7.051008277283206e-08  1.261786322292893e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953464222661296e-10 
 4.063999999999999e-08  6.935777143585176e-10  6.935776725177654e-10  7.051008205142654e-08  1.261786356899157e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498055096111784e-10 -3.953468663553394e-10 
 4.113999999999998e-08  6.935776206834499e-10  6.935776722695818e-10  7.051008204074268e-08  1.261786374904370e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498055096111784e-10 -3.953473104445493e-10 
 4.163999999999998e-08  6.935776545105576e-10  6.935776720697924e-10  7.051008231435675e-08  1.261786348904361e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 4.213999999999998e-08  6.935776423674933e-10  6.935776718069330e-10  7.051008224936000e-08  1.261786325915392e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953473104445493e-10 
 4.263999999999998e-08  6.935776415001316e-10  6.935776715191862e-10  7.051008171035689e-08  1.261786301852474e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 4.313999999999997e-08  6.935777091543471e-10  6.935776716731452e-10  7.051008215018673e-08  1.261786373613131e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953464222661296e-10 
 4.363999999999997e-08  6.935776388980464e-10  6.935776715070714e-10  7.051008286228734e-08  1.261786357920071e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 4.413999999999997e-08  6.935776744598776e-10  6.935776714716351e-10  7.051008138896627e-08  1.261786303242077e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953473104445493e-10 
 4.463999999999997e-08  6.935776926744741e-10  6.935776716003173e-10  7.051008234356875e-08  1.261786368464161e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953468663553394e-10 
 4.513999999999997e-08  6.935776571126429e-10  6.935776715469824e-10  7.051008238891394e-08  1.261786371620470e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953468663553394e-10 
 4.563999999999996e-08  6.935776623168133e-10  6.935776714681949e-10  7.051008207176779e-08  1.261786347857783e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 4.613999999999996e-08  6.935777134911558e-10  6.935776717204040e-10  7.051008231609269e-08  1.261786325628271e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 4.663999999999996e-08  6.935776597147281e-10  6.935776717244091e-10  7.051008177983411e-08  1.261786357674705e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 4.713999999999996e-08  6.935776822661333e-10  6.935776717955481e-10  7.051008199346048e-08  1.261786327534725e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498126150385360e-10 -3.953473104445493e-10 
 4.763999999999996e-08  6.935777108890706e-10  6.935776720780014e-10  7.051008219233978e-08  1.261786346725936e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 4.813999999999995e-08  6.935776224181733e-10  6.935776718426559e-10  7.051008241092638e-08  1.261786417031866e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498063977895981e-10 -3.953464222661296e-10 
 4.863999999999995e-08  6.935776900723889e-10  6.935776718854535e-10  7.051008168270137e-08  1.261786273725471e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498072859680178e-10 -3.953473104445493e-10 
 4.913999999999995e-08  6.935776822661333e-10  6.935776719683712e-10  7.051008216202237e-08  1.261786354644388e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953473104445493e-10 
 4.963999999999995e-08  6.935776588473663e-10  6.935776719089333e-10  7.051008199283877e-08  1.261786329809065e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953473104445493e-10 
 5.013999999999994e-08  6.935776640515368e-10  6.935776718372161e-10  7.051008251768386e-08  1.261786300503243e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 5.063999999999994e-08  6.935776657862602e-10  6.935776717733962e-10  7.051008172862168e-08  1.261786363491953e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 5.113999999999994e-08  6.935777317057523e-10  6.935776721491667e-10  7.051008268851115e-08  1.261786294497261e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498063977895981e-10 -3.953468663553394e-10 
 5.163999999999994e-08  6.935776163466412e-10  6.935776719040408e-10  7.051008174128044e-08  1.261786376307417e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953473104445493e-10 
 5.213999999999994e-08  6.935776501737489e-10  6.935776716789640e-10  7.051008266403135e-08  1.261786357696129e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498081741464375e-10 -3.953468663553394e-10 
 5.263999999999993e-08  6.935777004807298e-10  6.935776717951754e-10  7.051008187688117e-08  1.261786359937474e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953468663553394e-10 
 5.313999999999993e-08  6.935776527758342e-10  6.935776717077003e-10  7.051008186088542e-08  1.261786346350585e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953468663553394e-10 
 5.363999999999993e-08  6.935776614494515e-10  6.935776716107995e-10  7.051008259306896e-08  1.261786314894011e-08  1.199999999802327e+00  3.299999999875092e+00 -2.498161677522148e-10 -3.953468663553394e-10 
 5.413999999999993e-08  6.935777291036671e-10  6.935776719594607e-10  7.051008213413026e-08  1.261786385038609e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498152795737951e-10 -3.953473104445493e-10 
 5.463999999999993e-08  6.935776154792794e-10  6.935776717008706e-10  7.051008220656515e-08  1.261786303463046e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953473104445493e-10 
 5.513999999999992e-08  6.935776597147281e-10  6.935776715358663e-10  7.051008203887026e-08  1.261786351925846e-08  1.199999999802327e+00  3.299999999875096e+00 -2.498090623248572e-10 -3.953468663553394e-10 
 5.563999999999992e-08  6.935777351751993e-10  6.935776719026816e-10  7.051008239466409e-08  1.261786357556987e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953464222661296e-10 
 5.613999999999992e-08  6.935776198160881e-10  6.935776716791992e-10  7.051008214491647e-08  1.261786294459562e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953473104445493e-10 
 5.663999999999992e-08  6.935776510411107e-10  6.935776714685223e-10  7.051008211664957e-08  1.261786369182407e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 5.713999999999991e-08  6.935776571126429e-10  6.935776713036897e-10  7.051008219340610e-08  1.261786315298060e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953468663553394e-10 
 5.763999999999991e-08  6.935777100217089e-10  6.935776715055201e-10  7.051008174510649e-08  1.261786360352496e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953468663553394e-10 
 5.813999999999991e-08  6.935776267549820e-10  6.935776712759902e-10  7.051008217737683e-08  1.261786382963309e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953473104445493e-10 
 5.863999999999991e-08  6.935776796640480e-10  6.935776712555370e-10  7.051008183619473e-08  1.261786383550980e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498117268601163e-10 -3.953468663553394e-10 
 5.913999999999991e-08  6.935776675209837e-10  6.935776712240323e-10  7.051008231600120e-08  1.261786264842667e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953473104445493e-10 
 5.963999999999990e-08  6.935776987460063e-10  6.935776713958649e-10  7.051008203491191e-08  1.261786385481872e-08  1.199999999802327e+00  3.299999999875094e+00 -2.498135032169557e-10 -3.953468663553394e-10 
 6.013999999999990e-08  6.935776683883454e-10  6.935776714328457e-10  7.051008264715600e-08  1.261786310045789e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498108386816966e-10 -3.953464222661296e-10 
 6.063999999999990e-08  6.935776900723889e-10  6.935776715685317e-10  7.051008164453141e-08  1.261786366484199e-08  1.199999999802327e+00  3.299999999875092e+00 -2.498170559306345e-10 -3.953468663553394e-10 
 6.113999999999990e-08  6.935776735925159e-10  6.935776716268646e-10  7.051008284535087e-08  1.261786359552073e-08  1.199999999802327e+00  3.299999999875092e+00 -2.498161677522148e-10 -3.953473104445493e-10 
 6.163999999999990e-08  6.935776675209837e-10  6.935776716189888e-10  7.051008174112522e-08  1.261786285987314e-08  1.199999999802327e+00  3.299999999875093e+00 -2.498143913953754e-10 -3.953468663553394e-10 
 6.213999999999989e-08  6.935777447161784e-10  6.935776721004682e-10  7.051008240267107e-08  1.261786372614696e-08  1.199999999802327e+00  3.299999999875095e+00 -2.498099505032769e-10 -3.953464222661296e-10 
 6.263999999999989e-08  6.935776068056621e-10  6.935776718274825e-10  7.051008243349163e-08  1.261786339266905e-08  1.199999999802327e+00  3.299999999875097e+00 -2.498063977895981e-10 -3.953468663553394e-10 
 6.313999999999989e-08  6.935776623168133e-10  6.935776716741054e-10  7.051008151353819e-08  1.261786408911886e-08  1.199999999802327e+00  3.299999999875098e+00 -2.498055096111784e-10 -3.953468663553394e-10 
