 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  2.289941397526867e-08  2.289941397526867e-08  7.261556732615665e-07  6.481578329271577e-07  1.199999994935088e+00  3.299999998698589e+00 -2.602822846142772e-09 -1.012982453474365e-08 
 5.000000000000001e-12  2.289941357369596e-08  2.289941397522852e-08  7.261557435842003e-07  6.481578491424056e-07  1.199999994935087e+00  3.299999998698583e+00 -2.602834392462228e-09 -1.012982542292207e-08 
 1.000000000000000e-11  2.289941365696269e-08  2.289941397519669e-08  7.261557672284813e-07  6.481578489481166e-07  1.199999994935087e+00  3.299999998698578e+00 -2.602845050603264e-09 -1.012982586701128e-08 
 2.000000000000000e-11  2.289941382349614e-08  2.289941397515304e-08  7.261557555052200e-07  6.481578438757851e-07  1.199999994935087e+00  3.299999998698584e+00 -2.602832616105388e-09 -1.012982586701128e-08 
 4.000000000000000e-11  2.289941389288508e-08  2.289941397509838e-08  7.261556609350350e-07  6.481578309694425e-07  1.199999994935087e+00  3.299999998698583e+00 -2.602835280640647e-09 -1.012982586701128e-08 
 8.000000000000001e-11  2.289941394839623e-08  2.289941397504187e-08  7.261555725560781e-07  6.481578276387734e-07  1.199999994935087e+00  3.299999998698578e+00 -2.602844162424844e-09 -1.012982631110049e-08 
 1.600000000000000e-10  2.289941395533512e-08  2.289941397497781e-08  7.261556221830473e-07  6.481578289658368e-07  1.199999994935087e+00  3.299999998698570e+00 -2.602861037814819e-09 -1.012982719927891e-08 
 3.200000000000000e-10  2.289941389635453e-08  2.289941397477599e-08  7.261557157340823e-07  6.481578392180526e-07  1.199999994935085e+00  3.299999998698557e+00 -2.602886794988990e-09 -1.012982941972496e-08 
 6.400000000000001e-10  2.289941386166006e-08  2.289941397418244e-08  7.261556873928206e-07  6.481578327449319e-07  1.199999994935085e+00  3.299999998698551e+00 -2.602899229486866e-09 -1.012982941972496e-08 
 1.140000000000000e-09  2.289941398656015e-08  2.289941397390974e-08  7.261556692541183e-07  6.481578337328570e-07  1.199999994935086e+00  3.299999998698541e+00 -2.602918769412099e-09 -1.012982897563575e-08 
 1.640000000000000e-09  2.289941398309070e-08  2.289941397388024e-08  7.261556697585434e-07  6.481578313662605e-07  1.199999994935086e+00  3.299999998698535e+00 -2.602931203909975e-09 -1.012982853154654e-08 
 2.140000000000000e-09  2.289941392757955e-08  2.289941397356385e-08  7.261556733796160e-07  6.481578328923834e-07  1.199999994935086e+00  3.299999998698533e+00 -2.602934756623654e-09 -1.012982853154654e-08 
 2.640000000000000e-09  2.289941391543648e-08  2.289941397307413e-08  7.261556733709966e-07  6.481578333633609e-07  1.199999994935086e+00  3.299999998698530e+00 -2.602940085694172e-09 -1.012982853154654e-08 
 3.140000000000000e-09  2.289941395186568e-08  2.289941397277153e-08  7.261556730902966e-07  6.481578318589219e-07  1.199999994935086e+00  3.299999998698527e+00 -2.602946302943110e-09 -1.012982853154654e-08 
 3.640000000000000e-09  2.289941394839623e-08  2.289941397250989e-08  7.261556732041921e-07  6.481578336057885e-07  1.199999994935086e+00  3.299999998698531e+00 -2.602939197515752e-09 -1.012982853154654e-08 
 4.140000000000000e-09  2.289941393104900e-08  2.289941397214868e-08  7.261556729935858e-07  6.481578321594628e-07  1.199999994935086e+00  3.299999998698530e+00 -2.602940973872592e-09 -1.012982853154654e-08 
 4.640000000000001e-09  2.289941398309070e-08  2.289941397210154e-08  7.261556731371884e-07  6.481578339366870e-07  1.199999994935086e+00  3.299999998698530e+00 -2.602940085694172e-09 -1.012982853154654e-08 
 5.140000000000001e-09  2.289941396921291e-08  2.289941397206680e-08  7.261556730495848e-07  6.481578317600427e-07  1.199999994935086e+00  3.299999998698528e+00 -2.602943638407851e-09 -1.012982853154654e-08 
